"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","individualCount","higherGeography","higherClassification","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","rights","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","identificationRemarks","verbatimTaxonRank","fieldNumber","verbatimLocality","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Bonnetia stricta",1913591636,-10.5537,-37.61,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.321+0000","2018-09-24T19:50:19.276+0000",132,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2018-07-24T00:00:00","SOUTH_AMERICA","Sergipe",2018,1,8,"2018-01-08T00:00:00","2018-08-31T18:22:31.000+0000","2018-12-10T13:35:52.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039959","608","ASE - Herbário da Universidade Federal de Sergipe","São Cristóvão","Matinha da UFS, Área alagada; forte influência antrópica; próximo à estação de tratamento da Universidade Federal de Sergipe","pt","ASE",1913591636,"BRA:UFS:ASE:0000039959","Collection","Santana Júnior, JA; Neto, AMS; Santos Júnior, JL; Santos, MN; Bomfim, DF; Santos, JB","39959","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto, 1-2 m de altura; Flores rosas.; Mata Atlântica","Santana Júnior, JA",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"São Cristóvão","Sergipe","brazil",3751,"São Cristóvão",2806701,-37.219589,-10.961177,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.5537,-37.61,"original coordinates","original coordinates outside municipality original in sao cristovao falls in frei paulo"
"2","Bonnetia stricta",1500373860,-13.659722,-41.1525,"gass84,txmatfuz","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.688+0000","2018-12-03T16:16:22.316+0000",122,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2017-01-01T00:00:00","SOUTH_AMERICA","Bahia",2017,1,25,"2017-01-25T00:00:00","2018-08-28T19:00:27.000+0000","2018-12-08T21:27:06.366+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126546","25303","ALCB - Herbário Alexandre Leal Costa","Mucugê","Tilha da Cachoeira do Tiburtino.","pt","ALCB",1500373860,"BRA:UFBA:ALCB:0000126546","Collection","Guedes, ML; Medeiros, A; et al.","126546","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas carnosas, discolores. Flores vistosas, pétalas róseas com estames numerosos. Fruto cápsula deiscente a partir do ápice.","Guedes, ML",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.659722,-41.1525,"original coordinates","original coordinates outside municipality original in mucuge falls in barra da estiva"
"3","Bonnetia stricta",1901019225,-11.372222,-40.506389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.043+0000","2018-09-10T18:28:00.756+0000",124,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","none","","Bahia",2017,11,29,"2017-11-29T00:00:00","2018-09-06T20:00:19.000+0000","2018-12-09T13:08:43.510+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242354","122","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Miguel Calmon","Itaitu, Cachoeira do Araponga.","pt","HUEFS",1901019225,"BRA:UEFS:HUEFS:0000242354","Collection","Almeida, E.D.S.","242354","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Fitofisionomia Floresta Estacional Semidecidual. Solo Luvissolo Crômico Órtico. Áreas de Tensão Ecológica. Área prioritária para conservação: CA-425-Queimadas-Insuficientemente conhecida.","",560,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Miguel Calmon","Bahia","brazil",3683,"Miguel Calmon",2921203,-40.611424,-11.420733,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.372222,-40.506389,"original coordinates","original coordinates OK"
"4","Bonnetia stricta",1851691609,-10.4554,-37.2027,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.244+0000","2018-09-24T19:50:19.067+0000",132,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2018-02-01T00:00:00","SOUTH_AMERICA","Sergipe",2017,11,10,"2017-11-10T00:00:00","","2018-09-24T19:50:22.674+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039678","171","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","PARNA Serra de Itabaiana, Ambiente em fase inicial de SE, solo arenoso, alta luminosidade.","pt","ASE",1851691609,"BRA:UFS:ASE:0000039678","Collection","Silva, FO; Fabricante, JR","39678","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore - aprox.. 5 m de altura. Flores alvas com margem rosa, estames numerosos. Sépalas verdes. Botões florais verdes. Folhas verdes espiraladas formato espatulada, margem inteira e limbo liso. Caule marrom estriado e tortuoso.; Mata","Silva, FO",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4554,-37.2027,"original coordinates","original coordinates outside municipality original in areia branca falls in nossa senhora das dores"
"5","Bonnetia stricta",1944983922,-11.796111,-37.945,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.931+0000","2018-11-24T12:34:55.959+0000",122,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","none","","Bahia",2016,3,14,"2016-03-14T00:00:00","","2018-11-24T12:36:02.083+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153887","1487","CEPEC - Herbário do Centro de Pesquisas do Cacau","esplanada","Conglomerado BA_628-4-7-3","pt","CEPEC",1944983922,"BRA:CEPLAC:CEPEC:0000153887","Collection","Santos, E.A.","153887","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino & L. Daneu",NA,NA,"27/4/2017","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"esplanada","Bahia","brazil",3609,"Esplanada",2910602,-37.88657,-11.93415,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.796111,-37.945,"original coordinates","original coordinates OK"
"6","Bonnetia stricta",1440658409,-12.465556,-41.435278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.685+0000","2018-09-10T18:27:48.265+0000",124,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2017-12-01T00:00:00","","Bahia",2016,10,14,"2016-10-14T00:00:00","2018-09-06T20:00:19.000+0000","2018-12-09T10:45:54.237+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000226756","273","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Lençóis","Mucugêzinho.","pt","HUEFS",1440658409,"BRA:UEFS:HUEFS:0000226756","Collection","Mascarenhas, A.A.S.","226756","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","L.C.Marinho",821,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.465556,-41.435278,"original coordinates","original coordinates OK"
"7","Bonnetia stricta",1090917078,-13.010972,-41.369056,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.008+0000","2018-05-05T12:05:51.476+0000",121,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2015-02-04T00:00:00","SOUTH_AMERICA","Bahia",2015,1,28,"2015-01-28T00:00:00","2018-04-13T18:47:09.000+0000","2018-12-09T06:15:12.186+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000022426","3295","HVASF - Herbário Vale do São Francisco","Mucugê","Trilha da cachoeira das Sete Quedas, subida da Serra do Sincorá","pt","HVASF",1090917078,"BRA:UNIVASF:HVASF:0000022426","Collection","J.A. Siqueira Filho","22426","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arbusto ca. 1m alt. Folhas carnosas. Inflorescências terminais.Flores vistosas, suavemtne róseas com anteras amarelas.Coletada na margem da estrada com muitos botões florais.","J.A. Siqueira-Filho",986,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.010972,-41.369056,"original coordinates","original coordinates OK"
"8","Bonnetia stricta",1135075211,-12.995278,-41.326667,"gass84,iddatunl,txmatfuz","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:56.588+0000","2018-08-03T12:12:40.372+0000",121,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2015-04-01T00:00:00","","Bahia",2015,2,9,"2015-02-09T00:00:00","","2018-08-03T12:12:44.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000009467","23328","HURB - Herbário do Recôncavo da Bahia","Mucugê","Chapada diamantina, Trilha do Tiburtino;","pt","HURB",1135075211,"BRA:UFRB:HURB:0000009467","Collection","Guedes, M.L.; Costa,T.F.","9467","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: Vistosas bissexuadas; Hábito: árvore","Guedes. M.L",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995278,-41.326667,"original coordinates","original coordinates OK"
"9","Bonnetia stricta",1275054459,-11.0429,-37.1944,"gass84,iddatunl","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.256+0000","2018-09-24T19:50:17.667+0000",132,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2015-05-01T00:00:00","SOUTH_AMERICA","Sergipe",2015,2,19,"2015-02-19T00:00:00","","2018-09-24T19:50:21.290+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036574","440","ASE - Herbário da Universidade Federal de Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo","pt","ASE",1275054459,"BRA:UFS:ASE:0000036574","Collection","Santana, JP","36574","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto, 4m, frutos imaturos verdes, folhas simples carnosas.; Mata Atlântica.","Santana, JP",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Itaporanga d'Ajuda","Sergipe","brazil",3733,"Itaporanga D'ajuda",2803203,-37.318178,-11.05724,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.0429,-37.1944,"original coordinates","original coordinates outside municipality original in itaporanga d'ajuda falls in sao cristovao"
"10","Bonnetia stricta",1265934365,-12.633333,-41.499722,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.957+0000","2018-09-10T18:27:45.777+0000",124,"none","PRESERVED_SPECIMEN",5555693,6,7707728,220,1414,3231358,3231359,5555693,5555693,"Bonnetia stricta (Nees) Nees & Mart.","Bonnetia stricta (Nees) Nees & Mart.","Plantae","Tracheophyta","Malpighiales","Bonnetiaceae","Bonnetia","Bonnetia stricta","Bonnetia","stricta","SPECIES","ACCEPTED","2018-01-01T00:00:00","","Bahia",2015,11,8,"2015-11-08T00:00:00","","2018-09-10T18:28:13.383+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000221579","4287","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Serra do Candombá.","pt","HUEFS",1265934365,"BRA:UEFS:HUEFS:0000221579","Collection","Conceição, A.A.","221579","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre.","L.C.Marinho",1238,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.633333,-41.499722,"original coordinates","original coordinates OK"
