"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","continent","otherCatalogNumbers","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","fieldNumber","verbatimLocality","fieldNotes","identificationQualifier","individualCount","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","identificationRemarks","georeferencedDate","typeStatus","dynamicProperties","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Xylosma prockia",1837381336,-27.089722,-49.32,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.853+0000","2018-10-24T15:38:19.766+0000",121,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2018-03-08T00:00:00",370,0,"Santa Catarina",2018,2,25,"2018-02-25T00:00:00","2018-10-11T17:28:02.000+0000","2018-12-08T03:39:41.497+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000057355","2188","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","pt","FURB",1837381336,"BRA:FURB:FURB:0000057355","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","57355","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor creme","Farias, D.M.","","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.089722,-49.32,"original coordinates","original coordinates OK"
"2","Xylosma prockia",1931772774,-27.54,-48.96,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.110+0000","2018-10-24T15:38:21.383+0000",121,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2018-09-24T00:00:00",NA,NA,"Santa Catarina",2018,7,28,"2018-07-28T00:00:00","2018-10-11T17:28:02.000+0000","2018-12-07T06:14:59.628+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060406","3172","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","pt","FURB",1931772774,"BRA:FURB:FURB:0000060406","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60406","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Farias, D.M.","","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.54,-48.96,"original coordinates","original coordinates OK"
"3","Xylosma prockia",1931772902,-28.2625,-48.959444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.177+0000","2018-10-24T15:38:21.150+0000",121,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2018-08-11T00:00:00",NA,NA,"Santa Catarina",2018,8,11,"2018-08-11T00:00:00","2018-10-11T17:28:02.000+0000","2018-12-07T06:14:59.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060505","3242","FURB - Herbário Dr. Roberto Miguel Klein","Armazém","pt","FURB",1931772902,"BRA:FURB:FURB:0000060505","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60505","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Armazém","Santa Catarina","brazil",381,"Armazém",4201505,-49.015919,-28.238237,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.2625,-48.959444,"original coordinates","original coordinates OK"
"4","Xylosma prockia",1931784076,-28.191389,-49.389722,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.366+0000","2018-10-25T12:34:38.119+0000",128,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2017-07-05T00:00:00",514,0,"Santa Catarina",2017,7,5,"2017-07-05T00:00:00","2018-10-01T12:59:39.000+0000","2018-12-07T06:15:07.431+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013378","","CRI - Herbário Pe. Dr. Raulino Reitz","Orleans","pt","CRI",1931784076,"BRA:UNESC:CRI:0000013378","Collection","Aline Votri Guislon & Renato Colares","13378","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Vegetação em Estágio Inicial.","Renato Colares & Aline Votri Guislon","Parque Estadual da Serra Furada","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Orleans","Santa Catarina","brazil",372,"Orleans",4211702,-49.372507,-28.280894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.191389,-49.389722,"original coordinates","original coordinates outside municipality original in orleans falls in grao para"
"5","Xylosma prockia",1077424714,-27.5375,-49.316667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.803+0000","2018-10-24T15:38:15.506+0000",121,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2015-02-05T00:00:00",847,0,"Santa Catarina",2015,2,5,"2015-02-05T00:00:00","2018-10-11T17:28:02.000+0000","2018-12-06T14:18:07.237+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045646","1067","FURB - Herbário Dr. Roberto Miguel Klein","Leoberto Leal","pt","FURB",1077424714,"BRA:FURB:FURB:0000045646","Collection","Oliveira, A.A. de","45646","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 345 /N/133","Oliveira, AA de","Rio do Meio.","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Leoberto Leal","Santa Catarina","brazil",549,"Leoberto Leal",4209805,-49.257122,-27.471866,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.5375,-49.316667,"original coordinates","original coordinates OK"
"6","Xylosma prockia",1848252352,-6.618417,-37.937472,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.517+0000","2018-06-04T19:36:12.954+0000",118,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2015-01-01T00:00:00",600,0,"Paraíba",2014,9,30,"2014-09-30T00:00:00","2018-05-10T19:12:48.000+0000","2018-12-08T15:08:36.458+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410184","136","MBM - Herbário do Museu Botânico Municipal","Lagoa","pt","MBM",1848252352,"BRA:MBM:MBM:0000410184","Collection","Souza, PF","410184","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore ca. 5 m de alt., com folhas membranáceas, flores creme-amarelada visitada por insetos.; Caatinga arbórea, solo areno-argiloso.","Marquete, R","Assentamento Santa Mônica.","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Lagoa","Paraíba","brazil",4707,"Lagoa",2508109,-37.887175,-6.588683,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-6.618417,-37.937472,"original coordinates","original coordinates OK"
"7","Xylosma prockia",1423898471,-22.309167,-47.545833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:33.687+0000","2018-09-24T19:57:47.832+0000",207,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","none",650,NA,"São Paulo",2014,12,4,"2014-12-04T00:00:00","2017-10-15T10:53:51.903+0000","2018-12-06T16:55:18.116+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1050587","2048","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio Claro","","RB",1423898471,"urn:catalog:JBRJ:RB:1050587","PhysicalObject","G.D. Colletta","RB01050587","JBRJ","","Arvoreta, 3m, flores alvas, espinhos nos troncos","G.D. Colletta","Ajapi.","","RB 637982","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Rio Claro","São Paulo","brazil",1577,"Rio Claro",3543907,-47.579697,-22.373877,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.309167,-47.545833,"original coordinates","original coordinates OK"
"8","Xylosma prockia",1077407027,-26.28,-49.14,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:10.176+0000","2018-10-24T15:38:08.221+0000",121,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2010-08-25T00:00:00",744,0,"Santa Catarina",2010,2,25,"2010-02-25T00:00:00","2018-10-11T17:28:02.000+0000","2018-12-06T14:17:59.226+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000027988","1840","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","pt","FURB",1077407027,"BRA:FURB:FURB:0000027988","Collection","Dreveck, S.; Carneiro, F.E.","27988","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 1025 /L/11","Oliveira, AA de","Rio Manso.","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.28,-49.14,"original coordinates","original coordinates OK"
"9","Xylosma prockia",1077408893,-27.630278,-49.049444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:11.241+0000","2018-10-24T15:38:08.961+0000",121,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2010-08-15T00:00:00",590,0,"Santa Catarina",2010,2,1,"2010-02-01T00:00:00","2018-10-11T17:28:02.000+0000","2018-12-06T14:17:59.854+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000029814","1649","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","pt","FURB",1077408893,"BRA:FURB:FURB:0000029814","Collection","Stival-Santos, A.; Legal, E. & Silveira, S.","29814","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 314 (Arbusto)","Sobral, M","Rancho das Tábuas.","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.630278,-49.049444,"original coordinates","original coordinates OK"
"10","Xylosma prockia",1077364523,-26.19,-48.69,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:23.744+0000","2018-10-24T15:38:49.130+0000",122,"none","PRESERVED_SPECIMEN",3879305,6,7707728,220,1414,6664,2874117,3879305,3879305,"Xylosma prockia (Turcz.) Turcz.","Xylosma prockia (Turcz.) Turcz.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Xylosma","Xylosma prockia","Xylosma","prockia","SPECIES","ACCEPTED","2010-08-15T00:00:00",430,0,"Santa Catarina",2010,3,15,"2010-03-15T00:00:00","2018-10-01T14:26:58.000+0000","2018-12-06T14:17:40.817+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000040955","1920","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","São Francisco do Sul","pt","FLOR",1077364523,"BRA:UFSC:FLOR:0000040955","Collection","Dreveck, S.; Carneiro, F.E.","40955","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","arbusto, flor botão floral verde, 2m altura. Florística IFFSC 1052.","Sobral, M.","Vila da Glória.","","","","","","",NA,"","",NA,"","","","","",NA,"","",NA,"",NA,"","","","",NA,"","","","","","","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.19,-48.69,"original coordinates","original coordinates OK"
