"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","recordNumber","individualCount","continent","fieldNumber","otherCatalogNumbers","fieldNotes","coordinatePrecision","verbatimEventDate","datasetID","institutionID","higherGeography","endDayOfYear","county","startDayOfYear","higherClassification","coordinateUncertaintyInMeters","references","habitat","preparations","verbatimElevation","nomenclaturalCode","georeferenceProtocol","collectionID","georeferenceSources","georeferencedDate","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimLocality","previousIdentifications","identificationRemarks","organismID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Banara parviflora",1585202517,-25.3916,-49.2665,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.827+0000","2018-11-24T12:35:23.849+0000",123,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2017-02-06T00:00:00",926,0,"Paraná",2017,2,6,"2017-02-06T00:00:00","2018-11-19T18:53:28.000+0000","2018-12-07T01:13:53.559+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015520","EFC - Herbário Escola de Florestas Curitiba","Curitiba","Bairro São Lourenço","pt","EFC",1585202517,"BRA:UFPR:EFC:0000015520","Collection","Souza, I.; Monastier, S.R.","15520","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore, 10 m, frutos verdes. Floresta Ombrófila Mista alterada com subosque suprimido","Souza, I.","",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3916,-49.2665,"original coordinates","original coordinates OK"
"2","Banara parviflora",1316181272,-19.494722,-46.000833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:00.031+0000","2018-09-10T18:27:47.492+0000",124,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2017-08-01T00:00:00",NA,NA,"Espírito Santo",2016,2,4,"2016-02-04T00:00:00","2018-09-06T20:05:43.000+0000","2018-12-09T14:26:05.839+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000224405","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Linhares","Estrada Bebedouro/Regência.","pt","HUEFS",1316181272,"BRA:UEFS:HUEFS:0000224405","Collection","Folli, D.A.","224405","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata de Tabuleiro.","F.A.A.Nepomuceno","7457",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.494722,-46.000833,"original coordinates","original coordinates outside municipality original in linhares falls in sao gotardo"
"3","Banara parviflora",1077424487,-28.979444,-49.859167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.652+0000","2018-10-24T15:38:15.457+0000",121,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2015-01-12T00:00:00",311,0,"Santa Catarina",2015,1,12,"2015-01-12T00:00:00","2018-10-11T17:27:59.000+0000","2018-12-06T14:18:06.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045428","FURB - Herbário Dr. Roberto Miguel Klein","Jacinto Machado","Cará.","pt","FURB",1077424487,"BRA:FURB:FURB:0000045428","Collection","Oliveira, A.A. de","45428","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 15 /L/39","Oliveira, AA de","833",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Jacinto Machado","Santa Catarina","brazil",254,"Jacinto Machado",4208708,-49.846789,-28.994565,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.979444,-49.859167,"original coordinates","original coordinates OK"
"4","Banara parviflora",1801143307,-25.11029,-53.52209,"gass84","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.312+0000","2017-12-29T14:16:00.918+0000",125,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2015-10-24T00:00:00",653,0,"Paraná",2015,10,24,"2015-10-24T00:00:00","2017-12-13T17:11:45.000+0000","2018-12-08T01:46:29.540+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000003878","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","Serranópolis do Iguaçu","Parque Nacional do Iguaçu-Estrada de chão Céu Azul-Serranópolis do Iguaçu.","pt","DVPR",1801143307,"BRA:UTFPR:DVPR:0000003878","Collection","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","3878","UTFPR","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 5m, semi-ciófila. Botões florais amarelos.; Relevo: suave-ondulado.","Caxambu, M.G.","6894",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Serranópolis do Iguaçu","Paraná","brazil",876,"Serranópolis do Iguaçu",4126355,-54.027896,-25.475899,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.11029,-53.52209,"original coordinates","original coordinates outside municipality original in serranopolis do iguacu falls in cascavel"
"5","Banara parviflora",1208837512,-25.184139,-53.872472,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:11.251+0000","2018-11-24T12:32:11.260+0000",118,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2015-10-24T00:00:00",653,0,"Paraná",2015,10,24,"2015-10-24T00:00:00","","2018-11-24T12:32:21.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000017975","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Céu Azul","Parque Nacional do Iguaçu - Estrada de","pt","HCF",1208837512,"BRA:UTFPR:HCF:0000017975","Collection","M.G. Caxambu","17975","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 5 m, semi-ciófila. Botões florais amarelos.","M.G. Caxambu","6894",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Céu Azul","Paraná","brazil",903,"Céu Azul",4105300,-53.760772,-25.247223,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.184139,-53.872472,"original coordinates","original coordinates OK"
"6","Banara parviflora",1585202016,-25.448,-49.24,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.497+0000","2018-11-24T12:35:23.564+0000",123,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2015-12-03T00:00:00",923,0,"Paraná",2015,12,3,"2015-12-03T00:00:00","2018-11-19T18:53:28.000+0000","2018-12-07T01:13:53.263+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014978","EFC - Herbário Escola de Florestas Curitiba","Curitiba","Capão do Cifloma","pt","EFC",1585202016,"BRA:UFPR:EFC:0000014978","Collection","Blum, C.T.","14978","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 15 m alt.; botões e flores amarelas; Floresta Ombrófila Mista Montana em estágio médio __COMMOM_NAME__: Cambroé","Blum, C.T.","2400",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.448,-49.24,"original coordinates","original coordinates OK"
"7","Banara parviflora",1837385527,-28.104722,-48.680833,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:13.172+0000","2018-08-03T12:06:30.507+0000",127,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2014-02-02T00:00:00",0,0,"Santa Catarina",2014,2,2,"2014-02-02T00:00:00","2018-07-19T12:36:18.000+0000","2018-12-08T03:39:44.482+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000013225","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Garopaba","Comunidade Quilombola, Aldeia","pt","EAFM",1837385527,"BRA:IFAM - CMZL:EAFM:0000013225","Collection","Avila, J.V.C.; Valadares, K. & Zank, S.","13225","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","Zank, S.; Valadares, K.;  Avila, J.","248",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Garopaba","Santa Catarina","brazil",413,"Garopaba",4205704,-48.658371,-28.046427,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.104722,-48.680833,"original coordinates","original coordinates outside municipality original in garopaba falls in imbituba"
"8","Banara parviflora",1077414539,-26.64,-49.32,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:14.436+0000","2018-10-24T15:38:11.398+0000",121,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2011-03-01T00:00:00",585,0,"Santa Catarina",2011,3,1,"2011-03-01T00:00:00","2018-10-11T17:27:59.000+0000","2018-12-06T14:18:02.308+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000035495","FURB - Herbário Dr. Roberto Miguel Klein","Rio dos Cedros","Rio Rosina.","pt","FURB",1077414539,"BRA:FURB:FURB:0000035495","Collection","Korte, A.","35495","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 859 (Arbórea)","Korte, A","6073",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Rio dos Cedros","Santa Catarina","brazil",749,"Rio dos Cedros",4214706,-49.368324,-26.61814,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.64,-49.32,"original coordinates","original coordinates OK"
"9","Banara parviflora",1094875485,-12.016667,-38.033333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:27.871+0000","2018-09-10T18:27:11.131+0000",124,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2017-08-01T00:00:00",NA,NA,"Bahia",2010,1,10,"2010-01-10T00:00:00","","2018-09-10T18:27:33.945+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000158380","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","pt","HUEFS",1094875485,"BRA:UEFS:HUEFS:0000158380","Collection","Popovkin, A.V.","158380","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","F.A.A.Nepomuceno","645",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.016667,-38.033333,"original coordinates","original coordinates OK"
"10","Banara parviflora",1094863373,-12.017778,-38.048611,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:19.887+0000","2018-09-10T18:27:04.859+0000",124,"none","PRESERVED_SPECIMEN",3879607,6,7707728,220,1414,6664,2874154,3879607,3879607,"Banara parviflora Benth.","Banara parviflora Benth.","Plantae","Tracheophyta","Malpighiales","Salicaceae","Banara","Banara parviflora","Banara","parviflora","SPECIES","ACCEPTED","2017-08-01T00:00:00",NA,NA,"Bahia",2009,2,16,"2009-02-16T00:00:00","","2018-09-10T18:27:23.872+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000146105","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","pt","HUEFS",1094863373,"BRA:UEFS:HUEFS:0000146105","Collection","Popovkin, A.V.","146105","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","F.A.A.Nepomuceno","508",NA,"",NA,"",NA,NA,"","","","",NA,"",NA,"",NA,"","","","","","","","","",NA,NA,NA,"","","",NA,"","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.017778,-38.048611,"original coordinates","original coordinates OK"
