"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","otherCatalogNumbers","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","rights","verbatimTaxonRank","fieldNumber","verbatimLocality","coordinateUncertaintyInMeters","georeferencedDate","georeferenceSources","fieldNotes","typeStatus","identificationRemarks","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Siparuna glycycarpa",1801349241,-13.14,-57.42,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:32.165+0000","2017-12-29T14:48:22.466+0000",118,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","2016-09-29T00:00:00","Mato Grosso",2016,7,9,"2016-07-09T00:00:00","2017-12-20T17:48:53.000+0000","2018-12-08T01:46:37.194+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000017313","484","HERBAM - Herbário da Amazônia Meridional","Nova Maringá","Conglomerado MT_1228, Subunid. 4, Subparc. 03, Nº, estágio médio, solo arenoso, borda de pasto.","pt","HERBAM",1801349241,"BRA:UNEMAT:HERBAM:0000017313","Collection","Chaker, R A","17313","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","Inventário Florestal Nacional (IFN-MT)","M. Del Rei",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","Nova Maringá","Mato Grosso","brazil",3492,"Nova Maringá",5108907,-57.220067,-12.78315,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-13.14,-57.42,"original coordinates","original coordinates OK"
"2","Siparuna glycycarpa",1931280868,-9.38444,-62.98455,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:25:58.269+0000","2018-11-18T16:25:58.305+0000",96,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","2016-01-01T00:00:00","RondÃ´nia",2011,12,6,"2011-12-06T00:00:00","","2018-12-07T05:43:17.788+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","f89431a4-ca6c-49bc-a84a-34cf02ed9d9e","115","Vascular plants","","Floresta Nacional do Jamari, departing from km 574 of BR-364 (= 28 km W of ItapuÃ£ do Oeste), ca. 22 km on P-1 access road of AMATA company, then right on side road.","en","NY",1931280868,"f89431a4-ca6c-49bc-a84a-34cf02ed9d9e","PhysicalObject","W. Castro","02880055","NY","","","S. S. Renner",37.5,37.5,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2602837","Primary upland forest on level terrain, open canopy, many lianas and understory palms","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","06 Dec 2011",340,"ItapuÃ£ do Oeste","sheet",340,"246 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","","RondÃ´nia","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-9.38444,-62.98455,"original coordinates","original coordinates outside municipality original in  falls in itapua do oeste"
"3","Siparuna glycycarpa",1424311721,-8.374167,-68.339167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:06.874+0000","2018-09-24T20:02:20.853+0000",207,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","2011-01-01T00:00:00","Amazonas",2009,12,10,"2009-12-10T00:00:00","2017-10-06T20:38:50.389+0000","2018-12-06T16:59:06.753+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:600721","1894","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Boca do Acre","Rio Arama. Floresta Nacional do Mapiá - Inauiní.","","RB",1424311721,"urn:catalog:JBRJ:RB:600721","PhysicalObject","A. Quinet; M. Bovini,  L. E. S. Barros, C. Barros","RB00600721","JBRJ","","Árvore de 10 m de altura. Folhas discolores verdes, cartáceas. Frutos imaturos verdes. Ciófila em Floresta Ombrófila Densa Aluvial.","A.L.Peixoto",152,NA,"","","","","","",NA,"","",NA,"","","RB 503971",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","Boca do Acre","Amazonas","brazil",4133,"Boca do Acre",1300706,-68.047569,-8.772675,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-8.374167,-68.339167,"original coordinates","original coordinates OK"
"4","Siparuna glycycarpa",1424311067,-8.368611,-67.887778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:06.465+0000","2018-09-24T20:02:20.567+0000",207,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","2018-01-01T00:00:00","Amazonas",2009,12,8,"2009-12-08T00:00:00","2018-04-02T09:25:24.042+0000","2018-12-06T16:59:06.418+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:600102","1832","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Boca do Acre","Rio São Domingos. Floresta Nacional do Mapiá - Inauiní.","","RB",1424311067,"urn:catalog:JBRJ:RB:600102","PhysicalObject","A. Quinet; M. Bovini,  L. E. S. Barros, C. Barros","RB00600102","JBRJ","","Arbusto  de 3 m de altura. Folhas discolores verdes, cartáceas. Frutos imaturos verdes. Ciófilo em terra firme.","LIRIO",160,NA,"","","","","","",NA,"","",NA,"","","RB 503792",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","Boca do Acre","Amazonas","brazil",4133,"Boca do Acre",1300706,-68.047569,-8.772675,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-8.368611,-67.887778,"original coordinates","original coordinates OK"
"5","Siparuna glycycarpa",1257612788,-9.485278,-55.819722,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:52:31.146+0000","2016-03-21T14:13:16.354+0000",28,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","2009-01-01T00:00:00","Mato Grosso",2008,2,12,"2008-02-12T00:00:00","2010-03-16T12:13:00.000+0000","2018-07-07T19:47:40.461+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100261419","Zappi 1241","Tropicos","","Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.","","MO",1257612788,"urn:catalog:MO:Tropicos:100261419","PhysicalObject","Daniela C. Zappi","100261419","MO","MOBOT","","W. Milliken",264,NA,"SOUTH_AMERICA","","","ICNafp","","",NA,"","",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15859","",1,"No opinion",50299926,"http://www.tropicos.org/Specimen/100261419","","","","","","",NA,"",NA,"","","","","",NA,"","","","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.485278,-55.819722,"original coordinates","original coordinates outside municipality original in  falls in novo mundo"
"6","Siparuna glycycarpa",912468119,-9.49,-55.82,"gass84","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","none","996e30f8-f762-11e1-a439-00145eb45e9a","GB","DWC_ARCHIVE","2018-06-12T07:03:57.420+0000","2018-04-09T11:00:03.612+0000",96,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","none","",2008,2,12,"2008-02-12T00:00:00","2010-02-26T16:08:14.000+0000","2018-12-07T23:24:06.949+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","K000579316","1241","","Novo Mundo","Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.GPS :M 142","","Herbarium",912468119,"http://specimens.kew.org/herbarium/K000579316","","Piva, J.H.; Henicka, G.S.; Milliken, W.; Zappi, D.C.; Biggs, N.","K000579316","K","","","Milliken, W.",264,NA,"","","Na beira da estrada, em floresta devastada.terrestre","","","",NA,"","",NA,"","","",NA,"",NA,"","Novo Mundo","GPS","Arvoreta 4 m alt. Frutos amarelos comestíveis. Arvoreta","SIPARUNACEAE","","",NA,"",NA,"","","","","",NA,"","","Novo Mundo","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-9.49,-55.82,"original coordinates","original coordinates OK"
"7","Siparuna glycycarpa",1929676358,-9.485308,-55.81983,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:25:03.668+0000","2018-11-18T15:25:03.683+0000",96,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","2009-01-01T00:00:00","Mato Grosso",2008,2,12,"2008-02-12T00:00:00","","2018-12-07T15:03:57.626+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","871fe54e-5bb0-4f70-b7b0-eec7473892a7","1241","Vascular plants","","Parque Estadual Cristalino. Base do afloramento a sudeste da pousada.","en","NY",1929676358,"871fe54e-5bb0-4f70-b7b0-eec7473892a7","PhysicalObject","D. C. Zappi","1182690","NY","","","W. Milliken",264,0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1407868","Na beira da estrada, em floresta devastada.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","12 Feb 2008",43,"Novo Mundo","sheet",43,"866 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.485308,-55.81983,"original coordinates","original coordinates outside municipality original in  falls in novo mundo"
"8","Siparuna glycycarpa",1090506157,-15.391667,-39.565278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:25.099+0000","2018-11-24T12:34:25.136+0000",122,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","none","Bahia",2007,1,22,"2007-01-22T00:00:00","2018-11-14T14:26:11.000+0000","2018-12-08T04:42:55.995+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000116196","666","CEPEC - Herbário do Centro de Pesquisas do Cacau","CAMACAN","RPPN Serra Bonita. 9,7Km ao W de Camacan na estrada para Jacarecí, daí 6Km ao SW na estrada para a RPPN e Torre da Embratel.","pt","CEPEC",1090506157,"BRA:CEPLAC:CEPEC:0000116196","Collection","R. A. X. Borges","116196","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","J. G. Jardim",NA,NA,"","","","","","",NA,"","",NA,"","","30/12/2007",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","CAMACAN","Bahia","brazil",3149,"Camacan",2905602,-39.519116,-15.445393,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.391667,-39.565278,"original coordinates","original coordinates OK"
"9","Siparuna glycycarpa",1095267101,-6.400694,-62.077161,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:08.516+0000","2018-08-03T12:06:27.707+0000",127,"none","PRESERVED_SPECIMEN",3782879,6,7707728,220,407,4893899,7264484,3782502,3782502,"Bracteanthus glycycarpus Ducke","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Bracteanthus","glycycarpus","SPECIES","SYNONYM","2008-03-20T00:00:00","Amazonas",2007,7,5,"2007-07-05T00:00:00","","2018-08-03T12:06:28.227+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000003108","319","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Manicoré","Margem esquerda do Rio Madeira, Comunidade Barreira do Capanã.","pt","EAFM",1095267101,"BRA:IFAM - CMZL:EAFM:0000003108","Collection","Junqueira, A.B.; Barros, R.N.S.","3108","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Árvore; 8 m.; Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio). ; HA","Ramos, J.F.",0,0,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","Manicoré","Amazonas","brazil",4751,"Manicoré",1302702,-61.446604,-6.45913,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-6.400694,-62.077161,"original coordinates","original coordinates outside municipality original in manicore falls in humaita"
"10","Siparuna glycycarpa",1090627628,-9.752389,-55.403649,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:49.415+0000","2018-09-25T14:05:40.766+0000",126,"none","PRESERVED_SPECIMEN",3782502,6,7707728,220,407,4893899,7264484,3782502,3782502,"Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Siparuna glycycarpa (Ducke) S.S.Renner & Hausner","Plantae","Tracheophyta","Laurales","Siparunaceae","Siparuna","Siparuna glycycarpa","Siparuna","glycycarpa","SPECIES","ACCEPTED","none","Mato Grosso",2007,9,16,"2007-09-16T00:00:00","2018-08-21T18:47:48.000+0000","2018-12-08T04:43:54.167+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000207595","137","SPF - Herbário da Universidade de São Paulo","Novo Mundo","RPPN Lote Cristalino, Trilha do Teles Pires.","pt","SPF",1090627628,"BRA:USP:SPF:0000207595","Collection","Henicka, GS; Nascimento, J; Pilger, JM; Taques, AC; Piva, JH","207595","USP","Universidade de São Paulo, USP","Árvore ca. 25 m alt. Botão verde.; Mata de Terra Firme.","Zappi, DC",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","Novo Mundo","Mato Grosso","brazil",3951,"Novo Mundo",5106265,-55.403649,-9.752389,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.752389,-55.403649,"centroide mpo (no state)","centroide mpo (no state) OK"
