"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","fieldNotes","verbatimTaxonRank","higherClassification","fieldNumber","verbatimLocality","typeStatus","higherGeography","dynamicProperties","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Sarcomphalus cotinifolius",1699901602,-7.968056,-38.384167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.255+0000","2018-09-10T18:27:51.858+0000",124,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","2017-11-01T00:00:00",486,0,"Pernambuco",2017,3,18,"2017-03-18T00:00:00","2018-09-06T20:12:26.000+0000","2018-12-05T23:54:03.877+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233428","475","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","3km SW of road from Serra Talhada to Lagoinha. Serra Talhada Supersite. Around permanent plot and flux tower.","pt","HUEFS",1699901602,"BRA:UEFS:HUEFS:0000233428","Collection","Moonlight, P.W.","233428","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Lightly grazed Caatinga, timber not harvested. 3 weeks after first rain. Canopy 4-6m with occasional trees to 10m. Moderately dense shrub layer. Moderately dense layer of herbs and seedlings. Crystaline bedrock ca. 80cm deep. Granite stones of an assorted","P.W.Moonlight","","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.968056,-38.384167,"original coordinates","original coordinates OK"
"2","Sarcomphalus cotinifolius",1944983315,-12.535556,-39.190833,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.093+0000","2018-11-24T12:34:55.128+0000",122,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","none",NA,NA,"Bahia",2016,2,26,"2016-02-26T00:00:00","","2018-11-24T12:36:01.763+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153238","129","CEPEC - Herbário do Centro de Pesquisas do Cacau","CABACEIRAS DO PARAGUAÇU","Conglomerado BA_811-2-10-6","pt","CEPEC",1944983315,"BRA:CEPLAC:CEPEC:0000153238","Collection","Schulte, T.F.","153238","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","8/5/2017","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","CABACEIRAS DO PARAGUAÇU","Bahia","brazil",3523,"Cabaceiras do Paraguaçu",2904852,-39.192802,-12.564522,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.535556,-39.190833,"original coordinates","original coordinates OK"
"3","Sarcomphalus cotinifolius",1423837618,-12.766667,-39.516667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.073+0000","2018-12-03T16:16:29.151+0000",122,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","2016-07-01T00:00:00",NA,NA,"Bahia",2016,5,7,"2016-05-07T00:00:00","2018-08-28T19:16:46.000+0000","2018-12-06T16:54:59.977+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000124947","24610","ALCB - Herbário Alexandre Leal Costa","Santa Terezinha","Recôncavo Sul, Margem do Rio Paraguaçu.","pt","ALCB",1423837618,"BRA:UFBA:ALCB:0000124947","Collection","Guedes, ML; Casaes, M","124947","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","espinescente. Folhas cartáceas, discolores. Fruto drupa, amarela.","Guedes, ML","","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Santa Terezinha","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.766667,-39.516667,"original coordinates","original coordinates outside municipality original in santa terezinha falls in santa teresinha"
"4","Sarcomphalus cotinifolius",1424511613,-19.876667,-43.778056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:09.893+0000","2018-09-24T20:04:19.179+0000",207,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","none",NA,NA,"Minas Gerais",2015,1,4,"2015-01-04T00:00:00","2015-06-22T16:06:02.600+0000","2018-12-06T17:01:08.137+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:973512","1152","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Sabará","Região do Poco Amarelo, a 5 Km da sede municipal.","","RB",1424511613,"urn:catalog:JBRJ:RB:973512","PhysicalObject","J.P.F. Zorzanelli; E.F. Nascimento & C.R. Vieira","RB00973512","JBRJ","","Arbusto escandente com frutos verdes","Ronaldo Marquete","RB 626650","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Sabará","Minas Gerais","brazil",2463,"Sabará",3156700,-43.779705,-19.851861,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.876667,-43.778056,"original coordinates","original coordinates OK"
"5","Sarcomphalus cotinifolius",1099615151,-7.211778,-38.233583,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.733+0000","2018-11-24T12:33:31.759+0000",128,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","none",527,0,"Paraíba",2015,4,5,"2015-04-05T00:00:00","2018-11-05T21:19:19.000+0000","2018-12-08T10:13:53.742+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000061158","14","JPB - Herbário Lauro Pires Xavier","Aguiar","Serra de Santa Catarina, Área de caatinga arbórea","pt","JPB",1099615151,"BRA:UFPB:JPB:0000061158","Collection","Bezerra, DMM","61158","UFPB","Universidade Federal da Paraíba, UFPB","Árvore com cerca de 6 m altura, folhas verde-escuro e frutos imaturos com coloração verde.; Caatinga.; HABITAT: Caatinga.; DESC: Árvore com cerca de 6 m altura, folhas verde-escuro e frutos imaturos com coloração verde.","","","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Aguiar","Paraíba","brazil",4546,"Aguiar",2500205,-38.21373,-7.072839,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.211778,-38.233583,"original coordinates","original coordinates outside municipality original in aguiar falls in itaporanga"
"6","Sarcomphalus cotinifolius",1503029126,-18.705,-40.591111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.185+0000","2018-09-10T18:27:48.946+0000",124,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","none",150,0,"Espírito Santo",2015,6,9,"2015-06-09T00:00:00","2018-09-06T20:12:26.000+0000","2018-12-08T12:54:57.787+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000228173","137","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Vila Pavão","Estrada para Cristalina, ca. 12 km de Vila Pavão. Estrada de terra antes da ponte velha. Estrada estreita à direita.","pt","HUEFS",1503029126,"BRA:UEFS:HUEFS:0000228173","Collection","Asprino, R.","228173","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Estacional Semidecidual.","","","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Vila Pavão","Espírito Santo","brazil",2699,"Vila Pavão",3205150,-40.627082,-18.614215,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.705,-40.591111,"original coordinates","original coordinates OK"
"7","Sarcomphalus cotinifolius",1944981825,-13.319722,-39.780278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.990+0000","2018-11-24T12:34:53.012+0000",122,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","none",NA,NA,"Bahia",2014,8,19,"2014-08-19T00:00:00","","2018-11-24T12:36:00.900+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150613","178","CEPEC - Herbário do Centro de Pesquisas do Cacau","Irajuba","Conglomerado BA_981-2-10-0","pt","CEPEC",1944981825,"BRA:CEPLAC:CEPEC:0000150613","Collection","Oliveira, N.E.","150613","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","","","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Irajuba","Bahia","brazil",3432,"Irajuba",2914208,-40.042473,-13.217107,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.319722,-39.780278,"original coordinates","original coordinates outside municipality original in irajuba falls in santa ines"
"8","Sarcomphalus cotinifolius",1077244424,-11.330833,-41.737222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:48.473+0000","2018-12-03T16:16:08.563+0000",122,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","2013-07-01T00:00:00",363,0,"Bahia",2013,4,10,"2013-04-10T00:00:00","2018-08-28T19:16:46.000+0000","2018-12-06T14:16:40.232+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000109475","20675","ALCB - Herbário Alexandre Leal Costa","João Dourado","Piemonte da Diamantina, Ponto 07","pt","ALCB",1077244424,"BRA:UFBA:ALCB:0000109475","Collection","Guedes, ML; Mattos Andrade, PE de; Leite, KRB; et al.","109475","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","espinescente, de ca 6 m de altura. Folhas coriáceas. Inflorescência com flores esverdeadas. Frutos imaturos.","Guedes, ML","","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","João Dourado","Bahia","brazil",3708,"João Dourado",2918357,-41.568419,-11.225604,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.330833,-41.737222,"original coordinates","original coordinates OK"
"9","Sarcomphalus cotinifolius",1090937410,-12.766667,-39.516667,"gass84","b3769e61-c3d0-4046-81cf-bf4d6b23b444","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.282+0000","2018-10-25T12:33:37.530+0000",124,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","2014-02-01T00:00:00",NA,NA,"Bahia",2013,10,18,"2013-10-18T00:00:00","2018-10-11T13:59:56.000+0000","2018-12-09T06:15:21.415+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HST - Herbário Sérgio Tavares","BRA:UFRPE:HST:0000020533","21035","HST - Herbário Sérgio Tavares","Santa Terezinha","Fazenda Limoeiro","pt","HST",1090937410,"BRA:UFRPE:HST:0000020533","Collection","M.L.Guedes; M.S.Silva, et al.","20533","Universidade Federal Rural de Pernambuco, UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Árvore ca. 6 m alt.; folhas cartáceas, discolores; inflorescência axilar, botões e flores esverdeadas.","M.L.Guedes","","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Santa Terezinha","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.766667,-39.516667,"original coordinates","original coordinates outside municipality original in santa terezinha falls in santa teresinha"
"10","Sarcomphalus cotinifolius",1264694280,-6.674167,-40.187778,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.342+0000","2018-09-24T19:20:46.155+0000",128,"none","PRESERVED_SPECIMEN",3876687,6,7707728,220,691,2407,7273809,8847000,8847000,"Ziziphus cotinifolia Reiss.","Sarcomphalus cotinifolius (Reiss.)","Plantae","Tracheophyta","Rosales","Rhamnaceae","Sarcomphalus","Sarcomphalus cotinifolius","Ziziphus","cotinifolia","SPECIES","SYNONYM","2015-07-02T00:00:00",NA,NA,"Ceará",2013,10,8,"2013-10-08T00:00:00","2018-08-13T19:49:16.000+0000","2018-12-08T13:34:51.224+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058185","2168","EAC - Herbário Prisco Bezerra","Aiuaba","Estação Ecológica de Aiuaba.","pt","EAC",1264694280,"BRA:UFC:EAC:0000058185","Collection","Loiola, M.I.B.","58185","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, 3m; flor amarela.; Caatinga.","Loiola, M.I.B.","","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","",NA,"","","Aiuaba","Ceará","brazil",4702,"Aiuaba",2300408,-40.298551,-6.605174,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-6.674167,-40.187778,"original coordinates","original coordinates OK"
