"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","otherCatalogNumbers","occurrenceRemarks","identifiedBy","infraspecificEpithet","identificationQualifier","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","habitat","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","higherClassification","fieldNumber","verbatimLocality","verbatimTaxonRank","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Agarista oleifolia",1935009165,-20.199167,-43.526667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.440+0000","2018-11-07T17:23:43.222+0000",121,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","none",1060,0,"SOUTH_AMERICA","Minas Gerais",2018,4,18,"2018-04-18T00:00:00","2018-10-09T21:15:19.000+0000","2018-12-08T00:36:45.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000190903","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Complexo Germano","pt","BHCB",1935009165,"BRA:UFMG:BHCB:0000190903","Collection","Vidal, CV","190903","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.199167,-43.526667,"original coordinates","original coordinates outside municipality original in mariana falls in ouro preto"
"2","Agarista oleifolia",1699430908,-22.438611,-42.504444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:15.364+0000","2018-09-24T19:58:54.680+0000",207,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","none",NA,NA,"","Rio de Janeiro",2017,8,27,"2017-08-27T00:00:00","","2018-12-05T23:49:36.764+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1373311","1278","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Pico da Velutina. Parque Estadual dos Três Picos","","RB",1699430908,"urn:catalog:JBRJ:RB:1373311","PhysicalObject","C. Baez; E. fernandez, G. Heiden, J. Iganci, L. Barcelos","RB01373311","JBRJ","","RB 751405","Arbusto, semi-heliófilo, terrícola. 1,5 m. Folhas glabras discolores. Pedicelo róseo. Cálice e corola alvos.","C. Baez","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.438611,-42.504444,"original coordinates","original coordinates OK"
"3","Agarista oleifolia",1835178327,-11.5575,-40.905556,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.250+0000","2018-11-14T17:20:04.267+0000",124,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2018-10-01T00:00:00",660,0,"","Bahia",2017,11,3,"2017-11-03T00:00:00","","2018-11-14T17:20:04.276+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000236406","13667","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro de Chapéu","Chapada Diamantina. Cachoeira Domingos Lopes.","pt","HUEFS",1835178327,"BRA:UEFS:HUEFS:0000236406","Collection","Melo, E.","236406","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","Mata ciliar.","A.A.Sampaio","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Morro de Chapéu","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.5575,-40.905556,"original coordinates","original coordinates outside municipality original in morro de chapeu falls in morro do chapeu"
"4","Agarista oleifolia",1801096106,-18.239722,-43.588611,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:02.784+0000","2017-12-29T14:08:05.637+0000",136,"none","PRESERVED_SPECIMEN",7328853,6,7707728,220,1353,2505,2882656,7328852,7328853,"Agarista oleifolia var. oleifolia","Agarista oleifolia var. oleifolia","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","VARIETY","ACCEPTED","2016-09-01T00:00:00",1261,0,"SOUTH_AMERICA","Minas Gerais",2016,5,5,"2016-05-05T00:00:00","2017-12-15T12:55:21.000+0000","2018-12-08T01:46:23.727+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000003776","5825","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Mirante do cruzeiro","pt","HDJF",1801096106,"BRA:UFVJM:HDJF:0000003776","Collection","Faria, JEQ","3776","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","","Arvoreta ca. 2,5 m de altura, botões florais verdes, flores alvas, fruto imaturos verdes e secos no pé; Cerrado rupestre","Romão, GO","oleifolia",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.239722,-43.588611,"original coordinates","original coordinates OK"
"5","Agarista oleifolia",1455401438,-16.1125,-42.721944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.052+0000","2018-03-06T11:57:33.642+0000",121,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2017-03-03T00:00:00",745,0,"SOUTH_AMERICA","Minas Gerais",2016,8,25,"2016-08-25T00:00:00","2018-03-02T21:41:50.000+0000","2018-12-09T07:19:30.762+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184469","3853","BHCB - Herbário da Universidade Federal de Minas Gerais","Riacho dos Machados","Vale do Esmeril","pt","BHCB",1455401438,"BRA:UFMG:BHCB:0000184469","Collection","Mota, RC da; Vasconcelos, MF de","184469","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","Projeto desenvolvido pelo Instituto Prístino!","","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Riacho dos Machados","Minas Gerais","brazil",3064,"Riacho dos Machados",3154507,-42.99402,-16.055289,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.1125,-42.721944,"original coordinates","original coordinates OK"
"6","Agarista oleifolia",1135075206,-12.995278,-41.326667,"gass84,iddatunl","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:56.576+0000","2018-08-03T12:12:40.341+0000",121,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2015-04-01T00:00:00",NA,NA,"","Bahia",2015,2,9,"2015-02-09T00:00:00","","2018-08-03T12:12:44.570+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000009473","23321","HURB - Herbário do Recôncavo da Bahia","Mucugê","Chapada diamantina, Trilha do Tiburtino;","pt","HURB",1135075206,"BRA:UFRB:HURB:0000009473","Collection","Guedes, M.L.; Costa, T.F.","9473","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","","Flores: branca; Hábito: Arbusto","Guedes. M.L","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995278,-41.326667,"original coordinates","original coordinates OK"
"7","Agarista oleifolia",1252599070,-13,-41.616667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.101+0000","2018-12-03T16:16:18.579+0000",122,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2015-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2015,8,20,"2015-08-20T00:00:00","2018-08-28T19:02:57.000+0000","2018-12-08T15:43:27.901+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121560","23896","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, Córrego do Boiadeiro.","pt","ALCB",1252599070,"BRA:UFBA:ALCB:0000121560","Collection","Guedes, ML; Casaes, M","121560","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","","de ca 3 m de altura. Folhas coriáceas, levemente discolores. Inflorescência com flores urceoladas, cremes. Frutos cápsulas.","Guedes, ML","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13,-41.616667,"original coordinates","original coordinates OK"
"8","Agarista oleifolia",1658213772,-22.691667,-45.464444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.201+0000","2018-11-24T08:57:00.298+0000",126,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2017-07-12T00:00:00",1467,0,"SOUTH_AMERICA","São Paulo",2015,9,9,"2015-09-09T00:00:00","","2018-11-24T08:57:24.093+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051093","238","SPSF - Herbário Dom Bento José Pickel","Campos do Jordão","P.E. de Campos do Jordão","pt","SPSF",1658213772,"BRA:IF:SPSF:0000051093","Collection","N.M.Ivanauskas e R.Esteves & M.G.K. Cornia et al.","51093","IF","Instituto Florestal, IF","","COLETA: Arvoreta de 3m. Flores rosas; GEOGRAFIA: Trilha do córrego Galharada, Floresta Ombrófila Mista.;","M.G.K. Cornia","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Campos do Jordão","São Paulo","brazil",1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.691667,-45.464444,"original coordinates","original coordinates OK"
"9","Agarista oleifolia",1829092958,-17.921939,-43.763572,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.813+0000","2018-09-25T14:05:58.574+0000",126,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2017-07-01T00:00:00",1330,0,"","Minas Gerais",2014,9,2,"2014-09-02T00:00:00","","2018-09-25T14:05:58.585+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000221322","749","SPF - Herbário da Universidade de São Paulo","Bocaiúva","Parque Nacional das Sempre-Vivas, Entrada do distrito de Macacos; estrada sentido norte do parque; próximo ao rio Jequitaí.","pt","SPF",1829092958,"BRA:USP:SPF:0000221322","Collection","Cota, MMT","221322","USP","Universidade de São Paulo, USP","","Subarbusto prostrado. Flores vermelhas. Frutos imaturos vermelhos.; Cerrado rupestre.","Cabral, A","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Bocaiúva","Minas Gerais","brazil",2872,"Bocaiúva",3107307,-43.687899,-17.288316,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.921939,-43.763572,"original coordinates","original coordinates OK"
"10","Agarista oleifolia",1264698250,-22.509167,-45.28,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.562+0000","2018-11-24T08:56:59.613+0000",126,"none","PRESERVED_SPECIMEN",7328852,6,7707728,220,1353,2505,2882656,7328852,7328852,"Agarista oleifolia G.Don","Agarista oleifolia G.Don","Plantae","Tracheophyta","Ericales","Ericaceae","Agarista","Agarista oleifolia","Agarista","oleifolia","SPECIES","ACCEPTED","2014-10-07T00:00:00",1623,0,"SOUTH_AMERICA","Minas Gerais",2014,10,7,"2014-10-07T00:00:00","2018-11-05T15:52:34.000+0000","2018-12-08T13:34:53.462+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049503","97","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","pt","SPSF",1264698250,"BRA:IF:SPSF:0000049503","Collection","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","49503","IF","Instituto Florestal, IF","","COLETA: Árvore de 4,5 m. Botões vermelhos e flores rosas.; GEOGRAFIA: Floresta Ombrófila Mista (WGS84, Zona 23K);","N.M.Ivanauskas","",NA,"","","","","",NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","","",NA,"","","","","","Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.509167,-45.28,"original coordinates","original coordinates OK"
