"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","preparations","continent","infraspecificEpithet","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","identificationQualifier","verbatimElevation","habitat","higherGeography","higherClassification","rights","nomenclaturalStatus","taxonID","bibliographicCitation","datasetID","verbatimTaxonRank","organismID","accessRights","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","georeferencedDate","fieldNumber","verbatimLocality","eventID","dynamicProperties","higherGeographyID","locationID","identificationID","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Gaylussacia brasiliensis",1840922961,-21.717381,-44.977222,"gass84","5bad80c7-8b9e-448a-84fe-df70288f16ac","d07d294b-8ae1-48ab-94e2-f7caae47707d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.118+0000","2018-11-23T15:39:29.129+0000",129,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","2018-01-01T00:00:00",1320,0,"Minas Gerais",2018,1,9,"2018-01-09T00:00:00","2018-10-24T18:05:54.000+0000","2018-12-08T19:50:35.494+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUSC - Herbário Unisanta","BRA:UNISANTA:HUSC:0000012137","1736","HUSC - Herbário Unisanta","São Thomé das Letras","Trilha do defunto; próximo a pedreira.","pt","HUSC",1840922961,"BRA:UNISANTA:HUSC:0000012137","Collection","P.S.P. Sampaio; S.E. Martins","12137","UNISANTA","Universidade Santa Cecília (UNISANTA)","Arbusto com 1m de altura, frutos negros maduros.; Campo rupestre","P.S.P. Sampaio","","",NA,"","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"São Thomé das Letras","Minas Gerais","brazil",1801,"São Thomé das Letras",3165206,-44.964472,-21.733926,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.717381,-44.977222,"original coordinates","original coordinates OK"
"2","Gaylussacia brasiliensis",1915275262,-20.456667,-40.996111,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:09.059+0000","2018-10-09T15:49:02.021+0000",142,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","none",1280,0,"Espírito Santo",2018,7,28,"2018-07-28T00:00:00","2018-10-03T13:51:04.000+0000","2018-12-07T10:57:46.036+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000028702","4576","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Vargem Alta","","pt","VIES",1915275262,"BRA:UFES:VIES:0000028702","Collection","Assis, A.M.; Cribari, R.S.; Santos, R.; Santos, J.P.","28702","UFES","Universidade Federal do Espírito Santo, UFES","Subarbusto. Frutos verdes. Floresta ombrófila densa montana primária (mata baixa em topo de morro com solo arenoso).","","","",NA,"","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Vargem Alta","Espírito Santo","brazil",2206,"Vargem Alta",3205036,-41.004152,-20.647795,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.456667,-40.996111,"original coordinates","original coordinates OK"
"3","Gaylussacia brasiliensis",1671186780,-15.743611,-47.941667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:14.174+0000","2018-09-24T19:58:53.646+0000",207,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","none",NA,NA,"Distrito Federal",2017,2,19,"2017-02-19T00:00:00","2017-10-09T16:01:30.851+0000","2018-12-06T15:03:58.017+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1371230","2530","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brasília","Parque Nacional de Brasília. Borda da margem do córrego Acampamento. Comum na área.","","RB",1671186780,"urn:catalog:JBRJ:RB:1371230","PhysicalObject","C.R. Martins","RB01371230","JBRJ","","","B.M.T. Walter","RB 749621","Solo húmico.",NA,"","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.743611,-47.941667,"original coordinates","original coordinates OK"
"4","Gaylussacia brasiliensis",1587330011,-15.743333,-47.941388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.372+0000","2018-11-23T18:21:41.511+0000",123,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","none",NA,NA,"Distrito Federal",2017,2,19,"2017-02-19T00:00:00","","2018-11-23T18:22:58.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000098595","2530","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília. Borda do córrego Acampamento.","pt","CEN",1587330011,"BRA:Cenargen:CEN:0000098595","Collection","Carlos Romero Martins","98595","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter","","",1,"Exsicatas","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.743333,-47.941388,"original coordinates","original coordinates OK"
"5","Gaylussacia brasiliensis",1848251755,-24.830278,-48.693333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.238+0000","2018-06-04T19:36:12.828+0000",118,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","2017-08-23T00:00:00",1100,0,"Paraná",2017,3,20,"2017-03-20T00:00:00","2018-05-10T18:52:04.000+0000","2018-12-08T15:08:36.043+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409697","2431","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas, cume do morro Geremias","pt","MBM",1848251755,"BRA:MBM:MBM:0000409697","Collection","Brotto, ML; Völtz, RR","409697","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto com 80 cm de altura; flor branca.; Refúgio Vegetacional Altomontano (campo rupestre sobre quartzito).","Marinero, F","","",NA,"","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.830278,-48.693333,"original coordinates","original coordinates OK"
"6","Gaylussacia brasiliensis",1848250273,-25.459444,-49.084722,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.832+0000","2018-06-04T19:36:12.396+0000",118,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","2017-03-31T00:00:00",895,0,"Paraná",2017,3,30,"2017-03-30T00:00:00","2018-05-10T18:52:04.000+0000","2018-12-08T15:08:35.243+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408998","9771","MBM - Herbário do Museu Botânico Municipal","Piraquara","","pt","MBM",1848250273,"BRA:MBM:MBM:0000408998","Collection","Silva, JM; Brotto, ML; Calvo, J","408998","MBM","Museu Botânico Municipal de Curitiba, MBM","Erva ereta com 20 cm de altura; flor branca.; Campo.","Marinero, F","","",NA,"","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.459444,-49.084722,"original coordinates","original coordinates OK"
"7","Gaylussacia brasiliensis",1090877598,-20.999722,-40.699722,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:06.647+0000","2018-10-09T15:48:59.979+0000",142,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","2017-08-03T00:00:00",NA,NA,"Espírito Santo",2017,5,15,"2017-05-15T00:00:00","2018-10-03T13:51:04.000+0000","2018-12-09T06:14:59.366+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000024069","8","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo César Vinha. Trilha do Mirante, entrada à 750 metros da Trilha Principal.","pt","VIES",1090877598,"BRA:UFES:VIES:0000024069","Collection","Guarnier, J.C.; Mota, R.H. & Dutra, V.F.","24069","UFES","Universidade Federal do Espírito Santo, UFES","Arbusto com 1,6 metros de altura. Flor rosa escuro.","Gomes, J.M.L.","","",NA,"","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.999722,-40.699722,"original coordinates","original coordinates outside Brazil"
"8","Gaylussacia brasiliensis",1503740915,-22.922222,-42.400278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:00.987+0000","2018-09-24T19:58:43.080+0000",207,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,5,2,"2017-05-02T00:00:00","2017-05-24T23:51:15.670+0000","2018-12-08T09:17:26.516+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1321064","449","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Saquarema","Vilatur. Restinga de Ipitangas. Final da rua praia recreio dos bandeirantes, perpendicular a cerca, ca. 800m. Parque Estadual da Costa do Sol","","RB",1503740915,"urn:catalog:JBRJ:RB:1321064","PhysicalObject","Carlos D.M. Ferreira; M.G. Bovini; P. Feliz; K. Santiago","RB01321064","JBRJ","","Erva, 50cm. Folhas coriáceas, discolores, discolores, face adaxial verde escuro, face abaxial verde claro. Pedúnculo fucsia; cálice verde claro a vináceo; corola fucsia. Heliófita, solo arenoso.","Carlos D. M. Ferreira","RB 731180","",NA,"","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Saquarema","Rio de Janeiro","brazil",1376,"Saquarema",3305505,-42.518393,-22.878506,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.922222,-42.400278,"original coordinates","original coordinates OK"
"9","Gaylussacia brasiliensis",1931786236,-21.175844,-44.329178,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.390+0000","2018-10-25T12:34:59.854+0000",140,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","2018-01-01T00:00:00",1080,0,"Minas Gerais",2017,6,9,"2017-06-09T00:00:00","2018-10-09T13:42:15.000+0000","2018-12-07T06:15:08.887+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009480","964","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Serra do Lenheiro","pt","HUFSJ",1931786236,"BRA:UFSJ:HUFSJ:0000009480","Collection","Costa, MTR; Sobral, M; Alves, LL","9480","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arbusto 1,1 m de altura, frutos.","Cabral, A","","",NA,"","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.175844,-44.329178,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in sao joao del rei"
"10","Gaylussacia brasiliensis",1699426263,-13.155833,-41.808056,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.807+0000","2018-12-03T16:16:31.347+0000",122,"none","PRESERVED_SPECIMEN",7328061,6,7707728,220,1353,2505,2882726,7328061,7328061,"Gaylussacia brasiliensis Meisn.","Gaylussacia brasiliensis Meisn.","Plantae","Tracheophyta","Ericales","Ericaceae","Gaylussacia","Gaylussacia brasiliensis","Gaylussacia","brasiliensis","SPECIES","ACCEPTED","2017-09-01T00:00:00",1353,0,"Bahia",2017,7,29,"2017-07-29T00:00:00","2018-08-28T19:02:58.000+0000","2018-12-05T23:49:34.028+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000129107","4999","ALCB - Herbário Alexandre Leal Costa","Piatã","Serra da Tromba.","pt","ALCB",1699426263,"BRA:UFBA:ALCB:0000129107","Collection","Roque, N; Alunos de Sistemática Evolução de Espermatófitas","129107","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 50 cm alt., folhas discolores. Sépalas vináceas, corola vermelha.; Campo Rupestre.","Guedes, ML","","",NA,"","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","",NA,"","","",NA,"","","",NA,"Piatã","Bahia","brazil",3453,"Piatã",2924306,-41.879255,-13.04974,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.155833,-41.808056,"original coordinates","original coordinates OK"
