"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","otherCatalogNumbers","fieldNotes","county","rights","references","habitat","nomenclaturalCode","verbatimEventDate","verbatimElevation","collectionID","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","eventRemarks","taxonRemarks","typeStatus","dynamicProperties","fieldNumber","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eremanthus goyazensis",1890644126,-15.721667,-48.931944,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:09.170+0000","2018-09-10T18:28:53.566+0000",135,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","2018-06-01T00:00:00",1140,0,"SOUTH_AMERICA","Goiás",2018,5,11,"2018-05-11T00:00:00","2018-08-17T14:51:18.000+0000","2018-12-08T13:12:40.935+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033941","2235","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","pt","HEPH",1890644126,"BRA:JBB:HEPH:0000033941","Collection","Rosa, PO; Rivaroli, GV; Cardoso, PPM; Pereira, MG; Silva, DS","33941","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore, ca. de 2,0m. Inflorescência creme-esverdeada; Cerrado s.s.","Rosa, PO",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.721667,-48.931944,"original coordinates","original coordinates OK"
"2","Eremanthus goyazensis",1931779432,-15.743056,-47.930278,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.114+0000","2018-10-25T12:33:50.224+0000",122,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","2017-05-01T00:00:00",0,0,"","Distrito Federal",2017,1,22,"2017-01-22T00:00:00","2018-10-24T14:57:30.000+0000","2018-12-07T06:15:04.291+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074127","2462","HUFU - Herbarium Uberlandense","Brasília","Parque Nacional de Brasília, Borda do Cerrado entorno da trilha do Cristal.","pt","HUFU",1931779432,"BRA:UFU:HUFU:0000074127","Collection","Martins, C.R.","74127","UFU","Universidade Federal de Uberlândia (UFU)","Subarbusto. Comum na área.","Nakajima, J.N.",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.743056,-47.930278,"original coordinates","original coordinates OK"
"3","Eremanthus goyazensis",1913584458,-15.9125,-48.15,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.394+0000","2018-11-23T18:21:44.517+0000",123,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","none",1058,0,"","Distrito Federal",2015,2,26,"2015-02-26T00:00:00","2018-10-26T13:42:07.000+0000","2018-12-10T13:35:49.026+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104392","1205","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Rodovia BR - 060, próximo ao entroncamento com a DF - 180.","pt","CEN",1913584458,"BRA:Cenargen:CEN:0000104392","Collection","João Bernardo de Azevedo Bringel Jr.","104392","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","J. B. Bringel",6,"Exsicatas","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.9125,-48.15,"original coordinates","original coordinates OK"
"4","Eremanthus goyazensis",1291009751,-15.738611,-47.938611,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:27.281+0000","2018-09-25T14:33:25.750+0000",122,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","none",0,0,"","Distrito Federal",2015,3,31,"2015-03-31T00:00:00","2018-09-12T13:06:40.000+0000","2018-12-09T19:42:10.460+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000070567","1605","HUFU - Herbarium Uberlandense","Brasília","Parque Nacional de Brasília, Entrono da erosão lado esquerdo da estrada de acesso a Cascalheira do Exército.","pt","HUFU",1291009751,"BRA:UFU:HUFU:0000070567","Collection","Martins, C.R.","70567","UFU","Universidade Federal de Uberlândia (UFU)","Campo sujo.","Nakajima, J.N.",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.738611,-47.938611,"original coordinates","original coordinates OK"
"5","Eremanthus goyazensis",1265928840,-15.735833,-47.933333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:38.191+0000","2018-11-23T18:21:38.325+0000",123,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2015,3,1,"2015-03-01T00:00:00","","2018-11-23T18:22:54.528+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000091860","1531","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Entorno da Cascalheira do Entrocamento.","pt","CEN",1265928840,"BRA:Cenargen:CEN:0000091860","Collection","Carlos Romero Martins","91860","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","J. N. Nakajima",1,"Unicata","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.735833,-47.933333,"original coordinates","original coordinates OK"
"6","Eremanthus goyazensis",1143412936,-15.735833,-47.933611,"gass84,iddatunl","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:27.248+0000","2018-09-25T14:33:25.715+0000",122,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","2015-06-01T00:00:00",0,0,"","Distrito Federal",2015,3,1,"2015-03-01T00:00:00","","2018-09-25T14:33:25.727+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000070544","1528","HUFU - Herbarium Uberlandense","Brasília","Parque Nacional de Brasília, Campo sujo entorno da Cascalheira do Entroncamento.","pt","HUFU",1143412936,"BRA:UFU:HUFU:0000070544","Collection","Martins, C.R.","70544","UFU","Universidade Federal de Uberlândia (UFU)","Árvore 1,8 m alt. e no início do período reprodutivo.; Campo sujo Cascalhento.","Nakajima, J.N.",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.735833,-47.933611,"original coordinates","original coordinates OK"
"7","Eremanthus goyazensis",1213658809,-17.172778,-50.834444,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.331+0000","2018-01-05T18:34:59.193+0000",114,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","none",673,0,"SOUTH_AMERICA","Goiás",2014,4,12,"2014-04-12T00:00:00","","2018-07-08T01:33:11.959+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000202377","8181","UB - Herbário da Universidade de Brasília","Paraúna","","pt","UB",1213658809,"BRA:UnB:UB:0000202377","Collection","Munhoz, CBR; Turma de Vegetação do Cerrado","202377","UnB","Universidade de Brasília (UnB)","Arbusto, 1,0 metro.; Floresta estacional semidecidual","Proença, CEB",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Paraúna","Goiás","brazil",2899,"Paraúna",5216403,-50.638058,-17.046597,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.172778,-50.834444,"original coordinates","original coordinates OK"
"8","Eremanthus goyazensis",1087185592,-20.44,-43.801944,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.474+0000","2018-01-05T18:24:13.702+0000",137,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","none",1200,0,"","Minas Gerais",2014,7,2,"2014-07-02T00:00:00","2016-09-19T18:42:51.000+0000","2018-12-08T13:03:12.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000010694","4570","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau","pt","BHZB",1087185592,"BRA:FZB-BH:BHZB:0000010694","Collection","Rezende, S.G.","10694","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Cerrado Sentido Restrito; Bioma: Cerrado","",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.44,-43.801944,"original coordinates","original coordinates OK"
"9","Eremanthus goyazensis",1587325199,-15.731111,-47.926388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.156+0000","2018-11-23T18:21:39.223+0000",123,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2013,5,12,"2013-05-12T00:00:00","","2018-11-23T18:22:55.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000093704","1326","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília. Entorno da antiga pista de ultraleve","pt","CEN",1587325199,"BRA:Cenargen:CEN:0000093704","Collection","Carlos Romero Martins","93704","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter",1,"Exsicatas","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.731111,-47.926388,"original coordinates","original coordinates OK"
"10","Eremanthus goyazensis",1090831064,-15.760556,-48.918889,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:25.491+0000","2018-09-25T14:33:05.768+0000",122,"none","PRESERVED_SPECIMEN",3133665,6,7707728,220,414,3065,3133590,3133665,3133665,"Eremanthus goyazensis Sch.Bip.","Eremanthus goyazensis Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus goyazensis","Eremanthus","goyazensis","SPECIES","ACCEPTED","2016-03-01T00:00:00",1239,0,"","Goiás",2013,5,22,"2013-05-22T00:00:00","2018-09-12T13:06:40.000+0000","2018-12-09T06:14:38.704+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000067009","611","HUFU - Herbarium Uberlandense","Cocalzinho de Goiás","Serra dos Pireneus, Estrada para Faz. Mª dos Anjos, ca. 13 Km de Cocalzinho de Goiás.","pt","HUFU",1090831064,"BRA:UFU:HUFU:0000067009","Collection","Versiane, A.F.A.; Pacheco, R.A.","67009","UFU","Universidade Federal de Uberlândia (UFU)","Arvoreta, ca. 2.5m alt. Brácteas involucrais castanhas, papus creme.; Campo sujo.","Nakajima, J.N.",NA,"","","",NA,NA,"","","","","","","","","","","",NA,"","","","","","","",NA,"",NA,"","","Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.760556,-48.918889,"original coordinates","original coordinates outside municipality original in cocalzinho de goias falls in pirenopolis"
