"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","continent","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","identificationQualifier","coordinateUncertaintyInMeters","references","habitat","county","identificationRemarks","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","collectionID","georeferenceSources","georeferencedDate","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","verbatimElevation","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Critoniopsis quinqueflora",1913570732,-26.591667,-49.305556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.844+0000","2018-10-24T15:38:21.058+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2018-04-23T00:00:00",740,0,"Santa Catarina",2018,4,23,"2018-04-23T00:00:00","2018-10-11T17:16:29.000+0000","2018-12-10T13:35:41.585+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059964","7721","FURB - Herbário Dr. Roberto Miguel Klein","Rio dos Cedros","Vale dos Ventos.","pt","FURB",1913570732,"BRA:FURB:FURB:0000059964","Collection","Funez, L.A.; Zermiani, A.E.","59964","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas","Funez, L.A.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Rio dos Cedros","Santa Catarina","brazil",749,"Rio dos Cedros",4214706,-49.368324,-26.61814,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.591667,-49.305556,"original coordinates","original coordinates OK"
"2","Critoniopsis quinqueflora",1944851402,-26.306944,-49.313333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.782+0000","2018-11-23T15:39:31.821+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2018-07-01T00:00:00",650,0,"Santa Catarina",2018,7,1,"2018-07-01T00:00:00","","2018-11-23T15:39:34.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000061001","2857","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Bairro Rio Vermelho. Linha férrea, próximo à entrada da URVE. APA Rio Vermelho/Humboldt","pt","FURB",1944851402,"BRA:FURB:FURB:0000061001","Collection","Schwirkowski, P.","61001","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","FOD estágio médio, heliófita, cálice verde, corola branca","Schwirkowski, P.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.306944,-49.313333,"original coordinates","original coordinates OK"
"3","Critoniopsis quinqueflora",1931772686,-27.898333,-48.871944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.166+0000","2018-10-24T15:38:21.189+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2018-08-16T00:00:00",NA,NA,"Santa Catarina",2018,8,16,"2018-08-16T00:00:00","2018-10-11T17:16:29.000+0000","2018-12-07T06:14:59.753+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060519","3296","FURB - Herbário Dr. Roberto Miguel Klein","São Bonifácio","","pt","FURB",1931772686,"BRA:FURB:FURB:0000060519","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60519","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca","Kassner-Filho, A.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"São Bonifácio","Santa Catarina","brazil",431,"São Bonifácio",4215901,-48.940193,-27.956491,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.898333,-48.871944,"original coordinates","original coordinates OK"
"4","Critoniopsis quinqueflora",1570750507,-26.776667,-49.037778,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.230+0000","2018-10-24T15:38:18.599+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2017-08-31T00:00:00",150,0,"Santa Catarina",2017,5,15,"2017-05-15T00:00:00","2018-10-11T17:16:29.000+0000","2018-12-08T17:16:16.615+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054046","6317","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Morro do Cachorro.","pt","FURB",1570750507,"BRA:FURB:FURB:0000054046","Collection","Funez, L.A.","54046","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas","Oliveira, A. A.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.776667,-49.037778,"original coordinates","original coordinates OK"
"5","Critoniopsis quinqueflora",1587298375,-26.28,-49.14,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.469+0000","2018-10-24T15:38:18.631+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2017-08-31T00:00:00",744,0,"Santa Catarina",2017,6,22,"2017-06-22T00:00:00","","2018-10-24T15:39:00.164+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054301","621","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","","pt","FURB",1587298375,"BRA:FURB:FURB:0000054301","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54301","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca","Oliveira, A. A.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.28,-49.14,"original coordinates","original coordinates OK"
"6","Critoniopsis quinqueflora",1829089022,-26.28,-49.14,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:17.728+0000","2018-11-24T12:32:17.747+0000",118,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2017-08-31T00:00:00",744,0,"Santa Catarina",2017,6,22,"2017-06-22T00:00:00","","2018-11-24T12:32:30.230+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000024809","621","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Joinville","","pt","HCF",1829089022,"BRA:UTFPR:HCF:0000024809","Collection","A. Kassner-Filho","24809","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","Erva apoiante de flor branca. Borda do fragmento. (IFFSC 1025)","A.A. de Oliveira",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.28,-49.14,"original coordinates","original coordinates OK"
"7","Critoniopsis quinqueflora",1587298520,-26.55,-49.32,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.498+0000","2018-10-24T15:38:18.615+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2017-07-27T00:00:00",893,0,"Santa Catarina",2017,7,27,"2017-07-27T00:00:00","","2018-10-24T15:39:00.121+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054424","698","FURB - Herbário Dr. Roberto Miguel Klein","Rio dos Cedros","","pt","FURB",1587298520,"BRA:FURB:FURB:0000054424","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54424","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Rio dos Cedros","Santa Catarina","brazil",749,"Rio dos Cedros",4214706,-49.368324,-26.61814,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.55,-49.32,"original coordinates","original coordinates OK"
"8","Critoniopsis quinqueflora",1676468986,-27.450556,-49.05,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.901+0000","2018-10-24T15:38:18.803+0000",121,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","2017-09-07T00:00:00",841,0,"Santa Catarina",2017,9,7,"2017-09-07T00:00:00","2018-10-11T17:16:29.000+0000","2018-12-10T07:36:47.975+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054923","988","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","","pt","FURB",1676468986,"BRA:FURB:FURB:0000054923","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54923","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.",NA,"","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.450556,-49.05,"original coordinates","original coordinates OK"
"9","Critoniopsis quinqueflora",1913579579,-23.945555,-46.858055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.892+0000","2018-11-23T18:21:41.951+0000",123,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","none",792,0,"São Paulo",2016,7,12,"2016-07-12T00:00:00","2018-10-26T13:41:59.000+0000","2018-12-10T13:35:46.648+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000099604","1114","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","EMBU-GUACU","Estrada viscinal da estrada de Santa Rita, km 60.","pt","CEN",1913579579,"BRA:Cenargen:CEN:0000099604","Collection","Guilherme de M. Antar","99604","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Mata Atlântica. Em estágio médio de recuperação. Folhas discolores com a face abaxial mais clara. Filárias. Pappus e estilete alvos. Doação Universidade de São Pauo - Herbário SPF.","G. M. Antar",1,"Exsicatas","","","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"EMBU-GUACU","São Paulo","brazil",1080,"Embu-Guaçu",3515103,-46.830913,-23.854112,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.945555,-46.858055,"original coordinates","original coordinates outside municipality original in embu-guacu falls in juquitiba"
"10","Critoniopsis quinqueflora",1586073680,-23.945555,-46.858056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:08.027+0000","2018-09-24T19:58:48.579+0000",207,"none","PRESERVED_SPECIMEN",3124244,6,7707728,220,414,3065,3101401,3124244,3124244,"Critoniopsis quinqueflora (Less.) H.Rob.","Critoniopsis quinqueflora (Less.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Critoniopsis","Critoniopsis quinqueflora","Critoniopsis","quinqueflora","SPECIES","ACCEPTED","none",792,NA,"São Paulo",2016,7,12,"2016-07-12T00:00:00","2017-10-15T13:27:06.811+0000","2018-12-07T01:22:47.838+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1347089","1114","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Embu-Guaçu","Estrada vicinal da estrada de Santa Rita, km 60","","RB",1586073680,"urn:catalog:JBRJ:RB:1347089","PhysicalObject","G.M. Antar; V.B. Caetano","RB01347089","JBRJ","","","G.M. Antar",NA,"","RB 740980","Floresta ombrófila densa em estágio médio de recuperação. Solo organo-argiloso","","","",NA,NA,"",NA,NA,"","","","","","","","","","","","",NA,"","","",NA,"","",NA,"Embu-Guaçu","São Paulo","brazil",1080,"Embu-Guaçu",3515103,-46.830913,-23.854112,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.945555,-46.858056,"original coordinates","original coordinates outside municipality original in embu-guacu falls in juquitiba"
