"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","preparations","institutionID","higherGeography","fieldNumber","verbatimLocality","previousIdentifications","higherClassification","endDayOfYear","startDayOfYear","nomenclaturalCode","organismID","datasetID","accessRights","collectionID","references","habitat","verbatimEventDate","county","verbatimElevation","georeferencedDate","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Wunderlichia mirabilis",1705519089,-15.7125,-48.924722,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.686+0000","2018-09-10T18:28:52.563+0000",135,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2017-08-01T00:00:00",1213,0,"SOUTH_AMERICA","Goiás",2017,8,14,"2017-08-14T00:00:00","2018-08-17T14:51:37.000+0000","2018-12-09T16:22:38.657+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033011","1889","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada saindo do mosteiro em direção a nascente II da Cachoeira do Dragão","pt","HEPH",1705519089,"BRA:JBB:HEPH:0000033011","Collection","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS; Tinti, BV; Santos-Silva, D","33011","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore ca. de 2m. Brácteas involucrais esverdeadas, estiletes amarelos; Campo rupestre","Teles, AM","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.7125,-48.924722,"original coordinates","original coordinates OK"
"2","Wunderlichia mirabilis",1837839163,-18.450556,-41.153333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.630+0000","2018-09-10T18:27:56.674+0000",124,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","none",750,0,"","Minas Gerais",2017,10,14,"2017-10-14T00:00:00","2018-09-06T19:20:00.000+0000","2018-12-08T03:44:07.066+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000238587","339","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Nova Belém","Pedra da Laura","pt","HUEFS",1837839163,"BRA:UEFS:HUEFS:0000238587","Collection","Vieira, T.L.","238587","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Atlântica: Vegetação sobre afloramento granítico - Inselberg.","","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Nova Belém","Minas Gerais","brazil",2723,"Nova Belém",3144672,-41.102591,-18.488698,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.450556,-41.153333,"original coordinates","original coordinates OK"
"3","Wunderlichia mirabilis",1303588240,-20.228611,-43.848611,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.902+0000","2018-02-15T05:17:50.601+0000",121,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,8,20,"2015-08-20T00:00:00","2018-01-16T21:07:21.000+0000","2018-12-07T20:27:26.743+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178673","672","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Cata Branca","pt","BHCB",1303588240,"BRA:UFMG:BHCB:0000178673","Collection","Paiva, JAM; Tomich, S; Nascimento, L","178673","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.228611,-43.848611,"original coordinates","original coordinates OK"
"4","Wunderlichia mirabilis",1931777532,-19.066111,-43.706944,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:27.717+0000","2018-10-25T12:33:49.437+0000",122,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","none",1358,0,"","Minas Gerais",2015,10,6,"2015-10-06T00:00:00","2018-10-24T14:59:48.000+0000","2018-12-07T06:15:03.093+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000071429","91","HUFU - Herbarium Uberlandense","Diamantina","Estrada Diamantina - Conselheiro Mata, Km 187","pt","HUFU",1931777532,"BRA:UFU:HUFU:0000071429","Collection","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.I.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","71429","UFU","Universidade Federal de Uberlândia (UFU)","Árvore, ca. 3m. Brácteas involucrais e capítulos alvos; Campo rupestre","","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.066111,-43.706944,"original coordinates","original coordinates outside municipality original in diamantina falls in santana do riacho"
"5","Wunderlichia mirabilis",1423898155,-18.130556,-43.379167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:32.920+0000","2018-09-24T19:57:47.615+0000",207,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2016-01-01T00:00:00",1050,NA,"","Minas Gerais",2015,10,12,"2015-10-12T00:00:00","2017-10-15T10:52:58.109+0000","2018-12-06T16:55:18.060+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1049286","18820","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Gonçalo do Rio Preto","Vale das Estrelas.","","RB",1423898155,"urn:catalog:JBRJ:RB:1049286","PhysicalObject","G. Martinelli; C. Baez","RB01049286","JBRJ","","Aarbusto, 3 metros de altura, heliófila, saxícola; folhas verde-claras, discolores; caules terminais cobertos por lanugem alvacenta; inflorescência coberta por lanugem alvacenta; capítulos passados de cor castanho-paleáceos.","Rafaela Campostrini Forzza","RB 637618","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.130556,-43.379167,"original coordinates","original coordinates OK"
"6","Wunderlichia mirabilis",1303588673,-21.6425,-43.663056,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.050+0000","2018-02-15T05:17:50.826+0000",121,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,10,7,"2015-10-07T00:00:00","2018-01-16T21:07:21.000+0000","2018-12-07T20:27:26.886+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000179145","2689","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Capivari II","pt","BHCB",1303588673,"BRA:UFMG:BHCB:0000179145","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","179145","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.6425,-43.663056,"original coordinates","original coordinates outside municipality original in itabirito falls in juiz de fora"
"7","Wunderlichia mirabilis",1213663627,-18.816333,-43.346533,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.338+0000","2018-01-05T18:35:01.295+0000",114,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2014-07-29T00:00:00",887,0,"SOUTH_AMERICA","Minas Gerais",2014,3,6,"2014-03-06T00:00:00","","2018-07-08T01:37:29.823+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207183","237","UB - Herbário da Universidade de Brasília","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","pt","UB",1213663627,"BRA:UnB:UB:0000207183","Collection","Chaves, DA","207183","UnB","Universidade de Brasília (UnB)","Cerrado Típico/Complexo Rupestre","Chaves, DA","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.816333,-43.346533,"original coordinates","original coordinates outside municipality original in sao goncalo do rio preto falls in alvorada de minas"
"8","Wunderlichia mirabilis",1077247750,-14.586944,-42.54,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.951+0000","2018-12-03T16:16:11.397+0000",122,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2014-08-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2014,8,6,"2014-08-06T00:00:00","2018-08-28T18:59:53.000+0000","2018-12-06T14:16:41.475+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115479","4404","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra geral, trilha Riacho Fundo.","pt","ALCB",1077247750,"BRA:UFBA:ALCB:0000115479","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115479","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","até 5 m de altura, decídua, folhas jovens lanosas, capítulo ainda fechados.","Roque, N","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.586944,-42.54,"original coordinates","original coordinates OK"
"9","Wunderlichia mirabilis",1077248786,-14.583333,-42.526389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.421+0000","2018-12-03T16:16:23.607+0000",122,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","2014-10-01T00:00:00",779,0,"SOUTH_AMERICA","Bahia",2014,10,16,"2014-10-16T00:00:00","2018-08-28T18:59:53.000+0000","2018-12-06T14:16:41.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000116851","22654","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Caminho para Riacho Fundo.","pt","ALCB",1077248786,"BRA:UFBA:ALCB:0000116851","Collection","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","116851","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 3 m de altura. Ramos, folhas e inflorescências com indumento lanoso. Folhas membranáceas, discolores. Capítulos grandes, flores passadas. Cipselas vilosas, com papus cerdosos, cremes.","Guedes, ML","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.583333,-42.526389,"original coordinates","original coordinates OK"
"10","Wunderlichia mirabilis",1931774950,-19.004444,-43.773611,"gass84","3345dcbc-a43d-4307-9cd8-084cb293d6bb","99e6e602-8dbd-46fe-aebb-ab1993168565","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:37.089+0000","2018-10-24T18:22:16.881+0000",130,"none","PRESERVED_SPECIMEN",3090114,6,7707728,220,414,3065,4933478,3090114,3090114,"Wunderlichia mirabilis Riedel ex Baker","Wunderlichia mirabilis Riedel ex Baker","Plantae","Tracheophyta","Asterales","Asteraceae","Wunderlichia","Wunderlichia mirabilis","Wunderlichia","mirabilis","SPECIES","ACCEPTED","none",0,0,"","Minas Gerais",2014,10,20,"2014-10-20T00:00:00","2018-10-16T19:12:21.000+0000","2018-12-07T06:15:01.185+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","OUPR - Herbário ""Professor José Badini""","BRA:UFOP:OUPR:0000028759","95","OUPR - Herbário ""Professor José Badini""","Santana de Pirapama","Comunidade de Inhames, Serra. Campo Rupestre","pt","OUPR",1931774950,"BRA:UFOP:OUPR:0000028759","Collection","Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","28759","UFOP","Universidade Federal de Ouro Preto (UFOP)","Arbusto, cerca de 2m. Flores grandes amarelas. Uso medicinal. Nome popular: pustemeira; quando jovem: pau algodão","","","",NA,"","","","","","","",NA,NA,"",NA,"","","","","","","","","","","",NA,"","Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.004444,-43.773611,"original coordinates","original coordinates OK"
