"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","preparations","habitat","georeferenceProtocol","eventRemarks","taxonRemarks","higherClassification","higherGeography","coordinateUncertaintyInMeters","references","institutionID","county","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimElevation","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Eremanthus elaeagnus",1699426457,-20.260556,-46.409722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.122+0000","2018-12-03T16:16:31.523+0000",122,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2017-02-01T00:00:00",1217,0,"SOUTH_AMERICA","Minas Gerais",2016,10,29,"2016-10-29T00:00:00","2018-08-28T18:58:14.000+0000","2018-12-05T23:49:34.091+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000129521","2333","ALCB - Herbário Alexandre Leal Costa","São Roque de Minas","Parque Nacional da Serra da Canastra. Cerrado de encosta na estrada da Portaria 2 Excursão da disciplina ""Sistemática Vegetal II"", Curso de Graduação em Ciencias Biológicas, DB-FFCLRP-USP.","pt","ALCB",1699426457,"BRA:UFBA:ALCB:0000129521","Collection","Groppo, M; Barosela, JR; Ferreira, C; Ferreira, PL; Afonso, LF; Cipriano, AP; Campos, BB","129521","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 2,0 m alt. Folhas face abaxial esbranquiçada, inflorescência com papus branco-amarelo (creme). Muito comum em toda a área.; No cerrado de encosta, bem atrás da portaria de acesso ao Parque.","Roque, N","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","São Roque de Minas","Minas Gerais","brazil",2364,"São Roque de Minas",3164308,-46.514312,-20.187189,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.260556,-46.409722,"original coordinates","original coordinates OK"
"2","Eremanthus elaeagnus",1586073532,-17.891667,-43.806389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:07.996+0000","2018-09-24T19:58:48.587+0000",207,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","none",1238,NA,"","Minas Gerais",2016,11,1,"2016-11-01T00:00:00","2018-08-22T17:19:38.191+0000","2018-12-07T01:22:47.811+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1346861","19539","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","margens do Córrego Jequitaí. campos rupestres com afloramentos rochosos. Parque Nacional Sempre Vivas","","RB",1586073532,"urn:catalog:JBRJ:RB:1346861","PhysicalObject","G.Martinelli; T.Lima, D.Maurenza","RB01346861","JBRJ","","arbusto, 1,60m, heliófila; folhas de cor verde, discolores; flores passadas em capítulos paleáceos.","J.N.Nakajima","RB 740882","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.891667,-43.806389,"original coordinates","original coordinates outside municipality original in diamantina falls in buenopolis"
"3","Eremanthus elaeagnus",1423905811,-19.069722,-43.706667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:49.531+0000","2018-09-24T19:57:51.502+0000",207,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","none",1201,NA,"","Minas Gerais",2015,7,2,"2015-07-02T00:00:00","","2018-12-06T16:55:22.782+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1106944","143","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Minas Gerais","Serra do Cipó. Estrada da RPPN Brumas do Espinhaco","","RB",1423905811,"urn:catalog:JBRJ:RB:1106944","PhysicalObject","F.L. Contro; et al","RB01106944","JBRJ","","Arvoreta, 1,5-2m altura. Brácteas involucrais verdes, corola rósea, ramos do estilete brancos","J.N. Nakajima","RB 645330","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","Minas Gerais","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.069722,-43.706667,"original coordinates","original coordinates outside municipality original in minas gerais falls in santana do riacho"
"4","Eremanthus elaeagnus",1208830451,-19.069722,-43.706667,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:27.357+0000","2018-10-25T12:33:48.979+0000",122,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","none",1201,0,"","Minas Gerais",2015,7,2,"2015-07-02T00:00:00","","2018-10-25T12:34:33.785+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000070758","144","HUFU - Herbarium Uberlandense","","Serra do cipó, Entrada da RPPN Brumas do Espinhaco.","pt","HUFU",1208830451,"BRA:UFU:HUFU:0000070758","Collection","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","70758","UFU","Universidade Federal de Uberlândia (UFU)","Subarbusto, 1-1,2m altura. Bracteas involucrais verdes, corola e ramos do estilete brancos.; Campo rupestre.","","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.069722,-43.706667,"original coordinates","original coordinates outside municipality original in  falls in santana do riacho"
"5","Eremanthus elaeagnus",1213663851,-18.097033,-43.340783,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.533+0000","2018-01-05T18:35:01.426+0000",114,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2014-07-29T00:00:00",917,0,"SOUTH_AMERICA","Minas Gerais",2014,6,20,"2014-06-20T00:00:00","","2018-07-08T01:33:11.935+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000207405","459","UB - Herbário da Universidade de Brasília","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","pt","UB",1213663851,"BRA:UnB:UB:0000207405","Collection","Chaves, DA; Gonçalves, MF; Duarte, PJ","207405","UnB","Universidade de Brasília (UnB)","Cerrado Típico/Complexo Rupestre","Chaves, DA","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.097033,-43.340783,"original coordinates","original coordinates OK"
"6","Eremanthus elaeagnus",1913566558,-18.29335,-43.332933,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.979+0000","2018-09-24T16:33:41.412+0000",136,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2014-07-29T00:00:00",1335,0,"SOUTH_AMERICA","Minas Gerais",2013,1,8,"2013-01-08T00:00:00","2018-08-15T21:41:40.000+0000","2018-12-10T13:35:39.425+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005645","162","HDJF - Herbário Dendrológico Jeanine Felfili","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Chapada dos Coutos, atrás do Parque Estadual do Rio Preto indo pelo Acaba Mundo","pt","HDJF",1913566558,"BRA:UFVJM:HDJF:0000005645","Collection","Chaves, DA","5645","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Complexo Rupestre","Chaves, DA","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.29335,-43.332933,"original coordinates","original coordinates outside municipality original in sao goncalo do rio preto falls in couto de magalhaes de minas"
"7","Eremanthus elaeagnus",1913566566,-18.072833,-43.344567,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.967+0000","2018-09-24T16:33:41.416+0000",136,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2014-07-29T00:00:00",890,0,"SOUTH_AMERICA","Minas Gerais",2013,9,17,"2013-09-17T00:00:00","2018-08-15T21:41:40.000+0000","2018-12-10T13:35:39.455+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005653","175","HDJF - Herbário Dendrológico Jeanine Felfili","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, próximo à entrada","pt","HDJF",1913566566,"BRA:UFVJM:HDJF:0000005653","Collection","Chaves, DA","5653","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Complexo Rupestre","Chaves, DA","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.072833,-43.344567,"original coordinates","original coordinates OK"
"8","Eremanthus elaeagnus",1913566510,-17.9227,-43.7931,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.932+0000","2018-09-24T16:33:41.365+0000",136,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2014-07-29T00:00:00",1298,0,"SOUTH_AMERICA","Minas Gerais",2013,12,18,"2013-12-18T00:00:00","2018-08-15T21:41:40.000+0000","2018-12-10T13:35:39.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005600","95","HDJF - Herbário Dendrológico Jeanine Felfili","Buenópolis","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio","pt","HDJF",1913566510,"BRA:UFVJM:HDJF:0000005600","Collection","Chaves, DA","5600","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Complexo Rupestre","Chaves, DA","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","Buenópolis","Minas Gerais","brazil",2805,"Buenópolis",3109204,-44.040923,-17.882313,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.9227,-43.7931,"original coordinates","original coordinates OK"
"9","Eremanthus elaeagnus",1090629081,-18.723,-46.870167,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:49.827+0000","2018-09-25T14:05:42.268+0000",126,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2012-01-01T00:00:00",1232,0,"","Minas Gerais",2012,4,13,"2012-04-13T00:00:00","2018-08-21T18:24:29.000+0000","2018-12-08T04:43:54.869+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000209043","625","SPF - Herbário da Universidade de São Paulo","Coromandel","Morro das Pedras, Rodovia MG 188, Patrocínio-Coromandel, 16,5 km a partir do trevo na BR 365; estrada de terra para o povoado de Pântano, via Tabuões, 9,5 km da MG 188, estrada de acesso à propriedade particular à esquerda, logo antes de uma bifurcaç","pt","SPF",1090629081,"BRA:USP:SPF:0000209043","Collection","Borges, LM; Bacci, LF","209043","USP","Universidade de São Paulo, USP","Arvoreta ca. 2 m alt. Ramos e folhas com indumento argenteo-cinéreo, levemente ferrufíneo nas inflorescências. Folhas discolores verdes na face adaxial, alvas na abaxial. Abundante no campo rupestre e no afloramento rochoso. Amostra","Loeuille, B","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","Coromandel","Minas Gerais","brazil",2739,"Coromandel",3119302,-47.136945,-18.412845,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.723,-46.870167,"original coordinates","original coordinates OK"
"10","Eremanthus elaeagnus",1090827774,-18.217222,-43.603056,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:23.590+0000","2018-10-25T12:33:46.599+0000",122,"none","PRESERVED_SPECIMEN",3133662,6,7707728,220,414,3065,3133590,3133662,3133662,"Eremanthus elaeagnus Sch.Bip.","Eremanthus elaeagnus Sch.Bip.","Plantae","Tracheophyta","Asterales","Asteraceae","Eremanthus","Eremanthus elaeagnus","Eremanthus","elaeagnus","SPECIES","ACCEPTED","2012-04-30T00:00:00",1279,0,"","Minas Gerais",2012,4,25,"2012-04-25T00:00:00","2018-10-24T14:57:29.000+0000","2018-12-09T06:14:37.228+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000063249","958","HUFU - Herbarium Uberlandense","Diamantina","Parque Estadual do Biribiri, Água limpa de cima.","pt","HUFU",1090827774,"BRA:UFU:HUFU:0000063249","Collection","Franco, I.M.; et al.","63249","UFU","Universidade Federal de Uberlândia (UFU)","Arvoreta, até 2 m alt. Folha discolor, argêntea, flores lilás amareladas.; Campo rupestre, solo arenoso ao lado da trilha.","Marques, D.","","",NA,"","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.217222,-43.603056,"original coordinates","original coordinates OK"
