"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimEventDate","preparations","coordinateUncertaintyInMeters","verbatimElevation","dynamicProperties","georeferenceProtocol","fieldNumber","rights","typeStatus","organismID","datasetID","accessRights","typifiedName","infraspecificEpithet","taxonRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Vernonanthura petiolaris",1848244144,-26.174444,-48.895,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.768+0000","2018-06-04T19:36:10.655+0000",118,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2015-01-01T00:00:00","Santa Catarina",2012,NA,NA,"2012-01-01T00:00:00","2018-05-10T18:45:16.000+0000","2018-12-08T15:08:31.893+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400982","85","MBM - Herbário do Museu Botânico Municipal","Joinville","Linha de transmissão elétrica","pt","MBM",1848244144,"BRA:MBM:MBM:0000400982","Collection","Augusto-Silva, M","400982","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbórea com 8 m de altura.; Beira de estrada.","Barboza, E",NA,NA,"SOUTH_AMERICA","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.174444,-48.895,"original coordinates","original coordinates OK"
"12","Vernonanthura petiolaris",1585967124,-24.520556,-52.461667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:06:00.415+0000","2018-12-03T16:16:32.423+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2011-09-01T00:00:00","Paraná",2011,9,1,"2011-09-01T00:00:00","2018-08-28T18:59:46.000+0000","2018-12-07T01:21:40.607+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000015545","3431","ALCB - Herbário Alexandre Leal Costa","Luiziana","Estação Ecológica Luiziana.","pt","ALCB",1585967124,"BRA:UFBA:ALCB:0000015545","Collection","Caxambu, MG; et al.","15545","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 6 m, heliófita. Flores alvas.; Relevo ondulado.","Caxambu, MG",635,0,"SOUTH_AMERICA","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Luiziana","Paraná","brazil",997,"Luiziana",4113734,-52.330763,-24.348582,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.520556,-52.461667,"original coordinates","original coordinates OK"
"13","Vernonanthura petiolaris",1077474973,-23.860278,-52.751833,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:06.764+0000","2018-11-24T12:32:06.802+0000",118,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2011-10-20T00:00:00","Paraná",2011,9,22,"2011-09-22T00:00:00","2018-10-30T17:59:03.000+0000","2018-12-06T14:18:24.370+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000009685","453","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Tuneiras do Oeste","Reserva Biológica das Perobas - estrada","pt","HCF",1077474973,"BRA:UTFPR:HCF:0000009685","Collection","E.L. Siqueira","9685","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, heliófita, ca. 12 m. Flores alvas, odorífereas.","M.G. Caxambu",530,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Tuneiras do Oeste","Paraná","brazil",1071,"Tuneiras do Oeste",4127908,-52.84341,-23.879017,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.860278,-52.751833,"original coordinates","original coordinates OK"
"14","Vernonanthura petiolaris",1077474929,-24.520722,-52.461778,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:06.728+0000","2018-11-24T12:32:06.746+0000",118,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2011-09-22T00:00:00","Paraná",2011,9,1,"2011-09-01T00:00:00","2018-10-30T17:59:03.000+0000","2018-12-06T14:18:24.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000009658","3431","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Luiziana","Estação Ecológica Luiziana","pt","HCF",1077474929,"BRA:UTFPR:HCF:0000009658","Collection","M.G. Caxambu","9658","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 6 m, heliófita. Flores alvas.","M.G. Caxambu",635,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Luiziana","Paraná","brazil",997,"Luiziana",4113734,-52.330763,-24.348582,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.520722,-52.461778,"original coordinates","original coordinates OK"
"15","Vernonanthura petiolaris",1090820861,-20.176389,-41.441667,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:19.399+0000","2018-10-25T12:33:44.513+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2016-03-01T00:00:00","Minas Gerais",2009,5,31,"2009-05-31T00:00:00","2018-10-24T14:59:39.000+0000","2018-12-09T06:14:34.348+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000055648","917","HUFU - Herbarium Uberlandense","Mutum","Localizado de Imbiruçu, Pedra Santa a 6km da BR 262.","pt","HUFU",1090820861,"BRA:UFU:HUFU:0000055648","Collection","Saavedra, M.M.; Forzza, R.C.; Menini-Neto, L. & Silva, J.C.","55648","UFU","Universidade Federal de Uberlândia (UFU)","Arbusto, ca. 2 m. Folhas discolores, capítulos jovens com brácteas involucrais verdes, pápus castanho.; Campo de altitude alterado. Borda de mata nebular.","Nakajima, J.N.",1317,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Mutum","Minas Gerais","brazil",2445,"Mutum",3144003,-41.447495,-19.919674,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.176389,-41.441667,"original coordinates","original coordinates outside municipality original in mutum falls in lajinha"
"16","Vernonanthura petiolaris",1563172342,-24.2475,-52.433611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.014+0000","2018-10-24T15:38:18.557+0000",121,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2009-11-03T00:00:00","Paraná",2009,10,1,"2009-10-01T00:00:00","2018-10-11T17:17:05.000+0000","2018-12-07T14:50:40.618+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000053760","291","FURB - Herbário Dr. Roberto Miguel Klein","Campo Mourão","Propriedade do Sr. Artur César Vigilato. RPPN Ana Tramujas","pt","FURB",1563172342,"BRA:FURB:FURB:0000053760","Collection","Siqueira, E.L.; Sanglard, L.A.","53760","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Heliófita. Flores alvascentas","Caxambu, M.G.",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.2475,-52.433611,"original coordinates","original coordinates OK"
"17","Vernonanthura petiolaris",1077473484,-24.247536,-52.433478,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:05.567+0000","2018-11-24T12:32:05.586+0000",118,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2009-11-03T00:00:00","Paraná",2009,10,1,"2009-10-01T00:00:00","2018-10-30T17:59:03.000+0000","2018-12-06T14:18:23.802+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000008207","291","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campo Mourão","RPPN Ana Tramujas - Propriedade do Sr.","pt","HCF",1077473484,"BRA:UTFPR:HCF:0000008207","Collection","E.L. Siqueira","8207","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 6 m, heliófita. Flores alvascentas.","M.G. Caxambu",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.247536,-52.433478,"original coordinates","original coordinates OK"
"18","Vernonanthura petiolaris",1837395924,-23.758219,-46.344314,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:23.322+0000","2018-09-25T15:43:48.963+0000",123,"none","PRESERVED_SPECIMEN",5396761,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonia petiolaris DC.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonia","petiolaris","SPECIES","SYNONYM","2012-07-17T00:00:00","São Paulo",2008,6,19,"2008-06-19T00:00:00","2018-09-20T18:08:25.000+0000","2018-12-08T03:39:50.712+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000047433","117","UFG - Herbário da Universidade Federal de Goiás","Santo André","Parque Andreense","pt","UFG",1837395924,"BRA:UFG:UFG:0000047433","Collection","Pelissari, G.; et al.","47433","UFG","Universidade Federal de Goiás (UFG)","","Simão, R.",0,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.758219,-46.344314,"original coordinates","original coordinates OK"
"19","Vernonanthura petiolaris",1077242142,-23.760278,-46.465556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:47.195+0000","2018-12-03T16:16:07.051+0000",122,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","São Paulo",2008,7,3,"2008-07-03T00:00:00","2018-08-28T18:59:46.000+0000","2018-12-06T14:16:39.167+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000106102","8222","ALCB - Herbário Alexandre Leal Costa","Santo André","Subprefeitura de Paranapiacaba e Parque Andreense, Jardim Clube de Campo","pt","ALCB",1077242142,"BRA:UFBA:ALCB:0000106102","Collection","Búgola-Silva, F; Yang, AMK; Almeida-Scabbia, RJ","106102","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","2,5m alt. Início de formação de botão, até flor aberta, de cor creme. Odor bom.","Simão-Bianchini, R",NA,NA,"SOUTH_AMERICA","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Santo André","São Paulo","brazil",1110,"Santo André",3547809,-46.443939,-23.726284,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.760278,-46.465556,"original coordinates","original coordinates OK"
"20","Vernonanthura petiolaris",1090659054,-26.442417,-48.809444,"gass84","03929cfc-82e3-4f21-97e3-7be4de285584","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:50.066+0000","2017-12-29T14:06:09.261+0000",137,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","Santa Catarina",2007,1,1,"2007-01-01T00:00:00","2015-01-13T13:00:54.000+0000","2018-12-08T04:43:58.537+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo","BRA:USP:SPFW:0000003392","678","SPFw - Xiloteca do Instituto de Biociências da Universidade de São Paulo","","","pt","SPFW",1090659054,"BRA:USP:SPFW:0000003392","Collection","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","3392","USP","Universidade de São Paulo, USP","","A.J. Veja 2014",NA,NA,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.442417,-48.809444,"original coordinates","original coordinates outside municipality original in  falls in araquari"
"21","Vernonanthura petiolaris",1090693632,-23.230444,-46.935778,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:40.525+0000","2018-11-24T12:32:40.582+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","São Paulo",2007,5,18,"2007-05-18T00:00:00","2018-11-21T18:12:24.000+0000","2018-12-08T04:44:13.388+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000047361","6610","HRCB - Herbário Rioclarense","Jundiaí","","pt","HRCB",1090693632,"BRA:UNESPRC:HRCB:0000047361","Collection","Lombardi","47361","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","borda da trilha. Arbusto ca. 3 m, folhas herbáceas, mais claras na face abaxial, brácteas verdes, flores brancas","",985,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.230444,-46.935778,"original coordinates","original coordinates OK"
"22","Vernonanthura petiolaris",1090693584,-23.230444,-46.935778,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:40.442+0000","2018-11-24T12:32:40.452+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","none","São Paulo",2007,5,18,"2007-05-18T00:00:00","2018-11-21T18:12:24.000+0000","2018-12-08T04:44:13.381+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000047346","6595","HRCB - Herbário Rioclarense","Jundiaí","","pt","HRCB",1090693584,"BRA:UNESPRC:HRCB:0000047346","Collection","Lombardi","47346","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","borda da trilha. Arbusto, ca. 2,5 m, folhas herbáceas, brácteas verdes","",985,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.230444,-46.935778,"original coordinates","original coordinates OK"
"23","Vernonanthura petiolaris",1077471009,-24.105611,-52.318667,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:03.480+0000","2018-11-24T12:32:03.487+0000",118,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2007-09-05T00:00:00","Paraná",2007,8,17,"2007-08-17T00:00:00","2018-10-30T17:59:03.000+0000","2018-12-06T14:18:22.668+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000005708","1660","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campo Mourão","Parque Estadual Lago Azul (PELA)","pt","HCF",1077471009,"BRA:UTFPR:HCF:0000005708","Collection","M.G. Caxambu","5708","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore heliófita, entre 8-9 m de altura. Em pré-floração.","M.G. Caxambu",638,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.105611,-52.318667,"original coordinates","original coordinates OK"
"24","Vernonanthura petiolaris",1324959862,-24.105611,-52.318667,"gass84","f9040e31-ee85-4b92-9963-a0272a44ec96","a84dccda-c5b2-4319-abbf-3c24601e89a2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:06.176+0000","2018-08-03T19:53:43.696+0000",111,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2007-09-05T00:00:00","Mato Grosso",2007,8,17,"2007-08-17T00:00:00","2018-07-17T22:03:34.000+0000","2018-12-06T08:58:04.282+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFMT - Herbário UFMT","BRA:UFMT:UFMT:0000038378","1660","UFMT - Herbário UFMT","","Campo Mourão.","pt","UFMT",1324959862,"BRA:UFMT:UFMT:0000038378","Collection","Caxambu, M.G.; Silva, A.R.","38378","UFMT","Universidade Federal de Mato Grosso (UFMT)","Árvore heliófita, entre 8-9 m de altura. Em pré floração.; parque Estadual do Lago Azul (PELA).","Caxambu, M.G.",638,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-24.105611,-52.318667,"original coordinates","original coordinates outside municipality original in  falls in campo mourao"
"25","Vernonanthura petiolaris",1086961228,-27.17375,-49.215139,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:50.864+0000","2018-09-14T17:57:08.049+0000",126,"none","PRESERVED_SPECIMEN",3124023,6,7707728,220,414,3065,3110435,3124023,3124023,"Vernonanthura petiolaris (A.DC.) H.Rob.","Vernonanthura petiolaris (A.DC.) H.Rob.","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonanthura","Vernonanthura petiolaris","Vernonanthura","petiolaris","SPECIES","ACCEPTED","2009-01-01T00:00:00","Santa Catarina",2007,8,12,"2007-08-12T00:00:00","2018-09-12T15:49:48.000+0000","2018-12-08T13:01:39.802+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000045787","650","FUEL - Herbário da Universidade Estadual de Londrina","Presidente Nereu","Fazenda Agrião, Floresta Ombrófila Densa. Estágio secundário avançado.","pt","FUEL",1086961228,"BRA:UEL:FUEL:0000045787","Collection","Grippa, CR; Godoy, MB; Souza, NL","45787","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Arbórea. Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo V.","Gasper, AL",460,0,"","","","",NA,"","",NA,NA,"","","","",NA,"","","","","","",NA,"",NA,"",NA,"","",NA,"","","","","","Presidente Nereu","Santa Catarina","brazil",598,"Presidente Nereu",4214102,-49.353809,-27.267513,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.17375,-49.215139,"original coordinates","original coordinates OK"
