"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","datasetName","locality","county","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","startDayOfYear","collectionID","municipality.original","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","habitat","verbatimElevation","georeferenceProtocol","georeferenceSources","georeferencedDate","identificationRemarks","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Pleroma mutabile",1930993801,-23.849,-46.41461,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:23:45.172+0000","2018-11-18T16:23:45.283+0000",96,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","none",0,0,"SOUTH_AMERICA","SÃ£o Paulo",2012,3,12,"2012-03-12T00:00:00","2018-12-08T04:57:29.197+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2744221","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","e42f7de3-fab1-4e42-95cb-d55d476699a7","309","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","12 Mar 2012",72,"Vascular plants","Parque EcolÃ³gico PerequÃª. ApÃ³s placa de CETESB, margem direita em direÃ§Ã£o Ã¡ trilha de cachoeira. Borda de Floresta AtlÃ¢ntica.","Cubatao","en","NY",1930993801,"e42f7de3-fab1-4e42-95cb-d55d476699a7","PhysicalObject","sheet","Collector unknown","02514343","NY",72,"http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","","","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.849,-46.41461,"original coordinates","original coordinates outside municipality original in  falls in cubatao"
"2","Pleroma mutabile",1234545898,-23.849,-46.414611,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:51.661+0000","2018-09-25T14:05:48.017+0000",126,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","2013-10-01T00:00:00",NA,NA,"","São Paulo",2012,3,12,"2012-03-12T00:00:00","2018-09-25T14:05:48.034+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000215080","309","","","",NA,"SPF - Herbário da Universidade de São Paulo","Parque Ecológico Perequê, Após placa da CETESB, margem direita em direção à trilha da cachoeira.","","pt","SPF",1234545898,"BRA:USP:SPF:0000215080","Collection","","Martins, EGA","215080","USP",NA,"","Cubatão","Universidade de São Paulo, USP","Árvore, 6 m alt. Flores com pétalas rosa e alvas. Frutos imaturos verdes.; Borda de Floresta Atlântica.","Martins, EGA","","",NA,NA,"","","","","","","",NA,NA,"","","","Cubatão","São Paulo","brazil",1076,"Cubatão",3513504,-46.408367,-23.864902,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.849,-46.414611,"original coordinates","original coordinates OK"
"3","Pleroma mutabile",1077418542,-27.061111,-49.094444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:17.163+0000","2018-10-24T15:38:13.100+0000",121,"none","PRESERVED_SPECIMEN",5601379,6,7707728,220,690,6683,7273178,5601379,5601379,"Pleroma mutabile Triana","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Pleroma","mutabile","SPECIES","ACCEPTED","2017-08-31T00:00:00",312,0,"","Santa Catarina",2012,11,5,"2012-11-05T00:00:00","2018-12-06T14:18:04.158+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000039524","1180","","","",NA,"FURB - Herbário Dr. Roberto Miguel Klein","Morro do Sapo, Parque Nacional da Serra do Itajaí.","","pt","FURB",1077418542,"BRA:FURB:FURB:0000039524","Collection","","Funez, L.A.","39524","Universidade Regional de Blumenau, FURB",NA,"","Blumenau","Universidade Regional de Blumenau, FURB","","Oliveira, A. A.","2018-10-11T17:22:44.000+0000","",NA,NA,"","","","","","","",NA,NA,"","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.061111,-49.094444,"original coordinates","original coordinates OK"
"4","Pleroma mutabile",1077412953,-26.905278,-49.078889,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:13.506+0000","2018-10-24T15:38:10.645+0000",121,"none","PRESERVED_SPECIMEN",5601379,6,7707728,220,690,6683,7273178,5601379,5601379,"Pleroma mutabile Triana","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Pleroma","mutabile","SPECIES","ACCEPTED","2017-08-31T00:00:00",38,0,"","Santa Catarina",2011,1,28,"2011-01-28T00:00:00","2018-12-06T14:18:01.542+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000033900","214","","","",NA,"FURB - Herbário Dr. Roberto Miguel Klein","Campus I - FURB.","","pt","FURB",1077412953,"BRA:FURB:FURB:0000033900","Collection","","Uller, H.F.; Meyer, L. & Melato, G.","33900","Universidade Regional de Blumenau, FURB",NA,"","Blumenau","Universidade Regional de Blumenau, FURB","","Oliveira, A. A.","2018-10-11T17:22:44.000+0000","",NA,NA,"","","","","","","",NA,NA,"","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.905278,-49.078889,"original coordinates","original coordinates OK"
"5","Pleroma mutabile",1657212184,-10.412744,-37.174787,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.943+0000","2018-09-24T19:50:15.535+0000",132,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","2011-11-03T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2011,8,31,"2011-08-31T00:00:00","2018-12-10T06:05:04.952+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032572","23A","","","",NA,"ASE - Herbário da Universidade Federal de Sergipe","Fazenda Rezende","","pt","ASE",1657212184,"BRA:UFS:ASE:0000032572","Collection","","Tavares, MLGC; Oliveira, DG; Santos Neto, EM","32572","Universidade Federal de Sergipe, UFS",NA,"","Malhador","Universidade Federal de Sergipe, UFS","Frutos verdes.","Oliveira, DG","2018-08-31T18:28:18.000+0000","",NA,NA,"","","","","","","",NA,NA,"","","","Malhador","Sergipe","brazil",3796,"Malhador",2803906,-37.289564,-10.674902,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.412744,-37.174787,"original coordinates","original coordinates outside municipality original in malhador falls in cumbe"
"6","Pleroma mutabile",1234545974,-23.848611,-46.416389,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:51.661+0000","2018-09-25T14:05:48.058+0000",126,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","2013-10-01T00:00:00",NA,NA,"","São Paulo",2010,4,13,"2010-04-13T00:00:00","2018-09-25T14:05:48.077+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000215160","168","","","",NA,"SPF - Herbário da Universidade de São Paulo","Parque Ecológico Perequê, Após placa da CETESB, margem esquerda em direção à trilha da cachoeira.","","pt","SPF",1234545974,"BRA:USP:SPF:0000215160","Collection","","Martins, EGA","215160","USP",NA,"","Cubatão","Universidade de São Paulo, USP","Árvore, ca. 9 m alt. Folhas discolores. Flores com pétalas rosa e alvas. Frutos imaturos verdes.; Borda de Floresta Atlântica.","Martins, EGA","","",NA,NA,"","","","","","","",NA,NA,"","","","Cubatão","São Paulo","brazil",1076,"Cubatão",3513504,-46.408367,-23.864902,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.848611,-46.416389,"original coordinates","original coordinates OK"
"7","Pleroma mutabile",1090153070,-26.055025,-48.727225,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.439+0000","2018-07-04T12:09:01.409+0000",130,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","2010-04-28T00:00:00",13,0,"","Santa Catarina",2010,4,7,"2010-04-07T00:00:00","2018-12-08T04:39:58.071+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000002608","1908","","","",NA,"MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Sol Nascente, Florística IFFSC e8000b; Floresta ombrófila densa de Terrar baixas. Estádio Suces; médio de regeração; beira da estrada.","","pt","MFS",1090153070,"BRA:UEPA:MFS:0000002608","Collection","","Cadorin, T.J.","002608","UEPA",NA,"","Garuva","Universidade do Estado do Pará (UEPA)","Flores de coloração roxa.","Oliveira, AA de","2018-06-14T13:43:31.000+0000","",NA,NA,"","","","","","","",NA,NA,"","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.055025,-48.727225,"original coordinates","original coordinates OK"
"8","Pleroma mutabile",1931322669,-23.84861,-46.41639,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:26:17.680+0000","2018-11-18T16:26:17.750+0000",96,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","none",0,0,"SOUTH_AMERICA","SÃ£o Paulo",2010,4,13,"2010-04-13T00:00:00","2018-12-07T05:43:55.954+0000","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2744752","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","fb9531b4-26e6-435c-a26d-02d1eeb1a70d","168","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","13 Apr 2010",103,"Vascular plants","Parque EcolÃ³gico PerequÃª. ApÃ³s placa de CETESB, margen esquerda em direÃ§Ã£o Ã¡ trilha de cachoeira. Borda de Floresta AtlÃ¢ntica.","Cubatao","en","NY",1931322669,"fb9531b4-26e6-435c-a26d-02d1eeb1a70d","PhysicalObject","sheet","Collector unknown","02514375","NY",103,"http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","","","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.84861,-46.41639,"original coordinates","original coordinates outside municipality original in  falls in cubatao"
"9","Pleroma mutabile",1077412428,-26.100278,-48.960556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:13.170+0000","2018-10-24T15:38:10.402+0000",121,"none","PRESERVED_SPECIMEN",5601379,6,7707728,220,690,6683,7273178,5601379,5601379,"Pleroma mutabile Triana","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Pleroma","mutabile","SPECIES","ACCEPTED","2017-08-31T00:00:00",800,0,"","Santa Catarina",2010,11,24,"2010-11-24T00:00:00","2018-12-06T14:18:01.348+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000033332","5145","","","",NA,"FURB - Herbário Dr. Roberto Miguel Klein","Estrada Bonita (Serra do Quiriri).","","pt","FURB",1077412428,"BRA:FURB:FURB:0000033332","Collection","","Korte, A.","33332","Universidade Regional de Blumenau, FURB",NA,"","Garuva","Universidade Regional de Blumenau, FURB","Florística IFFSC 1066b (Arbórea)","Oliveira, A. A.","2018-10-11T17:22:44.000+0000","",NA,NA,"","","","","","","",NA,NA,"","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.100278,-48.960556,"original coordinates","original coordinates OK"
"10","Pleroma mutabile",1090577675,-22.9056,-47.065751,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:28.742+0000","2018-09-24T19:21:10.870+0000",129,"none","PRESERVED_SPECIMEN",3861016,6,7707728,220,690,6683,7273178,5601379,5601379,"Tibouchina mutabilis (Vell.) Cogn.","Pleroma mutabile Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma mutabile","Tibouchina","mutabilis","SPECIES","SYNONYM","2009-06-29T00:00:00",NA,NA,"","São Paulo",2009,1,29,"2009-01-29T00:00:00","2018-12-08T04:43:29.541+0000","","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000050840","32","","","",NA,"IAC - Herbário do Instituto Agronômico de Campinas","IAC, Av. Barão de Itapura, Parque","","pt","IAC",1090577675,"BRA:IAC:IAC:0000050840","Collection","","M.B. Carvalho & J.F. Benedito","50840","IAC",NA,"","Campinas","Instituto Agronômico de Campinas, IAC","","M.B. Carvalho","2018-09-03T13:16:51.000+0000","",NA,NA,"","","","","","","",NA,NA,"","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.9056,-47.065751,"original coordinates","original coordinates OK"
