"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","modified","coordinateUncertaintyInMeters","occurrenceStatus","taxonConceptID","verbatimElevation","georeferenceSources","otherCatalogNumbers","fieldNotes","eventID","dynamicProperties","eventRemarks","higherGeographyID","vernacularName","higherGeography","verbatimLocality","locationID","accessRights","identificationID","higherClassification","identificationRemarks","georeferencedDate","georeferenceProtocol","nomenclaturalStatus","taxonID","bibliographicCitation","organismID","datasetID","reproductiveCondition","georeferencedBy","verbatimCoordinateSystem","disposition","samplingProtocol","rights","fieldNumber","organismQuantity","locationRemarks","organismQuantityType","informationWithheld","previousIdentifications","identificationQualifier","acceptedNameUsage","georeferenceRemarks","infraspecificEpithet","depth","depthAccuracy","scientificNameID","parentNameUsage","verbatimTaxonRank","coordinatePrecision","taxonRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia nervosa",1944855761,-15.776111,-48.311111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.271+0000","2018-11-23T18:21:46.299+0000",123,"none","PRESERVED_SPECIMEN",1,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","none",1023,0,"Goiás",2017,9,21,"2017-09-21T00:00:00","2018-11-23T18:23:04.318+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106255","1468","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","AGUAS LINDAS DE GOIAS","Associação Vida Inteira, setor de chácaras.","pt","CEN",1944855761,"BRA:Cenargen:CEN:0000106255","Collection","Exsicatas","Araci Molnar Alonso","106255","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Ramo com flor e fruto. Fechado, antropizado. Doação da Embrapa Cerrados.","B. M. T. Walter","","","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"AGUAS LINDAS DE GOIAS","Goiás","brazil",3106,"Águas Lindas de Goiás",5200258,-48.284937,-15.754096,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.776111,-48.311111,"original coordinates","original coordinates OK"
"2","Miconia nervosa",1930108237,-2.8756,-54.9397,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:45:19.868+0000","2018-11-18T15:45:19.872+0000",96,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2018-02-01T00:00:00",0,0,"ParÃ¡",2017,11,7,"2017-11-07T00:00:00","2018-12-05T13:42:56.747+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","a58d79de-b033-428c-b47e-0e68d26ea598","1098","Vascular plants","","Flona TapajÃ³s, estrada que corta a flona no km 67.","en","NY",1930108237,"a58d79de-b033-428c-b47e-0e68d26ea598","PhysicalObject","sheet","V. de F. Mansano","03361434","NY","","","F. A. Michelangeli","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3556079","Terra firme.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","07 Nov 2017",311,"Belterra",311,"http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.8756,-54.9397,"original coordinates","original coordinates outside municipality original in  falls in belterra"
"3","Miconia nervosa",1913573927,-20.547551,-54.687066,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:32.867+0000","2018-09-24T16:40:08.636+0000",126,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2017-12-29T00:00:00",488,0,"Mato Grosso do Sul",2017,12,29,"2017-12-29T00:00:00","2018-12-10T13:35:43.593+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000069874","6","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Campo Grande","Rodovia 262, próximo a saída para Terenos.","pt","CGMS",1913573927,"BRA:UFMS:CGMS:0000069874","Collection","","Thiago M.O. Saiefert","69874","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Domínio cerrado, mata de galeria.; HABITO:arbusto;FLOR:Flor branca.;FRUTO:Fruto tipo baga vermelho a roxo escuro.;","","","","","","","",NA,"",NA,"","2018-08-22T18:10:18.000+0000",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Campo Grande","Mato Grosso do Sul","brazil",2106,"Campo Grande",5002704,-54.24991,-20.912651,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.547551,-54.687066,"original coordinates","original coordinates OK"
"4","Miconia nervosa",1587297841,-9.875556,-55.101389,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.968+0000","2018-09-24T16:36:58.970+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2017-01-01T00:00:00",280,0,"Mato Grosso",2016,7,7,"2016-07-07T00:00:00","2018-09-24T16:36:58.998+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090863","2035","UPCB - Herbário do Departamento de Botânica","Alta Floresta","Reserva do Hotel Floresta Amazônica","pt","UPCB",1587297841,"BRA:UFPR:UPCB:0000090863","Collection","","Gressler, E. | Franco, A.A.","90863","UFPR","Universidade Federal do Paraná, UFPR","Borda de Floresta ombrófila densa (terra firme), margem de lago, ambiente de luz parcial. Arbusto, margem da folha serrilhada, flores brancas, frutos imaturos vermelhos e frutos maduros carnosos roxos escuros. Presença de botões e fl","Goldenberg, R.","","","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.875556,-55.101389,"original coordinates","original coordinates outside municipality original in alta floresta falls in novo mundo"
"5","Miconia nervosa",1587297836,-9.875556,-55.101389,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.963+0000","2018-09-24T16:36:58.966+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2017-01-01T00:00:00",280,0,"Mato Grosso",2016,7,13,"2016-07-13T00:00:00","2018-09-24T16:36:59.002+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090858","2045","UPCB - Herbário do Departamento de Botânica","Alta Floresta","Reserva do Hotel Floresta Amazônica","pt","UPCB",1587297836,"BRA:UFPR:UPCB:0000090858","Collection","","Gressler, E. | Muller, A.O.","90858","UFPR","Universidade Federal do Paraná, UFPR","Borda de Floresta ombrófila densa (terra firme), margem de lago, ambiente de luz parcial. Arbusto, margem da folha serrilhada, flores brancas, frutos imaturos vermelhos e frutos maduros carnosos lilás. Presença de botões, flores e fr","Goldenberg, R.","","","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.875556,-55.101389,"original coordinates","original coordinates outside municipality original in alta floresta falls in novo mundo"
"6","Miconia nervosa",1420318786,-12.502778,-38.765833,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.180+0000","2018-09-24T16:36:57.943+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2016-01-01T00:00:00",NA,NA,"Bahia",2016,7,20,"2016-07-20T00:00:00","2018-09-24T16:36:57.984+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000087781","6","UPCB - Herbário do Departamento de Botânica","Santo Amaro","Oliveira dos Campinhos. Floresta Atlântica Antropizada","pt","UPCB",1420318786,"BRA:UFPR:UPCB:0000087781","Collection","","Correia, F.R. et al.","87781","UFPR","Universidade Federal do Paraná, UFPR","Arbusto, fruto alaranjado.","Goldenberg, R.","","","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Santo Amaro","Bahia","brazil",3524,"Santo Amaro",2928604,-38.761303,-12.562595,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.502778,-38.765833,"original coordinates","original coordinates OK"
"7","Miconia nervosa",1587297813,-9.566389,-55.913889,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.961+0000","2018-09-24T16:36:58.956+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2017-01-01T00:00:00",240,0,"Mato Grosso",2016,8,4,"2016-08-04T00:00:00","2018-09-24T16:36:58.983+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090859","2056","UPCB - Herbário do Departamento de Botânica","Alta Floresta","RPPN Lote Cristalino, Trilha da Serra 2","pt","UPCB",1587297813,"BRA:UFPR:UPCB:0000090859","Collection","","Gressler, E.","90859","UFPR","Universidade Federal do Paraná, UFPR","Floresta ombrófila ensa, ambiente de luz parcial. Arbusto, folhas ásperas ao secar, início de inflorescência, coletada próximo da trilha da Serra 2. Presença de botões..","Goldenberg, R.","","","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.566389,-55.913889,"original coordinates","original coordinates OK"
"8","Miconia nervosa",1587297758,-9.586389,-55.919722,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.975+0000","2018-09-24T16:36:58.970+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2017-01-01T00:00:00",NA,NA,"Mato Grosso",2016,8,26,"2016-08-26T00:00:00","2018-09-24T16:36:58.998+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090860","35","UPCB - Herbário do Departamento de Botânica","Novo Mundo","RPPN Lote Cristalino, Trilha da Serra 1","pt","UPCB",1587297758,"BRA:UFPR:UPCB:0000090860","Collection","","Franco, A.A.","90860","UFPR","Universidade Federal do Paraná, UFPR","Floresta ombrófila densa, ambiente sombreado. Arbusto, raque da inflorescência avermelhada, frutos imaturos vermelhos, frutos maduros carnosos roxos escuros. Presença de flores e frutos imaturos..","Goldenberg, R.","","","","","","",NA,"",NA,"","",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Novo Mundo","Mato Grosso","brazil",3951,"Novo Mundo",5106265,-55.403649,-9.752389,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.586389,-55.919722,"original coordinates","original coordinates OK"
"9","Miconia nervosa",1840925591,-9.814583,-58.294917,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:49.802+0000","2018-11-24T12:22:49.839+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2016-09-28T00:00:00",NA,NA,"Mato Grosso",2016,9,4,"2016-09-04T00:00:00","2018-12-08T19:50:37.277+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000005399","43","CNMT - Herbário Centro Norte Mato Grossense","Novo Mundo","Parque Estadual do Cristalino - Estrada de Acesso","pt","CNMT",1840925591,"BRA:UFMT:CNMT:0000005399","Collection","","Giacoppini, D. R.","5399","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Fase inferior coberta de pelos, com inflorescência","Giacoppini, D.R.","","","","","","",NA,"",NA,"","2018-11-16T16:27:07.000+0000",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Novo Mundo","Mato Grosso","brazil",3951,"Novo Mundo",5106265,-55.403649,-9.752389,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.814583,-58.294917,"original coordinates","original coordinates outside municipality original in novo mundo falls in cotriguacu"
"10","Miconia nervosa",1848112953,-9.814583,-58.294917,"gass84","c3cf0200-8818-40cc-bec3-039aad7625c6","ea79c3f0-78b4-4614-9c17-b991662bd18d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:48.976+0000","2018-11-24T12:22:48.988+0000",125,"none","PRESERVED_SPECIMEN",NA,3859839,6,7707728,220,690,6683,3188558,3859839,3859839,"Miconia nervosa Triana","Miconia nervosa Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia nervosa","Miconia","nervosa","SPECIES","ACCEPTED","2016-09-28T00:00:00",NA,NA,"Mato Grosso",2016,9,4,"2016-09-04T00:00:00","2018-12-08T15:07:37.106+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CNMT - Herbário Centro Norte Mato Grossense","BRA:UFMT:CNMT:0000004130","182","CNMT - Herbário Centro Norte Mato Grossense","Novo Mundo","Parque Estadual do Cristalino - Estrada de Acesso","pt","CNMT",1848112953,"BRA:UFMT:CNMT:0000004130","Collection","","Cordova, M. O. ; Sabino, M., Duarte, T.S.","4130","Universidade Federal de Mato Grosso (UFMT)","Universidade Federal de Mato Grosso (UFMT)","Fase inferior coberta de pelos, com inflorescência","Giacoppini, D.R.","","","","","","",NA,"",NA,"","2018-11-16T16:27:07.000+0000",NA,NA,NA,"","","","",NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA,"",NA,NA,"",NA,NA,NA,NA,"","",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"Novo Mundo","Mato Grosso","brazil",3951,"Novo Mundo",5106265,-55.403649,-9.752389,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.814583,-58.294917,"original coordinates","original coordinates outside municipality original in novo mundo falls in cotriguacu"
