"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","elevation","elevationAccuracy","continent","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","identificationQualifier","habitat","individualCount","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","eventID","dynamicProperties","verbatimLocality","locationID","accessRights","identificationID","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","higherGeography","higherClassification","fieldNumber","organismID","datasetID","eventRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia latecrenata",1853940796,-26.6675,-49.103333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.048+0000","2018-10-24T15:38:20.515+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-04-20T00:00:00","Santa Catarina",2018,4,20,"2018-04-20T00:00:00","2018-10-24T15:39:03.864+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058921","2173","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Vila Itoupava.","pt","FURB",1853940796,"BRA:FURB:FURB:0000058921","Collection","Kassner-Filho, A.","58921","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fruto imaturo","Kassner-Filho, A.","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.6675,-49.103333,"original coordinates","original coordinates OK"
"2","Miconia latecrenata",1889165816,-28.44,-48.87,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.526+0000","2018-10-24T15:38:20.771+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-06-06T00:00:00","Santa Catarina",2018,6,6,"2018-06-06T00:00:00","2018-10-24T15:39:04.348+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059513","2774","FURB - Herbário Dr. Roberto Miguel Klein","Laguna","","pt","FURB",1889165816,"BRA:FURB:FURB:0000059513","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59513","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca","Kassner-Filho, A.","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Laguna","Santa Catarina","brazil",339,"Laguna",4209409,-48.825678,-28.485399,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.44,-48.87,"original coordinates","original coordinates outside municipality original in laguna falls in pescaria brava"
"3","Miconia latecrenata",1931772765,-27.54,-48.96,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.091+0000","2018-10-24T15:38:21.240+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-07-28T00:00:00","Santa Catarina",2018,7,28,"2018-07-28T00:00:00","2018-12-07T06:14:59.797+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060407","3197","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","","pt","FURB",1931772765,"BRA:FURB:FURB:0000060407","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60407","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","2018-10-11T17:22:36.000+0000","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.54,-48.96,"original coordinates","original coordinates OK"
"4","Miconia latecrenata",1913570945,-27.540278,-48.689444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.955+0000","2018-10-24T15:38:21.173+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-07-19T00:00:00","Santa Catarina",2018,7,19,"2018-07-19T00:00:00","2018-12-10T13:35:41.773+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060163","3151","FURB - Herbário Dr. Roberto Miguel Klein","São José","","pt","FURB",1913570945,"BRA:FURB:FURB:0000060163","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60163","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","2018-10-11T17:22:36.000+0000","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","São José","Santa Catarina","brazil",521,"São José",4216602,-48.672899,-27.577183,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.540278,-48.689444,"original coordinates","original coordinates OK"
"5","Miconia latecrenata",1889165984,-28.17,-49.322222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.577+0000","2018-10-24T15:38:20.983+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-07-03T00:00:00","Santa Catarina",2018,7,3,"2018-07-03T00:00:00","2018-10-24T15:39:04.479+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059647","3024","FURB - Herbário Dr. Roberto Miguel Klein","Grão Pará","","pt","FURB",1889165984,"BRA:FURB:FURB:0000059647","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59647","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Grão Pará","Santa Catarina","brazil",394,"Grão Pará",4206108,-49.314586,-28.155019,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.17,-49.322222,"original coordinates","original coordinates OK"
"6","Miconia latecrenata",1889165934,-28.259444,-49.049167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.521+0000","2018-10-24T15:38:21.012+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-07-06T00:00:00","Santa Catarina",2018,7,6,"2018-07-06T00:00:00","2018-10-24T15:39:04.566+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059637","2991","FURB - Herbário Dr. Roberto Miguel Klein","Armazém","","pt","FURB",1889165934,"BRA:FURB:FURB:0000059637","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59637","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Armazém","Santa Catarina","brazil",381,"Armazém",4201505,-49.015919,-28.238237,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.259444,-49.049167,"original coordinates","original coordinates OK"
"7","Miconia latecrenata",1932793428,-24.891111,-48.206111,"cdround,gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.280+0000","2018-10-31T19:34:01.894+0000",129,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-08-10T00:00:00","São Paulo",2018,7,13,"2018-07-13T00:00:00","2018-10-31T19:34:01.920+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056786","4626","IAC - Herbário do Instituto Agronômico de Campinas","Cajati","Serra do azeite","pt","IAC",1932793428,"BRA:IAC:IAC:0000056786","Collection","E. Barboza & M.L. Brotto","56786","IAC","Instituto Agronômico de Campinas, IAC","Coordenadas do material: 24°53#?#28""S, 48°12#?#22""W","E. Barboza","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Cajati","São Paulo","brazil",951,"Cajati",3509254,-48.194836,-24.771868,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.891111,-48.206111,"original coordinates","original coordinates OK"
"8","Miconia latecrenata",1902143792,-21.950278,-41.944444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.363+0000","2018-09-24T19:59:09.564+0000",207,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,8,8,"2018-08-08T00:00:00","2018-12-06T11:56:04.247+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396791","1562","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Margem da trilha da Rifa. Parque Estadual de Desengano","","RB",1902143792,"urn:catalog:JBRJ:RB:1396791","PhysicalObject","J.F.A. Baumgratz; M. Nadruz, M.S. Wängler, M.R. Moutinho & M.C.P. Freitas","RB01396791","JBRJ","","Ramos verdes; folhas verdes discolores; frutos imaturos verdes","J.F.A. Baumgratz & M.R. Moutinho","2018-09-14T17:20:26.986+0000","RB 774087","Em floresta ombrófila densa.",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.950278,-41.944444,"original coordinates","original coordinates OK"
"9","Miconia latecrenata",1931772921,-27.005556,-48.869722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.286+0000","2018-10-24T15:38:21.188+0000",121,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","2018-09-28T00:00:00","Santa Catarina",2018,9,28,"2018-09-28T00:00:00","2018-12-07T06:14:59.798+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060616","3552","FURB - Herbário Dr. Roberto Miguel Klein","Brusque","","pt","FURB",1931772921,"BRA:FURB:FURB:0000060616","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60616","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","2018-10-11T17:22:36.000+0000","","",45,0,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Brusque","Santa Catarina","brazil",635,"Brusque",4202909,-48.909325,-27.124568,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.005556,-48.869722,"original coordinates","original coordinates OK"
"10","Miconia latecrenata",1902143805,-21.879167,-41.928889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.340+0000","2018-09-24T19:59:09.511+0000",207,"none","PRESERVED_SPECIMEN",3862766,6,7707728,220,690,6683,3188558,3862766,3862766,"Miconia latecrenata Naudin","Miconia latecrenata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia latecrenata","Miconia","latecrenata","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,9,9,"2018-09-09T00:00:00","2018-12-06T11:56:04.246+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396797","1571","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Trilha da Morumbeca. Estrada para Morumbeca. Parque Estadual de Desengano","","RB",1902143805,"urn:catalog:JBRJ:RB:1396797","PhysicalObject","J.F.A. Baumgratz; M. Nadruz, M.S. Wängler, M.R. Moutinho & M.C.P. Freitas","RB01396797","JBRJ","","Folhas verdes discolores; frutos jovens verdes.","J.F.A. Baumgratz & M.R. Moutinho","2018-09-14T17:05:40.445+0000","RB 774093","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","","","",NA,"","","","",NA,NA,"","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.879167,-41.928889,"original coordinates","original coordinates OK"
