"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","habitat","verbatimElevation","identificationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia lymanii",1585201906,-25.9405,-48.8731,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.444+0000","2018-11-24T12:35:23.480+0000",123,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2016-03-03T00:00:00",1120,0,"Paraná",2016,4,3,"2016-04-03T00:00:00","2018-11-19T18:52:59.000+0000","2018-12-07T01:13:53.037+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014880","908","EFC - Herbário Escola de Florestas Curitiba","Guaratuba","Morro Pedra Branca do Araraquara","pt","EFC",1585201906,"BRA:UFPR:EFC:0000014880","Collection","Vieira, R.S.; Teixeira, A.","14880","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com 3 m, na beira da trilha. Com frutos avermelhados.","Vieira, R.S.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.9405,-48.8731,"original coordinates","original coordinates OK"
"2","Miconia lymanii",1848249116,-25.284722,-48.831667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.809+0000","2018-06-04T19:36:12.098+0000",118,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2016-04-25T00:00:00",1672,0,"Paraná",2016,4,22,"2016-04-22T00:00:00","2018-05-10T19:03:33.000+0000","2018-12-08T15:08:34.547+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406297","172","MBM - Herbário do Museu Botânico Municipal","Campina Grande do Sul","Trilha para o Morro Ciririca","pt","MBM",1848249116,"BRA:MBM:MBM:0000406297","Collection","Ferreira, PC; Ariati, V; Marinero, F; Völtz, RR; Hening, G; Pfeffer, RA","406297","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto, 1,30m; frutos maduros negros, imaturos verdes.; Campo de Altitude.","Ferreira, PC","SOUTH_AMERICA","","",NA,"","","","","","","","",NA,NA,"","","","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.284722,-48.831667,"original coordinates","original coordinates OK"
"3","Miconia lymanii",1563171459,-26.914167,-49.405278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.353+0000","2018-10-24T15:38:18.084+0000",121,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2017-08-31T00:00:00",823,0,"Santa Catarina",2016,10,19,"2016-10-19T00:00:00","2018-10-11T17:22:37.000+0000","2018-12-07T14:50:40.137+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052861","5586","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","Eremitério Frei Egídio.","pt","FURB",1563171459,"BRA:FURB:FURB:0000052861","Collection","Funez, A.L.","52861","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas","Oliveira, A. A.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.914167,-49.405278,"original coordinates","original coordinates OK"
"4","Miconia lymanii",1424515013,-25.454722,-49.006111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.270+0000","2018-09-24T20:04:20.897+0000",207,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2015-01-15T00:00:00",1180,NA,"Paraná",2015,1,9,"2015-01-09T00:00:00","2017-10-19T01:06:13.829+0000","2018-12-06T17:01:09.992+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:993705","1846","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Piraquara","Recreio da Serra.","","RB",1424515013,"urn:catalog:JBRJ:RB:993705","PhysicalObject","M.L. Brotto","RB00993705","JBRJ","","Arbusto de 1,2m de altura; flores brancas.","J. Cordeiro","","RB 630224","Campo de altitude.",NA,"","","","","","","","",NA,NA,"","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.454722,-49.006111,"original coordinates","original coordinates OK"
"5","Miconia lymanii",1585201051,-25.4687,-49.0004,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.789+0000","2018-10-25T12:35:02.586+0000",123,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2015-04-29T00:00:00",NA,NA,"Paraná",2015,4,21,"2015-04-21T00:00:00","2018-10-16T19:23:28.000+0000","2018-12-07T01:13:52.303+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014116","186","EFC - Herbário Escola de Florestas Curitiba","Piraquara","Recreio da serra","pt","EFC",1585201051,"BRA:UFPR:EFC:0000014116","Collection","Ribeiro, C.L.","14116","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta em refugio","Ribeiro, C.L.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4687,-49.0004,"original coordinates","original coordinates OK"
"6","Miconia lymanii",1585200932,-25.2409,-48.8302,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.640+0000","2018-10-25T12:35:02.508+0000",123,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2015-04-10T00:00:00",1400,0,"Paraná",2015,4,10,"2015-04-10T00:00:00","2018-10-16T19:23:28.000+0000","2018-12-07T01:13:52.313+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013825","711","EFC - Herbário Escola de Florestas Curitiba","Morretes","Serra da Graciosa - morro Mãe Catira","pt","EFC",1585200932,"BRA:UFPR:EFC:0000013825","Collection","Vieira, R.S.","13825","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta na borda da matinha nebular. Com frutos verdes e arroxeados.","Vieira, R.S.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2409,-48.8302,"original coordinates","original coordinates outside municipality original in morretes falls in campina grande do sul"
"7","Miconia lymanii",1837379951,-26.039167,-48.954444,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.390+0000","2018-09-24T16:36:22.366+0000",128,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2017-08-31T00:00:00",1200,0,"Santa Catarina",2015,5,5,"2015-05-05T00:00:00","2018-08-24T14:48:54.000+0000","2018-12-08T03:39:40.578+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000046526","4361","HUCS - Herbário da Universidade de Caxias do Sul","Garuva","Alto Quiriri","pt","HUCS",1837379951,"BRA:UCS:HUCS:0000046526","Collection","Funez, L.A.; Zermiani, A. .E.","46526","UCS","Universidade de Caxias do Sul (UCS)","Arbusto 2m, frutos verdes - Doação FURB 50279; Borda da floresta","Oliveira, A. .A.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.039167,-48.954444,"original coordinates","original coordinates OK"
"8","Miconia lymanii",1585201068,-25.3948,-48.9971,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.786+0000","2018-10-25T12:35:02.593+0000",123,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2015-05-09T00:00:00",1300,0,"Paraná",2015,5,9,"2015-05-09T00:00:00","2018-10-16T19:23:28.000+0000","2018-12-07T01:13:52.378+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014087","747","EFC - Herbário Escola de Florestas Curitiba","Quatro Barras","Serra da Baitaca - morro Corvo","pt","EFC",1585201068,"BRA:UFPR:EFC:0000014087","Collection","Vieira, R.S.; Bizarro, O.M.R.","14087","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto na borda da matinha nebular. Com frutos azulados.","Vieira, R.S.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Quatro Barras","Paraná","brazil",890,"Quatro Barras",4120804,-48.994742,-25.369279,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3948,-48.9971,"original coordinates","original coordinates OK"
"9","Miconia lymanii",1585201362,-25.5147,-48.9826,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.948+0000","2018-11-24T12:35:22.987+0000",123,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2015-10-01T00:00:00",1300,0,"Paraná",2015,9,20,"2015-09-20T00:00:00","2018-11-19T18:52:59.000+0000","2018-12-07T01:13:52.586+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014409","111","EFC - Herbário Escola de Florestas Curitiba","Piraquara","Morro do Canal","pt","EFC",1585201362,"BRA:UFPR:EFC:0000014409","Collection","Bizarro, O.M.R.","14409","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto 4 m alt., botões ferrugineos.","Bizarro, O.M.R.","","","",NA,"","","","","","","","",NA,NA,"","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.5147,-48.9826,"original coordinates","original coordinates OK"
"10","Miconia lymanii",1848250955,-26.029722,-48.963889,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.745+0000","2018-06-04T19:36:12.590+0000",118,"none","PRESERVED_SPECIMEN",3861811,6,7707728,220,690,6683,3188558,3861811,3861811,"Miconia lymanii Wurdack","Miconia lymanii Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia lymanii","Miconia","lymanii","SPECIES","ACCEPTED","2017-05-03T00:00:00",1300,0,"Santa Catarina",2015,11,26,"2015-11-26T00:00:00","2018-05-10T19:03:33.000+0000","2018-12-08T15:08:35.592+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408837","9161","MBM - Herbário do Museu Botânico Municipal","Garuva","Serra do Quiriri","pt","MBM",1848250955,"BRA:MBM:MBM:0000408837","Collection","Silva, JM; Brotto, ML","408837","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto com 2 m de altura; fruto imaturo.; Floresta Ombrófila Densa Altomontana.","Rau, TG","SOUTH_AMERICA","","",NA,"","","","","","","","",NA,NA,"","","","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.029722,-48.963889,"original coordinates","original coordinates OK"
