"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","occurrenceRemarks","continent","otherCatalogNumbers","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","habitat","higherGeography","higherClassification","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","infraspecificEpithet","identificationRemarks","eventRemarks","individualCount","fieldNumber","organismID","datasetID","accessRights","taxonRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","typeStatus","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia chartacea",1853940302,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.513+0000","2018-10-24T15:38:20.130+0000",121,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2018-03-14T00:00:00",100,0,"Santa Catarina",2018,2,19,"2018-02-19T00:00:00","2018-10-24T15:39:03.439+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058327","115","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","rua Antonio Zendrom. beira do caminho do fragmento.","pt","FURB",1853940302,"BRA:FURB:FURB:0000058327","Collection","Gebien, W.","58327","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Gebien, W.","","","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"2","Miconia chartacea",1931772906,-28.169444,-48.870278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.168+0000","2018-10-24T15:38:21.172+0000",121,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2018-08-14T00:00:00",NA,NA,"Santa Catarina",2018,8,14,"2018-08-14T00:00:00","2018-12-07T06:14:59.859+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060496","3256","FURB - Herbário Dr. Roberto Miguel Klein","Imaruí","","pt","FURB",1931772906,"BRA:FURB:FURB:0000060496","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60496","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.","2018-10-11T17:22:33.000+0000","fruto roxo","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Imaruí","Santa Catarina","brazil",383,"Imaruí",4207205,-48.834364,-28.231823,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.169444,-48.870278,"original coordinates","original coordinates OK"
"3","Miconia chartacea",1585192390,-21.709167,-43.899444,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:35.715+0000","2018-11-28T18:02:35.865+0000",125,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2017-06-01T00:00:00",1450,0,"Minas Gerais",2017,2,17,"2017-02-17T00:00:00","2018-12-07T01:13:47.925+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000069281","351","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta das Bromélias, 15-20m da entrada da gruta","pt","CESJ",1585192390,"BRA:UFJF:CESJ:0000069281","Collection","G.B. Oliveira; F.R.G. Salimena; P.H. Nobre; M.A. Manhães; A. Cabral","69281","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","L.L. Justino","2018-10-30T16:35:47.000+0000","Árvore ca. 10 m, frutos verdes","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.709167,-43.899444,"original coordinates","original coordinates OK"
"4","Miconia chartacea",1801347827,-25.1572,-48.293,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.370+0000","2018-11-24T12:35:24.423+0000",123,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2017-03-03T00:00:00",300,0,"Paraná",2017,3,3,"2017-03-03T00:00:00","2018-12-08T01:46:36.397+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016082","1173","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","RPPN Salto Morato","pt","EFC",1801347827,"BRA:UFPR:EFC:0000016082","Collection","Völtz, R.R.; et al.","16082","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Völtz, R.R.","2018-11-19T18:52:59.000+0000","Árvore 12 m alt.; tronco com casca interna avermelhada; frutos verdes; estrato superior de Floresta Ombrófila Densa Submontana de topo de morro.Floresta Ombrófila Densa Submontana","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1572,-48.293,"original coordinates","original coordinates OK"
"5","Miconia chartacea",1931779280,-20.491667,-43.709444,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.163+0000","2018-10-25T12:33:50.235+0000",122,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","none",1515,0,"Minas Gerais",2017,5,2,"2017-05-02T00:00:00","2018-12-07T06:15:04.113+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074187","603","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Estrada para Serra de Ouro Branco.","pt","HUFU",1931779280,"BRA:UFU:HUFU:0000074187","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74187","UFU","Universidade Federal de Uberlândia (UFU)","","2018-10-24T15:03:48.000+0000","Árvore, ca. de 2 m. Frutos imaturos verdes e maduros nigrescentes.","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.491667,-43.709444,"original coordinates","original coordinates OK"
"6","Miconia chartacea",1801099703,-27.72,-48.78,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.697+0000","2018-10-24T15:38:19.218+0000",121,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2017-11-08T00:00:00",612,0,"Santa Catarina",2017,11,8,"2017-11-08T00:00:00","2018-12-08T01:46:26.705+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000056000","1397","FURB - Herbário Dr. Roberto Miguel Klein","Santo Amaro da Imperatriz","","pt","FURB",1801099703,"BRA:FURB:FURB:0000056000","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","56000","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.","2018-10-11T17:22:33.000+0000","","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Santo Amaro da Imperatriz","Santa Catarina","brazil",475,"Santo Amaro da Imperatriz",4215703,-48.796383,-27.741699,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.72,-48.78,"original coordinates","original coordinates OK"
"7","Miconia chartacea",1801099733,-27.81,-48.866944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.762+0000","2018-10-24T15:38:19.217+0000",121,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2017-11-13T00:00:00",744,0,"Santa Catarina",2017,11,13,"2017-11-13T00:00:00","2018-12-08T01:46:26.563+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000056001","1467","FURB - Herbário Dr. Roberto Miguel Klein","Santo Amaro da Imperatriz","","pt","FURB",1801099733,"BRA:FURB:FURB:0000056001","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","56001","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Kassner-Filho, A.","2018-10-11T17:22:33.000+0000","","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Santo Amaro da Imperatriz","Santa Catarina","brazil",475,"Santo Amaro da Imperatriz",4215703,-48.796383,-27.741699,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.81,-48.866944,"original coordinates","original coordinates OK"
"8","Miconia chartacea",1853943814,-23.0744,-44.9597,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.243+0000","2018-09-24T19:21:12.810+0000",129,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2016,3,3,"2016-03-03T00:00:00","2018-09-24T19:21:12.837+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056708","186","IAC - Herbário do Instituto Agronômico de Campinas","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","pt","IAC",1853943814,"BRA:IAC:IAC:0000056708","Collection","A.C.O. Souza; L.C. Bernacci","56708","IAC","Instituto Agronômico de Campinas, IAC","A.C.O. Souza","","Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, Ind. 2049","","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.0744,-44.9597,"original coordinates","original coordinates OK"
"9","Miconia chartacea",1585192251,-21.710833,-43.895556,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:35.890+0000","2018-11-28T18:02:35.972+0000",125,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","2016-07-01T00:00:00",1360,0,"Minas Gerais",2016,4,28,"2016-04-28T00:00:00","2018-12-07T01:13:47.866+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000069166","177","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Coelhos, 15-20m da entrada da gruta","pt","CESJ",1585192251,"BRA:UFJF:CESJ:0000069166","Collection","G.B. Oliveira; J.H.C. Ribeiro","69166","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","L.L. Justino","2018-10-30T16:35:47.000+0000","Folhas ferrugíneas na face abaxial, frutos imaturos verdes e maduros negros","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.710833,-43.895556,"original coordinates","original coordinates OK"
"10","Miconia chartacea",1806875776,-20.286519,-44.753872,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.047+0000","2018-02-15T05:17:53.707+0000",121,"none","PRESERVED_SPECIMEN",3870328,6,7707728,220,690,6683,3188558,3870328,3870328,"Miconia chartacea Triana","Miconia chartacea Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia chartacea","Miconia","chartacea","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2016,5,10,"2016-05-10T00:00:00","2018-12-10T04:45:46.582+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188975","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Itatiaiuçu","Propriedade Mineração Usiminas, Área do traçado da Linha de Transmissão","pt","BHCB",1806875776,"BRA:UFMG:BHCB:0000188975","Collection","Brina, AE","188975","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","2018-01-16T21:10:58.000+0000","","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","","","","","",NA,"","","","","",NA,NA,NA,"","","","",NA,"","","",NA,"Itatiaiuçu","Minas Gerais","brazil",2356,"Itatiaiuçu",3133709,-44.453685,-20.209601,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.286519,-44.753872,"original coordinates","original coordinates outside municipality original in itatiaiucu falls in claudio"
