"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","locality","otherCatalogNumbers","continent","elevation","elevationAccuracy","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","verbatimElevation","georeferencedDate","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","habitat","fieldNotes","identificationRemarks","individualCount","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","eventRemarks","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Leandra amplexicaulis",1853940434,-26.911667,-49.588055,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.775+0000","2018-10-24T15:38:20.251+0000",121,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2018-02-14T00:00:00","Santa Catarina",2018,2,14,"2018-02-14T00:00:00","2018-10-24T15:39:03.671+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058612","2036","FURB - Herbário Dr. Roberto Miguel Klein","José Boiteux","pt","FURB",1853940434,"BRA:FURB:FURB:0000058612","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","58612","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto roxo","Kassner-Filho, A.","","","","",NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"José Boiteux","Santa Catarina","brazil",695,"José Boiteux",4209151,-49.646426,-26.859394,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.911667,-49.588055,"original coordinates","original coordinates OK"
"2","Leandra amplexicaulis",1902143788,-21.876944,-41.925278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.379+0000","2018-09-24T19:59:09.530+0000",207,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,9,9,"2018-09-09T00:00:00","2018-12-06T11:56:04.252+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396798","1572","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","","RB",1902143788,"urn:catalog:JBRJ:RB:1396798","PhysicalObject","J.F.A. Baumgratz; M. Nadruz, M.S. Wängler, M.R. Moutinho & M.C.P. Freitas","RB01396798","JBRJ","","Folhas verdes discolores; frutos  jovens verdes, maduros roxos.","J.F.A. Baumgratz & M.R. Moutinho","2018-09-14T17:04:34.983+0000","Trilha da Morumbeca. Estrada para  Morumbeca. Parque Estadual de Desengano","RB 774094","",NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.876944,-41.925278,"original coordinates","original coordinates OK"
"3","Leandra amplexicaulis",1840924006,-23.5125,-46.244167,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.727+0000","2018-11-24T08:57:00.733+0000",126,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2017-06-01T00:00:00","São Paulo",2017,5,23,"2017-05-23T00:00:00","2018-12-08T19:50:36.222+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052674","3040","SPSF - Herbário Dom Bento José Pickel","Mogi Cruzes","pt","SPSF",1840924006,"BRA:IF:SPSF:0000052674","Collection","L. Rossi et al.","52674","IF","Instituto Florestal, IF","COLETA: Árvore pequena, 2 m de altura, infrutescência vinácea.; GEOGRAFIA: Trilha do Sagui. Floresta Ombrófila densa Montana, alterada.;","L. Rossi","2018-11-05T15:56:42.000+0000","Estação Ecológica de Itapeti","","SOUTH_AMERICA",NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Mogi Cruzes","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.5125,-46.244167,"original coordinates","original coordinates outside municipality original in mogi cruzes falls in mogi das cruzes"
"4","Leandra amplexicaulis",1587298531,-27.361389,-48.690278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.528+0000","2018-10-24T15:38:18.700+0000",121,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2017-08-14T00:00:00","Santa Catarina",2017,8,14,"2017-08-14T00:00:00","2018-10-24T15:39:00.379+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054457","810","FURB - Herbário Dr. Roberto Miguel Klein","Biguaçu","pt","FURB",1587298531,"BRA:FURB:FURB:0000054457","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54457","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","","","","",75,0,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Biguaçu","Santa Catarina","brazil",560,"Biguaçu",4202305,-48.707239,-27.426975,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.361389,-48.690278,"original coordinates","original coordinates OK"
"5","Leandra amplexicaulis",1848248244,-24.853056,-48.708,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.393+0000","2018-06-04T19:36:11.801+0000",118,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2016-01-01T00:00:00","Paraná",2016,3,2,"2016-03-02T00:00:00","2018-12-08T15:08:34.187+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000405473","3226","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","pt","MBM",1848248244,"BRA:MBM:MBM:0000405473","Collection","Lozano, ED; Brotto, ML","405473","MBM","Museu Botânico Municipal de Curitiba, MBM","Subarbusto, 70 cm, frutos imaturos vermelhos, interior da mata.; Floresta Ombrófila Densa Montana.","Meyer, FS","2018-05-10T19:02:57.000+0000","Parque Estadual das Lauráceas","","SOUTH_AMERICA",NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.853056,-48.708,"original coordinates","original coordinates OK"
"6","Leandra amplexicaulis",1264702027,-20.491,-41.747,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.562+0000","2018-09-24T16:36:57.012+0000",125,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2015-01-01T00:00:00","Espírito Santo",2015,1,16,"2015-01-16T00:00:00","2018-12-08T13:34:56.045+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084589","288","UPCB - Herbário do Departamento de Botânica","Ibitirama","pt","UPCB",1264702027,"BRA:UFPR:UPCB:0000084589","Collection","Araújo, E.A.","84589","UFPR","Universidade Federal do Paraná, UFPR","Arbusto, folha pilosa, flor branca..","Goldenberg, R.","2018-08-21T19:32:46.000+0000","Santa Marta, PARNA do Caparaó: Trilha principal, entre samambaial e o rio da P4.","","",NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.491,-41.747,"original coordinates","original coordinates OK"
"7","Leandra amplexicaulis",1455393766,-20.876111,-42.525,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.496+0000","2018-09-24T16:36:58.135+0000",125,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2016-01-01T00:00:00","Minas Gerais",2015,2,4,"2015-02-04T00:00:00","2018-12-09T07:19:25.680+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000088367","3594","UPCB - Herbário do Departamento de Botânica","Ervália","pt","UPCB",1455393766,"BRA:UFPR:UPCB:0000088367","Collection","Fraga, C.N. et al.","88367","UFPR","Universidade Federal do Paraná, UFPR","Arbusto ereto, ca. 2m. Folhas verdes discolores. Flores com sépalas e pétalas brancas, estames vinosos..","Goldenberg, R.","2018-08-21T19:32:46.000+0000","Serra do Brigadeiro. Careço, subida para a Pedra do Cruzeiro. Floresta Ombráofila Densa Alto-Montana","","",1232,0,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Ervália","Minas Gerais","brazil",2132,"Ervália",3124005,-42.601063,-20.849113,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.876111,-42.525,"original coordinates","original coordinates OK"
"8","Leandra amplexicaulis",1587292451,-20.186944,-43.471389,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.441+0000","2018-02-15T05:17:53.363+0000",121,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2015-12-01T00:00:00","Minas Gerais",2015,12,1,"2015-12-01T00:00:00","2018-07-07T03:33:57.790+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186602","2611","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","pt","BHCB",1587292451,"BRA:UFMG:BHCB:0000186602","Collection","Castro, R; Gomes, P","186602","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","SOUTH_AMERICA",1007,0,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.186944,-43.471389,"original coordinates","original coordinates OK"
"9","Leandra amplexicaulis",1252589452,-22.457043,-44.606552,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.377+0000","2018-09-24T16:36:56.922+0000",125,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","none","Rio de Janeiro",2013,2,9,"2013-02-09T00:00:00","2018-12-08T15:43:22.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084289","1445","UPCB - Herbário do Departamento de Botânica","Itatiaia","pt","UPCB",1252589452,"BRA:UFPR:UPCB:0000084289","Collection","Reginato, M.","84289","UFPR","Universidade Federal do Paraná, UFPR","Arbusto 2m, borda da mata. Flores com pétalas alvas, filetes e estiletes alvos, anteras róseas..","","2018-08-21T19:32:46.000+0000","P. N. do Itatiaia, Parte Baixa.","","",NA,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Itatiaia","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.457043,-44.606552,"original coordinates","original coordinates OK"
"10","Leandra amplexicaulis",1424512670,-22.431944,-44.529167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.516+0000","2018-09-24T20:04:19.690+0000",207,"none","PRESERVED_SPECIMEN",3866850,6,7707728,220,690,6683,3188618,3866850,3866850,"Leandra amplexicaulis DC.","Leandra amplexicaulis DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra amplexicaulis","Leandra","amplexicaulis","SPECIES","ACCEPTED","2015-01-20T00:00:00","Rio de Janeiro",2013,10,18,"2013-10-18T00:00:00","2018-12-06T17:01:08.777+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:981253","120","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Resende","","RB",1424512670,"urn:catalog:JBRJ:RB:981253","PhysicalObject","R.G. Alves; G.R. Souza","RB00981253","JBRJ","","Arbusto, ca. 2m alt., ciófilo. Folhas discolores, escabras e membranáceas. Infl. com brácteas alvos-esverdeadas. Flores alvas","G.R. Souza","2017-10-14T01:37:16.078+0000","Parque Penedo.","RB 627485","",492,NA,"","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","",NA,"","","","",NA,NA,NA,"Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.431944,-44.529167,"original coordinates","original coordinates outside municipality original in resende falls in itatiaia"
