"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","locality","modified","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","otherCatalogNumbers","fieldNotes","identificationQualifier","fieldNumber","verbatimLocality","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferencedDate","verbatimElevation","organismID","datasetID","accessRights","identificationRemarks","previousIdentifications","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Pleroma pulchrum",1889165493,-28.526389,-49.413056,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.206+0000","2018-10-24T15:38:20.551+0000",121,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2018-06-14T00:00:00","Santa Catarina",2018,6,14,"2018-06-14T00:00:00","2018-10-24T15:39:04.093+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059122","2865","FURB - Herbário Dr. Roberto Miguel Klein","Urussanga","pt","FURB",1889165493,"BRA:FURB:FURB:0000059122","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59122","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto seco","Kassner-Filho, A.",NA,NA,"","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Urussanga","Santa Catarina","brazil",337,"Urussanga",4219002,-49.330859,-28.49084,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.526389,-49.413056,"original coordinates","original coordinates OK"
"2","Pleroma pulchrum",1658213800,-24.011111,-46.499167,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.497+0000","2018-11-24T08:57:00.531+0000",126,"none","PRESERVED_SPECIMEN",7545039,6,7707728,220,690,6683,7273178,7545039,7545039,"Pleroma pulchrum Triana","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Pleroma","pulchrum","SPECIES","ACCEPTED","2017-01-25T00:00:00","Santa Catarina",2017,1,25,"2017-01-25T00:00:00","2018-11-24T08:57:24.789+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051893","735","SPSF - Herbário Dom Bento José Pickel","Praia Gande","pt","SPSF",1658213800,"BRA:IF:SPSF:0000051893","Collection","A. Maruyama & L. Cicco","51893","IF","Instituto Florestal, IF","COLETA: Árvore com aprox. 4m de altura. Flores com pétalas de coloração vinácea.; GEOGRAFIA: Floresta Paludosa Inundável, próximo ao CPD da Praia Grande, sentido Serra da Leoa, Km99 da Rodovia 101, borda.;","A. Maruyama",11,0,"SOUTH_AMERICA","Km 99 da Rodovia 101","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Praia Gande","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-24.011111,-46.499167,"original coordinates","original coordinates outside municipality original in praia gande falls in praia grande"
"3","Pleroma pulchrum",1890644234,-24.000556,-46.499444,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:09.255+0000","2018-09-10T18:28:53.605+0000",135,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2017-01-25T00:00:00","São Paulo",2017,1,25,"2017-01-25T00:00:00","2018-12-08T13:12:40.890+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000034011","735","HEPH - Herbário Ezechias Paulo Heringer","Praia Grande","pt","HEPH",1890644234,"BRA:JBB:HEPH:0000034011","Collection","Maruyama, A; Cicco, L","34011","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore. Planta com 4m de altura e flores com pétalas de coloração vinácea; Floresta Paludosa Inundável","Maruyama, A",NA,NA,"SOUTH_AMERICA","Próximo ao CDP , sentido Serra da Leoa, Km 99 da Rodovia 101","2018-08-17T14:57:18.000+0000","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Praia Grande","São Paulo","brazil",1048,"Praia Grande",3541000,-46.521885,-24.014547,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.000556,-46.499444,"original coordinates","original coordinates OK"
"4","Pleroma pulchrum",1944851799,-23.06275,-46.24053,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:58.160+0000","2018-11-23T15:40:58.178+0000",125,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2018-01-01T00:00:00","São Paulo",2017,2,20,"2017-02-20T00:00:00","2018-11-23T15:40:58.205+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092846","22","UPCB - Herbário do Departamento de Botânica","Piracaia","pt","UPCB",1944851799,"BRA:UFPR:UPCB:0000092846","Collection","Boscolo, D.","92846","UFPR","Universidade Federal do Paraná, UFPR","Borda de floresta secundária. Árvore. Flores com corola pentâmera com pétalas lilás e corola pentâmera com pétalas alvas no mesmo indivíduo, estames como anteras falciformes","F. Meyer",1100.1,0,"","Área de pasto não manejado próximo a borda de floresta secundária em propriedade particular. Coleta para projeto de pesquisa entitulado ""Rede de interação planta-polinizador em paisagens homogêneas de Mata Atlântica"" do edital Universal MCTI/CNPq No14/201","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Piracaia","São Paulo","brazil",1324,"Piracaia",3538600,-46.301926,-23.047752,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.06275,-46.24053,"original coordinates","original coordinates OK"
"5","Pleroma pulchrum",1848111195,-23.462778,-46.631389,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.541+0000","2018-11-24T08:57:00.584+0000",126,"none","PRESERVED_SPECIMEN",7545039,6,7707728,220,690,6683,7273178,7545039,7545039,"Pleroma pulchrum Triana","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Pleroma","pulchrum","SPECIES","ACCEPTED","2018-02-01T00:00:00","São Paulo",2017,5,30,"2017-05-30T00:00:00","2018-12-08T15:07:35.945+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051997","839","SPSF - Herbário Dom Bento José Pickel","São Paulo","pt","SPSF",1848111195,"BRA:IF:SPSF:0000051997","Collection","A.Maruyama & L.Cicco","51997","IF","Instituto Florestal, IF","COLETA: Árvore com aprox. 4m de altura.Flores com pétalas de coloração vinácea.; GEOGRAFIA: Floresta Ombrófila Densa. Estrada da antiga creche. Borda.;","A.Maruyama",797,0,"SOUTH_AMERICA","Horto Florestal","2018-11-05T15:57:06.000+0000","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.462778,-46.631389,"original coordinates","original coordinates OK"
"6","Pleroma pulchrum",1944851920,-25.413325,-48.35963,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:58.354+0000","2018-11-23T15:40:58.373+0000",125,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2017-11-01T00:00:00","Paraná",2017,11,15,"2017-11-15T00:00:00","2018-11-23T15:40:58.397+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092987","32","UPCB - Herbário do Departamento de Botânica","Paranaguá","pt","UPCB",1944851920,"BRA:UFPR:UPCB:0000092987","Collection","Damasco, T.M. | Nunes, D.","92987","UFPR","Universidade Federal do Paraná, UFPR","Floresta Ombrófila Densa das Terras Baixas. Árvore 5-6 metros, tronco cilíndrico, casca externa, lisa, folhas opostas-cruzadas, simples com nervuras basais, corola com grandes pétalas, coloração branca e rósea","Nunes, D.",48,0,"","Colônia Pereira","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.413325,-48.35963,"original coordinates","original coordinates outside municipality original in paranagua falls in guaraquecaba"
"7","Pleroma pulchrum",1944965241,-23.574722,-46.725833,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.471+0000","2018-11-24T12:30:56.487+0000",126,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2016-05-16T00:00:00","São Paulo",2016,5,11,"2016-05-11T00:00:00","2018-11-24T12:30:56.583+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000225667","73","SPF - Herbário da Universidade de São Paulo","São Paulo","pt","SPF",1944965241,"BRA:USP:SPF:0000225667","Collection","Furlan, CM","225667","USP","Universidade de São Paulo, USP","Árvore 4 m alt., folhas opostas decusadas, flores brancas e púrpuras. Voucher de estudo fitoquímico.; Cultivada em arborização urbana.","Motta, LB",777,0,"","Butantã. Praça Carlos José Giglio.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.574722,-46.725833,"original coordinates","original coordinates OK"
"8","Pleroma pulchrum",1316167600,-26.269444,-48.663889,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:33.891+0000","2018-10-24T15:38:56.068+0000",122,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2016-12-22T00:00:00","Santa Catarina",2016,12,22,"2016-12-22T00:00:00","2018-12-09T14:25:58.071+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000060415","7","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","São Francisco do Sul","pt","FLOR",1316167600,"BRA:UFSC:FLOR:0000060415","Collection","Feldhaus Jr, A.; Caddah, M.K.; Quadros, K.E. & Meirelles, J.","60415","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Arvoreta, ca. 5m, pétala lilás","Caddah, M.K.",NA,NA,"","Baia da Babitonga - Ilha Araújo do Meio.","2018-10-01T14:28:02.000+0000","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.269444,-48.663889,"original coordinates","original coordinates OK"
"9","Pleroma pulchrum",1587297706,-25.434722,-48.5275,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.917+0000","2018-08-03T12:05:47.825+0000",125,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2016-01-01T00:00:00","Paraná",2016,12,15,"2016-12-15T00:00:00","2018-08-03T12:05:47.851+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090776","1126","UPCB - Herbário do Departamento de Botânica","Paranaguá","pt","UPCB",1587297706,"BRA:UFPR:UPCB:0000090776","Collection","Völtz, R.R et al.","90776","UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 5m alt.; flores com pétalas mutáveis, algumas brancas e outras arroxeadas; borda de Floresta Ombrófila Densa das Terras Baixas secundária.","Völtz, R.R.",10,0,"","Rio Itinguçu","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.434722,-48.5275,"original coordinates","original coordinates OK"
"10","Pleroma pulchrum",1944851535,-24.84,-48.78,"gass84,preswcd","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.983+0000","2018-11-23T15:39:32.011+0000",121,"none","PRESERVED_SPECIMEN",3860317,6,7707728,220,690,6683,7273178,7545039,7545039,"Tibouchina pulchra (Cham.) Cogn.","Pleroma pulchrum Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma pulchrum","Tibouchina","pulchra","SPECIES","SYNONYM","2017-05-23T00:00:00","Paraná",2016,12,17,"2016-12-17T00:00:00","2018-11-23T15:39:34.322+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000061206","724","FURB - Herbário Dr. Roberto Miguel Klein","Adrianópolis","pt","FURB",1944851535,"BRA:FURB:FURB:0000061206","Collection","Bach Junior, R.","61206","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","310","Cordeiro, J.",NA,NA,"","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","","",NA,"","",NA,"","","",NA,"","",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.84,-48.78,"original coordinates","original coordinates OK"
