"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","continent","infraspecificEpithet","otherCatalogNumbers","fieldNotes","identificationQualifier","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","rights","coordinateUncertaintyInMeters","habitat","identificationRemarks","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","fieldNumber","verbatimLocality","typeStatus","typifiedName","organismID","datasetID","accessRights","higherClassification","georeferencedDate","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia discolor",1570750647,-26.552222,-49.226111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.361+0000","2018-10-24T15:38:18.645+0000",121,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2017-08-31T00:00:00",180,0,"Santa Catarina",2017,6,9,"2017-06-09T00:00:00","2018-10-11T17:22:35.000+0000","2018-12-08T17:16:16.655+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054246","732","FURB - Herbário Dr. Roberto Miguel Klein","Jaraguá do Sul","pt","FURB",1570750647,"BRA:FURB:FURB:0000054246","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54246","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Oliveira, A. A.","","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Jaraguá do Sul","Santa Catarina","brazil",762,"Jaraguá do Sul",4208906,-49.160057,-26.480983,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.552222,-49.226111,"original coordinates","original coordinates OK"
"2","Miconia discolor",1658209602,-25.3611,-53.0445,"gass84,iddatunl","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:23.065+0000","2017-12-29T14:16:01.613+0000",125,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2017-01-01T00:00:00",9999,0,"Paraná",2017,8,30,"2017-08-30T00:00:00","","2018-07-07T10:15:50.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000005255","6","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","São Jorge d' Oeste","pt","DVPR",1658209602,"BRA:UTFPR:DVPR:0000005255","Collection","França, L.N.; et al.; et al.","5255","UTFPR","Universidade Tecnológica Federal do Paraná (UTFPR)","Arvoreta 4 m, flores creme.; Floresta Estacional Semidecidual","","RPPN Salto Chopim","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"São Jorge d' Oeste","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3611,-53.0445,"original coordinates","original coordinates outside municipality original in sao jorge d' oeste falls in quedas do iguacu"
"3","Miconia discolor",1563170015,-26.89,-49.160278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.221+0000","2018-10-24T15:38:17.572+0000",121,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2017-08-31T00:00:00",52,0,"Santa Catarina",2016,9,24,"2016-09-24T00:00:00","2018-10-11T17:22:35.000+0000","2018-12-07T14:50:39.264+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051411","5463","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","pt","FURB",1563170015,"BRA:FURB:FURB:0000051411","Collection","Funez, L.A.","51411","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas","Oliveira, A. A.","Rua Dr. Blumenau, próximo à Ipel.","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.89,-49.160278,"original coordinates","original coordinates OK"
"4","Miconia discolor",1563170529,-26.363056,-49.276667,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.626+0000","2018-10-24T15:38:17.689+0000",121,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2017-08-31T00:00:00",150,0,"Santa Catarina",2016,9,23,"2016-09-23T00:00:00","2018-10-11T17:22:35.000+0000","2018-12-07T14:50:39.607+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051968","1861","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","pt","FURB",1563170529,"BRA:FURB:FURB:0000051968","Collection","Schwirkowski, P.","51968","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Arvoreta, Heliófita, flores brancas","Oliveira, A. A.","Rio Natal. Trilha do Parque das Aves.","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.363056,-49.276667,"original coordinates","original coordinates OK"
"5","Miconia discolor",1848249786,-24.698333,-51.523056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.571+0000","2018-06-04T19:36:12.276+0000",118,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2017-03-31T00:00:00",550,0,"Paraná",2016,9,9,"2016-09-09T00:00:00","2018-05-10T19:03:25.000+0000","2018-12-08T15:08:34.949+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408464","9406","MBM - Herbário do Museu Botânico Municipal","Pitanga","pt","MBM",1848249786,"BRA:MBM:MBM:0000408464","Collection","Silva, JM; Bayeri, I; Noguchi, G","408464","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto com 2 m de altura; flor com anteras alvas.; Floresta Estacional Semidecidual.","Barboza, E","PCH Itaguaçu, rio Pitanga","SOUTH_AMERICA","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Pitanga","Paraná","brazil",957,"Pitanga",4119608,-51.780069,-24.690889,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.698333,-51.523056,"original coordinates","original coordinates OK"
"6","Miconia discolor",1270103760,-25.306944,-53.955556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.459+0000","2018-11-24T08:56:59.496+0000",126,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2015-02-12T00:00:00",446,0,"Paraná",2015,2,12,"2015-02-12T00:00:00","","2018-11-24T08:57:22.491+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049305","29","SPSF - Herbário Dom Bento José Pickel","Matelândia","pt","SPSF",1270103760,"BRA:IF:SPSF:0000049305","Collection","F.Periotto & R.Cielo-Filho","49305","IF","Instituto Florestal, IF","COLETA: Arbusto de 3,5m de altura com flor em botão branco e fruto verde.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta primária alterada.;","G.A.D.C.Franco","Linha Bananal, Mata dos Biazzuz I.","SOUTH_AMERICA","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Matelândia","Paraná","brazil",892,"Matelândia",4115606,-53.904831,-25.351419,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.306944,-53.955556,"original coordinates","original coordinates OK"
"7","Miconia discolor",1095182346,-27.111111,-49.1875,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.647+0000","2018-10-24T15:38:16.144+0000",121,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2015-04-06T00:00:00",746,0,"Santa Catarina",2015,4,6,"2015-04-06T00:00:00","","2018-10-24T15:38:52.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000047222","130","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","pt","FURB",1095182346,"BRA:FURB:FURB:0000047222","Collection","Seubert, R.C.; Adenesky-Filho, E.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","47222","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Projeto Restaurar","Seubert, RC","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.111111,-49.1875,"original coordinates","original coordinates OK"
"8","Miconia discolor",1135826070,-25.594361,-54.399528,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:10.490+0000","2018-11-24T12:32:10.513+0000",118,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2015-08-11T00:00:00",204,0,"Paraná",2015,6,5,"2015-06-05T00:00:00","2018-10-30T18:01:20.000+0000","2018-12-06T21:47:08.408+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000017216","6514","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Foz do Iguaçu","pt","HCF",1135826070,"BRA:UTFPR:HCF:0000017216","Collection","M.G. Caxambu","17216","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ca. 2,5 m, semi-ciófilo. Frutos imaturos verdes e maduros negros.","M.G. Caxambu","Parque Nacional do Iguaçu, trilha do","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Foz do Iguaçu","Paraná","brazil",879,"Foz do Iguaçu",4108304,-54.482838,-25.464378,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.594361,-54.399528,"original coordinates","original coordinates OK"
"9","Miconia discolor",1226941138,-25.594167,-54.399528,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:55.669+0000","2018-09-14T17:57:11.788+0000",126,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2015-08-11T00:00:00",204,0,"Paraná",2015,6,5,"2015-06-05T00:00:00","2018-09-12T15:54:17.000+0000","2018-12-07T20:00:36.535+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000054212","6514","FUEL - Herbário da Universidade Estadual de Londrina","Foz do Iguaçu","pt","FUEL",1226941138,"BRA:UEL:FUEL:0000054212","Collection","Caxambu, MG; et al.","54212","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Arbusto ca. 2,5 m, semi-ciófilo. Frutos imaturos verdes e maduros negros; Relevo suave-ondulado. Floresta Estacional Semidecidual Submontana","Caxambu, MG","Parque Nacional do Iguaçu, Trilha do Poço Preto","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Foz do Iguaçu","Paraná","brazil",879,"Foz do Iguaçu",4108304,-54.482838,-25.464378,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.594167,-54.399528,"original coordinates","original coordinates OK"
"10","Miconia discolor",1208837393,-25.647583,-54.457361,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:11.129+0000","2018-11-24T12:32:11.142+0000",118,"none","PRESERVED_SPECIMEN",3867661,6,7707728,220,690,6683,3188558,3867661,3867661,"Miconia discolor DC.","Miconia discolor DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia discolor","Miconia","discolor","SPECIES","ACCEPTED","2015-10-14T00:00:00",134,0,"Paraná",2015,9,3,"2015-09-03T00:00:00","","2018-11-24T12:32:21.796+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000017842","1596","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Foz do Iguaçu","pt","HCF",1208837393,"BRA:UTFPR:HCF:0000017842","Collection","E.L. Siqueira","17842","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ca. 2 m, ripário, semi-ciófilo. Flores e botões florais alvos.","M.G. Caxambu","Parque Nacional do Iguaçu, Macuco","","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","","",NA,"","","","","","",NA,"","","","",NA,"Foz do Iguaçu","Paraná","brazil",879,"Foz do Iguaçu",4108304,-54.482838,-25.464378,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.647583,-54.457361,"original coordinates","original coordinates OK"
