"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","occurrenceRemarks","modified","otherCatalogNumbers","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","fieldNotes","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","rights","habitat","infraspecificEpithet","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","higherClassification","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ossaea angustifolia",1853940094,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.607+0000","2018-10-24T15:38:20.137+0000",121,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","2018-02-25T00:00:00",100,0,"Santa Catarina",2018,1,17,"2018-01-17T00:00:00","2018-10-24T15:39:03.433+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058324","92","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","rua Antonio Zendrom. beira do caminho do fragmento.","pt","FURB",1853940094,"BRA:FURB:FURB:0000058324","Collection","Gebien, W.","58324","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Gebien, W.","","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"2","Ossaea angustifolia",1889168183,-13.106111,-39.701944,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:57.156+0000","2018-09-24T16:36:59.067+0000",125,"none","PRESERVED_SPECIMEN",3866833,6,7707728,220,690,6683,3188626,3864421,3864421,"Leandra angustifolia DC.","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Leandra","angustifolia","SPECIES","SYNONYM","2017-01-01T00:00:00",NA,NA,"Bahia",2017,4,29,"2017-04-29T00:00:00","2018-09-24T16:36:59.137+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000091263","2291","UPCB - Herbário do Departamento de Botânica","Amargosa","Região da Serra do Timbó.","pt","UPCB",1889168183,"BRA:UFPR:UPCB:0000091263","Collection","Goldenberg, R. et al.","91263","UFPR","Universidade Federal do Paraná, UFPR","Goldenberg, R.","Topo de serra com fragmentos de floresta.. Arbustos 1m. Botões esbranquiçados.","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Amargosa","Bahia","brazil",3456,"Amargosa",2901007,-39.634397,-13.037279,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.106111,-39.701944,"original coordinates","original coordinates outside municipality original in amargosa falls in ubaira"
"3","Ossaea angustifolia",1423930124,-22.966667,-43.256389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:34.827+0000","2018-09-24T19:58:03.567+0000",207,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","2016-03-25T00:00:00",540,NA,"Rio de Janeiro",2016,3,21,"2016-03-21T00:00:00","2018-12-06T16:55:36.609+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1181926","749","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Trilha para o Morro Queimado. Mata de subida para o Morro Queimado. Parque Nacional da Tijuca","","RB",1423930124,"urn:catalog:JBRJ:RB:1181926","PhysicalObject","P. Rosa; M. Moraes, R. Negrão, R. Gomes","RB01181926","JBRJ","","K.S. Gonçalves-Silva","Terrícola, semi-heliófila. Folhas verdes levemente discolores, sendo a face abaxial mais clara e com nervuras pardacentas devido ao indumento. Frutos imaturos verdes e com tricomas róseos no ápice. Em enconsta na borda da trilha.","2017-10-21T23:46:45.137+0000","RB 661152","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.966667,-43.256389,"original coordinates","original coordinates OK"
"4","Ossaea angustifolia",1889168261,-22.954167,-43.287222,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:57.177+0000","2018-09-24T16:36:59.072+0000",125,"none","PRESERVED_SPECIMEN",3866833,6,7707728,220,690,6683,3188626,3864421,3864421,"Leandra angustifolia DC.","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Leandra","angustifolia","SPECIES","SYNONYM","2017-01-01T00:00:00",523,0,"Rio de Janeiro",2016,4,7,"2016-04-07T00:00:00","2018-09-24T16:36:59.137+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000091291","827","UPCB - Herbário do Departamento de Botânica","Rio de Janeiro","Parque Nacional da Tijuca. Caminho Dom Pedro Augusto, trilha do imperador, próximo à sede do parque","pt","UPCB",1889168261,"BRA:UFPR:UPCB:0000091291","Collection","Rosa, P. et al.","91291","UFPR","Universidade Federal do Paraná, UFPR","Goldenberg, R.","Borda da trilha. Terrícola, semi-heliófila. Na encosta, ca. Ramos com 0,5 a 1m de comprimento. Folhas verdes discolores. Frutos com lascíneas verdes, os imaturos vedes e maduros roxo-nigrescentes. Altura: 0,6m. Arbusto.","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.954167,-43.287222,"original coordinates","original coordinates OK"
"5","Ossaea angustifolia",1819183986,-22.943611,-43.274444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.013+0000","2018-09-24T19:58:59.532+0000",207,"none","PRESERVED_SPECIMEN",3866833,6,7707728,220,690,6683,3188626,3864421,3864421,"Leandra angustifolia DC.","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Leandra","angustifolia","SPECIES","SYNONYM","2017-01-29T00:00:00",NA,NA,"Rio de Janeiro",2016,8,3,"2016-08-03T00:00:00","2018-12-10T05:45:51.337+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1379382","32","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Nacional da Tijuca, Setor A, trilha para o Mirante do Excelsior, no lado direito da trilha rumo ao mirante.","","RB",1819183986,"urn:catalog:JBRJ:RB:1379382","PhysicalObject","T. Lorenzetti; D. Nunes","RB01379382","JBRJ","","D. Nunes","Tricomas vermelhos ao longo dos pecíolos, ramos e botões florais. Crescendo de forma horizontal com sua raíz em uma fresta no muro rochoso","2018-01-29T15:33:44.135+0000","RB 757377","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.943611,-43.274444,"original coordinates","original coordinates OK"
"6","Ossaea angustifolia",1264702025,-20.494,-41.765,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.580+0000","2018-09-24T16:36:57.037+0000",125,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","2016-01-01T00:00:00",NA,NA,"Espírito Santo",2015,1,16,"2015-01-16T00:00:00","2018-12-08T13:34:56.015+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084587","290","UPCB - Herbário do Departamento de Botânica","Ibitirama","Santa Marta, PARNA do Caparaó: Próximo parcela 03.","pt","UPCB",1264702025,"BRA:UFPR:UPCB:0000084587","Collection","Araújo, E.A.","84587","UFPR","Universidade Federal do Paraná, UFPR","Goldenberg, R.","Flores brancas interpeciolares, arbusto..","2018-08-21T19:34:10.000+0000","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.494,-41.765,"original coordinates","original coordinates OK"
"7","Ossaea angustifolia",1303587486,-20.445833,-43.905833,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.573+0000","2018-02-15T05:17:50.102+0000",121,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","2015-11-01T00:00:00",1260,0,"Minas Gerais",2015,4,17,"2015-04-17T00:00:00","2018-12-07T20:27:26.383+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000176953","246","BHCB - Herbário da Universidade Federal de Minas Gerais","Congonhas","RPPN Poço Fundo, RPPN proxima à Mina de Fabrica.","pt","BHCB",1303587486,"BRA:UFMG:BHCB:0000176953","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","176953","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","Prensado no álcool","2018-01-16T21:11:06.000+0000","","SOUTH_AMERICA","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Congonhas","Minas Gerais","brazil",2251,"Congonhas",3118007,-43.861725,-20.516381,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.445833,-43.905833,"original coordinates","original coordinates OK"
"8","Ossaea angustifolia",1424480228,-12.988889,-41.349167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:47.056+0000","2018-09-24T20:04:00.268+0000",207,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","none",902,NA,"Bahia",2014,1,25,"2014-01-25T00:00:00","2018-12-06T17:00:47.155+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:853689","4064","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mucugê","Chapada Diamantina: Trilha Ponte do Rio Cumbuca para o Córrego das Perdizes.","","RB",1424480228,"urn:catalog:JBRJ:RB:853689","PhysicalObject","N. Roque; Alunos de Sistemática de Espermatófitas","RB00853689","JBRJ","","J. Coelho","Arbusto ca. 80cm alt.; Folhas discolores; Hipanto vináceo, pétalas alvas, anteras vináceas; Frutos maduros atro-purpúreos","","RB 597217","","","","","",NA,"","",NA,"","Campo rupestre",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.988889,-41.349167,"original coordinates","original coordinates OK"
"9","Ossaea angustifolia",1587291904,-19.612842,-43.261931,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.204+0000","2018-02-15T05:17:52.814+0000",121,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2014,1,25,"2014-01-25T00:00:00","2018-07-07T03:35:21.313+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185680","5587","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabira","","pt","BHCB",1587291904,"BRA:UFMG:BHCB:0000185680","Collection","Tameirão Neto, E; Campos, RDL","185680","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Itabira","Minas Gerais","brazil",2523,"Itabira",3131703,-43.300881,-19.601518,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.612842,-43.261931,"original coordinates","original coordinates OK"
"10","Ossaea angustifolia",1094923099,-19.925,-40.636389,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:52.504+0000","2018-09-10T18:27:37.249+0000",124,"none","PRESERVED_SPECIMEN",3864421,6,7707728,220,690,6683,3188626,3864421,3864421,"Ossaea angustifolia Triana","Ossaea angustifolia Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Ossaea","Ossaea angustifolia","Ossaea","angustifolia","SPECIES","ACCEPTED","2018-08-01T00:00:00",NA,NA,"Espírito Santo",2014,2,23,"2014-02-23T00:00:00","2018-09-10T18:28:04.290+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000206493","747","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santa Teresa","Antiga Cachoeira do Country Club, trilha ao lado esquerdo da cachoeira.","pt","HUEFS",1094923099,"BRA:UEFS:HUEFS:0000206493","Collection","Marinho, L.C.","206493","UEFS","Universidade Estadual de Feira de Santana (UEFS)","B.Valente","Floresta Ombrófila Densa.","","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,"","","","",NA,"","","",NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.925,-40.636389,"original coordinates","original coordinates OK"
