"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","language","ownerInstitutionCode","elevationAccuracy","coordinateUncertaintyInMeters","references","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","habitat","verbatimElevation","fieldNotes","higherGeography","higherClassification","fieldNumber","organismID","datasetID","accessRights","eventRemarks","individualCount","identificationQualifier","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"35","Leandra acutiflora",1928942328,-25.53484,-49.00503,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:53:14.688+0000","2018-11-18T14:53:14.768+0000",96,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2011-02-15T00:00:00",0,"ParanÃ¡",2011,2,16,"2011-02-16T00:00:00","","2018-12-08T19:30:27.082+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","530bbc3d-ad4c-47d1-80ab-656f3653f268","1235","Vascular plants","","Morro dos Perdidos","NY",1928942328,"530bbc3d-ad4c-47d1-80ab-656f3653f268","PhysicalObject","M. Reginato","02098890","","NY","","M. Reginato","SOUTH_AMERICA","en","",0,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568368","http://biocol.org/urn:lsid:biocol.org:col:15556","Guaratuba","sheet","","ICN","16 Feb 2011","",47,47,"http://biocol.org/urn:lsid:biocol.org:col:15556","Label","Interior da mata","","","","",NA,NA,"","","",NA,"","","","","","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.53484,-49.00503,"original coordinates","original coordinates outside municipality original in  falls in piraquara"
"36","Leandra acutiflora",1090580881,-23.360372,-45.109914,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:30.651+0000","2018-09-24T19:21:12.027+0000",129,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2012-07-19T00:00:00",NA,"São Paulo",2011,2,24,"2011-02-24T00:00:00","2018-09-03T13:15:51.000+0000","2018-12-08T04:43:31.543+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000054077","22","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","IAC",1090580881,"BRA:IAC:IAC:0000054077","Collection","A.C.O. Souza; L.C. Bernacci & R. Belinelo","54077","","IAC","","F.S. Meyer","","pt","Instituto Agronômico de Campinas, IAC",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.360372,-45.109914,"original coordinates","original coordinates OK"
"37","Leandra acutiflora",1420318984,-25.896667,-49.013889,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.371+0000","2018-09-24T16:36:58.029+0000",125,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2011-02-16T00:00:00",NA,"Paraná",2011,2,16,"2011-02-16T00:00:00","","2018-09-24T16:36:58.047+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000088112","1235","UPCB - Herbário do Departamento de Botânica","Guaratuba","Morro dos Perdidos","UPCB",1420318984,"BRA:UFPR:UPCB:0000088112","Collection","Reginato, M. | Pereira, J.B.S.","88112","","UFPR","Arbusto 1m com frutos verdes, tricomas das domácias alvos, interior da mata..","Reginato, M.","","pt","Universidade Federal do Paraná, UFPR",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.896667,-49.013889,"original coordinates","original coordinates outside municipality original in guaratuba falls in tijucas do sul"
"38","Leandra acutiflora",1090163042,-25.672222,-49.003056,"gass84","df761c30-988d-4ff8-b7d4-b24ff51c0c8d","a22bfc81-4a56-411f-9a83-860e28e22374","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:58.105+0000","2017-12-29T14:17:35.341+0000",134,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2011-01-01T00:00:00",950,"Paraná",2011,7,19,"2011-07-19T00:00:00","2014-04-04T21:27:49.000+0000","2018-12-08T04:40:03.339+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IRAI - Herbário do Parque da Ciência Newton Freire Maia","BRA:PNFM:IRAI:0000007360","648","IRAI - Herbário do Parque da Ciência Newton Freire Maia","São José dos Pinhais","Reserva Nhandara Guaricana","IRAI",1090163042,"BRA:PNFM:IRAI:0000007360","Collection","Lozano, E.D.","7360","","PNFM","Arvoreta, 2 m, frutos lilases. Floresta Ombrófila Densa Montana","Lozano, E.D.","","pt","Parque da Ciência Newton Freire Maia (PNFM)",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","São José dos Pinhais","Paraná","brazil",856,"São José dos Pinhais",4125506,-49.094709,-25.664044,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.672222,-49.003056,"original coordinates","original coordinates OK"
"39","Leandra acutiflora",1265933977,-22.359167,-42.564167,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.932+0000","2018-09-24T16:36:57.166+0000",125,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2012-01-01T00:00:00",NA,"Rio de Janeiro",2011,8,29,"2011-08-29T00:00:00","","2018-09-24T16:36:57.188+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000085309","406","UPCB - Herbário do Departamento de Botânica","Nova Friburgo","Antena SBT","UPCB",1265933977,"BRA:UFPR:UPCB:0000085309","Collection","Uhlmann, A. et al.","85309","","UFPR","Arbusto com 4m altura, em borda de floresta..","Goldenberg, R.","","pt","Universidade Federal do Paraná, UFPR",NA,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.359167,-42.564167,"original coordinates","original coordinates OK"
"40","Leandra acutiflora",1077415739,-26.300833,-49.154167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:15.164+0000","2018-10-24T15:38:11.873+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2015-04-06T00:00:00",606,"Santa Catarina",2011,10,24,"2011-10-24T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:18:02.892+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000036696","49","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","Ribeirão Manso.","FURB",1077415739,"BRA:FURB:FURB:0000036696","Collection","Klemz, G.; Doerner, W.","36696","","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.300833,-49.154167,"original coordinates","original coordinates OK"
"41","Leandra acutiflora",1929910740,-22.449167,-43.002222,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:27:08.197+0000","2018-11-18T15:27:08.213+0000",96,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-02-01T00:00:00",1100,"Rio de Janeiro",2010,1,20,"2010-01-20T00:00:00","","2018-12-06T11:23:09.815+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","97d28efe-bb6f-4cd5-b6ce-a3690060e919","736","Vascular plants","","Parque Nacional da Serra dos ÃrgÃ£os, estrada para a barragem","NY",1929910740,"97d28efe-bb6f-4cd5-b6ce-a3690060e919","PhysicalObject","M. K. Caddah","02098810","","NY","","M. K. Caddah","SOUTH_AMERICA","en","",0,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305625","http://biocol.org/urn:lsid:biocol.org:col:15556","TeresÃ³polis","sheet","","ICN","20 Jan 2010","",20,20,"http://biocol.org/urn:lsid:biocol.org:col:15556","","","3609 ft","","","",NA,NA,"","","",NA,"","","","","","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.449167,-43.002222,"original coordinates","original coordinates outside municipality original in  falls in teresopolis"
"42","Leandra acutiflora",1930143151,-25.507967,-49.025191,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:56:49.954+0000","2018-11-18T15:56:49.998+0000",96,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-01-01T00:00:00",0,"ParanÃ¡",2010,1,8,"2010-01-08T00:00:00","","2018-12-07T09:42:52.408+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","a81824d3-9258-4d66-ba7a-032e03a00963","1081","Vascular plants","","Mananciais da Serra","NY",1930143151,"a81824d3-9258-4d66-ba7a-032e03a00963","PhysicalObject","M. Reginato","02098821","","NY","","M. Reginato","SOUTH_AMERICA","en","",0,8741.07,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085038","http://biocol.org/urn:lsid:biocol.org:col:15556","Piraquara","sheet","2015-02-09","ICN","08 Jan 2010","Georeferencing Quick Reference Guide, Version 2012",8,8,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2015), Manis Georef. Calculator","","","","","",NA,NA,"","","",NA,"","","","","","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.507967,-49.025191,"original coordinates","original coordinates outside municipality original in  falls in piraquara"
"43","Leandra acutiflora",1929820808,-22.496706,-43.073169,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:26:20.455+0000","2018-11-18T15:26:20.475+0000",96,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-01-01T00:00:00",0,"Rio de Janeiro",2010,1,18,"2010-01-18T00:00:00","","2018-12-07T09:19:35.449+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","9158520a-c96c-48b7-8700-bcb458769b85","1106","Vascular plants","","P. N. Serra dos ÃrgÃ£os","NY",1929820808,"9158520a-c96c-48b7-8700-bcb458769b85","PhysicalObject","M. Reginato","02098787","","NY","","M. Reginato","SOUTH_AMERICA","en","",0,15176.57,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084713","http://biocol.org/urn:lsid:biocol.org:col:15556","TeresÃ³polis","sheet","2015-11-30","ICN","18 Jan 2010","Georeferencing Quick Reference Guide, Version 2012",18,18,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2015), Manis Georef. Calculator","","","","","",NA,NA,"","","",NA,"","","","","","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.496706,-43.073169,"original coordinates","original coordinates outside municipality original in  falls in petropolis"
"44","Leandra acutiflora",1840929850,-27.180278,-49.393611,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.841+0000","2018-10-25T12:34:37.518+0000",128,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-02-17T00:00:00",793,"Santa Catarina",2010,2,17,"2010-02-17T00:00:00","2018-10-01T12:58:41.000+0000","2018-12-08T19:50:39.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011512","2195","CRI - Herbário Pe. Dr. Raulino Reitz","Apiúna","Faxinalzinho.","CRI",1840929850,"BRA:UNESC:CRI:0000011512","Collection","A. Korte; A. Kniess","11512","","UNESC","Floresta Ombrófila Densa","A. A. de Oliveira","","pt","Universidade do Extremo Sul Catarinense (UNESC)",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.393611,"original coordinates","original coordinates OK"
"45","Leandra acutiflora",1077402524,-26.91,-50.220278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.072+0000","2018-10-24T15:38:06.500+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-04-22T00:00:00",786,"Santa Catarina",2010,2,22,"2010-02-22T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:17:57.412+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000023453","1896","FURB - Herbário Dr. Roberto Miguel Klein","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","FURB",1077402524,"BRA:FURB:FURB:0000023453","Collection","Korte, A.; Kniess, A.","23453","","Universidade Regional de Blumenau, FURB","Florística IFFSC 681 (Arbusto)","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Rio do Campo","Santa Catarina","brazil",689,"Rio do Campo",4214508,-50.132075,-26.892975,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.91,-50.220278,"original coordinates","original coordinates OK"
"46","Leandra acutiflora",1077403044,-26.909722,-49.497778,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.373+0000","2018-10-24T15:38:06.678+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-04-28T00:00:00",788,"Santa Catarina",2010,3,29,"2010-03-29T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:17:57.622+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000023961","1784","FURB - Herbário Dr. Roberto Miguel Klein","Benedito Novo","Fazenda Campo do Zinco.","FURB",1077403044,"BRA:FURB:FURB:0000023961","Collection","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","23961","","Universidade Regional de Blumenau, FURB","Florística IFFSC e689b (Arvoreta)","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Benedito Novo","Santa Catarina","brazil",711,"Benedito Novo",4202206,-49.435479,-26.800894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.909722,-49.497778,"original coordinates","original coordinates OK"
"47","Leandra acutiflora",1077402516,-28.169444,-48.870278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.087+0000","2018-10-24T15:38:06.475+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-04-22T00:00:00",604,"Santa Catarina",2010,3,17,"2010-03-17T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:17:57.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000023462","4038","FURB - Herbário Dr. Roberto Miguel Klein","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","FURB",1077402516,"BRA:FURB:FURB:0000023462","Collection","Verdi, M.; Klettenberg, D.H. & Klemz, G.","23462","","Universidade Regional de Blumenau, FURB","Florística IFFSC 148 (Arbusto)","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Imaruí","Santa Catarina","brazil",383,"Imaruí",4207205,-48.834364,-28.231823,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.169444,-48.870278,"original coordinates","original coordinates OK"
"48","Leandra acutiflora",1077403081,-26.911944,-49.588611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.389+0000","2018-10-24T15:38:06.686+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-04-26T00:00:00",823,"Santa Catarina",2010,4,14,"2010-04-14T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:17:57.610+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000024011","2722","FURB - Herbário Dr. Roberto Miguel Klein","José Boiteux","Rio Laeisz.","FURB",1077403081,"BRA:FURB:FURB:0000024011","Collection","Korte, A.; Kniess, A.","24011","","Universidade Regional de Blumenau, FURB","Florística IFFSC 688 (Arbusto)","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","José Boiteux","Santa Catarina","brazil",695,"José Boiteux",4209151,-49.646426,-26.859394,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.911944,-49.588611,"original coordinates","original coordinates OK"
"49","Leandra acutiflora",1077404647,-26.7275,-49.4075,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:08.364+0000","2018-10-24T15:38:07.310+0000",121,"none","PRESERVED_SPECIMEN",3866961,6,7707728,220,690,6683,3188618,3866961,3866961,"Leandra acutiflora Cogn.","Leandra acutiflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra acutiflora","Leandra","acutiflora","SPECIES","ACCEPTED","2010-05-31T00:00:00",560,"Santa Catarina",2010,5,14,"2010-05-14T00:00:00","2018-10-11T17:22:18.000+0000","2018-12-06T14:17:58.167+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000025570","2218","FURB - Herbário Dr. Roberto Miguel Klein","Benedito Novo","Alta Santa Maria.","FURB",1077404647,"BRA:FURB:FURB:0000025570","Collection","Dreveck, S.","25570","","Universidade Regional de Blumenau, FURB","Florística IFFSC 803 (Arbusto)","Oliveira, AA de","","pt","Universidade Regional de Blumenau, FURB",0,NA,"","","","","","","","",NA,NA,"","","","","","","",NA,NA,"","","",NA,"","","","","Benedito Novo","Santa Catarina","brazil",711,"Benedito Novo",4202206,-49.435479,-26.800894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.7275,-49.4075,"original coordinates","original coordinates OK"
