"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","locality","county","preparations","startDayOfYear","identifiedBy","collectionID","georeferenceSources","individualCount","previousIdentifications","datasetID","eventID","higherGeography","dynamicProperties","verbatimLocality","higherGeographyID","otherCatalogNumbers","locationID","accessRights","identificationID","verbatimElevation","eventRemarks","identificationRemarks","rights","fieldNumber","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","verbatimTaxonRank","coordinateUncertaintyInMeters","georeferencedDate","georeferencedBy","georeferenceProtocol","occurrenceStatus","disposition","reproductiveCondition","informationWithheld","identificationQualifier","vernacularName","coordinatePrecision","organismID","locationRemarks","verbatimCoordinateSystem","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Bellucia egensis",1676572666,-1.622603,-48.120058,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:12.258+0000","2018-10-25T12:35:44.188+0000",130,"none","PRESERVED_SPECIMEN",5938551,6,7707728,220,690,6683,8323398,5938551,5938551,"Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Bellucia","egensis","SPECIES","ACCEPTED","none",9999,0,"Pará",2017,4,4,"2017-04-04T00:00:00","2018-10-16T18:33:22.000+0000","2018-12-10T07:37:02.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000007302","1922","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Bujaru","pt","MFS",1676572666,"BRA:UEPA:MFS:0000007302","Collection","Lucas, F.C.A.","007302","UEPA","Universidade do Estado do Pará (UEPA)","Árvore de 5m de altura com fruto imaturo verde.","","","","","","",NA,"","","",NA,"","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Bujaru","Pará","brazil",5471,"Bujaru",1501907,-48.091894,-1.632287,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.622603,-48.120058,"original coordinates","original coordinates OK"
"2","Bellucia egensis",1929647146,-2.8756,-54.9397,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:24:47.981+0000","2018-11-18T15:24:48.010+0000",96,"none","PRESERVED_SPECIMEN",5938551,6,7707728,220,690,6683,8323398,5938551,5938551,"Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Bellucia","egensis","SPECIES","ACCEPTED","2018-02-01T00:00:00",0,0,"ParÃ¡",2017,11,7,"2017-11-07T00:00:00","","2018-12-05T14:31:16.502+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","850c79c0-5732-412c-beb8-f4ca36f6f102","1095","Vascular plants","","en","NY",1929647146,"850c79c0-5732-412c-beb8-f4ca36f6f102","PhysicalObject","V. de F. Mansano","03361438","NY","","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3555373","Terra firme.","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","07 Nov 2017",311,"Flona TapajÃ³s, estrada que corta a flona no km 67.","Belterra","sheet",311,"F. A. Michelangeli","http://biocol.org/urn:lsid:biocol.org:col:15556","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.8756,-54.9397,"original coordinates","original coordinates outside municipality original in  falls in belterra"
"3","Bellucia egensis",1889169002,-3.126111,-54.996111,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:58.109+0000","2018-08-03T12:05:49.144+0000",125,"none","PRESERVED_SPECIMEN",5938551,6,7707728,220,690,6683,8323398,5938551,5938551,"Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Bellucia","egensis","SPECIES","ACCEPTED","2017-01-01T00:00:00",146,0,"Pará",2016,11,19,"2016-11-19T00:00:00","","2018-08-03T12:05:49.152+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092758","8950","UPCB - Herbário do Departamento de Botânica","Belterra","pt","UPCB",1889169002,"BRA:UFPR:UPCB:0000092758","Collection","Forzza, R.C. et al.","92758","UFPR","Universidade Federal do Paraná, UFPR","Floresta Ombrófila densa Degradada. Arbustos 3m alt. Flor com cálice verde; corola alva; estames cremas.","","","","","","",NA,"FLONA Tapajós. Comunidade de São Jorge","","",NA,"Goldenberg, R.","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Belterra","Pará","brazil",5343,"Belterra",1501451,-54.993137,-3.190945,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.126111,-54.996111,"original coordinates","original coordinates OK"
"4","Bellucia egensis",1930223892,-3.9533,-54.8828,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:57:25.596+0000","2018-11-18T15:57:25.826+0000",96,"none","PRESERVED_SPECIMEN",5938551,6,7707728,220,690,6683,8323398,5938551,5938551,"Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Bellucia","egensis","SPECIES","ACCEPTED","2017-01-01T00:00:00",0,0,"ParÃ¡",2015,11,5,"2015-11-05T00:00:00","","2018-12-06T10:10:09.507+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","adb91882-324f-473b-80a3-6acbe59b3b7d","1065","Vascular plants","","en","NY",1930223892,"adb91882-324f-473b-80a3-6acbe59b3b7d","PhysicalObject","V. de F. Mansano","3107560","NY","","","SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2972695","Terra firme","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","05 Nov 2015",309,"BR CuiabÃ¡-SaantarÃ©m, km 200","RurÃ³polis","sheet",309,"F. A. Michelangeli","http://biocol.org/urn:lsid:biocol.org:col:15556","label",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-3.9533,-54.8828,"original coordinates","original coordinates outside municipality original in  falls in ruropolis"
"5","Bellucia egensis",1801348803,-9.890083,-55.995306,"gass84,preneglat,preneglon","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:31.791+0000","2018-08-03T12:12:58.550+0000",118,"none","PRESERVED_SPECIMEN",5938551,6,7707728,220,690,6683,8323398,5938551,5938551,"Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Bellucia","egensis","SPECIES","ACCEPTED","2018-05-23T00:00:00",306,0,"Mato Grosso",2014,1,15,"2014-01-15T00:00:00","2018-07-25T14:45:21.000+0000","2018-12-08T01:46:36.906+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000014622","42","HERBAM - Herbário da Amazônia Meridional","Alta Floresta","pt","HERBAM",1801348803,"BRA:UNEMAT:HERBAM:0000014622","Collection","Spletozer, A G; Santos, L G; Rodrigues, L;","14622","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","Projeto Fragmentos","","","","","","",NA,"Fragmento III, Terra firme.","","",NA,"Goldenberg, R","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Alta Floresta","Mato Grosso","brazil",3908,"Alta Floresta",5100250,-56.365843,-10.055171,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.890083,-55.995306,"original coordinates","original coordinates OK"
"6","Bellucia egensis",1090155470,-0.946575,-48.020489,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:11.554+0000","2018-10-25T12:35:43.515+0000",130,"none","PRESERVED_SPECIMEN",3868813,6,7707728,220,690,6683,8323398,5938551,5938551,"Myriaspora egensis DC.","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Myriaspora","egensis","SPECIES","SYNONYM","none",9999,0,"Pará",2014,3,21,"2014-03-21T00:00:00","2018-10-16T18:33:23.000+0000","2018-12-08T04:39:59.117+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000005004","3327","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","São Caetano de Odivelas","pt","MFS",1090155470,"BRA:UEPA:MFS:0000005004","Collection","Carreira, L.M.M.","005004","UEPA","Universidade do Estado do Pará (UEPA)","Árvore de 5 a 6 m de altura. Flores alvas com anteras amarelas. Frutos globosos, pilosos em racemos sésseis, axilares e terminais.","","","","","","",NA,"Rodovia PA - 140, Área preservada no Km 10, zona rural. Mata alta de terra firme secundária, solo agilo-arenoso, às proximidades de manguezais.","","",NA,"Silva, CAS da","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","São Caetano de Odivelas","Pará","brazil",5526,"São Caetano de Odivelas",1507102,-48.081668,-0.785341,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-0.946575,-48.020489,"original coordinates","original coordinates OK"
"7","Bellucia egensis",1090154061,-1.675833,-47.765833,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.886+0000","2018-10-25T12:35:43.153+0000",130,"none","PRESERVED_SPECIMEN",3868813,6,7707728,220,690,6683,8323398,5938551,5938551,"Myriaspora egensis DC.","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Myriaspora","egensis","SPECIES","SYNONYM","none",9999,0,"Pará",2013,1,10,"2013-01-10T00:00:00","2018-10-16T18:33:23.000+0000","2018-12-08T04:39:58.436+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000003610","1177","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","São Domingos do Capim","pt","MFS",1090154061,"BRA:UEPA:MFS:0000003610","Collection","Lucas, F.C.A.","003610","UEPA","Universidade do Estado do Pará (UEPA)","Arbusto de 2m de altura com inflorescência esverdeada","","","","","","",NA,"","","",NA,"Silva, CAS da","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","São Domingos do Capim","Pará","brazil",5456,"São Domingos do Capim",1507201,-47.771609,-1.88326,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.675833,-47.765833,"original coordinates","original coordinates OK"
"8","Bellucia egensis",1090892732,-4.241944,-55.978611,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:28.357+0000","2018-11-23T18:22:28.381+0000",122,"none","PRESERVED_SPECIMEN",3868813,6,7707728,220,690,6683,8323398,5938551,5938551,"Myriaspora egensis DC.","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Myriaspora","egensis","SPECIES","SYNONYM","none",NA,NA,"Pará",2013,2,22,"2013-02-22T00:00:00","2018-11-01T18:57:59.000+0000","2018-12-09T06:15:04.655+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000005647","808","MAR - Herbário do Maranhão","Itaituba","pt","MAR",1090892732,"BRA:UFMA:MAR:0000005647","Collection","Lucas, F.C.A","5647","UFMA","Universidade Federal do Maranhão (UFMA)","Arbusto de 2m de altura com inflorescência esverdeada","","","","","","",NA,"Serra do Palito","","",NA,"Silva, C. A. S da","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Itaituba","Pará","brazil",4917,"Itaituba",1503606,-56.497088,-5.871394,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-4.241944,-55.978611,"original coordinates","original coordinates OK"
"9","Bellucia egensis",1090153351,-2.945972,-48.954247,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.600+0000","2018-10-25T12:35:42.984+0000",130,"none","PRESERVED_SPECIMEN",3868813,6,7707728,220,690,6683,8323398,5938551,5938551,"Myriaspora egensis DC.","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Myriaspora","egensis","SPECIES","SYNONYM","none",9999,0,"Pará",2013,2,16,"2013-02-16T00:00:00","2018-10-16T18:33:23.000+0000","2018-12-08T04:39:58.136+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000002915","747","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Tailândia","pt","MFS",1090153351,"BRA:UEPA:MFS:0000002915","Collection","Lucas, F.C.A.","002915","UEPA","Universidade do Estado do Pará (UEPA)","Arbusto de 2 m de altura com flores branca.","","","","","","",NA,"Agropalmas Mata secundária, solo arenoso","","",NA,"Silva, CAS da","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Tailândia","Pará","brazil",5384,"Tailândia",1507953,-48.736652,-2.907911,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.945972,-48.954247,"original coordinates","original coordinates OK"
"10","Bellucia egensis",1090153408,-1.518908,-48.617,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:10.594+0000","2018-10-25T12:35:42.917+0000",130,"none","PRESERVED_SPECIMEN",3868813,6,7707728,220,690,6683,8323398,5938551,5938551,"Myriaspora egensis DC.","Bellucia egensis (DC.) Penneys, Michelang., Judd & Almeda","Plantae","Tracheophyta","Myrtales","Melastomataceae","Bellucia","Bellucia egensis","Myriaspora","egensis","SPECIES","SYNONYM","none",9999,0,"Pará",2013,4,14,"2013-04-14T00:00:00","2018-10-16T18:33:23.000+0000","2018-12-08T04:39:58.182+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000002941","773","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Barcarena","pt","MFS",1090153408,"BRA:UEPA:MFS:0000002941","Collection","Lucas, F.C.A.","002941","UEPA","Universidade do Estado do Pará (UEPA)","Arbusto de 2 m de altura. Fruto imaturo esverdeado.","","","","","","",NA,"Capoeira. Solo arenoso","","",NA,"Silva, CAS da","","",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",NA,"","",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","Barcarena","Pará","brazil",5479,"Barcarena",1501303,-48.63662,-1.494501,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.518908,-48.617,"original coordinates","original coordinates OK"
