"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","occurrenceRemarks","continent","modified","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","otherCatalogNumbers","fieldNotes","habitat","rights","higherGeography","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","eventRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","verbatimLocality","verbatimTaxonRank","georeferencedDate","organismID","datasetID","accessRights","typeStatus","identificationQualifier","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia burchellii",1944854557,-14.168055,-47.791111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.915+0000","2018-11-23T18:21:44.955+0000",123,"none","PRESERVED_SPECIMEN",2,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","none",1029,0,"Goiás",2015,8,31,"2015-08-31T00:00:00","2018-11-23T18:23:03.668+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105128","413","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros, margem da GO - 239.","pt","CEN",1944854557,"BRA:Cenargen:CEN:0000105128","Collection","Exsicatas","Gustavo Paiva Evangelista Rocha","105128","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","B. M. T. Walter","","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"ALTO PARAISO DE GOIAS","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.168055,-47.791111,"original coordinates","original coordinates OK"
"2","Miconia burchellii",1587297880,-14.133889,-47.674444,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.964+0000","2018-09-24T16:36:58.970+0000",125,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","2016-01-01T00:00:00",1216,0,"Goiás",2014,11,27,"2014-11-27T00:00:00","2018-09-24T16:36:59.006+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090833","7367","UPCB - Herbário do Departamento de Botânica","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Morro da Baleia","pt","UPCB",1587297880,"BRA:UFPR:UPCB:0000090833","Collection","","Verdi, M. et al.","90833","UFPR","Universidade Federal do Paraná, UFPR","Goldenberg, R.","Folhas verdes, abaxial cinéreas; fruto verde; frequente; encontrada em solo areno-pedregoso; área próxima a rodovia e sujeita a incêndios periódicos. Altura: 4m. Habitat: Cerrado, Campo Limpo. Hábito/Forma de vida: Árvore..","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.133889,-47.674444,"original coordinates","original coordinates OK"
"3","Miconia burchellii",1587326025,-14.133888,-47.674444,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.586+0000","2018-11-23T18:21:39.648+0000",123,"none","PRESERVED_SPECIMEN",1,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","none",1216,0,"Goiás",2014,11,27,"2014-11-27T00:00:00","2018-11-23T18:22:56.292+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000094503","7367","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ALTO PARAISO DE GOIAS","Parque Nacional Chapada dos Veadeiros - Morro da Baleia, área próxima a rodovia.","pt","CEN",1587326025,"BRA:Cenargen:CEN:0000094503","Collection","Exsicatas","Márcio Verdi - RB","94503","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","B. M. T. Walter","Folhas verdes, abaxial cinéreas. Sujeito a incêndios periódicos. Doação Jardim Botânico do Rio de Janeiro - RB 630870.","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"ALTO PARAISO DE GOIAS","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.133888,-47.674444,"original coordinates","original coordinates OK"
"4","Miconia burchellii",1087658011,-15.825972,-48.772833,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:42.217+0000","2017-12-29T14:10:16.024+0000",121,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","2013-02-19T00:00:00",1135,0,"Goiás",2013,2,19,"2013-02-19T00:00:00","2018-12-08T13:05:46.382+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000162226","902","BHCB - Herbário da Universidade Federal de Minas Gerais","Cocalzinho de Goiás","Serra dos Pirineus, Marco 9 da Serra dos Pirineus","pt","BHCB",1087658011,"BRA:UFMG:BHCB:0000162226","Collection","","Rocha, MJR; Versiane, AFA; Pacheco, RA","162226","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","Arvoreta 2,0 m de altura. Frutos maduros enegrescidos","SOUTH_AMERICA","2017-03-31T17:57:33.000+0000","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.825972,-48.772833,"original coordinates","original coordinates OK"
"5","Miconia burchellii",1275067194,-15.806389,-48.781389,"gass84","bbb1f181-3221-4a10-ad52-14f1da0dca26","34565ff7-e07a-49bf-8763-b2b82e87a345","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:23.357+0000","2017-12-29T14:50:44.472+0000",132,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","none",9999,0,"Goiás",2013,2,21,"2013-02-21T00:00:00","2018-07-07T08:15:07.030+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEG - Herbário da Universidade Estadual de Goiás","BRA:UEG-UNUCET:HUEG:0000007026","1008","HUEG - Herbário da Universidade Estadual de Goiás","Cocalzinho de Goiás","Serra dos Pireneus, BR - 414, ca. 3 Km de Cocalzinho.","pt","HUEG",1275067194,"BRA:UEG-UNUCET:HUEG:0000007026","Collection","","Pacheco, R.A.","7026","UEG-UNUCET","Universidade Estadual de Goiás (UEG)","","Árvore ca. 3m, frutos imaturos verdes e maduros arroxeados.; Cerrado rupestre.","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.806389,-48.781389,"original coordinates","original coordinates OK"
"6","Miconia burchellii",1928061169,-15.8261,-48.7728,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:46:43.934+0000","2018-11-18T14:46:44.016+0000",96,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","2013-02-19T00:00:00",1135,0,"GoiÃ¡s",2013,2,19,"2013-02-19T00:00:00","2018-12-05T23:32:40.121+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","14c7a60b-e0f0-45f7-bad2-8198562de098","902","Vascular plants","","Serra dos Pirineus. Marco 9 da Serra dos Pirineu","en","NY",1928061169,"14c7a60b-e0f0-45f7-bad2-8198562de098","PhysicalObject","sheet","M. J. R. Rocha","01856045","NY","","A. F. A. Versiane","","SOUTH_AMERICA","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2190497","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","19 Feb 2013",50,"Cocalzinho de GoiÃ¡s",50,"3724 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"","GoiÃ¡s","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.8261,-48.7728,"original coordinates","original coordinates outside municipality original in  falls in cocalzinho de goias"
"7","Miconia burchellii",1213664783,-15.633333,-47.716667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:39.100+0000","2018-01-05T18:35:01.933+0000",114,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","none",9999,0,"Distrito Federal",2013,6,12,"2013-06-12T00:00:00","2018-07-08T01:34:48.546+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000208350","109","UB - Herbário da Universidade de Brasília","Planaltina","Reserva da Embrapa Cerrados","pt","UB",1213664783,"BRA:UnB:UB:0000208350","Collection","","Rios, MNS","208350","UnB","Universidade de Brasília (UnB)","","Projeto Década; Arbusto de ca. de 2m de altura; folhas simples, discolores, coriáceas, face adaxial glabra; flores esbranquiçadas; frutos verdes; Cerrado sentido restrito","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"Planaltina","Distrito Federal","brazil",NA,"",NA,NA,NA,"","","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.633333,-47.716667,"original coordinates","original coordinates outside municipality original in planaltina falls in brasilia"
"8","Miconia burchellii",1213664788,-15.633333,-47.716667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:39.111+0000","2018-01-05T18:35:01.913+0000",114,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","none",9999,0,"Distrito Federal",2013,10,2,"2013-10-02T00:00:00","2018-07-08T01:34:48.621+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000208351","182","UB - Herbário da Universidade de Brasília","Planaltina","Reserva da Embrapa Cerrados","pt","UB",1213664788,"BRA:UnB:UB:0000208351","Collection","","Rios, MNS","208351","UnB","Universidade de Brasília (UnB)","","Projeto Década; Arbusto de ca. de 2,8m de altura; folhas simples, discolores, coriáceas, face adaxial glabra; flores esbranquiçadas; Cerrado sentido restrito","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"Planaltina","Distrito Federal","brazil",NA,"",NA,NA,NA,"","","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.633333,-47.716667,"original coordinates","original coordinates outside municipality original in planaltina falls in brasilia"
"9","Miconia burchellii",1095258525,-15.755277,-47.638055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:34.098+0000","2018-11-23T18:21:34.155+0000",123,"none","PRESERVED_SPECIMEN",4,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","none",969,0,"Distrito Federal",2012,1,12,"2012-01-12T00:00:00","2018-11-23T18:22:48.748+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000083440","53","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Chácara no Núcleo Rural Rajadinha II.","pt","CEN",1095258525,"BRA:Cenargen:CEN:0000083440","Collection","Exsicatas","Márcio Honorato Fernandes","83440","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","M. H. Fernandes","","","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.755277,-47.638055,"original coordinates","original coordinates OK"
"10","Miconia burchellii",1213651130,-15.755278,-47.638056,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:30.794+0000","2018-01-05T18:34:55.813+0000",114,"none","PRESERVED_SPECIMEN",NA,3858036,6,7707728,220,690,6683,3188558,3858036,3858036,"Miconia burchellii Triana","Miconia burchellii Triana","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia burchellii","Miconia","burchellii","SPECIES","ACCEPTED","2012-06-01T00:00:00",969,0,"Distrito Federal",2012,1,12,"2012-01-12T00:00:00","2018-07-08T01:34:48.595+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000194648","53","UB - Herbário da Universidade de Brasília","Brasília","Chácara no Núcleo Rural Rajadinha II","pt","UB",1213651130,"BRA:UnB:UB:0000194648","Collection","","Fernandes, MH; et al.","194648","UnB","Universidade de Brasília (UnB)","Fernandes, MH","Árvore 3m. Fruto verde a vináceo; Cerrado típico antropizado. Relevo levemente inclinado. Latossolo vermelho","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","","",NA,"","","","",NA,"",NA,NA,"","",NA,"","","",NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.755278,-47.638056,"original coordinates","original coordinates OK"
