"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","nomenclaturalStatus","nomenclaturalCode","fieldNumber","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","references","habitat","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","georeferenceSources","datasetID","georeferenceProtocol","georeferencedDate","higherGeography","higherClassification","eventRemarks","verbatimLocality","previousIdentifications","verbatimElevation","organismID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tibouchina clavata",1658213840,-24.020278,-46.504444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.506+0000","2018-11-24T08:57:00.547+0000",126,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2017-01-27T00:00:00",9,0,"SOUTH_AMERICA","Santa Catarina",2017,1,27,"2017-01-27T00:00:00","2018-11-24T08:57:24.873+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051921","763","SPSF - Herbário Dom Bento José Pickel","Praia Gande","Km 99 da Rodovia 101","pt","SPSF",1658213840,"BRA:IF:SPSF:0000051921","Collection","A. Maruyama e L. Cicco","51921","IF","Instituto Florestal, IF","COLETA: Arbusto, 1,6 m. flores com pétalas vináceas; GEOGRAFIA: Vegetação da planície costeira, restinga arbustiva inundável, próximo ao CPD da Praia Grande;","A. Maruyama","","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Praia Gande","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-24.020278,-46.504444,"original coordinates","original coordinates outside municipality original in praia gande falls in praia grande"
"2","Tibouchina clavata",1840913016,-24.020278,-46.504444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.279+0000","2018-09-24T19:59:04.262+0000",207,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2017-01-27T00:00:00",NA,NA,"","São Paulo",2017,1,27,"2017-01-27T00:00:00","2018-12-08T19:50:29.366+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386626","763","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Praia Grande","Próximo ao CDP da Praia Grande sentido Serra da Leoa, km 99 da Rodovia 101","","RB",1840913016,"urn:catalog:JBRJ:RB:1386626","PhysicalObject","A.Maruyama; L.Cicco","RB01386626","JBRJ","","","A.Maruyama","2018-05-03T16:53:20.139+0000","RB 764207","Vegetação da Planície Costeira e Restinga Arbustiva Inundável","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Praia Grande","São Paulo","brazil",1048,"Praia Grande",3541000,-46.521885,-24.014547,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.020278,-46.504444,"original coordinates","original coordinates OK"
"3","Tibouchina clavata",1944851885,-25.50666,-48.34943,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:58.276+0000","2018-11-23T15:40:58.300+0000",125,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2017-10-01T00:00:00",62,0,"","Paraná",2017,10,21,"2017-10-21T00:00:00","2018-11-23T15:40:58.331+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092991","18","UPCB - Herbário do Departamento de Botânica","Guaratuba","Estrada do Cabaraquara saindo do bairro Tabuleiro","pt","UPCB",1944851885,"BRA:UFPR:UPCB:0000092991","Collection","Damasco, T.M. | Nunes, D.","92991","UFPR","Universidade Federal do Paraná, UFPR","Floresta Ombrófila Densa Submontana. Arbusto 1-2 metros, folhas verde-escuras, pêlos sedosos de coloração branco-acizentada, flores roxas.","Nunes, D.","","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.50666,-48.34943,"original coordinates","original coordinates outside municipality original in guaratuba falls in paranagua"
"4","Tibouchina clavata",1848248677,-25.4625,-48.24,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.785+0000","2018-06-04T19:36:12.023+0000",118,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2016-02-01T00:00:00",2,0,"SOUTH_AMERICA","Paraná",2016,1,4,"2016-01-04T00:00:00","2018-12-08T15:08:34.332+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406190","63","MBM - Herbário do Museu Botânico Municipal","Guaraqueçaba","Parque Nacional do Superagüi, Próximo ao Camping do Pocidônio","pt","MBM",1848248677,"BRA:MBM:MBM:0000406190","Collection","Ferreira, PC; Ariati, V; Marinero, F","406190","MBM","Museu Botânico Municipal de Curitiba, MBM","Subarbusto, 1,5m de altura; flores roxas.; Formação Pioneira com Influência Marinha.","Ferreira, PC","2018-05-10T19:03:55.000+0000","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4625,-48.24,"original coordinates","original coordinates OK"
"5","Tibouchina clavata",1455391182,-25.516111,-48.338056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:15.766+0000","2018-11-24T12:32:15.817+0000",118,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","none",NA,NA,"","Paraná",2016,10,29,"2016-10-29T00:00:00","2018-12-09T07:19:24.094+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000022521","11","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Paranaguá","Ilha do Mel","pt","HCF",1455391182,"BRA:UTFPR:HCF:0000022521","Collection","P.A.P. Franzoi","22521","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto 0,60 m; Flores roxas.","","2018-10-30T18:01:25.000+0000","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.516111,-48.338056,"original coordinates","original coordinates OK"
"6","Tibouchina clavata",1571705296,-25.550278,-48.301111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:02.340+0000","2018-09-24T19:58:44.095+0000",207,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","none",NA,NA,"","Paraná",2016,10,28,"2016-10-28T00:00:00","2018-12-08T17:22:57.907+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1328839","06","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Paranaguá","Parque Estadual da Ilha do Mel","","RB",1571705296,"urn:catalog:JBRJ:RB:1328839","PhysicalObject","A.V. Salvalaggio; A.I. Oliveira; A.L. Cordeiro; R. Goldenberg; P.H.E. Labiak","RB01328839","JBRJ","","","","2017-06-22T17:17:18.197+0000","RB 732734","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.550278,-48.301111,"original coordinates","original coordinates OK"
"7","Tibouchina clavata",1455393667,-25.4287,-48.877399,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.404+0000","2018-08-03T12:05:47.002+0000",125,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2016-12-01T00:00:00",NA,NA,"","Paraná",2016,11,26,"2016-11-26T00:00:00","2018-12-09T07:19:25.603+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000088163","2223","UPCB - Herbário do Departamento de Botânica","Morretes","Porto de cima, trecho final do Caminho do Itupava, Estrada de Prainhas, cerca de 800 mts. Do Santuário Nhundiaquara","pt","UPCB",1455393667,"BRA:UFPR:UPCB:0000088163","Collection","Meyer, F.S. | Reginato, M.","88163","UFPR","Universidade Federal do Paraná, UFPR","Arbustinho em área aberta; Floresta Ombrófila Densa de Terras Baixas em estágio inicias de regeneração. Folhas prateadas, bastante pilosas (seríceas); pecíolo curto. Flores com estames e estilete roxo claro; pétalas de coloração roxo escuro..","Meyer, F.S.","2018-07-31T17:23:13.000+0000","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4287,-48.877399,"original coordinates","original coordinates OK"
"8","Tibouchina clavata",1316167587,-26.269444,-48.663889,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:33.892+0000","2018-10-24T15:38:56.066+0000",122,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2016-12-22T00:00:00",NA,NA,"","Santa Catarina",2016,12,22,"2016-12-22T00:00:00","2018-12-09T14:25:58.064+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000060403","4","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","São Francisco do Sul","Baia da Babitonga - Ilha Araújo do Meio.","pt","FLOR",1316167587,"BRA:UFSC:FLOR:0000060403","Collection","Feldhaus Jr, A.; Caddah, M.K.; Quadros, K.E. & Meirelles, J.","60403","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Arbusto, ca. 1m, pétalas roxas, gineceu e androceu roxos","Caddah, M.K.","2018-10-01T14:27:57.000+0000","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.269444,-48.663889,"original coordinates","original coordinates OK"
"9","Tibouchina clavata",1426660993,-26.282806,-48.037417,"gass84","f6a922c4-d0ca-4f9c-bba2-7b1939996439","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:50.596+0000","2017-12-29T14:06:18.535+0000",129,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","none",18,0,"","Santa Catarina",2015,1,27,"2015-01-27T00:00:00","2018-12-09T23:21:25.237+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOIw - Xiloteca Joinvillea","BRA:UNIVILLE:JOIW:0000001040","2","JOIw - Xiloteca Joinvillea","São Francisco do Sul","Praia Grande - Restinga - floresta de transição - Parque Estadual Acaraí","pt","JOIW",1426660993,"BRA:UNIVILLE:JOIW:0000001040","Collection","Maick W Amorim","1040","UNIVILLE","Universidade da Região de Joinville (UNIVILLE)","arbusto, h=0.93, Ø 8.57 mm - Madeira de base","J.C.F.Melo Jr.","2017-01-06T12:09:55.000+0000","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.282806,-48.037417,"original coordinates","original coordinates outside Brazil"
"10","Tibouchina clavata",1944964576,-24.363778,-47.028667,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:55.767+0000","2018-11-24T12:30:55.789+0000",126,"none","PRESERVED_SPECIMEN",3863514,6,7707728,220,690,6683,3188517,3863514,3863514,"Tibouchina clavata (Pers.) Wurdack","Tibouchina clavata (Pers.) Wurdack","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina clavata","Tibouchina","clavata","SPECIES","ACCEPTED","2015-11-01T00:00:00",NA,NA,"","São Paulo",2015,1,5,"2015-01-05T00:00:00","2018-11-24T12:30:55.844+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000224890","64","SPF - Herbário da Universidade de São Paulo","Peruíbe","Guaraú. Margem de córrego.","pt","SPF",1944964576,"BRA:USP:SPF:0000224890","Collection","Francisco, JNC","224890","USP","Universidade de São Paulo, USP","Floresta Ombrófila Densa.","Antar, GM","","","","",NA,"","",NA,NA,"","",NA,"","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"","",NA,"Peruíbe","São Paulo","brazil",1008,"Peruíbe",3537602,-47.013118,-24.279695,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.363778,-47.028667,"original coordinates","original coordinates OK"
