"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","modified","locality","otherCatalogNumbers","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","individualCount","higherGeography","higherClassification","fieldNotes","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","georeferencedDate","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia paniculata",1853940432,-26.911667,-49.588055,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:29.785+0000","2018-10-24T15:38:20.223+0000",121,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2018-02-14T00:00:00","Santa Catarina",2018,2,14,"2018-02-14T00:00:00","2018-10-24T15:39:03.631+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000058616","2037","FURB - Herbário Dr. Roberto Miguel Klein","José Boiteux","pt","FURB",1853940432,"BRA:FURB:FURB:0000058616","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","58616","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.",NA,NA,"","","","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"José Boiteux","Santa Catarina","brazil",695,"José Boiteux",4209151,-49.646426,-26.859394,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.911667,-49.588055,"original coordinates","original coordinates OK"
"2","Miconia paniculata",1848251198,-25.87,-48.968333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.908+0000","2018-06-04T19:36:12.683+0000",118,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2017-05-10T00:00:00","Paraná",2017,5,6,"2017-05-06T00:00:00","2018-12-08T15:08:35.733+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409031","7","MBM - Herbário do Museu Botânico Municipal","Guaratuba","pt","MBM",1848251198,"BRA:MBM:MBM:0000409031","Collection","Rau, TG; Brotto, ML; Ferreira, PC; Lozano, ED","409031","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto ca. 2 m. Flores de pétalas e estames alvos.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado, interior da mata.","Rau, TG",975,0,"SOUTH_AMERICA","2018-05-10T19:03:35.000+0000","Serra de Araçatuba, Morro dos Perdidos","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.87,-48.968333,"original coordinates","original coordinates OK"
"3","Miconia paniculata",1420318809,-24.858889,-48.716944,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.191+0000","2018-09-24T16:36:57.964+0000",125,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2016-10-01T00:00:00","Paraná",2016,2,4,"2016-02-04T00:00:00","2018-09-24T16:36:57.996+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000087798","1009","UPCB - Herbário do Departamento de Botânica","Adrianópolis","pt","UPCB",1420318809,"BRA:UFPR:UPCB:0000087798","Collection","Völtz, R.R. et al.","87798","UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 1,3 m alt., flores alvas; interior da Floresta Ombrófila Densa Montana primária..","Goldenberg, R.",920,0,"","","Parque Estadual das Lauráceas","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.858889,-48.716944,"original coordinates","original coordinates OK"
"4","Miconia paniculata",1585202218,-25.4719,-48.7169,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.642+0000","2018-11-24T12:35:23.667+0000",123,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2016-10-06T00:00:00","Paraná",2016,2,4,"2016-02-04T00:00:00","2018-12-07T01:13:53.417+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015242","","EFC - Herbário Escola de Florestas Curitiba","Adrianópolis","pt","EFC",1585202218,"BRA:UFPR:EFC:0000015242","Collection","Völtz, R.R.; Brotto, M.L; Silva, J.M.","15242","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 1,3 m alt.; flores alvas; interior da Floresta Ombrófila Densa Montana primária.","Goldenberg, R.",NA,NA,"","2018-11-19T18:52:59.000+0000","Parque Estadual das Lauráceas","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4719,-48.7169,"original coordinates","original coordinates outside municipality original in adrianopolis falls in antonina"
"5","Miconia paniculata",1455752685,-13.602222,-39.750833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.009+0000","2018-12-03T16:16:14.000+0000",122,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2016-07-01T00:00:00","Bahia",2016,3,27,"2016-03-27T00:00:00","2018-12-03T16:17:17.765+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000125007","24676","ALCB - Herbário Alexandre Leal Costa","Varzedo","pt","ALCB",1455752685,"BRA:UFBA:ALCB:0000125007","Collection","Guedes, ML; Casaes, M","125007","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, com ápice acuminado. Inflorescência jovem.","Coelho, J",NA,NA,"SOUTH_AMERICA","2018-08-28T19:12:42.000+0000","Recôncavo Sul, Fazenda do Sr. Getúlio, Rio Cai Camarão.","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Varzedo","Bahia","brazil",3464,"Varzedo",2933174,-39.380386,-12.976374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.602222,-39.750833,"original coordinates","original coordinates outside municipality original in varzedo falls in wenceslau guimaraes"
"6","Miconia paniculata",1264702026,-20.491,-41.744,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.574+0000","2018-09-24T16:36:57.018+0000",125,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2016-01-01T00:00:00","Espírito Santo",2015,1,19,"2015-01-19T00:00:00","2018-12-08T13:34:55.981+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084593","13","UPCB - Herbário do Departamento de Botânica","Ibitirama","pt","UPCB",1264702026,"BRA:UFPR:UPCB:0000084593","Collection","Araújo, E.A.","84593","UFPR","Universidade Federal do Paraná, UFPR","Árvore, folha com ápice cuspidado..","Goldenberg, R.",NA,NA,"","2018-08-21T19:33:47.000+0000","Santa Marta, PARNA do Caparaó: Trilha principal antes entrada P2.","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.491,-41.744,"original coordinates","original coordinates OK"
"7","Miconia paniculata",1077424871,-27.180278,-49.320556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.886+0000","2018-10-24T15:38:15.590+0000",121,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2017-08-31T00:00:00","Santa Catarina",2015,2,12,"2015-02-12T00:00:00","2018-12-06T14:18:07.293+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045781","1135","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","pt","FURB",1077424871,"BRA:FURB:FURB:0000045781","Collection","Oliveira, A.A. de","45781","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 517 /O/43","Oliveira, A. A.",647,0,"","2018-10-11T17:22:37.000+0000","Salão.","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.320556,"original coordinates","original coordinates OK"
"8","Miconia paniculata",1931783986,-27.180278,-49.320556,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.072+0000","2018-10-25T12:34:38.073+0000",128,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2015-02-12T00:00:00","Santa Catarina",2015,2,12,"2015-02-12T00:00:00","2018-12-07T06:15:07.423+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013020","1139","CRI - Herbário Pe. Dr. Raulino Reitz","Apiúna","pt","CRI",1931783986,"BRA:UNESC:CRI:0000013020","Collection","Oliveira, A.A. de","13020","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Regeneração IFFSC 517 /L/58","Oliveira, AA de",647,0,"","2018-10-01T12:58:45.000+0000","Salão. Salão.","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.320556,"original coordinates","original coordinates OK"
"9","Miconia paniculata",1316183716,-24.0351,-47.5924,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.269+0000","2018-12-03T16:41:37.226+0000",122,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","none","São Paulo",2015,2,9,"2015-02-09T00:00:00","2018-12-09T14:26:07.339+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189079","249","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","pt","UEC",1316183716,"BRA:UNICAMP:UEC:0000189079","Collection","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","189079","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 29 m de altura e 57,3 cm de DAP; Floresta Ombrófila Densa","",800,0,"","2018-11-21T16:33:14.000+0000","Parque Estadual Carlos Botelho","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0351,-47.5924,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"10","Miconia paniculata",1077425580,-27.089444,-49.8575,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.271+0000","2018-10-24T15:38:15.857+0000",121,"none","PRESERVED_SPECIMEN",3858792,6,7707728,220,690,6683,3188558,3858792,3858792,"Miconia paniculata Naudin","Miconia paniculata Naudin","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia paniculata","Miconia","paniculata","SPECIES","ACCEPTED","2017-08-31T00:00:00","Santa Catarina",2015,3,10,"2015-03-10T00:00:00","2018-12-06T14:18:07.624+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046536","1287","FURB - Herbário Dr. Roberto Miguel Klein","","pt","FURB",1077425580,"BRA:FURB:FURB:0000046536","Collection","Oliveira, A.A. de","46536","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 570 /N/29","Oliveira, A. A.",401,0,"","2018-10-11T17:22:37.000+0000","Santa Luzia / Três Luiz.","","","","","",NA,"","",NA,"","","",NA,"","",NA,"","","","","",NA,"","","","",NA,NA,NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.089444,-49.8575,"original coordinates","original coordinates outside municipality original in  falls in rio do oeste"
