"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","modified","otherCatalogNumbers","coordinateUncertaintyInMeters","continent","references","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","habitat","higherGeography","verbatimElevation","higherClassification","fieldNotes","typeStatus","dynamicProperties","fieldNumber","organismID","identificationQualifier","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Leandra purpureovillosa",1275066283,-28.054908,-49.368204,"gass84,iddatunl,txmatfuz","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:54.245+0000","2018-09-24T16:36:57.379+0000",125,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2016-01-01T00:00:00","Santa Catarina",2016,1,5,"2016-01-05T00:00:00","2018-09-24T16:36:57.393+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000085985","1504","UPCB - Herbário do Departamento de Botânica","Urubici","Serra do Corvo Branco.","pt","UPCB",1275066283,"BRA:UFPR:UPCB:0000085985","Collection","Reginato, M | Meyer, F.S.","85985","UFPR","Universidade Federal do Paraná, UFPR","Arbusto 1m. Pétalas alvas, anteras rosas..","Reginato, M.",NA,NA,"","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,"Urubici","Santa Catarina","brazil",414,"Urubici",4218905,-49.578366,-28.038901,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.054908,-49.368204,"original coordinates","original coordinates OK"
"2","Leandra purpureovillosa",1563171073,-26.803889,-48.934722,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.966+0000","2018-10-24T15:38:17.810+0000",121,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2017-08-31T00:00:00","Santa Catarina",2016,12,15,"2016-12-15T00:00:00","2018-12-07T14:50:39.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052452","5952","FURB - Herbário Dr. Roberto Miguel Klein","Ilhota","Morro do Baú.","pt","FURB",1563171073,"BRA:FURB:FURB:0000052452","Collection","Funez, L.A.; Caglioni, E., Rodrigues, A.V., Schneiders, A., Bones, F.L.V.","52452","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Corola branca, androceu róseo","Oliveira, A. A.",230,0,"2018-10-11T17:22:26.000+0000","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,"Ilhota","Santa Catarina","brazil",696,"Ilhota",4207106,-48.857186,-26.858938,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.803889,-48.934722,"original coordinates","original coordinates OK"
"3","Leandra purpureovillosa",1077425627,-26.461667,-50.940833,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.277+0000","2018-10-24T15:38:15.923+0000",121,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2015-03-06T00:00:00","Santa Catarina",2015,3,6,"2015-03-06T00:00:00","2018-12-06T14:18:07.596+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046531","1282","FURB - Herbário Dr. Roberto Miguel Klein","Porto União","Cabeceira Barra Grande.","pt","FURB",1077425627,"BRA:FURB:FURB:0000046531","Collection","Oliveira, A.A. de","46531","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 934 /N/7","Oliveira, AA de",1143,0,"2018-10-11T17:22:26.000+0000","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,"Porto União","Santa Catarina","brazil",780,"Porto União",4213609,-51.008113,-26.383318,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.461667,-50.940833,"original coordinates","original coordinates OK"
"4","Leandra purpureovillosa",1929579636,-23.029725,-44.684548,"txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:24:13.211+0000","2018-11-18T15:24:13.307+0000",96,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2014-01-01T00:00:00","SÃ£o Paulo",2013,2,8,"2013-02-08T00:00:00","2018-12-06T17:28:17.102+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","80437bc1-6dfd-4195-901c-4ccdb19bebb6","1439","Vascular plants","","P.N. da Bocaina.","en","NY",1929579636,"80437bc1-6dfd-4195-901c-4ccdb19bebb6","PhysicalObject","M. Reginato","01874467","NY","","","M. Reginato",0,0,"","",39276.57,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085250","http://biocol.org/urn:lsid:biocol.org:col:15556","SÃ£o JosÃ© do Barreiro","sheet","2016-02-09","ICN","08 Feb 2013","Georeferencing Quick Reference Guide, Version 2012",39,39,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2016), Manis Georef. Calculator","","","","","","","",NA,NA,NA,NA,NA,"","SÃ£o Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.029725,-44.684548,"original coordinates","original coordinates outside municipality original in  falls in paraty"
"5","Leandra purpureovillosa",1587297792,-20.2908,-41.4951,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:56.938+0000","2018-09-24T16:36:58.952+0000",125,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2013-01-01T00:00:00","Minas Gerais",2013,6,18,"2013-06-18T00:00:00","2018-09-24T16:36:58.989+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000090805","56","UPCB - Herbário do Departamento de Botânica","Alto Caparaó","Serra do Caparaó","pt","UPCB",1587297792,"BRA:UFPR:UPCB:0000090805","Collection","Bacci, L.F. | Zorzanelli, J.P.F.","90805","UFPR","Universidade Federal do Paraná, UFPR","Árvore, ca. 6m alt..","Reginato, M.",1818,0,"","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,"Alto Caparaó","Minas Gerais","brazil",2266,"Alto Caparaó",3102050,-41.863127,-20.458079,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.2908,-41.4951,"original coordinates","original coordinates outside municipality original in alto caparao falls in ibatiba"
"6","Leandra purpureovillosa",1077422856,-26.878056,-49.400556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:19.814+0000","2018-10-24T15:38:14.909+0000",121,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2015-04-06T00:00:00","Santa Catarina",2013,12,28,"2013-12-28T00:00:00","2018-12-06T14:18:06.082+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000043834","2727","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","Eremitério Frei Egídio.","pt","FURB",1077422856,"BRA:FURB:FURB:0000043834","Collection","Funez, L.A.","43834","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de",852,0,"2018-10-11T17:22:26.000+0000","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,"Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.878056,-49.400556,"original coordinates","original coordinates OK"
"7","Leandra purpureovillosa",1931273929,-25.93389,-48.90806,"txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:25:55.085+0000","2018-11-18T16:25:55.132+0000",96,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2012-01-01T00:00:00","Paraná",2012,1,7,"2012-01-07T00:00:00","2018-12-07T05:43:12.321+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","f81702b0-8d22-46c4-be9f-cbad95877910","1257","Vascular plants","","Pedra Branca do Araraquara","en","NY",1931273929,"f81702b0-8d22-46c4-be9f-cbad95877910","PhysicalObject","M. Reginato","02499167","NY","","","M. Reginato",0,0,"","",2002.07,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084845","http://biocol.org/urn:lsid:biocol.org:col:15556","Guaratuba","sheet","2014-12-08","ICN","07 Jan 2012","BioGeomancer, Guide to Best Practices for Georefer",7,7,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2014), Manis Georef. Calculator","","","","","","","",NA,NA,NA,NA,NA,"","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.93389,-48.90806,"original coordinates","original coordinates outside municipality original in  falls in guaratuba"
"8","Leandra purpureovillosa",1930608484,-22.384444,-44.658333,"txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:00:20.244+0000","2018-11-18T16:00:20.354+0000",96,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2012-01-01T00:00:00","Rio de Janeiro",2012,2,16,"2012-02-16T00:00:00","2018-12-07T00:37:02.179+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","c8f501b0-15be-4892-9034-b7ede280e415","1346","Vascular plants","","P.N. do Itatiaia, Agulhas Negras","en","NY",1930608484,"c8f501b0-15be-4892-9034-b7ede280e415","PhysicalObject","M. Reginato","01874834","NY","","","M. Reginato",0,0,"","",1872,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085157","http://biocol.org/urn:lsid:biocol.org:col:15556","Itatiaia","sheet","2015-07-27","ICN","16 Feb 2012","Georeferencing Quick Reference Guide, Version 2012",47,47,"http://biocol.org/urn:lsid:biocol.org:col:15556","Google Maps (map data 2015), Manis Georef. Calculator","","","","","","","",NA,NA,NA,NA,NA,"","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.384444,-44.658333,"original coordinates","original coordinates outside municipality original in  falls in itatiaia"
"9","Leandra purpureovillosa",1077509388,-27.025764,-49.104747,"gass84","ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8","24bd9401-0ae1-46f1-960f-303fc8af2600","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:32.515+0000","2017-12-29T14:12:56.181+0000",87,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2013-03-20T00:00:00","Santa Catarina",2012,11,20,"2012-11-20T00:00:00","2018-12-09T10:54:16.890+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVAT - Herbário do Vale do Taquari","BRA:FUVATES:HVAT:0000002648","1215","HVAT - Herbário do Vale do Taquari","Blumenau","Parque Ecológico Spitzkopf.","pt","HVAT",1077509388,"BRA:FUVATES:HVAT:0000002648","Collection","L. A. Funes","2648","FUVATES","Universidade Vale do Taquari (UNIVATES)","Flor cor creme, altura 2 metros, arbustiva. Doação do Herbário Dr. Roberto Miguel Klein, registro FURB 39599.","A. A. de Oliveira",NA,NA,"2017-11-01T16:39:36.000+0000","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.025764,-49.104747,"original coordinates","original coordinates OK"
"10","Leandra purpureovillosa",1930734052,-25.53484,-49.00503,"gass84,txmatfuz","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:01:18.510+0000","2018-11-18T16:01:18.607+0000",96,"none","PRESERVED_SPECIMEN",7832419,6,7707728,220,690,6683,3188618,7832419,7832419,"Leandra purpureovillosa Hoehne","Leandra purpureovillosa Hoehne","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra purpureovillosa","Leandra","purpureovillosa","SPECIES","ACCEPTED","2012-01-01T00:00:00","ParanÃ¡",2011,2,16,"2011-02-16T00:00:00","2018-12-07T05:30:09.043+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","d1e136b1-0082-4d4c-82f7-c8a1fdb5b7ba","1233","Vascular plants","","Morro dos Perdidos","en","NY",1930734052,"d1e136b1-0082-4d4c-82f7-c8a1fdb5b7ba","PhysicalObject","M. Reginato","01874757","NY","","","M. Reginato",0,0,"","",NA,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568378","http://biocol.org/urn:lsid:biocol.org:col:15556","Guaratuba","sheet","","ICN","16 Feb 2011","",47,47,"http://biocol.org/urn:lsid:biocol.org:col:15556","Label","Borda da mata","","","","","","",NA,NA,NA,NA,NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.53484,-49.00503,"original coordinates","original coordinates outside municipality original in  falls in piraquara"
