"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","day","continent","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","dynamicProperties","georeferenceProtocol","fieldNumber","higherClassification","rights","coordinateUncertaintyInMeters","georeferenceSources","identificationRemarks","georeferencedDate","eventRemarks","verbatimTaxonRank","typeStatus","typifiedName","organismID","datasetID","accessRights","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia hirtella",1264701986,-20.491,-41.77,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.586+0000","2018-09-24T16:36:57.012+0000",125,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","2016-01-01T00:00:00","Espírito Santo",2015,2,"2015-02-01T00:00:00","2018-08-21T19:33:15.000+0000","2018-12-08T13:34:56.036+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084582","304","UPCB - Herbário do Departamento de Botânica","Ibitirama","Santa Marta, PARNA do Caparaó: Parcela 02, indivíduo 335","pt","UPCB",1264701986,"BRA:UFPR:UPCB:0000084582","Collection","Araújo, E.A.","84582","UFPR","Universidade Federal do Paraná, UFPR","Inflorescência amarela, folha pilosa..","Goldenberg, R.",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.491,-41.77,"original coordinates","original coordinates OK"
"2","Miconia hirtella",1090830650,-15.79,-48.880556,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:25.191+0000","2018-10-25T12:33:47.637+0000",122,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","none","Goiás",2013,2,"2013-02-20T00:00:00","2018-10-24T15:03:56.000+0000","2018-12-09T06:14:38.537+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000066512","986","HUFU - Herbarium Uberlandense","Cocalzinho de Goiás","Serra dos Pireneus, BR - 070 ca. 13 km de Cocalzinho.","pt","HUFU",1090830650,"BRA:UFU:HUFU:0000066512","Collection","Pacheco, R.A.; Versiane, A.F.A. & Rocha, M.J.R.","66512","UFU","Universidade Federal de Uberlândia (UFU)","arbusto ca. 1,5 m; frutos verde-vinaceos.; Cerrado rupestre (borda de vereda)","",1124,0,20,"",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.79,-48.880556,"original coordinates","original coordinates outside municipality original in cocalzinho de goias falls in pirenopolis"
"3","Miconia hirtella",1090830665,-15.832778,-48.673611,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:25.198+0000","2018-10-25T12:33:47.851+0000",122,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","none","Goiás",2013,2,"2013-02-20T00:00:00","2018-10-24T15:03:56.000+0000","2018-12-09T06:14:38.580+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000066551","958","HUFU - Herbarium Uberlandense","Cocalzinho de Goiás","Serra dos Pireneus, estrada p/ Faz. Ana Paula ca. 14 km de Cocalzinho.","pt","HUFU",1090830665,"BRA:UFU:HUFU:0000066551","Collection","Pacheco, R.A.; Versiane, A.F.A. & Rocha, M.J.R.","66551","UFU","Universidade Federal de Uberlândia (UFU)","arvoreta ca. 3 m; frutos verde vinaceos.; Cerrado rupestre.","",1236,0,20,"",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.832778,-48.673611,"original coordinates","original coordinates outside municipality original in cocalzinho de goias falls in corumba de goias"
"4","Miconia hirtella",1801100297,-20.225,-41.2759,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:57.831+0000","2018-09-24T16:36:59.434+0000",125,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","2013-01-01T00:00:00","Espírito Santo",2013,12,"2013-12-01T00:00:00","2018-08-21T19:33:34.000+0000","2018-12-08T01:46:26.983+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092334","126","UPCB - Herbário do Departamento de Botânica","Iúna","Serra do Valentim","pt","UPCB",1801100297,"BRA:UFPR:UPCB:0000092334","Collection","Bacci, L.F. & Zorzanelli, J.P.F.","92334","UFPR","Universidade Federal do Paraná, UFPR","Semelhante à 123, porém com folhas menores..","Bacci, L.F.",1400,0,1,"",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Iúna","Espírito Santo","brazil",2310,"Iúna",3203007,-41.65756,-20.349097,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.225,-41.2759,"original coordinates","original coordinates outside municipality original in iuna falls in brejetuba"
"5","Miconia hirtella",1265927850,-15.712222,-47.808055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:37.763+0000","2018-11-23T18:21:37.911+0000",123,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","none","Distrito Federal",2012,1,"2012-01-06T00:00:00","","2018-11-23T18:22:53.854+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000090853","439","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Planaltina","pt","CEN",1265927850,"BRA:Cenargen:CEN:0000090853","Collection","L. C. Costa","90853","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Ramo com flor. Doação Embrapa Cerrados - CPAC.","B. M. T. Walter",NA,NA,6,"",1,"Exsicatas","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.712222,-47.808055,"original coordinates","original coordinates OK"
"6","Miconia hirtella",1213651260,-15.765278,-47.637778,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:30.859+0000","2018-01-05T18:34:55.916+0000",114,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","2012-11-01T00:00:00","Distrito Federal",2012,7,"2012-07-12T00:00:00","","2018-07-08T01:34:48.760+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000194762","128","UB - Herbário da Universidade de Brasília","Brasília","Fazenda Santa Cecília. Núcleo Rural Rajadinha II","pt","UB",1213651260,"BRA:UnB:UB:0000194762","Collection","Fernandes, MH; Pereira, JB","194762","UnB","Universidade de Brasília (UnB)","Arbusto 2,5m. Flor branca; Mata de galeria inundável. Relevo plano. Solo hidromórfico","Fernandes, MH",958,0,12,"SOUTH_AMERICA",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.765278,-47.637778,"original coordinates","original coordinates OK"
"7","Miconia hirtella",1095258603,-15.765277,-47.637777,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:34.147+0000","2018-11-23T18:21:34.196+0000",123,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","none","Distrito Federal",2012,7,"2012-07-12T00:00:00","","2018-11-23T18:22:48.805+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000083514","128","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Fazenda Santa Cecília. Núcleo Rural Rajadinha II.","pt","CEN",1095258603,"BRA:Cenargen:CEN:0000083514","Collection","Márcio Honorato Fernandes","83514","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Estames amarelos. Coletada na borda da mata.","M. H. Fernandes",958,0,12,"",4,"Exsicatas","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.765277,-47.637777,"original coordinates","original coordinates OK"
"8","Miconia hirtella",1090828024,-15.79,-48.881389,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:23.772+0000","2018-10-25T12:33:46.747+0000",122,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","none","Goiás",2012,7,"2012-07-04T00:00:00","2018-10-24T15:03:56.000+0000","2018-12-09T06:14:37.440+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000063494","210","HUFU - Herbarium Uberlandense","Cocalzinho de Goiás","Serra dos Pireneus, BR 070, ca. 13 Km de Cocalzinho.","pt","HUFU",1090828024,"BRA:UFU:HUFU:0000063494","Collection","Versiane, A.F.A.; Pacheco, R.A.; Oliveira, A.L.F.; Romero, R. & Fernandes, W.P.","63494","UFU","Universidade Federal de Uberlândia (UFU)","Arvoreta, ca. 2 m alt. Cálice, corola e estames creme.; Campo rupestre, borda de mata.","",1095,0,4,"",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.79,-48.881389,"original coordinates","original coordinates outside municipality original in cocalzinho de goias falls in pirenopolis"
"9","Miconia hirtella",1135942093,-20.507417,-41.726433,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:40.428+0000","2018-01-05T16:39:49.581+0000",81,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","2014-10-01T00:00:00","Espírito Santo",2012,10,"2012-10-22T00:00:00","2015-08-18T19:37:40.000+0000","2018-12-06T21:48:26.877+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA122578","1449","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Ibitirama","Santa Marta - Estrada que ramifica a esquerda logo após a ponte, rumo ao alojamento do ICMBIO.","pt","ESA",1135942093,"BRA:ESALQ:ESA:0ESA122578","Collection","Flores, T.B.","ESA122578","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Goldenberg, R.",NA,NA,22,"",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.507417,-41.726433,"original coordinates","original coordinates OK"
"10","Miconia hirtella",1275067212,-15.728889,-48.898889,"gass84,iddatunl","bbb1f181-3221-4a10-ad52-14f1da0dca26","34565ff7-e07a-49bf-8763-b2b82e87a345","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:24.035+0000","2017-12-29T14:50:45.474+0000",132,"none","PRESERVED_SPECIMEN",3864369,6,7707728,220,690,6683,3188558,3864369,3864369,"Miconia hirtella Cogn.","Miconia hirtella Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia hirtella","Miconia","hirtella","SPECIES","ACCEPTED","2014-11-01T00:00:00","Goiás",2012,12,"2012-12-12T00:00:00","","2018-07-07T08:15:07.124+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEG - Herbário da Universidade Estadual de Goiás","BRA:UEG-UNUCET:HUEG:0000010075","894","HUEG - Herbário da Universidade Estadual de Goiás","Cocalzinho de Goiás","BR 070, ca. 1,2m alt. Botões florais esverdeados.","pt","HUEG",1275067212,"BRA:UEG-UNUCET:HUEG:0000010075","Collection","Pacheco, R.A.","10075","UEG-UNUCET","Universidade Estadual de Goiás (UEG)","Arbusto ca. 1,2m alt. Botões florais esverdeados.; Cerrado, mata.","Versiane, A.F.A.",9999,0,12,"SOUTH_AMERICA",NA,"","",NA,"","","","",NA,"",NA,"","","","",NA,"","",NA,"",NA,"",NA,NA,"","","","","","","",NA,NA,NA,NA,"Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.728889,-48.898889,"original coordinates","original coordinates outside municipality original in cocalzinho de goias falls in pirenopolis"
