"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","otherCatalogNumbers","fieldNotes","identifiedBy","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","habitat","verbatimElevation","identificationRemarks","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","higherGeography","higherClassification","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","infraspecificEpithet","georeferencedDate","typeStatus","typifiedName","dynamicProperties","fieldNumber","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Trembleya laniflora",1931779960,-20.488889,-43.696389,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.117+0000","2018-10-25T12:33:50.403+0000",122,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","none",1305,0,"Minas Gerais",2017,5,4,"2017-05-04T00:00:00","2018-10-24T15:05:04.000+0000","2018-12-07T06:15:04.634+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074176","650","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Trilha muro de pedra.","pt","HUFU",1931779960,"BRA:UFU:HUFU:0000074176","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74176","UFU","Universidade Federal de Uberlândia (UFU)","Arbusto, ca. de 1,7 m. Corola alva, flores velhas corola rosa.","","","","","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.488889,-43.696389,"original coordinates","original coordinates OK"
"2","Trembleya laniflora",1931779455,-20.506389,-43.637222,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.124+0000","2018-10-25T12:33:50.236+0000",122,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","none",1205,0,"Minas Gerais",2017,5,2,"2017-05-02T00:00:00","2018-10-24T15:05:04.000+0000","2018-12-07T06:15:04.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074216","575","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Início da entrada do Parque.","pt","HUFU",1931779455,"BRA:UFU:HUFU:0000074216","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74216","UFU","Universidade Federal de Uberlândia (UFU)","Arbusto, ca. de 2 m. Corola alva, anteras maiores vináceas, menores amapreas; pedoconectivo e filetes alvos; apêndice ventral amarelo.","","","","","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.506389,-43.637222,"original coordinates","original coordinates OK"
"3","Trembleya laniflora",1912807558,-19.094444,-43.645,"cdround,gass84,iddatunl","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.020+0000","2018-09-24T19:59:10.127+0000",207,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","2017-01-01T00:00:00",NA,NA,"Minas Gerais",2017,6,16,"2017-06-16T00:00:00","2018-09-14T10:52:48.000+0000","2018-09-24T19:59:32.560+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1397912","1662","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana do Riacho","Trilha para o Pico do Breu","","RB",1912807558,"urn:catalog:JBRJ:RB:1397912","PhysicalObject","G. M. Antar; L. J. Sauthier; T. S. da Silva","RB01397912","JBRJ","","Folhas discolores com a face abaxial creme. Cálice creme, corola alva com máculas rosadas; androceu amarelo","RB 775119","Solo arenoso em afloramento rochoso","R. Pacifico","","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.094444,-43.645,"original coordinates","original coordinates OK"
"4","Trembleya laniflora",1829083632,-20.095278,-43.632222,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.978+0000","2018-03-06T11:57:34.592+0000",121,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","none",1389,0,"Minas Gerais",2017,8,8,"2017-08-08T00:00:00","","2018-07-07T03:37:53.571+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188780","1509","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","Propriedade Rio Preto ","pt","BHCB",1829083632,"BRA:UFMG:BHCB:0000188780","Collection","Paiva, JAM; Souza, JAM; Silva, E","188780","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.095278,-43.632222,"original coordinates","original coordinates OK"
"5","Trembleya laniflora",1829083404,-20.228056,-43.570833,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.990+0000","2018-03-06T11:57:34.409+0000",121,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","none",1838,0,"Minas Gerais",2017,8,2,"2017-08-02T00:00:00","","2018-07-07T03:37:53.627+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188683","1412","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","RPPN Horto Alegria","pt","BHCB",1829083404,"BRA:UFMG:BHCB:0000188683","Collection","Paiva, JAM; Souza, JAM; Silva, E","188683","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.228056,-43.570833,"original coordinates","original coordinates OK"
"6","Trembleya laniflora",1853941580,-19.292417,-43.598414,"gass84,iddatunl","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:49.250+0000","2018-07-04T12:03:38.036+0000",131,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","2016-09-01T00:00:00",1159,0,"Minas Gerais",2016,8,31,"2016-08-31T00:00:00","","2018-07-07T02:13:23.910+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000032908","185","HUEM - Herbário UEM","Santana do Riacho","Parque Nacional da Serra do Cipó., Campo rupestre ao longo da rodovia MG 010, na subida após a pensão Chapéu do Sol, ponto 204.","pt","HUEM",1853941580,"BRA:UEM:HUEM:0000032908","Collection","R.Pacifico; C.A.Rossi; D.L.Estevam","32908","UEM","Universidade Estadual de Maringá, UEM","Arvoreta, 1,0 - 2,0m de altura. Comum no local.","","","R.Pacifico","","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.292417,-43.598414,"original coordinates","original coordinates OK"
"7","Trembleya laniflora",1303587689,-20.147222,-43.924722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.630+0000","2018-02-15T05:17:50.121+0000",121,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","2015-05-01T00:00:00",0,0,"Minas Gerais",2015,4,15,"2015-04-15T00:00:00","2018-01-16T21:11:15.000+0000","2018-12-07T20:27:26.422+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177206","2038","BHCB - Herbário da Universidade Federal de Minas Gerais","Nova Lima","RPPN Capitão do Mato","pt","BHCB",1303587689,"BRA:UFMG:BHCB:0000177206","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177206","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Nova Lima","Minas Gerais","brazil",2397,"Nova Lima",3144805,-43.904291,-20.074573,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.147222,-43.924722,"original coordinates","original coordinates OK"
"8","Trembleya laniflora",1099620568,-19.285389,-43.589306,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:44.665+0000","2017-12-29T14:22:49.639+0000",131,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","2015-04-01T00:00:00",1188,0,"Minas Gerais",2015,4,29,"2015-04-29T00:00:00","2015-09-17T12:53:04.000+0000","2018-12-08T10:13:56.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000024871","152","HUEM - Herbário UEM","Santana do Riacho","Serra do Cipó, Parque Nacional da Sera do Cipó, ro, afloramento rochoso","pt","HUEM",1099620568,"BRA:UEM:HUEM:0000024871","Collection","Pacifico; A.Carmo","24871","UEM","Universidade Estadual de Maringá, UEM","Arvoreta, 2m de altura, botões florais brancos. Sobre solo raso em afloramento rochoso.","","","Ricardo Pacifico","","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.285389,-43.589306,"original coordinates","original coordinates OK"
"9","Trembleya laniflora",1303587846,-20.147222,-43.924722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.711+0000","2018-02-15T05:17:50.120+0000",121,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","2015-06-01T00:00:00",0,0,"Minas Gerais",2015,5,8,"2015-05-08T00:00:00","2018-01-16T21:11:15.000+0000","2018-12-07T20:27:26.493+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177428","2276","BHCB - Herbário da Universidade Federal de Minas Gerais","Nova Lima","RPPN Capitão do Mato","pt","BHCB",1303587846,"BRA:UFMG:BHCB:0000177428","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177428","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"Nova Lima","Minas Gerais","brazil",2397,"Nova Lima",3144805,-43.904291,-20.074573,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.147222,-43.924722,"original coordinates","original coordinates OK"
"10","Trembleya laniflora",1208830309,-19.270278,-43.548889,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:27.289+0000","2018-10-25T12:33:48.771+0000",122,"none","PRESERVED_SPECIMEN",3868594,6,7707728,220,690,6683,3188555,3868594,3868594,"Trembleya laniflora Cogn.","Trembleya laniflora Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Trembleya","Trembleya laniflora","Trembleya","laniflora","SPECIES","ACCEPTED","none",1158,0,"Minas Gerais",2015,6,30,"2015-06-30T00:00:00","","2018-10-25T12:34:33.532+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000070620","8615","HUFU - Herbarium Uberlandense","","Serra do cipó, Rodovia Cardeal Mota- Conceicão do Mato Dentro, ca. 15 Km de Cardeal Mota, Km 115.","pt","HUFU",1208830309,"BRA:UFU:HUFU:0000070620","Collection","Romero, R.; Versiane, A.F.A.; Fontelas, J.C.; Vital, L.P. & Contro, F.L.","70620","UFU","Universidade Federal de Uberlândia (UFU)","Arvoreta, ca. 1,5 m alt. Corola branca; anteras maiores vináceas; menores amarelas, filetes creme.; Campo rupestre.","","","","","","","","",NA,"","",NA,"","","","","",NA,"","","",NA,"",NA,"","","","","","",NA,NA,NA,NA,"","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.270278,-43.548889,"original coordinates","original coordinates outside municipality original in  falls in santana do riacho"
