"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","otherCatalogNumbers","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","collectionID","coordinateUncertaintyInMeters","identificationRemarks","georeferencedDate","georeferenceSources","habitat","verbatimElevation","nomenclaturalStatus","taxonID","identificationQualifier","bibliographicCitation","individualCount","fieldNumber","verbatimLocality","higherGeography","organismID","datasetID","accessRights","higherClassification","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Leandra barbinervis",1944984246,-25.4571,-49.0107,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:25.293+0000","2018-11-24T12:35:25.318+0000",123,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2018-10-19T00:00:00",1054,0,"Paraná",2018,6,10,"2018-06-10T00:00:00","2018-11-24T12:36:09.209+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000017406","297","EFC - Herbário Escola de Florestas Curitiba","Piraquara","Recreio da Serra","pt","EFC",1944984246,"BRA:UFPR:EFC:0000017406","Collection","Souza, I.; Brotto, M.L.","17406","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto 2,5 m, flores alvas, frutos verdes. Floresta Ombrófila Densa","Souza, I.","","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4571,-49.0107,"original coordinates","original coordinates OK"
"2","Leandra barbinervis",1931772966,-26.194444,-49.105556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.378+0000","2018-10-24T15:38:21.348+0000",121,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2018-08-07T00:00:00",770,0,"Santa Catarina",2018,7,24,"2018-07-24T00:00:00","2018-12-07T06:14:59.857+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060735","2693","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","","pt","FURB",1931772966,"BRA:FURB:FURB:0000060735","Collection","Brotto, M.L.; Barboza, E.; Völtz, R.R.","60735","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas e frutos imaturos","Barboza, E.","2018-10-11T17:22:20.000+0000","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.194444,-49.105556,"original coordinates","original coordinates OK"
"3","Leandra barbinervis",1931772830,-28.169444,-48.870278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.192+0000","2018-10-24T15:38:21.335+0000",121,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2018-08-14T00:00:00",NA,NA,"Santa Catarina",2018,8,14,"2018-08-14T00:00:00","2018-12-07T06:14:59.743+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060493","3254","FURB - Herbário Dr. Roberto Miguel Klein","Imaruí","","pt","FURB",1931772830,"BRA:FURB:FURB:0000060493","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60493","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","2018-10-11T17:22:20.000+0000","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Imaruí","Santa Catarina","brazil",383,"Imaruí",4207205,-48.834364,-28.231823,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.169444,-48.870278,"original coordinates","original coordinates OK"
"4","Leandra barbinervis",1420318956,-24.888889,-48.759167,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:55.264+0000","2018-09-24T16:36:57.990+0000",125,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2016-10-01T00:00:00",990,0,"Paraná",2016,9,30,"2016-09-30T00:00:00","2018-09-24T16:36:58.028+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000087903","1018","UPCB - Herbário do Departamento de Botânica","Tunas do Paraná","Antigas instalações da serraria MADEPAR","pt","UPCB",1420318956,"BRA:UFPR:UPCB:0000087903","Collection","Völtz, R.R. et al.","87903","UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 3m alt., crescendo na borda de caminho em Floresta Ombrófila Densa Montana secundária; frutos verdes..","Goldenberg, R.","","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Tunas do Paraná","Paraná","brazil",932,"Tunas do Paraná",4127882,-48.903038,-24.952417,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.888889,-48.759167,"original coordinates","original coordinates OK"
"5","Leandra barbinervis",1585202263,-24.8889,-48.7592,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.667+0000","2018-11-24T12:35:23.705+0000",123,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2016-10-06T00:00:00",NA,NA,"Paraná",2016,9,30,"2016-09-30T00:00:00","2018-12-07T01:13:53.436+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015247","","EFC - Herbário Escola de Florestas Curitiba","Tunas do Paraná","Antigas instalações da serraria MADEPAR","pt","EFC",1585202263,"BRA:UFPR:EFC:0000015247","Collection","Völtz, R.R.; Brotto, M.L; Silva, J.M.","15247","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arvoreta 3 m alt., crescendo na borda de caminho em Floresta Ombrófila Densa Montana secundária; frutos verdes.","Goldenberg, R.","2018-11-19T18:52:57.000+0000","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Tunas do Paraná","Paraná","brazil",932,"Tunas do Paraná",4127882,-48.903038,-24.952417,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.8889,-48.7592,"original coordinates","original coordinates OK"
"6","Leandra barbinervis",1264702072,-20.491,-41.758,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.599+0000","2018-09-24T16:36:57.033+0000",125,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2016-01-01T00:00:00",NA,NA,"Espírito Santo",2015,2,NA,"2015-02-01T00:00:00","2018-12-08T13:34:56.025+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084591","317","UPCB - Herbário do Departamento de Botânica","Ibitirama","Santa Marta, PARNA do Caparaó: Parcela 06, indivíduo 215","pt","UPCB",1264702072,"BRA:UFPR:UPCB:0000084591","Collection","Araújo, E.A.","84591","UFPR","Universidade Federal do Paraná, UFPR","Árvore, folha com pecíolo alongado..","Reginato, M.","2018-08-21T19:32:49.000+0000","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.491,-41.758,"original coordinates","original coordinates OK"
"7","Leandra barbinervis",1424508500,-22.451389,-44.908333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:06.847+0000","2018-09-24T20:04:17.632+0000",207,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","none",1586,NA,"Minas Gerais",2015,4,1,"2015-04-01T00:00:00","2018-12-06T17:01:06.295+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:944945","1406-A","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Passa Quatro","Serra Fina, caminho para a Toca do Lobo APA da Mantiqueira","","RB",1424508500,"urn:catalog:JBRJ:RB:944945","PhysicalObject","J.F.A. Baumgratz; M. Nadruz, T. Meneguzzo & D.R. Gonzaga","RB00944945","JBRJ","","Arbusto ca. 1,7 m alt., esciófilo; ramos, pecíolos e ramos da inflorescência verdes; folhas verdes discolores; frutos jovens verdes.","J.F.A. Baumgratz","2017-10-15T13:48:28.426+0000","","RB 622779","Floresta ombrófila alterada","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.451389,-44.908333,"original coordinates","original coordinates outside municipality original in passa quatro falls in lavrinhas"
"8","Leandra barbinervis",1424508542,-22.452222,-44.909722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:06.848+0000","2018-09-24T20:04:17.577+0000",207,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","none",1590,NA,"Minas Gerais",2015,4,1,"2015-04-01T00:00:00","2018-12-06T17:01:06.302+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:944948","1407-A","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Passa Quatro","Serra Fina, caminho para a Toca do Lobo APA da Mantiqueira","","RB",1424508542,"urn:catalog:JBRJ:RB:944948","PhysicalObject","J.F.A. Baumgratz; M. Nadruz, T. Meneguzzo & D.R. Gonzaga","RB00944948","JBRJ","","Arbusto ca. 1,5 m alt., esciófilo; ramos, pecíolos e ramos da inflorescência verdes; folhas verdes discolores; frutos jovens verdes.","J.F.A. Baumgratz","2017-10-15T10:39:47.862+0000","","RB 622780","Floresta ombrófila alterada","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.452222,-44.909722,"original coordinates","original coordinates outside municipality original in passa quatro falls in lavrinhas"
"9","Leandra barbinervis",1077423475,-26.910278,-49.429167,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.123+0000","2018-10-24T15:38:14.992+0000",121,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2015-04-06T00:00:00",854,0,"Santa Catarina",2014,7,27,"2014-07-27T00:00:00","2018-12-06T14:18:06.311+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000044402","2900","FURB - Herbário Dr. Roberto Miguel Klein","Ascurra","Fazenda Cristal, Morro do 80.","pt","FURB",1077423475,"BRA:FURB:FURB:0000044402","Collection","Funez, L.A.","44402","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","2018-10-11T17:22:20.000+0000","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Ascurra","Santa Catarina","brazil",672,"Ascurra",4201703,-49.396504,-26.97331,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.910278,-49.429167,"original coordinates","original coordinates outside municipality original in ascurra falls in benedito novo"
"10","Leandra barbinervis",1303589022,-20.3625,-41.470833,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:54.532+0000","2018-09-24T16:36:57.546+0000",125,"none","PRESERVED_SPECIMEN",3866465,6,7707728,220,690,6683,3188618,3866465,3866465,"Leandra barbinervis Cogn.","Leandra barbinervis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Leandra","Leandra barbinervis","Leandra","barbinervis","SPECIES","ACCEPTED","2014-01-01T00:00:00",NA,NA,"Espírito Santo",2014,8,1,"2014-08-01T00:00:00","2018-12-07T20:27:27.125+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000086565","1070","UPCB - Herbário do Departamento de Botânica","Iúna","Serra do Valentim: Floresta do Senhor Aristides, próximo ao mirante.","pt","UPCB",1303589022,"BRA:UFPR:UPCB:0000086565","Collection","Zorzanelli, J.P.F.","86565","UFPR","Universidade Federal do Paraná, UFPR","Arbusto com botões verdes. Cálice verde, corola alva pentâmera, estames alvos em número de 8 a 10. Anteras poricidas..","Reginato, M.","2018-08-21T19:32:51.000+0000","","","","","","","","",NA,"","",NA,"",NA,"","","","","","",NA,NA,"",NA,"","","",NA,"","","","","","","Iúna","Espírito Santo","brazil",2310,"Iúna",3203007,-41.65756,-20.349097,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.3625,-41.470833,"original coordinates","original coordinates outside municipality original in iuna falls in muniz freire"
