"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","otherCatalogNumbers","elevationAccuracy","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferencedDate","georeferenceProtocol","georeferenceSources","fieldNotes","coordinateUncertaintyInMeters","higherGeography","eventRemarks","higherClassification","fieldNumber","verbatimLocality","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","identificationRemarks","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Pleroma fissinervium",1801100355,-13.106111,-39.701667,"gass84,txmatfuz","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:57.906+0000","2018-08-03T12:05:48.874+0000",125,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","2017-01-01T00:00:00","Bahia",2017,4,29,"2017-04-29T00:00:00","2018-07-31T17:23:14.000+0000","2018-12-08T01:46:27.052+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092408","2304","UPCB - Herbário do Departamento de Botânica","Amargosa","Região da Serra do Timbó, topo de serra com fragmentos de floresta","pt","UPCB",1801100355,"BRA:UFPR:UPCB:0000092408","Collection","Goldenberg, R. | Amorim, A.M. | Paixão, J.L.","92408","UFPR","Universidade Federal do Paraná, UFPR","Árvore 16m. Frutos maturos vermelho-escuros.","Goldenberg, R.",NA,"",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Amargosa","Bahia","brazil",3456,"Amargosa",2901007,-39.634397,-13.037279,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.106111,-39.701667,"original coordinates","original coordinates outside municipality original in amargosa falls in ubaira"
"2","Pleroma fissinervium",1423927039,-22.491667,-42.495833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:28.521+0000","2018-09-24T19:58:02.085+0000",207,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","none","Rio de Janeiro",2016,8,12,"2016-08-12T00:00:00","2017-10-15T11:51:58.285+0000","2018-12-06T16:55:34.912+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1174676","19458","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","mata atlântica. mata atlântica de altitude. RPPN Sítio Bacchus","","RB",1423927039,"urn:catalog:JBRJ:RB:1174676","PhysicalObject","G.Martinelli; C.Baez, D.Maurenza, I.Miller","RB01174676","JBRJ","","arvoreta 8m; folhas verdes, marcadamente discolores; frutos maduros castanho-vinosos.","Paulo Guimarães",1350,"RB 659494",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.491667,-42.495833,"original coordinates","original coordinates outside municipality original in nova friburgo falls in silva jardim"
"3","Pleroma fissinervium",1423929746,-22.373056,-42.497222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:33.950+0000","2018-09-24T19:58:03.367+0000",207,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","none","Rio de Janeiro",2016,8,12,"2016-08-12T00:00:00","2017-10-15T11:57:59.436+0000","2018-12-06T16:55:36.538+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1181591","862","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Trilha do telefone. Sítio Bacchus (floresta no entorno). APA Macaé de Cima","","RB",1423929746,"urn:catalog:JBRJ:RB:1181591","PhysicalObject","C. Baez; Gustavo Martinelli, Lucas Moraes, Daniel Maurenza, Rafael Overney","RB01181591","JBRJ","","Árvore, heliófila, 12 m. Folhas e caules levemente pilosos. Frutos secos pilosos.","P. Guimarães",1430,"RB 660976",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.373056,-42.497222,"original coordinates","original coordinates OK"
"4","Pleroma fissinervium",1303587852,-20.175,-43.824167,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.673+0000","2018-02-15T05:17:50.208+0000",121,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","2015-11-01T00:00:00","Minas Gerais",2015,4,17,"2015-04-17T00:00:00","2018-01-16T21:11:11.000+0000","2018-12-07T20:27:26.521+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177326","2165","BHCB - Herbário da Universidade Federal de Minas Gerais","Rio Acima","RPPN Andaime","pt","BHCB",1303587852,"BRA:UFMG:BHCB:0000177326","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177326","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","",0,"",0,"SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Rio Acima","Minas Gerais","brazil",2385,"Rio Acima",3154804,-43.772547,-20.10621,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.175,-43.824167,"original coordinates","original coordinates OK"
"5","Pleroma fissinervium",1252588474,-8.7125,-35.841667,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:32.148+0000","2018-11-24T12:33:32.167+0000",128,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","2015-07-17T00:00:00","Pernambuco",2015,5,8,"2015-05-08T00:00:00","2018-11-05T21:17:33.000+0000","2018-12-08T15:43:21.908+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000061661","612","JPB - Herbário Lauro Pires Xavier","Jaqueira","RPPN Frei Caneca, Serra do Urubu. Mata do Quengo","pt","JPB",1252588474,"BRA:UFPB:JPB:0000061661","Collection","Lucena, DS; Coutinho, TS; Duarte, RC; Maciel, JR; Silva, FP","61661","UFPB","Universidade Federal da Paraíba, UFPB","Árvore com cerca de 8 a 20m de altura, em densa floração, folhas coriaceas, flores violeta, coletada na mata em frente ao afloramento.; DESC: Árvore com cerca de 8 a 20m de altura, em densa floração, folhas coriaceas, flores violeta,","Bazante, ML",750,"",0,"SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Jaqueira","Pernambuco","brazil",4139,"Jaqueira",2607950,-35.806933,-8.74261,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.7125,-35.841667,"original coordinates","original coordinates outside municipality original in jaqueira falls in lagoa dos gatos"
"6","Pleroma fissinervium",1424514971,-13.287778,-41.890833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.216+0000","2018-09-24T20:04:20.862+0000",207,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","none","Bahia",2015,7,5,"2015-07-05T00:00:00","2017-10-08T16:42:08.723+0000","2018-12-06T17:01:09.995+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:993195","1421","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bahia","Mun. Abaíra, Distrito de Catolés, Catolés de Cima, trilha para o morro do Barbado.","","RB",1424514971,"urn:catalog:JBRJ:RB:993195","PhysicalObject","J.F.A. Baumgratz; M. Bovini, M. Nadruz, T. Meneguzzo & L.S.B. Jordão","RB00993195","JBRJ","","Árvore ca. 6 m alt., heliófila; ramos e inflorescências vinosos a castanhos; pecíolos vinosos; folhas verdes discolores. Frutos jovens vinosos, c/ indumento alvo-rosado.","J.F.A. Baumgratz",1250,"RB 630127",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Bahia","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.287778,-41.890833,"original coordinates","original coordinates outside municipality original in bahia falls in abaira"
"7","Pleroma fissinervium",1930106416,-13.57431,-39.69761,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:44:32.080+0000","2018-11-18T15:44:32.088+0000",96,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","2015-04-01T00:00:00","Bahia",2014,2,20,"2014-02-20T00:00:00","","2018-12-06T11:35:36.162+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","a569b6d3-1bae-4d0b-b2d4-26d44a65f91b","1743","Vascular plants","","Nova EsperanÃ§a, ""Patioba""; floresta Ãºmida","en","NY",1930106416,"a569b6d3-1bae-4d0b-b2d4-26d44a65f91b","PhysicalObject","R. Goldenberg","02104178","NY","","","F. S. Meyer",490,"",0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2299290","Floresta OmbrÃ³fila Densa","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","20 Feb 2014",51,"Wenceslau GuimarÃ£es","sheet",51,"1608 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.57431,-39.69761,"original coordinates","original coordinates outside municipality original in  falls in wenceslau guimaraes"
"8","Pleroma fissinervium",1944977304,-14.404167,-40.153889,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:45.845+0000","2018-11-24T12:34:45.931+0000",122,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","none","Bahia",2014,2,22,"2014-02-22T00:00:00","","2018-11-24T12:35:57.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000141553","1789","CEPEC - Herbário do Centro de Pesquisas do Cacau","BOA NOVA","Estrada para Dário Meira","pt","CEPEC",1944977304,"BRA:CEPLAC:CEPEC:0000141553","Collection","Goldenberg, R.","141553","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","F. S. Meyer",NA,"",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"BOA NOVA","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.404167,-40.153889,"original coordinates","original coordinates OK"
"9","Pleroma fissinervium",1095638298,-12.633333,-41.483333,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.793+0000","2018-06-04T19:36:08.779+0000",118,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","2014-07-01T00:00:00","Bahia",2014,5,1,"2014-05-01T00:00:00","","2018-07-07T12:46:19.463+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393954","21637","MBM - Herbário do Museu Botânico Municipal","Palmeiras","Capão","pt","MBM",1095638298,"BRA:MBM:MBM:0000393954","Collection","Guedes, ML; Medeiros, A","393954","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore, ca. 7m alt. Folhas cartáceas, discolores. Inflorescência com flores de pétalas roxas.; Cerrado.","Guedes, ML",NA,"",NA,"SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.633333,-41.483333,"original coordinates","original coordinates OK"
"10","Pleroma fissinervium",1929243636,-13.58717,-39.71867,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:21:16.117+0000","2018-11-18T15:21:16.186+0000",96,"none","PRESERVED_SPECIMEN",7512423,6,7707728,220,690,6683,7273178,5601500,5601500,"Tibouchina fissinervia (Schrank & Mart. ex DC.) Cogn.","Pleroma fissinervium Gardner","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma fissinervium","Tibouchina","fissinervia","SPECIES","SYNONYM","2015-05-01T00:00:00","Bahia",2014,10,12,"2014-10-12T00:00:00","","2018-12-06T15:50:41.664+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","686c6e48-0cfd-4917-8c5d-23f671fe7531","2066","Vascular plants","","EstaÃ§Ã£o EcolÃ³gica Estadual Wenceslau GuimarÃ£es, trilha para a Pedra da Torre","en","NY",1929243636,"686c6e48-0cfd-4917-8c5d-23f671fe7531","PhysicalObject","R. Goldenberg","02104236","NY","","","F. S. Meyer; F. A. Michelangeli",0,"",0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495783","","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","12 Oct 2014",285,"Wenceslau GuimarÃ£es","sheet",285,"","http://biocol.org/urn:lsid:biocol.org:col:15556","2016-06-22","Other collections","From another label","",NA,"","","",NA,"",NA,"",NA,"","",NA,NA,"","","",NA,"","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.58717,-39.71867,"original coordinates","original coordinates outside municipality original in  falls in wenceslau guimaraes"
