"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","individualCount","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","habitat","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","identificationQualifier","nomenclaturalStatus","taxonID","bibliographicCitation","infraspecificEpithet","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tibouchina estrellensis",1840912953,-22.331944,-44.538055,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.236+0000","2018-09-24T19:59:04.263+0000",207,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","2018-07-24T00:00:00","Rio de Janeiro",2018,4,17,"2018-04-17T00:00:00","2018-07-27T17:17:55.219+0000","2018-12-08T19:50:29.471+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386564","1593","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Resende","Bosque do Visconde. Trilha da Família. Parque Estadual da Pedra Selada","RB",1840912953,"urn:catalog:JBRJ:RB:1386564","PhysicalObject","C. Baez; E.P.Fernandez, T.Lima, R.C.Gomes","RB01386564","RB 764145","JBRJ","Árvore matriz nº 2; CAP 91+68+57 cm; Pedicelo e cálice vináceo. Corola púrpura. Frutos imaturos vináceos.","M. Gomes",NA,"","",NA,NA,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.331944,-44.538055,"original coordinates","original coordinates OK"
"2","Tibouchina estrellensis",1881180688,-19.334722,-41.563972,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:04.600+0000","2018-07-12T13:04:12.363+0000",129,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2018,4,18,"2018-04-18T00:00:00","2018-06-13T17:43:40.000+0000","2018-12-06T13:22:03.135+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000052966","13494","MBML-Herbario - Herbário Mello Leitão","Conselheiro Pena","Chapada do João Pinto, mirante da bela adormecida","MBML-HERBARIO",1881180688,"BRA:MBML:MBML-HERBARIO:0000052966","Collection","L. Kollmann; R. Cipriano","52966","","MBML","Arvoreto 6m, flores lilás","L. Kollmann/2018",1,"pt","Museu de Biologia Professor Mello Leitão, MBML",NA,NA,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Conselheiro Pena","Minas Gerais","brazil",2604,"Conselheiro Pena",3118403,-41.45497,-19.16835,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.334722,-41.563972,"original coordinates","original coordinates OK"
"3","Tibouchina estrellensis",1440661592,-21.537222,-41.952222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:12.178+0000","2018-09-24T19:58:15.562+0000",207,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,1,12,"2017-01-12T00:00:00","2017-10-15T12:28:05.494+0000","2018-12-09T10:45:55.950+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1229521","9","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cambuci","Estrada Cambuci - Várzea.","RB",1440661592,"urn:catalog:JBRJ:RB:1229521","PhysicalObject","B. Valente; J.F.A. Baumgratz, M. Nadruz & M. Bovini","RB01229521","RB 678961","JBRJ","Ramos castanhos, pecíolos pardacentos a verdes; folhas verdes discolores; frutos marrons.","J.F.A. Baumgratz",NA,"","",415,NA,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Cambuci","Rio de Janeiro","brazil",1883,"Cambuci",3300902,-41.913727,-21.495839,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.537222,-41.952222,"original coordinates","original coordinates OK"
"4","Tibouchina estrellensis",1503379121,-19.981111,-40.649444,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:03.096+0000","2018-02-13T23:30:40.236+0000",129,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Espírito Santo",2017,3,5,"2017-03-05T00:00:00","2018-01-16T09:35:20.000+0000","2018-12-08T09:14:42.808+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000051197","13326","MBML-Herbario - Herbário Mello Leitão","Santa Maria de Jetibá","Rio Nove, sitio L.Kollmann","MBML-HERBARIO",1503379121,"BRA:MBML:MBML-HERBARIO:0000051197","Collection","L. Kollmann","51197","","MBML","Arvoreto 6m ao sol, flores lilás","",NA,"pt","Museu de Biologia Professor Mello Leitão, MBML",NA,NA,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Santa Maria de Jetibá","Espírito Santo","brazil",2389,"Santa Maria de Jetibá",3204559,-40.804004,-20.085432,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.981111,-40.649444,"original coordinates","original coordinates OK"
"5","Tibouchina estrellensis",1931779522,-20.338889,-43.752222,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.132+0000","2018-10-25T12:33:50.168+0000",122,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,5,4,"2017-05-04T00:00:00","2018-10-24T15:04:45.000+0000","2018-12-07T06:15:04.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074181","645","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Subida para a antena.","HUFU",1931779522,"BRA:UFU:HUFU:0000074181","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74181","","UFU","Arbusto, ca. de 2,5m. Corola e estames roxos.","",NA,"pt","Universidade Federal de Uberlândia (UFU)",1344,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.338889,-43.752222,"original coordinates","original coordinates outside municipality original in ouro branco falls in ouro preto"
"6","Tibouchina estrellensis",1931779514,-20.490278,-43.695278,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.098+0000","2018-10-25T12:33:50.244+0000",122,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,5,3,"2017-05-03T00:00:00","2018-10-24T15:04:45.000+0000","2018-12-07T06:15:04.369+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074154","633","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Estrada para Rio Colônia.","HUFU",1931779514,"BRA:UFU:HUFU:0000074154","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74154","","UFU","Arbusto, ca. de 1 m. Corola e estames arroxeados.","",NA,"pt","Universidade Federal de Uberlândia (UFU)",1399,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.490278,-43.695278,"original coordinates","original coordinates OK"
"7","Tibouchina estrellensis",1931779451,-20.504167,-43.648333,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.139+0000","2018-10-25T12:33:50.203+0000",122,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2017,5,2,"2017-05-02T00:00:00","2018-10-24T15:04:45.000+0000","2018-12-07T06:15:04.281+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074192","591","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Próximo a trilha do cruzeiro. Campo rupestre.","HUFU",1931779451,"BRA:UFU:HUFU:0000074192","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74192","","UFU","Árvore, ca. de 3 m. Brácteas avermelhadas, corola e estames arroxeados.","",NA,"pt","Universidade Federal de Uberlândia (UFU)",1320,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.504167,-43.648333,"original coordinates","original coordinates OK"
"8","Tibouchina estrellensis",1252587567,-21.715278,-43.9075,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.632+0000","2018-11-28T18:02:34.657+0000",125,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2015,3,20,"2015-03-20T00:00:00","2018-10-30T16:35:59.000+0000","2018-12-08T15:43:21.394+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000067003","172","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, atrás das casas dos gestores","CESJ",1252587567,"BRA:UFJF:CESJ:0000067003","Collection","B. Moreira; M.C. Delgado","67003","","Universidade Federal de Juiz de Fora (UFJF)","Árvore, ca. 5m, flores roxas. Borda de mata","B. Moreira",NA,"pt","Universidade Federal de Juiz de Fora (UFJF)",1340,0,"SOUTH_AMERICA","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.715278,-43.9075,"original coordinates","original coordinates OK"
"9","Tibouchina estrellensis",1316181507,-20.263333,-43.376111,"gass84,preneglat,preneglon","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.933+0000","2018-01-05T18:24:13.927+0000",137,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2015,7,29,"2015-07-29T00:00:00","2016-09-19T18:43:30.000+0000","2018-12-09T14:26:06.004+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000011364","5113","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Mariana","Região do distrito de Camargos","BHZB",1316181507,"BRA:FZB-BH:BHZB:0000011364","Collection","Rezende, S.G.","11364","","FZB-BH","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","",NA,"pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)",710,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.263333,-43.376111,"original coordinates","original coordinates OK"
"10","Tibouchina estrellensis",1316181515,-20.263333,-43.376111,"gass84,preneglat,preneglon","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.913+0000","2018-01-05T18:24:13.977+0000",137,"none","PRESERVED_SPECIMEN",3863000,6,7707728,220,690,6683,3188517,3863000,3863000,"Tibouchina estrellensis Cogn.","Tibouchina estrellensis Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina estrellensis","Tibouchina","estrellensis","SPECIES","ACCEPTED","none","Minas Gerais",2015,7,29,"2015-07-29T00:00:00","2016-09-19T18:43:30.000+0000","2018-12-09T14:26:06.117+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000011365","5114","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Mariana","Região do distrito de Camargos","BHZB",1316181515,"BRA:FZB-BH:BHZB:0000011365","Collection","Rezende, S.G.","11365","","FZB-BH","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","",NA,"pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)",710,0,"","","","","","",NA,"","",NA,"","",NA,"","","","","",NA,NA,"","","","","",NA,"","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.263333,-43.376111,"original coordinates","original coordinates OK"
