"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","individualCount","habitat","institutionID","higherGeography","georeferenceProtocol","endDayOfYear","startDayOfYear","higherClassification","fieldNotes","references","islandGroup","county","identificationVerificationStatus","locationAccordingTo","preparations","locationRemarks","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferencedBy","georeferenceVerificationStatus","verbatimCoordinateSystem","verbatimLocality","organismID","previousIdentifications","identificationQualifier","accessRights","georeferenceSources","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","collectionID","verbatimElevation","dynamicProperties","establishmentMeans","waterBody","island","disposition","verbatimTaxonRank","reproductiveCondition","informationWithheld","rights","identificationID","coordinateUncertaintyInMeters","identificationRemarks","datasetID","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Pleroma granulosum",1840928971,-25.4497,-49.2325,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.608+0000","2018-11-24T12:35:24.613+0000",123,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","2018-04-04T00:00:00",912,0,"Paraná",2018,4,4,"2018-04-04T00:00:00","2018-11-19T18:53:00.000+0000","2018-12-08T19:50:39.281+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016423","287","EFC - Herbário Escola de Florestas Curitiba","Curitiba","UFPR Campus Politécnico - gramado da Administração","pt","EFC",1840928971,"BRA:UFPR:EFC:0000016423","Collection","Dall Agnol, R.T.","16423","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 5 m, flores roxas em panículas, cápsulas deiscentes, ramos quadrangulares e alados. Cultivada __COMMOM_NAME__: Quaresmeira","Dall Agnol, R.T.","","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4497,-49.2325,"original coordinates","original coordinates OK"
"2","Pleroma granulosum",1931780743,-17.743056,-50.211111,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:30.123+0000","2018-10-25T12:33:50.776+0000",122,"none","PRESERVED_SPECIMEN",3188520,6,7707728,220,690,6683,7273178,5601452,5601452,"Tibouchina granulosa (Desr.) Cogn.","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Tibouchina","granulosa","SPECIES","SYNONYM","none",0,0,"Goiás",2018,5,18,"2018-05-18T00:00:00","2018-10-24T15:04:53.000+0000","2018-12-07T06:15:05.122+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000076555","s.n.","HUFU - Herbarium Uberlandense","Morrinhos","","pt","HUFU",1931780743,"BRA:UFU:HUFU:0000076555","Collection","Marques, T.A.","76555","UFU","Universidade Federal de Uberlândia (UFU)","Árvore.","","","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Morrinhos","Goiás","brazil",2818,"Morrinhos",5213806,-49.12861,-17.77446,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.743056,-50.211111,"original coordinates","original coordinates outside municipality original in morrinhos falls in turvelandia"
"3","Pleroma granulosum",1915523227,-19.990989,-40.609514,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:04.874+0000","2018-10-11T11:55:04.935+0000",129,"none","PRESERVED_SPECIMEN",3188520,6,7707728,220,690,6683,7273178,5601452,5601452,"Tibouchina granulosa (Desr.) Cogn.","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Tibouchina","granulosa","SPECIES","SYNONYM","none",NA,NA,"Espírito Santo",2018,7,28,"2018-07-28T00:00:00","2018-09-20T11:31:41.000+0000","2018-12-07T11:00:10.098+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000053269","368","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","RPPN MACACO BARBADO. Trilha Angela Roncom","pt","MBML-HERBARIO",1915523227,"BRA:MBML:MBML-HERBARIO:0000053269","Collection","A.D. Ferreira","53269","MBML","Museu de Biologia Professor Mello Leitão, MBML","Árvore de 8m. Flores secas e frutos jovens. Folhas com tricomas e discolor na parte abaxial","","","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.990989,-40.609514,"original coordinates","original coordinates outside municipality original in santa teresa falls in santa maria de jetiba"
"4","Pleroma granulosum",1913592511,-22.966667,-43.227222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.259+0000","2018-09-24T19:59:10.673+0000",207,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","2018-09-20T00:00:00",NA,NA,"Rio de Janeiro",2018,9,19,"2018-09-19T00:00:00","2018-09-20T09:37:13.835+0000","2018-12-10T13:35:53.121+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398281","522","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Jardim Botânico. Arboreto do Jardim Botânico do Rio de Janeiro, canteiro 37/A.","","RB",1913592511,"urn:catalog:JBRJ:RB:1398281","PhysicalObject","J.Külkamp; E.Fortes; M.Camelo; D.Caldas; R.Guedes","RB01398281","JBRJ","","","B.Valente","RB 775481","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.966667,-43.227222,"original coordinates","original coordinates OK"
"5","Pleroma granulosum",1946020431,-21.733333,-43.366667,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:36.926+0000","2018-11-28T18:02:36.949+0000",125,"none","PRESERVED_SPECIMEN",3188520,6,7707728,220,690,6683,7273178,5601452,5601452,"Tibouchina granulosa (Desr.) Cogn.","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Tibouchina","granulosa","SPECIES","SYNONYM","2018-10-05T00:00:00",600,0,"Minas Gerais",2018,9,28,"2018-09-28T00:00:00","2018-11-14T19:47:55.000+0000","2018-12-07T00:56:21.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000071662","13","CESJ - Herbário Leopoldo Krieger","Juiz de Fora","Jardim Botânico da UFJF","pt","CESJ",1946020431,"BRA:UFJF:CESJ:0000071662","Collection","L.V. Rippel; S.P. Tavares; L. Menini Neto; S.G. Furtado","71662","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Arbórea; pétalas roxas; estames rosa avermelhados","L.V. Rippel; S.P. Tavares; C.T. Miranda","","SOUTH_AMERICA",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Juiz de Fora","Minas Gerais","brazil",1798,"Juiz de Fora",3136702,-43.46587,-21.745758,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.733333,-43.366667,"original coordinates","original coordinates OK"
"6","Pleroma granulosum",1819184682,-22.964444,-43.256667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.419+0000","2018-09-24T19:59:00.090+0000",207,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,2,2,"2017-02-02T00:00:00","2018-02-05T17:43:00.906+0000","2018-12-10T05:45:51.945+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1380053","100","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Nacional da Tijuca, Setor B, borda de trilha perto do alto do Pai Ricardo.","","RB",1819184682,"urn:catalog:JBRJ:RB:1380053","PhysicalObject","T. Lorenzetti; P. Feliz, F.R.M. Fraga & C.D.M. Ferreira","RB01380053","JBRJ","","Anteras e pétalas roxas","D. Nunes","RB 758046","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.964444,-43.256667,"original coordinates","original coordinates OK"
"7","Pleroma granulosum",1563171296,-26.831389,-49.316667,"cdround,gass84,txmatfuz","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.179+0000","2018-10-24T15:38:17.970+0000",121,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","2017-08-31T00:00:00",100,0,"Santa Catarina",2017,2,1,"2017-02-01T00:00:00","2018-10-11T17:22:44.000+0000","2018-12-07T14:50:40.103+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052681","6009","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","Estrada para Timbó.","pt","FURB",1563171296,"BRA:FURB:FURB:0000052681","Collection","Funez, L.A.","52681","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores roxas","Oliveira, A. A.","","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.831389,-49.316667,"original coordinates","original coordinates OK"
"8","Pleroma granulosum",1819184778,-22.965833,-43.256389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.416+0000","2018-09-24T19:59:00.072+0000",207,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,2,2,"2017-02-02T00:00:00","2018-02-05T17:43:11.260+0000","2018-12-10T05:45:52.006+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1380057","94","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Nacional da Tijuca, Setor B, borda de trilha perto do alto do Pai Ricardo.","","RB",1819184778,"urn:catalog:JBRJ:RB:1380057","PhysicalObject","T. Lorenzetti; P. Feliz, F.R.M. Fraga & C.D.M. Ferreira","RB01380057","JBRJ","","Pétala e anteras roxas","D. Nunes","RB 758050","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.965833,-43.256389,"original coordinates","original coordinates OK"
"9","Pleroma granulosum",1819184664,-22.965,-43.256667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.412+0000","2018-09-24T19:59:00.070+0000",207,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,2,2,"2017-02-02T00:00:00","2018-02-05T17:43:06.092+0000","2018-12-10T05:45:51.934+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1380055","99","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Nacional da Tijuca, Setor B, borda de trilha perto do alto do Pai Ricardo.","","RB",1819184664,"urn:catalog:JBRJ:RB:1380055","PhysicalObject","T. Lorenzetti; P. Feliz, F.R.M. Fraga & C.D.M. Ferreira","RB01380055","JBRJ","","Anteras e pétalas roxas","D. Nunes","RB 758048","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.965,-43.256667,"original coordinates","original coordinates OK"
"10","Pleroma granulosum",1848109965,-23.331944,-44.632222,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:35.886+0000","2018-10-24T15:38:57.497+0000",122,"none","PRESERVED_SPECIMEN",5601452,6,7707728,220,690,6683,7273178,5601452,5601452,"Pleroma granulosum (Desr.) D.Don","Pleroma granulosum (Desr.) D.Don","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","Pleroma granulosum","Pleroma","granulosum","SPECIES","ACCEPTED","2017-10-01T00:00:00",NA,NA,"Rio de Janeiro",2017,2,26,"2017-02-26T00:00:00","2018-10-01T14:27:53.000+0000","2018-12-08T15:07:35.284+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000064035","","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Paraty","","pt","FLOR",1848109965,"BRA:UFSC:FLOR:0000064035","Collection","Peterson, D.","64035","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","","Fiaschi, P.","","",NA,"","","","",NA,NA,"","","",NA,"",NA,NA,"",NA,"","","",NA,NA,NA,"",NA,"",NA,NA,"","","",NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Paraty","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-23.331944,-44.632222,"original coordinates","original coordinates OK"
