"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","identificationQualifier","fieldNotes","coordinateUncertaintyInMeters","references","georeferencedDate","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","habitat","higherGeography","higherClassification","eventID","dynamicProperties","eventRemarks","verbatimLocality","higherGeographyID","locationID","accessRights","identificationID","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","organismID","datasetID","verbatimCoordinateSystem","verbatimTaxonRank","infraspecificEpithet","rights","identificationRemarks","locationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia elegans",1570751030,-15.309444,-44.942222,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.650+0000","2018-02-15T05:17:53.567+0000",121,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","none",0,0,"SOUTH_AMERICA","Minas Gerais",2017,3,4,"2017-03-04T00:00:00","2018-01-16T21:10:58.000+0000","2018-12-08T17:16:16.976+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188181","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Januária","Riacho Claro, Refúgio Estadual do Rio Pandeiros","pt","BHCB",1570751030,"BRA:UFMG:BHCB:0000188181","Collection","Ferreira, Y; Azevedo, I","188181","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Januária","Minas Gerais","brazil",3170,"Januária",3135209,-44.846873,-15.322006,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.309444,-44.942222,"original coordinates","original coordinates outside municipality original in januaria falls in bonito de minas"
"2","Miconia elegans",1913573943,-20.561694,-54.511528,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:32.852+0000","2018-09-24T16:40:08.643+0000",126,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","2017-12-01T00:00:00",585,0,"","Mato Grosso do Sul",2017,9,8,"2017-09-08T00:00:00","2018-08-22T18:10:18.000+0000","2018-12-10T13:35:43.610+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000069896","17432","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Campo Grande","Rancho WN.","pt","CGMS",1913573943,"BRA:UFMS:CGMS:0000069896","Collection","A. Pott","69896","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Vereda gramíneo-lenhosa com Mauritia flexuosa. Solo hidromórfico. Relevo vale.; HABITO:Arbusto a arvoreta. 4,00 m de altura. Frequente.;FLOR:Corola esbranquiçada. Cálice e eixo da inflorescência vinho.;FRUTO:Fruto preto.;","V.J. Pott",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Campo Grande","Mato Grosso do Sul","brazil",2106,"Campo Grande",5002704,-54.24991,-20.912651,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.561694,-54.511528,"original coordinates","original coordinates OK"
"3","Miconia elegans",1801097563,-17.914398,-43.786635,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.709+0000","2017-12-29T14:08:07.073+0000",136,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","2016-08-01T00:00:00",1300,0,"SOUTH_AMERICA","Minas Gerais",2016,4,11,"2016-04-11T00:00:00","2017-12-15T12:55:29.000+0000","2018-12-08T01:46:24.748+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005231","27","HDJF - Herbário Dendrológico Jeanine Felfili","Diamantina","Parque Nacional das Sempre-Vivas, região sul, Distrito de São João da Chapada","pt","HDJF",1801097563,"BRA:UFVJM:HDJF:0000005231","Collection","Costa, TR; Moura, C C; Silva, LS","5231","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Árvore ca. 8 m de altura e DAP de 7 cm em média (caules multiplos).; Mata de Galeria inundável","Machado, ELM",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.914398,-43.786635,"original coordinates","original coordinates outside municipality original in diamantina falls in buenopolis"
"4","Miconia elegans",1931779913,-18.2475,-50.681667,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:28.908+0000","2018-10-25T12:33:50.297+0000",122,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","none",0,0,"","Goiás",2015,5,1,"2015-05-01T00:00:00","2018-10-24T15:03:53.000+0000","2018-12-07T06:15:04.605+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000073781","4480","HUFU - Herbarium Uberlandense","Quirinópolis","UC Refúgio de Vida Silvestre Serra da Fortaleza","pt","HUFU",1931779913,"BRA:UFU:HUFU:0000073781","Collection","Resende, I.L.M.","73781","UFU","Universidade Federal de Uberlândia (UFU)","Nativa, arbusto com 4 metros, brotos brancos, frutos pretos globosos.; Vereda.","",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Quirinópolis","Goiás","brazil",2738,"Quirinópolis",5218508,-50.52975,-18.43677,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.2475,-50.681667,"original coordinates","original coordinates OK"
"5","Miconia elegans",1931781626,-17.912778,-43.783889,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:30.038+0000","2018-10-25T12:33:51.442+0000",122,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","2018-04-01T00:00:00",1290,0,"","Minas Gerais",2015,9,11,"2015-09-11T00:00:00","2018-10-24T15:03:53.000+0000","2018-12-07T06:15:05.645+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000076198","1704","HUFU - Herbarium Uberlandense","Buenópolis","Parque Nacional das Sempre Vivas, Campos São Domingos, próximo ao alojamento.","pt","HUFU",1931781626,"BRA:UFU:HUFU:0000076198","Collection","Costa, F.N.; Fonseca, S.N. & Lucca, M.","76198","UFU","Universidade Federal de Uberlândia (UFU)","Árvore ca. 2,80 m alt. Flores alvas.; Mata ciliar em campo rupestre. Planta em borda de mata ciliar.","Romero, R.",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Buenópolis","Minas Gerais","brazil",2805,"Buenópolis",3109204,-44.040923,-17.882313,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.912778,-43.783889,"original coordinates","original coordinates OK"
"6","Miconia elegans",1931779185,-18.333611,-50.505556,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:28.955+0000","2018-10-25T12:33:50.174+0000",122,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","none",0,0,"","Goiás",2014,8,8,"2014-08-08T00:00:00","2018-10-24T15:03:53.000+0000","2018-12-07T06:15:04.127+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000073876","2748","HUFU - Herbarium Uberlandense","Quirinópolis","Fazenda Boa sorte","pt","HUFU",1931779185,"BRA:UFU:HUFU:0000073876","Collection","Resende, I.L.M.","73876","UFU","Universidade Federal de Uberlândia (UFU)","Nativa, arbusto com 2m botões, flor branca, frutos glosas pretas.; Meio de vereda ilha da mata.","",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Quirinópolis","Goiás","brazil",2738,"Quirinópolis",5218508,-50.52975,-18.43677,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-18.333611,-50.505556,"original coordinates","original coordinates OK"
"7","Miconia elegans",1931780684,-19.349722,-43.303333,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.968+0000","2018-10-25T12:33:50.815+0000",122,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","2018-04-01T00:00:00",847,0,"","Minas Gerais",2014,8,25,"2014-08-25T00:00:00","2018-10-24T15:03:53.000+0000","2018-12-07T06:15:05.189+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000076031","874","HUFU - Herbarium Uberlandense","São Sebastião do Rio Preto","","pt","HUFU",1931780684,"BRA:UFU:HUFU:0000076031","Collection","Gontijo, F.D.; Tameirão Neto, E. & Souza, D.T.","76031","UFU","Universidade Federal de Uberlândia (UFU)","Arbustivo/Subarbustivo; Frutificação; Frutos avermelhados.; Floresta estacional semidecidual.","Romero, R.",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","São Sebastião do Rio Preto","Minas Gerais","brazil",2579,"São Sebastião do Rio Preto",3164803,-43.219946,-19.300951,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.349722,-43.303333,"original coordinates","original coordinates OK"
"8","Miconia elegans",1587325399,-15.906667,-48.01,"cdround,gass84,preneglat,preneglon","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.268+0000","2018-11-23T18:21:39.306+0000",123,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","none",1090,0,"","Distrito Federal",2014,8,25,"2014-08-25T00:00:00","","2018-11-23T18:22:55.868+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000093878","363","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Faz. sucupira mata proximo a churasqueira.","pt","CEN",1587325399,"BRA:Cenargen:CEN:0000093878","Collection","João Benedito Pereira","93878","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Flôr branca ramos da inflorescencia vinaceos, frutos imaturos vinaceos.","J. B. Pereira",6,"Exsicatas","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.906667,-48.01,"original coordinates","original coordinates OK"
"9","Miconia elegans",1077247774,-14.554444,-42.557222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.808+0000","2018-12-03T16:16:11.376+0000",122,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","2015-02-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2014,8,6,"2014-08-06T00:00:00","2018-08-28T19:12:34.000+0000","2018-12-06T14:16:41.482+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115497","4422","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Cascarrento.","pt","ALCB",1077247774,"BRA:UFBA:ALCB:0000115497","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115497","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1,5 m, de altura, folhas discolores, hipanto vermelho alaranjado, corola e estames alvos, frutos vermelhos passando a atrio-purpúreo.","Goldenberg, R",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.554444,-42.557222,"original coordinates","original coordinates OK"
"10","Miconia elegans",1143412664,-18.0925,-43.341389,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:27.076+0000","2018-10-25T12:33:48.541+0000",122,"none","PRESERVED_SPECIMEN",3866937,6,7707728,220,690,6683,3188558,3866937,3866937,"Miconia elegans Cogn.","Miconia elegans Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia elegans","Miconia","elegans","SPECIES","ACCEPTED","2015-03-30T00:00:00",900,0,"","Minas Gerais",2014,10,1,"2014-10-01T00:00:00","","2018-10-25T12:34:33.362+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000070160","2019","HUFU - Herbarium Uberlandense","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Próximo ao antigo heliporto, ao lado da trilha das pinturas rupestre.","pt","HUFU",1143412664,"BRA:UFU:HUFU:0000070160","Collection","Schlindwein, C.; Mesquita-Neto, J.N.","70160","UFU","Universidade Federal de Uberlândia (UFU)","Arbusto, ca. 1-2.5 m alt.; Mata ciliar.","Versiane, A.F.A.",NA,"","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","",NA,"",NA,NA,"","","","","","","","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.0925,-43.341389,"original coordinates","original coordinates OK"
