"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","coordinateUncertaintyInMeters","references","institutionID","county","preparations","verbatimElevation","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","otherCatalogNumbers","fieldNotes","habitat","individualCount","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","verbatimLocality","locationAccordingTo","previousIdentifications","datasetID","reproductiveCondition","typeStatus","organismID","accessRights","infraspecificEpithet","fieldNumber","typifiedName","dynamicProperties","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia trianae",1135825181,-14.404,-40.154,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:52.331+0000","2018-09-24T16:36:56.095+0000",125,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","2015-01-01T00:00:00",700,0,"Bahia",2014,2,22,"2014-02-22T00:00:00","2018-08-21T19:34:01.000+0000","2018-12-06T21:47:07.853+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000082446","1780","UPCB - Herbário do Departamento de Botânica","Boa Nova","Estrada para Dário Meira - Floresta Ombrófila Densa","pt","UPCB",1135825181,"BRA:UFPR:UPCB:0000082446","Collection","Goldenberg, R.","82446","UFPR","Universidade Federal do Paraná, UFPR","Árvore 8m, em mata exatamente na encruzilhada da estrada que leva à trilha da Farofa, mas do seu lado oposto; em fruto.","Goldenberg, R.","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.404,-40.154,"original coordinates","original coordinates OK"
"2","Miconia trianae",1086684713,-20,-41,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:51.807+0000","2018-09-24T16:36:55.671+0000",125,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","2014-01-01T00:00:00",NA,NA,"Espírito Santo",2013,11,8,"2013-11-08T00:00:00","2018-08-21T19:34:01.000+0000","2018-12-06T13:38:57.969+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000081344","17","UPCB - Herbário do Departamento de Botânica","Guaçui","","pt","UPCB",1086684713,"BRA:UFPR:UPCB:0000081344","Collection","Tintori, J.L.","81344","UFPR","Universidade Federal do Paraná, UFPR","5,5m de altura; 3,5cm de diâmetro.","Goldenberg, R.","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Guaçui","Espírito Santo","brazil",2163,"Guaçuí",3202306,-41.705317,-20.763726,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20,-41,"original coordinates","original coordinates outside municipality original in guacui falls in afonso claudio"
"3","Miconia trianae",1252589569,-21.098,-44.182,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:53.431+0000","2018-09-24T16:36:57.014+0000",125,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","2013-01-01T00:00:00",943,0,"Minas Gerais",2012,9,1,"2012-09-01T00:00:00","2018-08-21T19:34:01.000+0000","2018-12-08T15:43:22.808+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000084401","14949","UPCB - Herbário do Departamento de Botânica","Tiradentes","","pt","UPCB",1252589569,"BRA:UFPR:UPCB:0000084401","Collection","Sobral, M.","84401","UFPR","Universidade Federal do Paraná, UFPR","Arbusto 2m, em interior de mata sobre solo raso na encosta da serra; frutos imaturos..","Goldenberg, R.","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Tiradentes","Minas Gerais","brazil",2024,"Tiradentes",3168804,-44.155269,-21.116918,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.098,-44.182,"original coordinates","original coordinates OK"
"4","Miconia trianae",1086684712,-20,-41,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:51.799+0000","2018-09-24T16:36:55.654+0000",125,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","2015-01-01T00:00:00",NA,NA,"Espírito Santo",2012,10,12,"2012-10-12T00:00:00","2018-08-21T19:34:01.000+0000","2018-12-06T13:38:57.953+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000081343","16","UPCB - Herbário do Departamento de Botânica","Guaçui","","pt","UPCB",1086684712,"BRA:UFPR:UPCB:0000081343","Collection","Tintori, J.L.","81343","UFPR","Universidade Federal do Paraná, UFPR","5,5m de altura; 3,5cm de diâmetro.","Goldenberg, R.","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Guaçui","Espírito Santo","brazil",2163,"Guaçuí",3202306,-41.705317,-20.763726,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20,-41,"original coordinates","original coordinates outside municipality original in guacui falls in afonso claudio"
"5","Miconia trianae",1089116935,-15.5049,-48.4615,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:53.250+0000","2018-12-03T16:41:36.667+0000",122,"none","PRESERVED_SPECIMEN",3863989,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianaei Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianaei","SPECIES","SYNONYM","2014-11-01T00:00:00",NA,NA,"Goiás",2012,10,4,"2012-10-04T00:00:00","2018-11-21T16:33:30.000+0000","2018-12-08T04:38:28.699+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000183220","307","UEC - Herbário da Universidade Estadual de Campinas","Cocalzinho de Goiás","BR 070, ca. 3 Km de Cocalzinho, marco 9 do Parque Estadual do Pireneus.","pt","UEC",1089116935,"BRA:UNICAMP:UEC:0000183220","Collection","Versiane, A.F.A.; Pacheco, R.A.; Dias, A.C.C.","183220","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto, ca. 2,5 m de alt. Hipanto e lacínias verdes, corola e estames creme.; Beira de Estrada.","Versiane, A.F.A.","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Cocalzinho de Goiás","Goiás","brazil",3126,"Cocalzinho de Goiás",5205513,-48.602666,-15.655516,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.5049,-48.4615,"original coordinates","original coordinates outside municipality original in cocalzinho de goias falls in padre bernardo"
"6","Miconia trianae",1123825103,-20.658611,-41.007222,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:55.125+0000","2018-02-13T23:30:35.387+0000",129,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","none",650,0,"Espírito Santo",2011,1,17,"2011-01-17T00:00:00","2018-01-16T09:35:07.000+0000","2018-12-08T12:05:01.581+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000042402","12132","MBML-Herbario - Herbário Mello Leitão","Vargem Alta","","pt","MBML-HERBARIO",1123825103,"BRA:MBML:MBML-HERBARIO:0000042402","Collection","L. Kollmann","42402","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arvoreto 3m, frutos amarelos,roxos quando maduros.","R. Goldenberg/2011","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Vargem Alta","Espírito Santo","brazil",2206,"Vargem Alta",3205036,-41.004152,-20.647795,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.658611,-41.007222,"original coordinates","original coordinates OK"
"7","Miconia trianae",1087655524,-18.908056,-43.4325,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:41.086+0000","2017-12-29T14:10:14.821+0000",121,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","none",950,0,"Minas Gerais",2011,11,NA,"2011-11-01T00:00:00","2017-03-31T17:57:52.000+0000","2018-12-08T13:05:45.247+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000156194","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","pt","BHCB",1087655524,"BRA:UFMG:BHCB:0000156194","Collection","Pena, FSR","156194","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.908056,-43.4325,"original coordinates","original coordinates OK"
"8","Miconia trianae",1087183087,-20.156389,-43.826944,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:48.631+0000","2018-01-05T18:24:12.506+0000",137,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","none",825,0,"Minas Gerais",2010,3,25,"2010-03-25T00:00:00","2016-05-17T18:57:52.000+0000","2018-12-08T13:03:11.575+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000008229","4332","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Rio Acima","Rio do Peixe. Bacia do córreo Fazenda Velha.","pt","BHZB",1087183087,"BRA:FZB-BH:BHZB:0000008229","Collection","Rezende, S.G et al.","8229","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Floresta Estacional Semidecidual Baixo-montana; Bioma: Mata Atlântica","","",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Rio Acima","Minas Gerais","brazil",2385,"Rio Acima",3154804,-43.772547,-20.10621,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.156389,-43.826944,"original coordinates","original coordinates OK"
"9","Miconia trianae",1086912316,-24.079444,-49.054722,"gass84,txmatfuz","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.063+0000","2018-11-24T08:56:57.147+0000",126,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","2012-03-13T00:00:00",NA,NA,"São Paulo",2010,7,1,"2010-07-01T00:00:00","2018-11-05T15:57:01.000+0000","2018-12-08T13:01:18.341+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000043895","1111","SPSF - Herbário Dom Bento José Pickel","Itapeva","Estação Experimental","pt","SPSF",1086912316,"BRA:IF:SPSF:0000043895","Collection","","43895","IF","Instituto Florestal, IF","COLETA: Arbusto 3,5m de altura, flores com botões.; GEOGRAFIA: Trilha da borda Cerrado/ Campo Cerrado- Cerradão com invasão de Pinus.;","J.A.Pastore","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Itapeva","São Paulo","brazil",1064,"Itapeva",3522406,-48.871639,-23.913268,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.079444,-49.054722,"original coordinates","original coordinates OK"
"10","Miconia trianae",1086912387,-23.006944,-48.821111,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:57.097+0000","2018-11-24T08:56:57.197+0000",126,"none","PRESERVED_SPECIMEN",5834787,6,7707728,220,690,6683,3188558,5834787,5834787,"Miconia trianae Cogn.","Miconia trianae Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia trianae","Miconia","trianae","SPECIES","ACCEPTED","2014-02-12T00:00:00",760,0,"São Paulo",2010,9,23,"2010-09-23T00:00:00","2018-11-05T15:57:01.000+0000","2018-12-08T13:01:18.396+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000044001","1464","SPSF - Herbário Dom Bento José Pickel","Angatuba","Estação Ecológica","pt","SPSF",1086912387,"BRA:IF:SPSF:0000044001","Collection","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","44001","IF","Instituto Florestal, IF","COLETA: Árvore, fruto imaturo amarelo, fruto maduro arroxeado; GEOGRAFIA: Vegetação de Cerrado denso;","R.Goldemberg","SOUTH_AMERICA",NA,"","","","","","","","","",NA,NA,"","","","","",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,"","",NA,"","","Angatuba","São Paulo","brazil",1200,"Angatuba",3502200,-48.458998,-23.436054,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.006944,-48.821111,"original coordinates","original coordinates outside municipality original in angatuba falls in avare"
