"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","collectionID","verbatimElevation","georeferenceSources","higherGeography","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","fieldNumber","organismID","datasetID","accessRights","rights","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","verbatimLocality","verbatimTaxonRank","eventRemarks","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Miconia pepericarpa",1801097479,-18.4175,-43.811944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.697+0000","2017-12-29T14:08:06.993+0000",136,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","2017-04-01T00:00:00",1065,0,"SOUTH_AMERICA","Minas Gerais",2017,2,23,"2017-02-23T00:00:00","2017-12-15T12:55:30.000+0000","2018-12-08T01:46:24.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005183","291","HDJF - Herbário Dendrológico Jeanine Felfili","Gouveia","Voçoroca na margem da estrada para o distrito de Cuiabá","pt","HDJF",1801097479,"BRA:UFVJM:HDJF:0000005183","Collection","Custodio, ST; França, L; Santos, A","5183","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto, estéril; Ambiente interno da voçoroca","Custodio, ST",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","Gouveia","Minas Gerais","brazil",2712,"Gouveia",3127602,-43.834033,-18.523648,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.4175,-43.811944,"original coordinates","original coordinates OK"
"2","Miconia pepericarpa",1801102720,-21.270161,-44.500569,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.326+0000","2017-12-29T14:12:35.284+0000",140,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","none",1080,0,"","Minas Gerais",2017,4,6,"2017-04-06T00:00:00","2017-12-12T12:15:32.000+0000","2018-12-08T01:46:28.849+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009331","835","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Trilha alternativa de acesso às torres de transmissão, campo rupestre, Serra do Lenheiro.","pt","HUFSJ",1801102720,"BRA:UFSJ:HUFSJ:0000009331","Collection","Costa, MTR; et al.","9331","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arbusto 0,7 m de altura, frutos vermelhos e roxos.","",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.270161,-44.500569,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in nazareno"
"3","Miconia pepericarpa",1931779273,-20.4975,-43.660833,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.123+0000","2018-10-25T12:33:50.211+0000",122,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","none",1330,0,"","Minas Gerais",2017,5,3,"2017-05-03T00:00:00","2018-10-24T15:04:06.000+0000","2018-12-07T06:15:04.140+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074162","618","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Mirante.","pt","HUFU",1931779273,"BRA:UFU:HUFU:0000074162","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74162","UFU","Universidade Federal de Uberlândia (UFU)","Arbusto, ca. de 2m. Frutos imaturos verdes, maduros vináceos.","",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.4975,-43.660833,"original coordinates","original coordinates OK"
"4","Miconia pepericarpa",1931781106,-20.505278,-43.644444,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.113+0000","2018-10-25T12:33:50.867+0000",122,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","none",1289,0,"","Minas Gerais",2017,5,2,"2017-05-02T00:00:00","2018-10-24T15:04:06.000+0000","2018-12-07T06:15:05.333+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074206","579","HUFU - Herbarium Uberlandense","Ouro Branco","Parque Estadual Serra do Ouro Branco, Estrada do Parque.","pt","HUFU",1931781106,"BRA:UFU:HUFU:0000074206","Collection","Hemsing, P.K.B.; Romero, R.; Oliveira, L.F.A. & Lopes, I.T.F.V.","74206","UFU","Universidade Federal de Uberlândia (UFU)","Arvoreta, ca. de 2m. Botões florais imaturos.; Campo Rupestre.","",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.505278,-43.644444,"original coordinates","original coordinates OK"
"5","Miconia pepericarpa",1944855406,-15.366111,-42.449166,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.864+0000","2018-11-23T18:21:45.893+0000",123,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","none",920,0,"","Minas Gerais",2017,6,28,"2017-06-28T00:00:00","","2018-11-23T18:23:04.128+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105994","7121","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RIO PARDO DE MINAS","Cabeceira das Ripas.","pt","CEN",1944855406,"BRA:Cenargen:CEN:0000105994","Collection","Anderson Cássio Sevilha","105994","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","B. M. T. Walter",4,"Exsicatas","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","RIO PARDO DE MINAS","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.366111,-42.449166,"original coordinates","original coordinates outside municipality original in rio pardo de minas falls in montezuma"
"6","Miconia pepericarpa",1270105851,-21.710939,-44.926397,"gass84,iddatunl","5bad80c7-8b9e-448a-84fe-df70288f16ac","d07d294b-8ae1-48ab-94e2-f7caae47707d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.385+0000","2018-11-23T15:39:28.471+0000",129,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","2016-02-01T00:00:00",1380,0,"","Minas Gerais",2016,1,20,"2016-01-20T00:00:00","","2018-11-23T15:39:31.879+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUSC - Herbário Unisanta","BRA:UNISANTA:HUSC:0000011187","1412","HUSC - Herbário Unisanta","São Thomé das Letras","APA São Thomé, Canta Galo, Morro do Elefante.","pt","HUSC",1270105851,"BRA:UNISANTA:HUSC:0000011187","Collection","Sampaio, P.S.P.; Sampaio, A.F.P.; Sattelamyer, E.R.","11187","UNISANTA","Universidade Santa Cecília (UNISANTA)","Arbusto com 2m de altura, flores brancas.; Mata ciliar.","Sampaio, P.S.P.",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","São Thomé das Letras","Minas Gerais","brazil",1801,"São Thomé das Letras",3165206,-44.964472,-21.733926,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.710939,-44.926397,"original coordinates","original coordinates OK"
"7","Miconia pepericarpa",1853941489,-18.259417,-43.675889,"gass84,iddatunl","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:49.283+0000","2018-07-04T12:03:38.024+0000",131,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","2016-09-01T00:00:00",1379,0,"","Minas Gerais",2016,9,3,"2016-09-03T00:00:00","","2018-07-07T02:10:47.584+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000032954","230","HUEM - Herbário UEM","Diamantina","Distrito de Guinda., Próximo à BR-367. Campo rupestre, ponto 229.","pt","HUEM",1853941489,"BRA:UEM:HUEM:0000032954","Collection","R.Pacifico; C.A.Rossi; D.L.Estevam","32954","UEM","Universidade Estadual de Maringá, UEM","Arbusto, cerca 0,5m de altura.","R.Pacifico",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.259417,-43.675889,"original coordinates","original coordinates OK"
"8","Miconia pepericarpa",1570743560,-21.272817,-44.525261,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.129+0000","2018-03-06T12:00:01.458+0000",140,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","2017-01-01T00:00:00",1129,0,"","Minas Gerais",2016,10,31,"2016-10-31T00:00:00","2018-02-27T18:33:44.000+0000","2018-12-08T17:16:12.659+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009084","654","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Serra do Lenheiro, perto das antenas de transmissão.","pt","HUFSJ",1570743560,"BRA:UFSJ:HUFSJ:0000009084","Collection","Costa, MTR; Lombello, J","9084","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arbusto de 1,1 m de altura, flores brancas.","Sobral, M",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.272817,-44.525261,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in nazareno"
"9","Miconia pepericarpa",1438022801,-20.2625,-43.841389,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.886+0000","2018-02-15T05:17:52.404+0000",121,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","2016-12-15T00:00:00",1016,0,"SOUTH_AMERICA","Minas Gerais",2016,11,22,"2016-11-22T00:00:00","2018-01-16T21:10:59.000+0000","2018-12-06T19:16:30.500+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000183859","371","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Córrego Seco","pt","BHCB",1438022801,"BRA:UFMG:BHCB:0000183859","Collection","Sousa, NL; Souza, JAM; Avelar, R","183859","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.2625,-43.841389,"original coordinates","original coordinates OK"
"10","Miconia pepericarpa",1086684483,-19.877,-43.778,"gass84","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:51.714+0000","2018-09-24T16:36:55.573+0000",125,"none","PRESERVED_SPECIMEN",3858242,6,7707728,220,690,6683,3188558,3858242,3858242,"Miconia pepericarpa DC.","Miconia pepericarpa DC.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Miconia","Miconia pepericarpa","Miconia","pepericarpa","SPECIES","ACCEPTED","2015-01-01T00:00:00",NA,NA,"","Minas Gerais",2015,1,4,"2015-01-04T00:00:00","2018-08-21T19:33:47.000+0000","2018-12-06T13:38:57.813+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000081135","1149","UPCB - Herbário do Departamento de Botânica","Sabará","Região do ""Poço Amarelo"", a 5 km da sede municipal.","pt","UPCB",1086684483,"BRA:UFPR:UPCB:0000081135","Collection","Zorzanelli, J.P.F.","81135","UFPR","Universidade Federal do Paraná, UFPR","Arbusto com frutos amarronzados.","Goldenberg, R.",NA,"","","","","","","","",NA,"",NA,"","","","","",NA,"","",NA,NA,"","",NA,"",NA,"","","","","","","","","Sabará","Minas Gerais","brazil",2463,"Sabará",3156700,-43.779705,-19.851861,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.877,-43.778,"original coordinates","original coordinates OK"
