"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","recordNumber","otherCatalogNumbers","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","fieldNotes","identificationQualifier","individualCount","fieldNumber","verbatimLocality","depth","depthAccuracy","establishmentMeans","coordinateUncertaintyInMeters","verbatimElevation","georeferencedDate","georeferenceProtocol","georeferenceSources","infraspecificEpithet","identificationRemarks","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","verbatimTaxonRank","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tibouchina sellowiana",1931784231,-28.191389,-49.389722,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.298+0000","2018-10-25T12:34:38.276+0000",128,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2018-04-24T00:00:00",514,0,"Santa Catarina",2018,4,24,"2018-04-24T00:00:00","2018-10-01T12:58:48.000+0000","2018-12-07T06:15:07.561+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013365","CRI - Herbário Pe. Dr. Raulino Reitz","Orleans","Parque Estadual da Serra Furada.","pt","CRI",1931784231,"BRA:UNESC:CRI:0000013365","Collection","Aline Votri Guislon & Renato Colares","13365","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Vegetação em estádio Inicial","Renato Colares & Aline Votri Guislon","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Orleans","Santa Catarina","brazil",372,"Orleans",4211702,-49.372507,-28.280894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.191389,-49.389722,"original coordinates","original coordinates outside municipality original in orleans falls in grao para"
"2","Tibouchina sellowiana",1563408597,-28.647778,-49.608611,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.594+0000","2018-12-03T15:53:16.859+0000",122,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2017-03-11T00:00:00",NA,NA,"Santa Catarina",2017,3,11,"2017-03-11T00:00:00","2018-10-15T19:26:25.000+0000","2018-12-07T14:53:36.925+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000193676","ICN - Herbário do Instituto de Ciências Naturais","Nova Veneza","Área Particular de Preservação Ambiental São Francisco.","pt","ICN",1563408597,"BRA:UFRGS:ICN:0000193676","Collection","Rabuske, C; Santos-Jr.; R.","193676","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","R.; Rabuske, C; Santos-Jr.","SOUTH_AMERICA","194","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Nova Veneza","Santa Catarina","brazil",302,"Nova Veneza",4211603,-49.585162,-28.685164,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.647778,-49.608611,"original coordinates","original coordinates OK"
"3","Tibouchina sellowiana",1563408604,-28.6525,-49.631944,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:26.601+0000","2018-12-03T15:53:16.892+0000",122,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2017-03-10T00:00:00",NA,NA,"Santa Catarina",2017,3,10,"2017-03-10T00:00:00","2018-10-15T19:26:25.000+0000","2018-12-07T14:53:36.884+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000193677","ICN - Herbário do Instituto de Ciências Naturais","Nova Veneza","Área Particular de Preservação Ambiental São Francisco - Recanto do Uru.","pt","ICN",1563408604,"BRA:UFRGS:ICN:0000193677","Collection","Rabuske, C; Santos-Jr.; R.","193677","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","R.; Rabuske, C; Santos-Jr.","SOUTH_AMERICA","165","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Nova Veneza","Santa Catarina","brazil",302,"Nova Veneza",4211603,-49.585162,-28.685164,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.6525,-49.631944,"original coordinates","original coordinates OK"
"4","Tibouchina sellowiana",1658209546,-25.44389,-53.03197,"gass84","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:23.023+0000","2017-12-29T14:16:01.905+0000",125,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2017-06-22T00:00:00",9999,0,"Paraná",2017,6,22,"2017-06-22T00:00:00","","2018-07-07T10:20:07.092+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000005189","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","Dois Vizinhos","Bairro Centro Norte próximo Tomasson móveis.","pt","DVPR",1658209546,"BRA:UTFPR:DVPR:0000005189","Collection","Godoy, G.; Silva, R.Q.; Silva, R.Q.","5189","UTFPR","Universidade Tecnológica Federal do Paraná (UTFPR)","Árvore, ca. 3,8 m, folhas simples com aspecto coráceo, flores brancas e rosadas.","Godoy, G.","","s.n.","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Dois Vizinhos","Paraná","brazil",846,"Dois Vizinhos",4107207,-53.074742,-25.749995,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.44389,-53.03197,"original coordinates","original coordinates outside municipality original in dois vizinhos falls in quedas do iguacu"
"5","Tibouchina sellowiana",1853946721,-25.744167,-53.055556,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.408+0000","2018-11-24T12:32:18.413+0000",118,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2017-06-22T00:00:00",NA,NA,"Paraná",2017,6,22,"2017-06-22T00:00:00","","2018-11-24T12:32:31.176+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000025643","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Dois Vizinhos","Bairro Centro Norte próximo a Tomasson","pt","HCF",1853946721,"BRA:UTFPR:HCF:0000025643","Collection","G. Godoy","25643","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, ca. 3,8 m, folhas simples com aspecto coriáceo. Flores brancas e rosadas.","G. Godoy","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Dois Vizinhos","Paraná","brazil",846,"Dois Vizinhos",4107207,-53.074742,-25.749995,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.744167,-53.055556,"original coordinates","original coordinates OK"
"6","Tibouchina sellowiana",1913570831,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.873+0000","2018-10-24T15:38:21.146+0000",121,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2018-07-10T00:00:00",220,0,"Santa Catarina",2017,11,5,"2017-11-05T00:00:00","2018-10-11T17:22:51.000+0000","2018-12-10T13:35:41.670+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060047","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","interior de fragmento na rua antonio Zendrom. beira do caminho do fragmento.","pt","FURB",1913570831,"BRA:FURB:FURB:0000060047","Collection","Gebien, W.","60047","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Gebien, W.","","147","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"7","Tibouchina sellowiana",1853943818,-23.0744,-44.9597,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.251+0000","2018-09-24T19:21:12.802+0000",129,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2016,2,4,"2016-02-04T00:00:00","","2018-09-24T19:21:12.838+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000056707","IAC - Herbário do Instituto Agronômico de Campinas","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha","pt","IAC",1853943818,"BRA:IAC:IAC:0000056707","Collection","A.C.O. Souza; L.C. Bernacci","56707","IAC","Instituto Agronômico de Campinas, IAC","Parcela NUC 01 - regeneração após corte raso, seguido de fogo e pastagem, Ind. 1924","A.C.O. Souza","","185","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.0744,-44.9597,"original coordinates","original coordinates OK"
"8","Tibouchina sellowiana",1840930243,-28.191111,-49.391944,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:46.197+0000","2018-11-24T12:32:46.234+0000",128,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","none",470,0,"",2016,4,4,"2016-04-04T00:00:00","2018-11-23T16:25:16.000+0000","2018-12-08T19:50:39.974+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011793","CRI - Herbário Pe. Dr. Raulino Reitz","Grão","Parque Estadual Serra Furada.","pt","CRI",1840930243,"BRA:UNESC:CRI:0000011793","Collection","Guilherme Alves Elias; Robson dos Santos, Peterson T. Padilha & Guilherme Lodetti","11793","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Floresta Ombrófila Densa Montana","Guilherme Lodetti","","","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Grão","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-28.191111,-49.391944,"original coordinates","original coordinates outside municipality original in grao falls in grao para"
"9","Tibouchina sellowiana",1837392226,-28.08,-49.32,"gass84","05776b2b-eda0-4a70-ba81-986e3f100e1a","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:12.969+0000","2018-09-25T14:38:45.547+0000",81,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2017-02-17T00:00:00",426,0,"Santa Catarina",2016,8,2,"2016-08-02T00:00:00","2018-08-22T15:17:12.000+0000","2018-12-08T03:39:48.570+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOI - Herbário Joinvillea","BRA:UNIVILLE:JOI:0000017330","JOI - Herbário Joinvillea","Grão Pará","","pt","JOI",1837392226,"BRA:UNIVILLE:JOI:0000017330","Collection","Uller, H.F.","17330","UNIVILLE","Universidade da Região de Joinville (UNIVILLE)","","Farias, D.M.","","940","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Grão Pará","Santa Catarina","brazil",394,"Grão Pará",4206108,-49.314586,-28.155019,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.08,-49.32,"original coordinates","original coordinates OK"
"10","Tibouchina sellowiana",1563171136,-26.929167,-49.048611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.014+0000","2018-10-24T15:38:17.856+0000",121,"none","PRESERVED_SPECIMEN",3859738,6,7707728,220,690,6683,3188517,3859738,3859738,"Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","Tibouchina sellowiana","Tibouchina","sellowiana","SPECIES","ACCEPTED","2016-12-15T00:00:00",40,0,"Santa Catarina",2016,12,13,"2016-12-13T00:00:00","2018-10-11T17:22:51.000+0000","2018-12-07T14:50:39.943+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052468","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Ribeirão Fresco.","pt","FURB",1563171136,"BRA:FURB:FURB:0000052468","Collection","Funez, L.A.","52468","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores novas brancas, flores velhas róseas","Funez, L.A.","","5968","","","","","","",NA,"","",NA,"","",NA,NA,"","",NA,NA,"",NA,"","","","","","","",NA,"","","","",NA,NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.929167,-49.048611,"original coordinates","original coordinates OK"
