"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","continent","coordinateUncertaintyInMeters","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","fieldNumber","verbatimLocality","georeferenceProtocol","identificationRemarks","verbatimTaxonRank","higherClassification","higherGeography","eventRemarks","infraspecificEpithet","georeferencedDate","organismID","datasetID","accessRights","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vochysia acuminata",1819183374,-21.930278,-41.925833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.652+0000","2018-09-24T19:58:58.918+0000",207,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","2018-01-31T00:00:00","Rio de Janeiro",2017,11,25,"2017-11-25T00:00:00","2018-05-11T11:05:25.455+0000","2018-12-10T05:45:50.890+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378701","7490","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Terras Frias. Ribeirão Vermelho, trilha para o local de captação de água da CEDAE. Parque Estadual do Desengano","RB",1819183374,"urn:catalog:JBRJ:RB:1378701","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines","RB01378701","RB 756252","JBRJ","Árvore matriz nº 87; CAP 221 cm; frequente; folhas discolores verdes; flor de cor amarela; coletada no interior do fragmento em área com dossel aberto","L. J. S. Pinto",NA,NA,"","","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.930278,-41.925833,"original coordinates","original coordinates OK"
"2","Vochysia acuminata",1427600804,-17.810833,-43.742778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.605+0000","2018-09-24T19:58:13.063+0000",207,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","none","Minas Gerais",2016,11,3,"2016-11-03T00:00:00","2018-01-26T11:17:26.340+0000","2018-12-09T23:27:22.980+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1219080","19705","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","estrada para Taquaral, localidade de Rural. campos rupestres em afloramentos rochosos e capões de mata. Parque Nacional Sempre Vivas","RB",1427600804,"urn:catalog:JBRJ:RB:1219080","PhysicalObject","G.Martinelli; T.Lima, D.Maurenza","RB01219080","RB 674206","JBRJ","árvore, 16m; folhas verdes, discolores; flores amarelas, ovário verde; frutos imaturos de cor verde.","R.C.FORZZA",1182,NA,"","","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.810833,-43.742778,"original coordinates","original coordinates outside municipality original in diamantina falls in olhos-d'agua"
"3","Vochysia acuminata",1872035323,-17.4839,-43.4434,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:01.328+0000","2018-12-03T16:40:39.278+0000",122,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","2018-01-01T00:00:00","Minas Gerais",2016,11,3,"2016-11-03T00:00:00","2018-11-21T16:40:56.000+0000","2018-12-09T14:52:09.541+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000198727","19678","UEC - Herbário da Universidade Estadual de Campinas","Diamantina","Pq. Nacional Sempre Vivas. Estrada para Taquaral, localidade de Rural.","UEC",1872035323,"BRA:UNICAMP:UEC:0000198727","Collection","Martinelli, G.; Lima, T.; Maurenza, D.","198727","","UNICAMP","Árvore, 14m.; folhas verdes, discolores; flores com pedicelo, calice cálcar amarelo, ovário verde; frutos imaturos de cor verde.; Campos rupestres em afloramentos rochosos e capões de mata.","",1182,0,"pt","Universidade Estadual de Campinas, UNICAMP","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.4839,-43.4434,"original coordinates","original coordinates outside municipality original in diamantina falls in olhos-d'agua"
"4","Vochysia acuminata",1077250173,-12.995278,-41.326667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.372+0000","2018-12-03T16:16:24.197+0000",122,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","2015-04-01T00:00:00","Bahia",2015,2,9,"2015-02-09T00:00:00","2018-10-25T19:19:54.000+0000","2018-12-06T14:16:42.610+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000119174","23326","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, Trilha do Tiburtino.","ALCB",1077250173,"BRA:UFBA:ALCB:0000119174","Collection","Guedes, ML; Costa, TF","119174","","Universidade Federal da Bahia (UFBA)","de ca 2 m . de altura. Folhas pecioladas, opostas, verde-amareladas, coriáceas, acuminadas, margens inteiras. Fruto cápsula.","Guedes, ML",NA,NA,"pt","Universidade Federal da Bahia (UFBA)","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995278,-41.326667,"original coordinates","original coordinates OK"
"5","Vochysia acuminata",1316181386,-19.085556,-43.552222,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.845+0000","2018-01-05T18:24:13.913+0000",137,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","none","Minas Gerais",2015,10,25,"2015-10-25T00:00:00","2016-09-19T18:43:35.000+0000","2018-12-09T14:26:05.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000011235","0","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Conceição do Mato Dentro","Parque Serra do Intendente","BHZB",1316181386,"BRA:FZB-BH:BHZB:0000011235","Collection","Assis, L.","11235","","FZB-BH","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","",NA,NA,"pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.085556,-43.552222,"original coordinates","original coordinates OK"
"6","Vochysia acuminata",1455753673,-18.0844,-43.2214,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:59.689+0000","2018-12-03T16:40:58.905+0000",122,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","2017-05-01T00:00:00","Minas Gerais",2015,10,13,"2015-10-13T00:00:00","2018-11-21T16:40:56.000+0000","2018-12-03T16:41:46.751+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000195134","18898","UEC - Herbário da Universidade Estadual de Campinas","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Campos rupestres acima da cachoeira do Crioulo.","UEC",1455753673,"BRA:UNICAMP:UEC:0000195134","Collection","Martinelli, G.; Baez, C.","195134","","UNICAMP","Arvoreta, 5m, heliófila, folhas verdes, discolores, flores de cor amarelo vivo.; Campos rupestres com capões de cerrado.","Shimizu, G.H.",900,0,"pt","Universidade Estadual de Campinas, UNICAMP","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.0844,-43.2214,"original coordinates","original coordinates outside municipality original in sao goncalo do rio preto falls in felicio dos santos"
"7","Vochysia acuminata",1671705967,-13.0025,-41.389444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.350+0000","2018-09-10T18:27:50.343+0000",124,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","none","Bahia",2014,5,2,"2014-05-02T00:00:00","2018-09-06T20:11:37.000+0000","2018-12-06T15:07:40.815+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000230797","429","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Córrego Sertãozinho.","HUEFS",1671705967,"BRA:UEFS:HUEFS:0000230797","Collection","Martins, C.T.V.D.","230797","","UEFS","","",978,0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.0025,-41.389444,"original coordinates","original coordinates OK"
"8","Vochysia acuminata",1944982083,-16.919722,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.345+0000","2018-11-24T12:34:53.389+0000",122,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","none","Bahia",2014,8,4,"2014-08-04T00:00:00","","2018-11-24T12:36:01.134+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150800","212","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1404-2-2-8","CEPEC",1944982083,"BRA:CEPLAC:CEPEC:0000150800","Collection","Nogueira, M.G.C.","150800","5/12/2016","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","",NA,NA,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.919722,-39.599444,"original coordinates","original coordinates OK"
"9","Vochysia acuminata",1303205966,-13.014722,-41.014722,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.943+0000","2018-09-24T19:20:46.581+0000",128,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","2015-01-01T00:00:00","Bahia",2014,11,14,"2014-11-14T00:00:00","2018-08-13T19:51:24.000+0000","2018-12-07T20:18:41.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000059051","23092","EAC - Herbário Prisco Bezerra","Mucugê","Chapada Diamantina, caminho para Tiburtino.","EAC",1303205966,"BRA:UFC:EAC:0000059051","Collection","Guedes, M.L.","59051","","Universidade Federal do Ceará, UFC","Arbusto. Folhas coriáceas, amarelas. Inflorescência terminal, flores amarelo-ouro.; Campo rupestre.","Guedes, M.L.",NA,NA,"pt","Universidade Federal do Ceará, UFC","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.014722,-41.014722,"original coordinates","original coordinates outside municipality original in mucuge falls in itaete"
"10","Vochysia acuminata",1087185031,-19.046389,-43.708056,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.069+0000","2018-01-05T18:24:13.534+0000",137,"none","PRESERVED_SPECIMEN",7288318,6,7707728,220,690,3231623,8225540,7288318,7288318,"Vochysia acuminata Bong.","Vochysia acuminata Bong.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia acuminata","Vochysia","acuminata","SPECIES","ACCEPTED","none","Minas Gerais",2013,1,28,"2013-01-28T00:00:00","2016-05-17T18:58:49.000+0000","2018-12-08T13:03:12.636+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000010155","946","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais, Brumas","BHZB",1087185031,"BRA:FZB-BH:BHZB:0000010155","Collection","Fernandes, M.G.C. et al.","10155","","FZB-BH","; Habitat: Mata Ciliar; Fruto: Frutos imaturos verdes e maduros secos deiscentes; Bioma: Cerrado","",1285,0,"pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","",NA,"","","","","",NA,"","",NA,"","","",NA,"",NA,"","","","","","","","","","","","",NA,"","","","","","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.046389,-43.708056,"original coordinates","original coordinates OK"
