"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","identificationQualifier","habitat","georeferenceProtocol","eventRemarks","higherClassification","continent","nomenclaturalCode","verbatimEventDate","higherGeography","verbatimCoordinateSystem","startDayOfYear","collectionID","references","institutionID","endDayOfYear","county","verbatimElevation","coordinateUncertaintyInMeters","georeferenceSources","fieldNumber","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Callisthene mollissima",1135088983,-14.12288,-48.3162,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:59.216+0000","2018-12-03T16:40:36.845+0000",122,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","2013-11-10T00:00:00",507,0,"Goiás",2013,9,6,"2013-09-06T00:00:00","2018-11-21T16:40:52.000+0000","2018-12-03T16:40:39.800+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000064872","237","UEC - Herbário da Universidade Estadual de Campinas","Colinas do Sul","Margens do rio Tocantinsinho, cachoeira das Pedras Bonitas, estrada vicinal ao sul da rod. Colinas do Sul - Niquelândia (GO 132), a cerca de 4 km de Colinas do Sul e cerca de 1,5 km antes da ponte sobre o rio Tocantinsinho","pt","UEC",1135088983,"BRA:UNICAMP:UEC:0000064872","Collection","Devecchi, M.F.; Mello-Silva, R.; Pirani, J.R.","64872","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arvoreta ca. 3 m alt. Flores com pétalas amarelo-alvas.; Cerrado pedregoso nas encostas do rio.","Devecchi, M.F.",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Colinas do Sul","Goiás","brazil",3349,"Colinas do Sul",5205521,-48.075231,-13.984131,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.12288,-48.3162,"original coordinates","original coordinates outside municipality original in colinas do sul falls in niquelandia"
"2","Callisthene mollissima",1265926406,-11.670555,-47.707222,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:37.006+0000","2018-11-23T18:21:37.151+0000",123,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","none",NA,NA,"Tocantins",2010,8,9,"2010-08-09T00:00:00","","2018-11-23T18:22:52.773+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000089442","1420","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","NATIVIDADE","","pt","CEN",1265926406,"BRA:Cenargen:CEN:0000089442","Collection","Ricardo Flores Haidar","89442","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Frutos maduros. Estudo ambiental para criação do ""Parque Nacional da Serra de Natividade"". MMA /FUNATURA Doação.","R. F. Haidar",1,"Exsicatas","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","NATIVIDADE","Tocantins","brazil",3629,"Natividade",1714203,-47.648626,-11.797878,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.670555,-47.707222,"original coordinates","original coordinates OK"
"3","Callisthene mollissima",1090528822,-11.633611,-47.263889,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:32.781+0000","2017-12-29T14:53:01.547+0000",129,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","2009-07-01T00:00:00",409,0,"Tocantins",2009,7,5,"2009-07-05T00:00:00","2016-12-15T18:25:09.000+0000","2018-12-08T04:43:04.757+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000003240","1532","HUTO - Herbário da Universidade de Tocantins","Almas","Bacia do Tocantins. Sub-bacia do rio Manuel Alves da Natividade. Região da Fazenda Jaó. Solo argilo-arenoso amarelado com tapiocanga. Relevo plano","pt","HUTO",1090528822,"BRA:UNITINS:HUTO:0000003240","Collection","Oliveira, F.C.A.","3240","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore 8 m de altura e 20 cm DAP. Casca cor cinza, estriada. Folhas discolores, cartáceas. Frutos maduros marrons. Abundante; Cerrado alto","Fonseca, M.L.",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Almas","Tocantins","brazil",3681,"Almas",1700400,-47.2099,-11.430041,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.633611,-47.263889,"original coordinates","original coordinates OK"
"4","Callisthene mollissima",1090528649,-12.550833,-49.751389,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:32.681+0000","2017-12-29T14:53:01.044+0000",129,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","2009-07-01T00:00:00",302,0,"Tocantins",2009,7,11,"2009-07-11T00:00:00","2016-12-15T18:25:09.000+0000","2018-12-08T04:43:04.848+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000003077","6249","HUTO - Herbário da Universidade de Tocantins","Sandolândia","Bacia do Araguaia. Sub-bacia do rio Javaés. Solo argilo-arenoso. Relevo plano","pt","HUTO",1090528649,"BRA:UNITINS:HUTO:0000003077","Collection","Fonseca, M.L.","3077","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore 8 m de altura e 20 cm DAP. Casca gretada. Folhas cartáceas, discolores. Frutos maduros marrons; Cerrado alto, seco","Fonseca, M.L.",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Sandolândia","Tocantins","brazil",3543,"Sandolândia",1718840,-49.876126,-12.401502,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.550833,-49.751389,"original coordinates","original coordinates OK"
"5","Callisthene mollissima",1094887344,-12.971667,-48.547778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:34.886+0000","2018-09-10T18:27:16.716+0000",124,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","none",611,0,"Tocantins",2009,7,9,"2009-07-09T00:00:00","","2018-09-10T18:27:42.260+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000170242","6166","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jaú do Tocantins","Bacia do Tocantins. Sub-bacia: Tocantins (T-1, área 1, ponto 1b).","pt","HUEFS",1094887344,"BRA:UEFS:HUEFS:0000170242","Collection","Fonseca, M.L.","170242","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Jaú do Tocantins","Tocantins","brazil",3496,"Jaú do Tocantins",1711506,-48.645537,-12.748164,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.971667,-48.547778,"original coordinates","original coordinates OK"
"6","Callisthene mollissima",1094887295,-11.970833,-47.631667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:34.838+0000","2018-09-10T18:27:16.780+0000",124,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","none",335,0,"Tocantins",2009,7,8,"2009-07-08T00:00:00","","2018-09-10T18:27:42.138+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000170244","6152","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Natividade","Bacia do Tocantins. Sub-bacia: Manuel Alves da Natividade. Região do Engenho Velho (T-5, área 8, ponto 36).","pt","HUEFS",1094887295,"BRA:UEFS:HUEFS:0000170244","Collection","Fonseca, M.L.","170244","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Natividade","Tocantins","brazil",3629,"Natividade",1714203,-47.648626,-11.797878,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.970833,-47.631667,"original coordinates","original coordinates OK"
"7","Callisthene mollissima",1094887355,-12.791389,-48.707222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:34.864+0000","2018-09-10T18:27:16.718+0000",124,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","none",363,0,"Tocantins",2009,7,9,"2009-07-09T00:00:00","","2018-09-10T18:27:42.145+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000170263","6219","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jaú do Tocantins","Bacia do Tocantins. Sub-bacia: Santa Tereza. (T-2, área 1, ponto 6).","pt","HUEFS",1094887355,"BRA:UEFS:HUEFS:0000170263","Collection","Fonseca, M.L.","170263","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Jaú do Tocantins","Tocantins","brazil",3496,"Jaú do Tocantins",1711506,-48.645537,-12.748164,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.791389,-48.707222,"original coordinates","original coordinates OK"
"8","Callisthene mollissima",1094888481,-12.895833,-47.848333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.560+0000","2018-09-10T18:27:17.316+0000",124,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","none",296,0,"Tocantins",2008,10,15,"2008-10-15T00:00:00","","2018-09-10T18:27:43.062+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000171402","76","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Paranã","Bacia do Tocantins. Sub Bacia : Rio Paranã.","pt","HUEFS",1094888481,"BRA:UEFS:HUEFS:0000171402","Collection","Guimarães, L.L.","171402","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo com Manchas de Cerrado.","",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Paranã","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.895833,-47.848333,"original coordinates","original coordinates OK"
"9","Callisthene mollissima",1090529195,-12.534667,-47.19925,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:32.913+0000","2017-12-29T14:53:02.449+0000",129,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","2008-10-01T00:00:00",342,0,"Tocantins",2008,10,15,"2008-10-15T00:00:00","2016-12-15T18:25:09.000+0000","2018-12-08T04:43:05.180+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000003654","1367","HUTO - Herbário da Universidade de Tocantins","Conceição do Tocantins","Bacia do Tocantins. Sub-bacia do rio Palma. Solo cascalhento. Relevo plano","pt","HUTO",1090529195,"BRA:UNITINS:HUTO:0000003654","Collection","Oliveira, F.C.A.","3654","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore ca. 5 m de altura e 13 cm DAP. Tronco com casca suberosa, gretada. Botões florais esverdeados; Cerrado xerofito","Mendonça, R.C.",NA,"","","","","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Conceição do Tocantins","Tocantins","brazil",3571,"Conceição do Tocantins",1705607,-47.303845,-12.171551,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.534667,-47.19925,"original coordinates","original coordinates outside municipality original in conceicao do tocantins falls in arraias"
"10","Callisthene mollissima",1424439146,-11.686111,-49.691389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:23.720+0000","2018-09-24T20:03:38.929+0000",207,"none","PRESERVED_SPECIMEN",4030784,6,7707728,220,690,3231623,7288309,4030784,4030784,"Callisthene mollissima Warm.","Callisthene mollissima Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Callisthene","Callisthene mollissima","Callisthene","mollissima","SPECIES","ACCEPTED","none",185,NA,"Tocantins",2008,10,9,"2008-10-09T00:00:00","2017-10-14T04:50:19.337+0000","2018-12-06T17:00:25.377+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:757881","6170","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Formoso do Araguaia","Bacia do Araguaia. Sub-bacia do Rio Formoso. Folha: SC-22-Z-C. Ponto 5 b.","","RB",1424439146,"urn:catalog:JBRJ:RB:757881","PhysicalObject","R.C. Mendonça; F.C.A. Oliveira; L.L. Guimarães; E. Cardoso","RB00757881","JBRJ","","Árvore heliófila, 8m altura e 35cm DAP. Tronco com casca escamosa. Folhagem nova. Flor com corola amarela com manchas alaranjadas. Botão floral amarelo. Abundante","M.L. Fonseca",NA,"","RB 567517","Solo areno-argiloso. Relevo plano. Área transformada em pasto com árvores testemunhas de cerrado alto","cf.","","","","","","","","","",NA,"","","",NA,"","",NA,"",NA,NA,"","","Formoso do Araguaia","Tocantins","brazil",3604,"Formoso do Araguaia",1708205,-50.098412,-11.959034,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.686111,-49.691389,"original coordinates","original coordinates OK"
