"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","continent","habitat","higherGeography","georeferenceProtocol","eventRemarks","identificationQualifier","higherClassification","references","institutionID","county","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","fieldNotes","rights","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimCoordinateSystem","coordinateUncertaintyInMeters","verbatimTaxonRank","typeStatus","organismID","datasetID","accessRights","dynamicProperties","fieldNumber","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vochysia gardneri",1944856184,-11.795555,-46.380833,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.758+0000","2018-11-23T18:21:46.800+0000",123,"none","PRESERVED_SPECIMEN",1,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",754,0,"Tocantins",2017,4,20,"2017-04-20T00:00:00","2018-11-23T18:23:04.541+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106656","1548","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PONTE ALTA DO BOM JESUS","Rodovia TO-040, próximo à divisa com a Bahia.","pt","CEN",1944856184,"BRA:Cenargen:CEN:0000106656","Collection","Exsicatas","Guilherme de M. Antar","106656","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Cálice e corola amarelos. Doação Universidade de São Paulo - Herbário SPF.","G. H. Shimizu","","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","PONTE ALTA DO BOM JESUS","Tocantins","brazil",3586,"Ponte Alta do Bom Jesus",1717800,-46.579421,-12.052438,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.795555,-46.380833,"original coordinates","original coordinates OK"
"2","Vochysia gardneri",1913584020,-9.72,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.260+0000","2018-11-23T18:21:44.396+0000",123,"none","PRESERVED_SPECIMEN",5,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",NA,NA,"Tocantins",2017,6,2,"2017-06-02T00:00:00","2018-12-10T13:35:48.798+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103978","85","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MIRACEMA DO TOCANTINS","Conglomerado: TO-267. Subunidade 2, subparcela 4, indivíduo 19.","pt","CEN",1913584020,"BRA:Cenargen:CEN:0000103978","Collection","Exsicatas","Rômullo Quirino de Souza Ferreira","103978","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 5,7 m de altura, e 12,9 cm de DAP, base reta. Fuste de casca externa fina, do tipo lisa, cor cinza, casca interna amarela.","G. H. Shimizu","2018-10-26T14:09:53.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","MIRACEMA DO TOCANTINS","Tocantins","brazil",3950,"Miracema do Tocantins",1713205,-48.550085,-9.754173,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.72,-48.42,"original coordinates","original coordinates OK"
"3","Vochysia gardneri",1913582743,-12.24,-46.8,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.288+0000","2018-11-23T18:21:43.329+0000",123,"none","PRESERVED_SPECIMEN",3,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",NA,NA,"Tocantins",2017,7,9,"2017-07-09T00:00:00","2018-12-10T13:35:48.202+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102649","452","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PONTE ALTA DO BOM JESUS","Conglomerado: TO-608. Subunidade 2, subparcela 6, indivíduo 12.","pt","CEN",1913582743,"BRA:Cenargen:CEN:0000102649","Collection","Exsicatas","Natália Rodrigues Bijos","102649","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 5,2 m de altura e 14,1 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa e de cor cinza.","L. M. Brauner","2018-10-26T14:09:53.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","PONTE ALTA DO BOM JESUS","Tocantins","brazil",3586,"Ponte Alta do Bom Jesus",1717800,-46.579421,-12.052438,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.24,-46.8,"original coordinates","original coordinates OK"
"4","Vochysia gardneri",1913583825,-9,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.131+0000","2018-11-23T18:21:44.296+0000",123,"none","PRESERVED_SPECIMEN",5,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",NA,NA,"Tocantins",2017,7,5,"2017-07-05T00:00:00","2018-12-10T13:35:48.639+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103765","367","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","FORTALEZA DO TABOCAO","Conglomerado: TO-194. Subunidade 1, subparcela 10, indivíduo 8 RN.","pt","CEN",1913583825,"BRA:Cenargen:CEN:0000103765","Collection","Exsicatas","Teddy. D. R. Terra","103765","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 12,5 m de altura, base reta.","G. H. Shimizu","2018-10-26T14:09:53.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","FORTALEZA DO TABOCAO","Tocantins","brazil",4081,"Fortaleza do Tabocão",1708254,-48.544853,-9.072159,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9,-48.42,"original coordinates","original coordinates OK"
"5","Vochysia gardneri",1913583995,-10.44,-48.96,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.272+0000","2018-11-23T18:21:44.412+0000",123,"none","PRESERVED_SPECIMEN",5,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",NA,NA,"Tocantins",2017,8,22,"2017-08-22T00:00:00","2018-12-10T13:35:48.698+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103968","3461","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","TUPIRATINS","Conglomerado:TO-150. Subunidade 1, subparcela 1, indivíduo 1.","pt","CEN",1913583995,"BRA:Cenargen:CEN:0000103968","Collection","Exsicatas","Luiz Aquino Silva Santos","103968","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 3,8 m de altura, 5,3 cm de DAP, base reta. Fruto imaturo, 7 cm de dimensão, forma de fuso, consistênci","G. H. Shimizu","2018-10-26T14:09:53.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","TUPIRATINS","Tocantins","brazil",4205,"Tupiratins",1721307,-48.209964,-8.357378,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.44,-48.96,"original coordinates","original coordinates outside municipality original in tupiratins falls in pugmil"
"6","Vochysia gardneri",1848112923,-11.290278,-47.571944,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:34.204+0000","2018-07-04T12:05:37.515+0000",129,"none","PRESERVED_SPECIMEN",NA,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",9999,0,"Tocantins",2017,8,22,"2017-08-22T00:00:00","2018-12-08T15:07:37.050+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000007132","128","HUTO - Herbário da Universidade de Tocantins","Pindorama do Tocantins","Bacia do rio Tocantins. Sub-bacia do rio Bagagem","pt","HUTO",1848112923,"BRA:UNITINS:HUTO:0000007132","Collection","","Lemos, H.L.","7132","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore com cerca de 3,50 m de altura. Frutos verdes.; Cerrado rupestre.","","2018-06-20T11:37:49.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","Pindorama do Tocantins","Tocantins","brazil",3718,"Pindorama do Tocantins",1717008,-47.55928,-11.159387,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.290278,-47.571944,"original coordinates","original coordinates OK"
"7","Vochysia gardneri",1848113057,-11.363056,-47.390833,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:34.227+0000","2018-07-04T12:05:37.337+0000",129,"none","PRESERVED_SPECIMEN",NA,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",9999,0,"Tocantins",2017,8,23,"2017-08-23T00:00:00","2018-12-08T15:07:37.140+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000007154","150","HUTO - Herbário da Universidade de Tocantins","Almas","Bacia do rio Tocantins. Sub-bacia do rio do Peixe","pt","HUTO",1848113057,"BRA:UNITINS:HUTO:0000007154","Collection","","Lemos, H.L.","7154","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Árvore com cerca de 6 m de altura. Frutos imaturos verdes.; Cerrado denso.","","2018-06-20T11:37:49.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","Almas","Tocantins","brazil",3681,"Almas",1700400,-47.2099,-11.430041,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.363056,-47.390833,"original coordinates","original coordinates OK"
"8","Vochysia gardneri",1913584018,-9.54,-46.62,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.247+0000","2018-11-23T18:21:44.387+0000",123,"none","PRESERVED_SPECIMEN",4,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",NA,NA,"Tocantins",2017,8,8,"2017-08-08T00:00:00","2018-12-10T13:35:48.813+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103981","393","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","LIZARDA","Conglomerado: TO-257. Subunidade 1, subparcela 1, indivíduo 2.","pt","CEN",1913584018,"BRA:Cenargen:CEN:0000103981","Collection","Exsicatas","Rômullo Quirino de Souza Ferreira","103981","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Arbusto com 3 m de altura. Fruto imaturo, forma elipsoide, 3 cm de dimensão, cor interna branca, consistência externa seca, possui arilo.","G. H. Shimizu","2018-10-26T14:09:53.000+0000","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","LIZARDA","Tocantins","brazil",3995,"Lizarda",1712405,-46.938506,-9.525281,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.54,-46.62,"original coordinates","original coordinates OK"
"9","Vochysia gardneri",1587329376,-6.9325,-47.381388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.001+0000","2018-11-23T18:21:41.183+0000",123,"none","PRESERVED_SPECIMEN",5,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",171,0,"Maranhão",2016,4,7,"2016-04-07T00:00:00","2018-11-23T18:22:58.526+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000097856","5694","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAROLINA","Terraço ao longo do ribeirão das Lajes.","pt","CEN",1587329376,"BRA:Cenargen:CEN:0000097856","Collection","Exsicatas","Anderson Cássio Sevilha","97856","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Coletado em baixada.","B. M. T. Walter","","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","CAROLINA","Maranhão","brazil",4446,"Carolina",2102804,-47.202587,-7.373867,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.9325,-47.381388,"original coordinates","original coordinates OK"
"10","Vochysia gardneri",1587326904,-7.051944,-47.442777,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.885+0000","2018-11-23T18:21:40.047+0000",123,"none","PRESERVED_SPECIMEN",5,4030524,6,7707728,220,690,3231623,8225540,4030524,4030524,"Vochysia gardneri Warm.","Vochysia gardneri Warm.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia gardneri","Vochysia","gardneri","SPECIES","ACCEPTED","none",381,0,"Maranhão",2016,4,10,"2016-04-10T00:00:00","2018-11-23T18:22:57.008+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095457","2853","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAROLINA","Santuário Ecológico Pedra Caída. Topo do morro do teleférico. Trilha para a torre.","pt","CEN",1587326904,"BRA:Cenargen:CEN:0000095457","Collection","Exsicatas","Marcelo Fragomeni Simon","95457","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore 5 m. Ramos avermelhados. Flores amarelas. Cerrado. Frequente.","B. M. T. Walter","","","","","","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","",NA,"","CAROLINA","Maranhão","brazil",4446,"Carolina",2102804,-47.202587,-7.373867,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.051944,-47.442777,"original coordinates","original coordinates OK"
