"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","modified","otherCatalogNumbers","coordinateUncertaintyInMeters","habitat","county","fieldNumber","vernacularName","verbatimElevation","organismQuantity","georeferencedDate","georeferencedBy","georeferenceProtocol","verbatimSRS","georeferenceVerificationStatus","georeferenceRemarks","verbatimCoordinateSystem","verbatimLocality","previousIdentifications","organismQuantityType","georeferenceSources","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","eventRemarks","higherClassification","rights","identificationRemarks","higherGeography","taxonRemarks","verbatimTaxonRank","depth","depthAccuracy","scientificNameID","dynamicProperties","eventTime","locationID","datasetID","accessRights","identificationID","parentNameUsage","typeStatus","typifiedName","organismID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vochysia pyramidalis",1835181581,-15.712778,-48.953056,"gass84,iddatunl","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.870+0000","2018-09-10T18:28:52.434+0000",135,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","2018-01-01T00:00:00",1076,0,"SOUTH_AMERICA","Goiás",2018,1,15,"2018-01-15T00:00:00","2018-09-10T18:28:52.608+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033417","1704","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Abaixo da pedreira desativada, na nascente do Córrego Chapadão","pt","HEPH",1835181581,"BRA:JBB:HEPH:0000033417","Collection","Chacon, RG; Rivaroli, GV; Tinti, BV","33417","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore 8m, frutos imaturos; Mata de galeria inundável","Chacon, RG",NA,"","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.712778,-48.953056,"original coordinates","original coordinates OK"
"2","Vochysia pyramidalis",1944854434,-17.300833,-50.819722,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.747+0000","2018-11-23T18:21:44.796+0000",123,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","none",NA,NA,"","Goiás",2018,1,3,"2018-01-03T00:00:00","2018-11-23T18:23:03.530+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104935","9","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RIO VERDE","","pt","CEN",1944854434,"BRA:Cenargen:CEN:0000104935","Collection","Matheus Santos Martins","104935","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Mata de galeria próxima ao Rio Pindaíba, onde será construída a CGH Pindaíba III. 10 m de altura x 39 cm de DAP. Doação da Flora do Brasil - Goias.","M. S. Martins",1,"Exsicatas","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"RIO VERDE","Goiás","brazil",2823,"Rio Verde",5218805,-51.038215,-17.739198,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.300833,-50.819722,"original coordinates","original coordinates OK"
"3","Vochysia pyramidalis",1890644136,-15.708611,-48.950833,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:09.186+0000","2018-09-10T18:28:53.566+0000",135,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","2018-08-15T00:00:00",1083,0,"SOUTH_AMERICA","Goiás",2018,5,10,"2018-05-10T00:00:00","2018-12-08T13:12:40.820+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033930","2224","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji","pt","HEPH",1890644136,"BRA:JBB:HEPH:0000033930","Collection","Rosa, PO; Rivaroli, GV; Cardoso, PPM; Pereira, MG; Silva, DS","33930","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore, ca. de 5,0m. Frutos maduros marrons (dispersos); Em solo rochoso na beira d#?#água","Chacon, RG",NA,"","2018-08-17T14:57:55.000+0000","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.708611,-48.950833,"original coordinates","original coordinates OK"
"4","Vochysia pyramidalis",1500373923,-13.983333,-42.35,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.795+0000","2018-12-03T16:16:22.483+0000",122,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","2017-03-01T00:00:00",990,0,"SOUTH_AMERICA","Bahia",2017,2,4,"2017-02-04T00:00:00","2018-12-08T21:27:06.371+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126886","25421","ALCB - Herbário Alexandre Leal Costa","Rio de Contas","Chapada Diamantina, Cachoeira do Fraga.","pt","ALCB",1500373923,"BRA:UFBA:ALCB:0000126886","Collection","Guedes, ML; Alunos de Sistemática Evolução de Espermatófitas","126886","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores, face abaxial ferrugínea. Frutos cápsulas, imaturos.","Guedes, ML",NA,"","2018-08-28T19:20:36.000+0000","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.983333,-42.35,"original coordinates","original coordinates outside municipality original in rio de contas falls in lagoa real"
"5","Vochysia pyramidalis",1570755756,-13.583333,-41.8,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.178+0000","2018-11-24T12:32:16.204+0000",118,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","2017-03-01T00:00:00",994,0,"","Bahia",2017,2,3,"2017-02-03T00:00:00","2018-12-08T17:16:19.352+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000022957","25323","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Rio de Contas","Chapada Diamantina, Sítio Bonito","pt","HCF",1570755756,"BRA:UTFPR:HCF:0000022957","Collection","M.L. Guedes","22957","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de ca. 6 m de altura. Folhas cartáceas, discolores, face abaxial ferrugínea. Flores amarelas. Frutos jovens. Cerrado.","M.L. Guedes",NA,"","2018-10-30T18:03:35.000+0000","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.583333,-41.8,"original coordinates","original coordinates OK"
"6","Vochysia pyramidalis",1500373995,-13.583333,-41.8,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.781+0000","2018-12-03T16:16:22.356+0000",122,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","2017-03-01T00:00:00",994,0,"SOUTH_AMERICA","Bahia",2017,2,3,"2017-02-03T00:00:00","2018-12-08T21:27:06.432+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127127","25323","ALCB - Herbário Alexandre Leal Costa","Rio de Contas","Chapada Diamantina, Sítio Bonito.","pt","ALCB",1500373995,"BRA:UFBA:ALCB:0000127127","Collection","Guedes, ML; Alunos de Botânica BIO C05","127127","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 6 m de altura. Folhas cartáceas, discolores, face abaxial ferrugínea. Flores amarelas. Frutos jovens.; Folhas coriáceas, pecíolo curto, com indumento ferruginoso. Flores com pétalas carnosas, as três pétalas externas, vilosas, f","Guedes, ML",NA,"","2018-08-28T19:20:36.000+0000","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.583333,-41.8,"original coordinates","original coordinates OK"
"7","Vochysia pyramidalis",1638350172,-15.710028,-48.960611,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.490+0000","2018-09-10T18:28:52.310+0000",135,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","2017-08-10T00:00:00",996,0,"SOUTH_AMERICA","Goiás",2017,7,3,"2017-07-03T00:00:00","2018-12-06T03:12:54.490+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032778","1490","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, 8ª cachoeira","pt","HEPH",1638350172,"BRA:JBB:HEPH:0000032778","Collection","Chacon, RG; Soares, ACA; Oliveira, JA de; Tinti, BV","32778","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore de 7,0m, flor amarela; Cerrado Rupestre, solo úmido","Oliveira, JAS",NA,"","2018-08-17T14:57:55.000+0000","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.710028,-48.960611,"original coordinates","original coordinates OK"
"8","Vochysia pyramidalis",1835178258,-12.851111,-41.309722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.215+0000","2018-09-10T18:27:56.064+0000",124,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","none",340,0,"","Bahia",2017,9,7,"2017-09-07T00:00:00","2018-09-10T18:28:20.420+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000236265","13526","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Andaraí","Rio Paraguaçu, estrada Andaraí-Mucugê.","pt","HUEFS",1835178258,"BRA:UEFS:HUEFS:0000236265","Collection","Melo, E.","236265","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata ciliar do rio Paraguaçu.","",NA,"","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.851111,-41.309722,"original coordinates","original coordinates OK"
"9","Vochysia pyramidalis",1835178200,-13.005,-41.391389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.233+0000","2018-09-10T18:27:56.234+0000",124,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","none",935,0,"","Bahia",2017,9,8,"2017-09-08T00:00:00","2018-09-10T18:28:20.543+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000236275","13536","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Mucugê","Rio Paraguaçu.","pt","HUEFS",1835178200,"BRA:UEFS:HUEFS:0000236275","Collection","Melo, E.","236275","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata ciliar do rio Paraguaçu.","",NA,"","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.005,-41.391389,"original coordinates","original coordinates OK"
"10","Vochysia pyramidalis",1944855773,-15.776111,-48.311111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.282+0000","2018-11-23T18:21:46.312+0000",123,"none","PRESERVED_SPECIMEN",4030747,6,7707728,220,690,3231623,8225540,4030747,4030747,"Vochysia pyramidalis Mart.","Vochysia pyramidalis Mart.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia pyramidalis","Vochysia","pyramidalis","SPECIES","ACCEPTED","none",1023,0,"","Goiás",2017,9,21,"2017-09-21T00:00:00","2018-11-23T18:23:04.266+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106251","1464","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","AGUAS LINDAS DE GOIAS","Associação Vida Inteira, setor de chácaras.","pt","CEN",1944855773,"BRA:Cenargen:CEN:0000106251","Collection","Araci Molnar Alonso","106251","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Ramo com flor. Fechado, antropizado. Doação da Embrapa Cerrados.","",1,"Exsicatas","","",NA,"","",NA,"","",NA,"",NA,"",NA,NA,NA,"","","",NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,NA,NA,"","",NA,"","",NA,"","","",NA,"AGUAS LINDAS DE GOIAS","Goiás","brazil",3106,"Águas Lindas de Goiás",5200258,-48.284937,-15.754096,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.776111,-48.311111,"original coordinates","original coordinates OK"
