"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","individualCount","verbatimTaxonRank","higherClassification","identificationRemarks","higherGeography","organismID","datasetID","accessRights","fieldNumber","georeferencedDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vochysia emarginata",1935009218,-20.188056,-43.541111,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.469+0000","2018-11-07T17:23:43.337+0000",121,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","none",1200,0,"SOUTH_AMERICA","Minas Gerais",2018,5,22,"2018-05-22T00:00:00","2018-10-09T21:16:17.000+0000","2018-12-08T00:36:45.730+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000190955","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Complexo Germano","pt","BHCB",1935009218,"BRA:UFMG:BHCB:0000190955","Collection","Vidal, CV","190955","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.188056,-43.541111,"original coordinates","original coordinates outside municipality original in mariana falls in ouro preto"
"2","Vochysia emarginata",1438023133,-20.149808,-43.871944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.978+0000","2018-02-15T05:17:52.558+0000",121,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","2016-12-15T00:00:00",1418,0,"SOUTH_AMERICA","Minas Gerais",2016,12,9,"2016-12-09T00:00:00","2018-01-16T21:15:15.000+0000","2018-12-06T19:16:30.652+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184198","569","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","RPPN Córrego Seco","pt","BHCB",1438023133,"BRA:UFMG:BHCB:0000184198","Collection","Sousa, NL; Souza, JAM; Avelar, R","184198","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.149808,-43.871944,"original coordinates","original coordinates outside municipality original in itabirito falls in nova lima"
"3","Vochysia emarginata",1303587559,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.604+0000","2018-02-15T05:17:50.108+0000",121,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","2015-11-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2015,4,30,"2015-04-30T00:00:00","2018-01-16T21:15:15.000+0000","2018-12-07T20:27:26.342+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177066","379","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","pt","BHCB",1303587559,"BRA:UFMG:BHCB:0000177066","Collection","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","177066","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"4","Vochysia emarginata",1316181387,-19.0025,-43.615556,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:50.852+0000","2018-01-05T18:24:13.908+0000",137,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","none",NA,NA,"","Minas Gerais",2015,10,27,"2015-10-27T00:00:00","2016-09-19T18:43:35.000+0000","2018-12-09T14:26:05.968+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000011244","0","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Conceição do Mato Dentro","Parque Serra do Intendente","pt","BHZB",1316181387,"BRA:FZB-BH:BHZB:0000011244","Collection","Assis, L.","11244","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Floresta Estacional Semidecidual; Bioma: Mata Atlântica","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.0025,-43.615556,"original coordinates","original coordinates OK"
"5","Vochysia emarginata",1090629325,-18.805817,-43.723003,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:49.908+0000","2018-09-25T14:05:42.528+0000",126,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","2013-08-01T00:00:00",1040,0,"","Minas Gerais",2013,6,23,"2013-06-23T00:00:00","2018-08-21T18:49:20.000+0000","2018-12-08T04:43:55.040+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000209284","196","SPF - Herbário da Universidade de São Paulo","Congonhas do Norte","Serra Talhada, Acesso para fazenda dos Pinhões da Serra na estrada Diamantina-Congonhas do Norte, ca. de 2-3 km.","pt","SPF",1090629325,"BRA:USP:SPF:0000209284","Collection","Antar, GM; Sano, PT; Kubo, MT; Gonella, PM","209284","USP","Universidade de São Paulo, USP","Árvore próxima a curso d'água, ca. 5 m alt. Folhas discolores com a face abaxial mais clara. Cálice esverdeado, corola amarelada.; Mata ciliar. Solo arenoso.","Antar, GM","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Congonhas do Norte","Minas Gerais","brazil",2659,"Congonhas do Norte",3118106,-43.695861,-18.847739,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.805817,-43.723003,"original coordinates","original coordinates OK"
"6","Vochysia emarginata",1087655279,-15.648611,-42.736389,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:40.913+0000","2018-02-15T05:17:44.330+0000",121,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","2013-07-01T00:00:00",875,0,"SOUTH_AMERICA","Minas Gerais",2012,3,20,"2012-03-20T00:00:00","2018-01-16T21:15:15.000+0000","2018-12-08T13:05:45.160+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000154788","2027","BHCB - Herbário da Universidade Federal de Minas Gerais","Rio Pardo de Minas","Parque Estadual de Serra Nova","pt","BHCB",1087655279,"BRA:UFMG:BHCB:0000154788","Collection","Araujo, D; Portugal-Santana, A; Miranda, PLS; Góes-Neto, LAA; Bünger, MO","154788","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Rio Pardo de Minas","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.648611,-42.736389,"original coordinates","original coordinates OK"
"7","Vochysia emarginata",1094902957,-12.603889,-41.485,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:44.664+0000","2018-09-10T18:27:26.533+0000",124,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","none",1280,0,"","Bahia",2012,3,21,"2012-03-21T00:00:00","","2018-09-10T18:27:52.816+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000186027","204","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Parque Nacional Chapada Diamantina - Serra da Fumaça.","pt","HUEFS",1094902957,"BRA:UEFS:HUEFS:0000186027","Collection","Almeida-Silva, G.","186027","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre dominado por Vellozia sincorana.","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.603889,-41.485,"original coordinates","original coordinates OK"
"8","Vochysia emarginata",1087183669,-19.046389,-43.708056,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:48.971+0000","2018-01-05T18:24:12.776+0000",137,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","none",1285,0,"","Minas Gerais",2012,5,14,"2012-05-14T00:00:00","2016-05-17T18:58:49.000+0000","2018-12-08T13:03:11.828+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000008774","318","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","pt","BHZB",1087183669,"BRA:FZB-BH:BHZB:0000008774","Collection","Andrade, I.R. et al.","8774","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Campo rupestre; Flor: Flores amarelas; Bioma: Cerrado","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.046389,-43.708056,"original coordinates","original coordinates OK"
"9","Vochysia emarginata",1087184132,-19.046389,-43.708056,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:49.304+0000","2018-01-05T18:24:13.045+0000",137,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","none",1285,0,"","Minas Gerais",2012,7,9,"2012-07-09T00:00:00","2016-05-17T18:58:49.000+0000","2018-12-08T13:03:12.145+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000009284","1413","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","pt","BHZB",1087184132,"BRA:FZB-BH:BHZB:0000009284","Collection","Fernandes, M.G.C. et al.","9284","FZB-BH","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)","; Habitat: Mata ciliar; Bioma: Cerrado","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.046389,-43.708056,"original coordinates","original coordinates OK"
"10","Vochysia emarginata",1087658858,-19.000833,-43.401389,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:42.481+0000","2018-02-15T05:17:46.269+0000",121,"none","PRESERVED_SPECIMEN",4030688,6,7707728,220,690,3231623,8225540,4030688,4030688,"Vochysia emarginata Vahl ex Poir.","Vochysia emarginata Vahl ex Poir.","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","Vochysia emarginata","Vochysia","emarginata","SPECIES","ACCEPTED","2013-07-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",2012,8,14,"2012-08-14T00:00:00","2018-01-16T21:15:15.000+0000","2018-12-08T13:05:46.651+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000163326","5117","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","","pt","BHCB",1087658858,"BRA:UFMG:BHCB:0000163326","Collection","Tameirão Neto, E; Vidal, CV","163326","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Floresta semidecidual; Arbustivo","","","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","","",NA,"","",NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.000833,-43.401389,"original coordinates","original coordinates OK"
