"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","individualCount","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","typeStatus","fieldNotes","verbatimElevation","identificationRemarks","fieldNumber","verbatimLocality","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Byrsonima stannardii",1840928906,-11.595306,-41.090806,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.344+0000","2018-10-25T12:34:59.790+0000",140,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2017-11-09T00:00:00",878,0,"Bahia",2017,11,9,"2017-11-09T00:00:00","2018-10-09T13:42:17.000+0000","2018-12-08T19:50:39.186+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009540","220","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Morro do Chapéu","Beira da Estrada entre a cidade de Morro do Chapéu e Cachoeira do Ferro Doido.","pt","HUFSJ",1840928906,"BRA:UFSJ:HUFSJ:0000009540","Collection","Alves, LL; Almeida, RF de; Costa, MTR","9540","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arbusto, ca. 1 m de altura. Pétalas amarelas e laranjas. Botões grandes com elaióforos laranjas. Folhas com tricomas em ambas as faces.","Almeida, RF d","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.595306,-41.090806,"original coordinates","original coordinates OK"
"2","Byrsonima stannardii",1801097074,-18.904167,-43.427222,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.458+0000","2017-12-29T14:08:06.599+0000",136,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2016-05-16T00:00:00",844,0,"Minas Gerais",2016,3,15,"2016-03-15T00:00:00","2017-12-15T12:55:27.000+0000","2018-12-08T01:46:24.312+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004770","1939","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Sul - Anglo American","pt","HDJF",1801097074,"BRA:UFVJM:HDJF:0000004770","Collection","Moreira, SN; Pereira, E","4770","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Fruto Amarelo; abundante; Remanescente de Floresta Estacional Semidecidual","Francener, A","SOUTH_AMERICA","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.904167,-43.427222,"original coordinates","original coordinates OK"
"3","Byrsonima stannardii",1095638268,-12.633333,-41.483333,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.806+0000","2018-06-04T19:36:09.042+0000",118,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2014-07-01T00:00:00",NA,NA,"Bahia",2014,5,1,"2014-05-01T00:00:00","","2018-07-07T12:38:35.741+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393951","21639","MBM - Herbário do Museu Botânico Municipal","Palmeiras","Capão","pt","MBM",1095638268,"BRA:MBM:MBM:0000393951","Collection","Guedes, ML; Medeiros, A","393951","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore. Folhas coriáceas, discolores, face abaxial com indumento esbranquiçado. Frutos imaturos.; Cerrado.","Guedes, ML","SOUTH_AMERICA","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.633333,-41.483333,"original coordinates","original coordinates OK"
"4","Byrsonima stannardii",1270104672,-21.14,-44.288611,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.519+0000","2018-09-25T13:57:06.141+0000",120,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2014-01-16T00:00:00",1028,0,"Minas Gerais",2013,9,16,"2013-09-16T00:00:00","","2018-09-25T13:57:06.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000453766","1391","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","São João del Rei","Serra do Lenheiro","pt","SP",1270104672,"BRA:IBt:SP:0000453766","Collection","Francener, A; Hall, CF; Guimarães, L; Vieira, TL","453766","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Francener, A","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"São João del Rei","Minas Gerais","brazil",1965,"São João Del Rei",3162500,-44.276511,-21.263042,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.14,-44.288611,"original coordinates","original coordinates OK"
"5","Byrsonima stannardii",1094892658,-11.856111,-41.182778,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.080+0000","2018-09-10T18:27:20.159+0000",124,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2012-01-01T00:00:00",1007,0,"Bahia",2011,6,18,"2011-06-18T00:00:00","","2018-09-10T18:27:45.482+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000175593","10030","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Estrada para Bonito, 32 Km até entrada para Alto da MR, à esquerda mais 4 Km.","pt","HUEFS",1094892658,"BRA:UEFS:HUEFS:0000175593","Collection","Melo, E.","175593","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","A.M.Amorim","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.856111,-41.182778,"original coordinates","original coordinates OK"
"6","Byrsonima stannardii",1094854567,-12.616667,-41.5,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:13.828+0000","2018-09-10T18:26:59.860+0000",124,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2013-12-01T00:00:00",870,0,"Bahia",2008,6,10,"2008-06-10T00:00:00","","2018-09-10T18:27:17.183+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000137145","2892","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Base da Serra Cadombá, próximo à Pousada Cadombá.","pt","HUEFS",1094854567,"BRA:UEFS:HUEFS:0000137145","Collection","Conceição, A.A.","137145","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata de encosta.","A.Francener","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.616667,-41.5,"original coordinates","original coordinates OK"
"7","Byrsonima stannardii",1094899240,-13.532778,-41.936389,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.200+0000","2018-09-10T18:27:24.768+0000",124,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","2013-12-01T00:00:00",1450,0,"Bahia",2008,11,NA,"2008-11-01T00:00:00","","2018-09-10T18:27:50.528+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000182189","613","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Chiquinho.","pt","HUEFS",1094899240,"BRA:UEFS:HUEFS:0000182189","Collection","Nascimento, F.H.F.","182189","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Alto Montana.","A.Francener","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.532778,-41.936389,"original coordinates","original coordinates OK"
"8","Byrsonima stannardii",1094867351,-13.374167,-41.880833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:22.490+0000","2018-09-10T18:27:06.799+0000",124,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","none",1650,0,"Bahia",2008,12,NA,"2008-12-01T00:00:00","","2018-09-10T18:27:26.401+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000150103","549","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","Mata da subida para o Pico do Itoibira.","pt","HUEFS",1094867351,"BRA:UEFS:HUEFS:0000150103","Collection","Nascimento, F.H.F.","150103","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta alto-montana.","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.374167,-41.880833,"original coordinates","original coordinates OK"
"9","Byrsonima stannardii",1094899299,-13.365556,-41.885278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.243+0000","2018-09-10T18:27:24.808+0000",124,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","none",1650,50,"Bahia",2008,12,NA,"2008-12-01T00:00:00","","2018-09-10T18:27:50.590+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000182247","671","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","Serra da Mesa, base do Pico do Itoibira, mata da Campina Estreita, caminho Caiambola-Catolés.","pt","HUEFS",1094899299,"BRA:UEFS:HUEFS:0000182247","Collection","Nascimento, F.H.F.","182247","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta alto montana","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.365556,-41.885278,"original coordinates","original coordinates OK"
"10","Byrsonima stannardii",1090510591,-10.242778,-40.265833,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:28.751+0000","2018-11-24T12:34:28.788+0000",122,"none","PRESERVED_SPECIMEN",3984533,6,7707728,220,1414,6676,3191347,3984533,3984533,"Byrsonima stannardii W.R.Anderson","Byrsonima stannardii W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima stannardii","Byrsonima","stannardii","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2006,4,14,"2006-04-14T00:00:00","2018-11-14T17:46:46.000+0000","2018-12-08T04:42:58.029+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000121040","555","CEPEC - Herbário do Centro de Pesquisas do Cacau","campo formoso","Serra dos Morgados.","pt","CEPEC",1090510591,"BRA:CEPLAC:CEPEC:0000121040","Collection","V. J. Santos","121040","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","P. D. Carvalho","","30/05/2006",NA,NA,"","","","","","","","",NA,NA,"","","","","","",NA,"","",NA,"",NA,NA,NA,NA,NA,"campo formoso","Bahia","brazil",3873,"Campo Formoso",2906006,-40.721299,-10.250389,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.242778,-40.265833,"original coordinates","original coordinates OK"
