"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","otherCatalogNumbers","identifiedBy","occurrenceRemarks","fieldNotes","individualCount","preparations","coordinateUncertaintyInMeters","references","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","startDayOfYear","collectionID","georeferenceSources","higherGeography","higherClassification","habitat","verbatimElevation","typeStatus","nomenclaturalStatus","taxonID","bibliographicCitation","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Byrsonima affinis",1087664402,-15.479444,-55.686944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.391+0000","2018-02-15T05:17:49.578+0000",121,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2015-01-01T00:00:00",791,0,"SOUTH_AMERICA","Mato Grosso",2015,2,27,"2015-02-27T00:00:00","2018-01-16T21:10:20.000+0000","2018-12-08T13:05:49.034+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000175233","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Chapada dos Guimarães","Centro Geodésico","pt","BHCB",1087664402,"BRA:UFMG:BHCB:0000175233","Collection","Lemos Filho, JP; Lovato, MB","175233","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Chapada dos Guimarães","Mato Grosso","brazil",3200,"Chapada dos Guimarães",5103007,-55.541072,-15.109647,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.479444,-55.686944,"original coordinates","original coordinates outside municipality original in chapada dos guimaraes falls in cuiaba"
"2","Byrsonima affinis",1423914617,-18.234167,-53.306667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:06.542+0000","2018-09-24T19:57:55.958+0000",207,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","none",783,NA,"","Mato Grosso do Sul",2015,6,25,"2015-06-25T00:00:00","2017-10-24T16:08:12.189+0000","2018-12-06T16:55:28.085+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1136653","4639","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Costa Rica","Parque Estadual Nascente do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon.","","RB",1423914617,"urn:catalog:JBRJ:RB:1136653","PhysicalObject","J.E.Q. Faria; M.R.V. Zanatta; R.C. Martins; D. Villarroel","RB01136653","JBRJ","","RB 652770","J.E.Q. Faria","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Costa Rica","Mato Grosso do Sul","brazil",2713,"Costa Rica",5003256,-53.203254,-18.520189,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-18.234167,-53.306667,"original coordinates","original coordinates OK"
"3","Byrsonima affinis",1213658769,-16.992056,-50.627222,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:35.305+0000","2018-01-05T18:34:59.115+0000",114,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","none",716,0,"SOUTH_AMERICA","Goiás",2014,4,11,"2014-04-11T00:00:00","","2018-07-08T01:32:01.909+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000202307","8081","UB - Herbário da Universidade de Brasília","Paraúna","","pt","UB",1213658769,"BRA:UnB:UB:0000202307","Collection","Munhoz, CBR; Turma de Vegetação do Cerrado","202307","UnB","Universidade de Brasília (UnB)","","","Árvore, 5 metros, com frutos novos e frutos verdes.; Cerrado sensu stricto","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Paraúna","Goiás","brazil",2899,"Paraúna",5216403,-50.638058,-17.046597,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.992056,-50.627222,"original coordinates","original coordinates OK"
"4","Byrsonima affinis",1270104675,-16.728333,-53.115833,"gass84,iddatunl","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.537+0000","2018-09-25T13:57:06.273+0000",120,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2013-01-01T00:00:00",742,0,"","Mato Grosso",2013,12,24,"2013-12-24T00:00:00","","2018-09-25T13:57:06.279+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000453787","1416","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Araguainha","Fazenda Ribeirão das Pedras, na estrada para a região conhecida como Piçarrinha","pt","SP",1270104675,"BRA:IBt:SP:0000453787","Collection","Francener, A; Araujo, GJM","453787","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Francener, A","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Araguainha","Mato Grosso","brazil",2942,"Araguainha",5101209,-53.12102,-16.748063,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-16.728333,-53.115833,"original coordinates","original coordinates OK"
"5","Byrsonima affinis",1587291186,-17.165278,-50.831944,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:23.174+0000","2018-09-25T15:43:48.426+0000",123,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2012-02-05T00:00:00",0,0,"","Goiás",2012,1,8,"2012-01-08T00:00:00","","2018-09-25T15:43:48.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000046821","82","UFG - Herbário da Universidade Federal de Goiás","Paraúna","","pt","UFG",1587291186,"BRA:UFG:UFG:0000046821","Collection","Melo-Silva, C.","46821","UFG","Universidade Federal de Goiás (UFG)","","Francener, A.","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Paraúna","Goiás","brazil",2899,"Paraúna",5216403,-50.638058,-17.046597,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.165278,-50.831944,"original coordinates","original coordinates OK"
"6","Byrsonima affinis",1587291204,-17.509444,-51.421111,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:23.175+0000","2018-09-25T15:43:48.267+0000",123,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2012-02-05T00:00:00",0,0,"","Goiás",2012,1,13,"2012-01-13T00:00:00","","2018-09-25T15:43:48.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000046810","106","UFG - Herbário da Universidade Federal de Goiás","Montividiu","","pt","UFG",1587291204,"BRA:UFG:UFG:0000046810","Collection","Melo-Silva, C.","46810","UFG","Universidade Federal de Goiás (UFG)","","Francener, A.","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Montividiu","Goiás","brazil",2868,"Montividiu",5213756,-51.192137,-17.317987,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.509444,-51.421111,"original coordinates","original coordinates outside municipality original in montividiu falls in rio verde"
"7","Byrsonima affinis",1587291196,-17.509444,-51.421111,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:23.187+0000","2018-09-25T15:43:48.269+0000",123,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2012-02-05T00:00:00",0,0,"","Goiás",2012,1,14,"2012-01-14T00:00:00","","2018-09-25T15:43:48.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000046811","112","UFG - Herbário da Universidade Federal de Goiás","Montividiu","","pt","UFG",1587291196,"BRA:UFG:UFG:0000046811","Collection","Melo-Silva, C.","46811","UFG","Universidade Federal de Goiás (UFG)","","Francener, A.","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Montividiu","Goiás","brazil",2868,"Montividiu",5213756,-51.192137,-17.317987,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.509444,-51.421111,"original coordinates","original coordinates outside municipality original in montividiu falls in rio verde"
"8","Byrsonima affinis",1270104638,-16.7275,-53.115278,"gass84,iddatunl","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.122+0000","2018-09-25T13:57:00.438+0000",120,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2015-01-01T00:00:00",740,0,"","Mato Grosso",2012,8,13,"2012-08-13T00:00:00","","2018-09-25T13:57:00.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000446760","1161","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Araguainha","Fazenda Ribeirão das Pedras, na região conhecida como Piçarrinha","pt","SP",1270104638,"BRA:IBt:SP:0000446760","Collection","Francener, A; Hall, CF; Silva, GO","446760","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Francener, A","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Araguainha","Mato Grosso","brazil",2942,"Araguainha",5101209,-53.12102,-16.748063,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-16.7275,-53.115278,"original coordinates","original coordinates OK"
"9","Byrsonima affinis",1090580196,-22.870251,-47.077171,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:30.208+0000","2018-09-24T19:21:11.769+0000",129,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2012-04-27T00:00:00",NA,NA,"","São Paulo",2010,2,25,"2010-02-25T00:00:00","2018-08-07T17:34:37.000+0000","2018-12-08T04:43:31.241+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000053325","4709","IAC - Herbário do Instituto Agronômico de Campinas","Campinas","IAC, Fazenda Santa Elisa","pt","IAC",1090580196,"BRA:IAC:IAC:0000053325","Collection","L.C. Bernacci","53325","IAC","Instituto Agronômico de Campinas, IAC","","A. Francener","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.870251,-47.077171,"original coordinates","original coordinates OK"
"10","Byrsonima affinis",1090749590,-16.7275,-53.115278,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:22.798+0000","2018-07-04T12:03:49.021+0000",126,"none","PRESERVED_SPECIMEN",3982810,6,7707728,220,1414,6676,3191347,3982810,3982810,"Byrsonima affinis W.R.Anderson","Byrsonima affinis W.R.Anderson","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima affinis","Byrsonima","affinis","SPECIES","ACCEPTED","2012-03-15T00:00:00",NA,NA,"","Mato Grosso",2009,7,31,"2009-07-31T00:00:00","2018-06-12T18:35:18.000+0000","2018-12-08T04:44:37.460+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","BRA:UFMS:CGMS:0000034681","831","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Araguainha","Fazenda Ribeirão das Pedras, na ""piçarrinha"".","pt","CGMS",1090749590,"BRA:UFMS:CGMS:0000034681","Collection","A. Francener","34681","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","A. Francener","Folhas discolores verdes com face abaxial lenosa. Presença de galhas.HABITAT:Cerrado sensu strictu. Heliófila.; HABITO:Árvore. 4,00 de altura.;FLOR:Botão floral amarelo e glândula verde.;","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","","",NA,"",NA,NA,NA,"Araguainha","Mato Grosso","brazil",2942,"Araguainha",5101209,-53.12102,-16.748063,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-16.7275,-53.115278,"original coordinates","original coordinates OK"
