"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","georeferencedDate","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Byrsonima arctostaphyloides",1801147970,-19.333333,-43.583333,"cudc,gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:28.185+0000","2018-09-25T14:04:40.784+0000",126,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1994-01-01T00:00:00",1160,160,"","",1991,2,8,"1991-02-08T00:00:00","2018-08-21T18:35:29.000+0000","2018-12-08T01:46:32.686+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000093516","4671","SPF - Herbário da Universidade de São Paulo","","Serra do Cipó, Camino a Conceição do Mato Dentro.","pt","SPF",1801147970,"BRA:USP:SPF:0000093516","Collection","Arbo, MM","93516","USP","Universidade de São Paulo, USP","Arbolito 1.8 m alt.","Pirani, JR","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-19.333333,-43.583333,"original coordinates","original coordinates outside municipality original in  falls in santana do riacho"
"12","Byrsonima arctostaphyloides",1801147715,-19.283333,-43.6,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:25.932+0000","2018-09-25T14:04:37.240+0000",126,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","none",NA,NA,"","Minas Gerais",1990,2,NA,"1990-02-01T00:00:00","2018-08-21T18:35:29.000+0000","2018-12-08T01:46:32.652+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000086597","22","SPF - Herbário da Universidade de São Paulo","Santana do Riacho","Serra do Cipó, Rod. Belo Horizonte-Conceição do Mato Dentro, km 106. Área de hectare, em ecossistema de campo rupestre. Afloramentos.","pt","SPF",1801147715,"BRA:USP:SPF:0000086597","Collection","Faria, GM","86597","USP","Universidade de São Paulo, USP","Porte arbustivo a arbóreo. Flor alva com manchas rosa, floresce de novembro a fevereiro, principalmente novembro (em abril foi também observado um indivíduo florido).","Anônimo","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Santana do Riacho","Minas Gerais","brazil",2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.283333,-43.6,"original coordinates","original coordinates OK"
"13","Byrsonima arctostaphyloides",1090476252,-9.083333,-41.033333,"gass84,txmatfuz","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:00.769+0000","2018-11-24T12:34:00.773+0000",122,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",1990,10,17,"1990-10-17T00:00:00","2018-11-14T17:46:36.000+0000","2018-12-08T04:42:43.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000082267","1975","CEPEC - Herbário do Centro de Pesquisas do Cacau","casa nova","Estrada Casa Nova/Remanso, BR-235, 44Km SW de casa Nova. Entrada ao S a ca. 14Km de Alagoado.","pt","CEPEC",1090476252,"BRA:CEPLAC:CEPEC:0000082267","Collection","A. F. Fierro","82267","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","A. Francener","02/12/2013","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","casa nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.083333,-41.033333,"original coordinates","original coordinates OK"
"14","Byrsonima arctostaphyloides",1213607749,-13.5,-45.583333,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:02.897+0000","2018-01-05T18:34:36.206+0000",114,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","2002-01-01T00:00:00",9999,0,"SOUTH_AMERICA","Bahia",1989,10,17,"1989-10-17T00:00:00","","2018-07-08T01:32:01.801+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000151173","1540","UB - Herbário da Universidade de Brasília","Correntina","Faz. do Sr. Edgard, próximo ao Rio das Éguas","pt","UB",1213607749,"BRA:UnB:UB:0000151173","Collection","Mendonça, RC","151173","UnB","Universidade de Brasília (UnB)","Arbusto com 50cm de altura. frutos imaturos de cor verde; flores brancas.; Cerrado, solo arenoso.","Elias-Rolim, SI","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Correntina","Bahia","brazil",3408,"Correntina",2909307,-45.407042,-13.477608,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.5,-45.583333,"original coordinates","original coordinates OK"
"15","Byrsonima arctostaphyloides",1456265953,-16.5,-42.83,"gass84,txmatfuz","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:29:16.780+0000","2018-05-09T10:44:30.674+0000",58,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","none",750,NA,"","Grão Mogol",1989,12,10,"1989-12-10T00:00:00","","2018-12-08T05:35:34.213+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/39a1e109c-0bf8-4c05-96cd-ab0afe683163","CFCR12359","NMNH Extant Biology","","Vale do Rio Itacambiruçu, ao longo da Estrada para Cristalia.","","Botany",1456265953,"http://n2t.net/ark:/65665/39a1e109c-0bf8-4c05-96cd-ab0afe683163","PhysicalObject","J. R. Pirani, T. Silva & A. Freire-Fierros","3294215","US","","","","","","","http://biocol.org/urn:lsid:biocol.org:col:34871","","",344,"","",344,"","",1,"South America - Neotropics, Brazil, Grão Mogol","Plantae, Dicotyledonae, Polygalales, Malpighiaceae",NA,NA,NA,NA,"","","","",NA,"","","","","Grão Mogol","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-16.5,-42.83,"original coordinates","original coordinates outside municipality original in  falls in grao mogol"
"16","Byrsonima arctostaphyloides",1801147210,-16.5,-42.833333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:19.465+0000","2018-09-25T14:04:27.416+0000",126,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1993-01-01T00:00:00",750,0,"","Minas Gerais",1989,12,10,"1989-12-10T00:00:00","2018-08-21T18:35:29.000+0000","2018-12-08T01:46:32.304+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000068057","CFCR12359","SPF - Herbário da Universidade de São Paulo","Grão Mogol","Vale do Rio Itacambiruçu, Vale do rio Itacambiruçu, ao longo da Estrada para Cristalália. Carrascal-vegetação densa de arbustos e arvoretas ramosos, em solo com afloramentos rochosos.","pt","SPF",1801147210,"BRA:USP:SPF:0000068057","Collection","Pirani, JR","68057","USP","Universidade de São Paulo, USP","Arbusto 1.3 m alt., entre denso agrupamento de carrascal. Inflorescência ocrácea; glândulas alvas no botão e na antese, pétalas alvas passando a róseas, estames e estigmas amarelos.","Mamede, MCH","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.5,-42.833333,"original coordinates","original coordinates OK"
"17","Byrsonima arctostaphyloides",1090477245,-12.171111,-45.293889,"gass84,txmatfuz","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:01.526+0000","2018-11-24T12:34:01.543+0000",122,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",1987,11,1,"1987-11-01T00:00:00","2018-11-14T14:19:49.000+0000","2018-12-08T04:42:44.052+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000083382","2013","CEPEC - Herbário do Centro de Pesquisas do Cacau","barreiras","33Km ao W da cidade, ao longo da BR-242.","pt","CEPEC",1090477245,"BRA:CEPLAC:CEPEC:0000083382","Collection","L. P. de Queiroz","83382","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","","30/12/2003","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","barreiras","Bahia","brazil",3594,"Barreiras",2903201,-45.522683,-12.018207,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.171111,-45.293889,"original coordinates","original coordinates OK"
"18","Byrsonima arctostaphyloides",1930425010,-17.75,-44.18,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:58:56.407+0000","2018-11-18T15:58:56.527+0000",96,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1989-01-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",1987,11,6,"1987-11-06T00:00:00","","2018-12-08T06:52:16.975+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","bbf6f849-f676-4158-9c36-33b9b6c1b1a8","11641","Vascular plants","","Joaquim FelÃ­cio:  Serra do Cabral.  Estrada para Torre de TV.","en","NY",1930425010,"bbf6f849-f676-4158-9c36-33b9b6c1b1a8","PhysicalObject","R. de Mello-Silva","00893193","NY","","","J. R. Pirani","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966173","Cerrado de altitude, campo rupestre e mata.","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","06 Nov 1987",310,"","sheet",310,"","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.75,-44.18,"original coordinates","original coordinates outside municipality original in  falls in joaquim felicio"
"19","Byrsonima arctostaphyloides",1801147043,-17.75,-44.183333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:17.453+0000","2018-09-25T14:04:23.926+0000",126,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1989-01-01T00:00:00",NA,NA,"","Minas Gerais",1987,11,6,"1987-11-06T00:00:00","2018-08-21T18:35:29.000+0000","2018-12-08T01:46:32.282+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000061927","CFCR11641","SPF - Herbário da Universidade de São Paulo","Joaquim Felício","Serra do Cabral, Estrada para Torre de TV. Cerrado de altitude, campo rupestre e mata.","pt","SPF",1801147043,"BRA:USP:SPF:0000061927","Collection","Mello-Silva, R","61927","USP","Universidade de São Paulo, USP","Arvoreta. Sépalas verdes, glândulas alvas, pedicelo com indumento ferrugíneo, pétalas alvas androceu amarelo, filete e estiletes alvos.","Pirani, JR","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Joaquim Felício","Minas Gerais","brazil",2831,"Joaquim Felício",3136405,-44.111974,-17.676272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.75,-44.183333,"original coordinates","original coordinates OK"
"20","Byrsonima arctostaphyloides",1801147119,-16.555,-42.875,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:18.578+0000","2018-09-25T14:04:26.136+0000",126,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1993-01-01T00:00:00",1000,0,"","Minas Gerais",1987,11,5,"1987-11-05T00:00:00","2018-08-21T18:35:29.000+0000","2018-12-08T01:46:32.298+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000064679","CFCR11557","SPF - Herbário da Universidade de São Paulo","Grão Mogol","Mata próxima ao campo de aviação.","pt","SPF",1801147119,"BRA:USP:SPF:0000064679","Collection","Assis, MC","64679","USP","Universidade de São Paulo, USP","Arbusto escandente, botões jovens ferrugíneos com glândulas do cálice alvas.","Mamede, MCH","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.555,-42.875,"original coordinates","original coordinates OK"
"21","Byrsonima arctostaphyloides",1087565687,-16.555,-42.875,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:10.799+0000","2017-12-29T14:09:36.230+0000",121,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","none",1000,0,"SOUTH_AMERICA","Minas Gerais",1987,11,5,"1987-11-05T00:00:00","2017-11-29T22:14:59.000+0000","2018-12-08T13:05:06.215+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000003101","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Grão Mogol","","pt","BHCB",1087565687,"BRA:UFMG:BHCB:0000003101","Collection","Assis, C; et al.","3101","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Arbusto escandente;botões jovens ferrugíneos c/ glândulas do cálice alvas;","","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.555,-42.875,"original coordinates","original coordinates OK"
"22","Byrsonima arctostaphyloides",1801146373,-18.441667,-43.486111,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:11.113+0000","2018-09-25T14:04:15.520+0000",126,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1994-01-01T00:00:00",1225,25,"","Minas Gerais",1981,12,3,"1981-12-03T00:00:00","2018-08-21T18:35:29.000+0000","2018-12-08T01:46:31.937+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000034728","CFCR3648","SPF - Herbário da Universidade de São Paulo","Serro","2.5 km N of Milho Verde, where road cuts through large rock outcrop.","pt","SPF",1801146373,"BRA:USP:SPF:0000034728","Collection","Hensold, N","34728","USP","Universidade de São Paulo, USP","Col. Nancy Hensold nº 335; Prostrate shrub, gravelly pasture.","Mamede, MCH","","","","","","",NA,"","",NA,"","",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.441667,-43.486111,"original coordinates","original coordinates OK"
"23","Byrsonima arctostaphyloides",1931274771,-18.2531772779915,-43.6004898201051,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:25:55.200+0000","2018-11-18T16:25:55.298+0000",96,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1982-01-01T00:00:00",0,0,"SOUTH_AMERICA","Minas Gerais",1981,12,2,"1981-12-02T00:00:00","","2018-12-07T05:43:12.637+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","f81913b9-a427-453a-9442-3e8526a7b198","2672","Vascular plants","","Estrada Diamantina - Conselheiro Mata.","en","NY",1931274771,"f81913b9-a427-453a-9442-3e8526a7b198","PhysicalObject","N. Hensold","00893194","NY","","","M. C. H. Mamede","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966177","Campo rupestre e cerrado.","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","02 Dec 1981",336,"Diamantina","sheet",336,"","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","",NA,NA,NA,101169,"Other source","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)","","",NA,"","","","","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.2531772779915,-43.6004898201051,"original coordinates","original coordinates outside municipality original in  falls in diamantina"
"24","Byrsonima arctostaphyloides",1931259073,-14,-47,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:25:48.592+0000","2018-11-18T16:25:48.700+0000",96,"none","PRESERVED_SPECIMEN",3982750,6,7707728,220,1414,6676,3191347,3982750,3982750,"Byrsonima arctostaphyloides Nied.","Byrsonima arctostaphyloides Nied.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima arctostaphyloides","Byrsonima","arctostaphyloides","SPECIES","ACCEPTED","1980-01-01T00:00:00",1550,0,"SOUTH_AMERICA","GoiÃ¡s",1979,2,16,"1979-02-16T00:00:00","","2018-12-07T05:42:58.631+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","f70f2b61-5e43-454a-8ccb-0f20dda22208","220","Vascular plants","","Chapada dos Veadeiros 5 km E of Alto ParaÃ­so.","en","NY",1931259073,"f70f2b61-5e43-454a-8ccb-0f20dda22208","PhysicalObject","B. Gates","00893192","NY","","","W. R. Anderson","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966094","In rock outcrop near top of exposed north facing hillside.","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","16 Feb 1979",47,"Alto ParaÃ­so de GoiÃ¡s","sheet",47,"5085 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","",NA,NA,NA,NA,"","","","",NA,"","","","","GoiÃ¡s","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14,-47,"original coordinates","original coordinates outside municipality original in  falls in nova roma"
