"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","institutionID","nomenclaturalCode","higherGeography","organismID","datasetID","accessRights","collectionID","higherClassification","individualCount","preparations","fieldNotes","references","habitat","county","identificationRemarks","verbatimEventDate","endDayOfYear","startDayOfYear","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationQualifier","verbatimElevation","rights","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","typeStatus","dynamicProperties","fieldNumber","georeferencedDate","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Byrsonima vacciniifolia",1455401456,-16.1175,-42.781944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.077+0000","2018-03-06T11:57:33.613+0000",121,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2017-03-06T00:00:00",1012,0,"SOUTH_AMERICA","Minas Gerais",2016,12,19,"2016-12-19T00:00:00","2018-03-02T21:42:08.000+0000","2018-12-09T07:19:30.779+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184553","3937","BHCB - Herbário da Universidade Federal de Minas Gerais","Riacho dos Machados","Morro Grande","pt","BHCB",1455401456,"BRA:UFMG:BHCB:0000184553","Collection","Mota, RC da; Vasconcelos, MF de","184553","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Projeto desenvolvido pelo Instituto Prístino!","","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Riacho dos Machados","Minas Gerais","brazil",3064,"Riacho dos Machados",3154507,-42.99402,-16.055289,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.1175,-42.781944,"original coordinates","original coordinates OK"
"2","Byrsonima vacciniifolia",1094930335,-13.028889,-41.351111,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.834+0000","2018-09-10T18:27:42.242+0000",124,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2015-01-01T00:00:00",780,0,"","Bahia",2015,1,28,"2015-01-28T00:00:00","","2018-09-10T18:28:09.011+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000214189","1282","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Andaraí","Estrada de chão de Mucugê para Igatu.","pt","HUEFS",1094930335,"BRA:UEFS:HUEFS:0000214189","Collection","Carneiro-Torres, D.S.","214189","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre. Mata.","R.F.Almeida","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.028889,-41.351111,"original coordinates","original coordinates outside municipality original in andarai falls in mucuge"
"3","Byrsonima vacciniifolia",1587291574,-16.0825,-42.7225,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.187+0000","2018-02-15T05:17:51.059+0000",121,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2017-03-06T00:00:00",940,0,"SOUTH_AMERICA","Minas Gerais",2015,2,22,"2015-02-22T00:00:00","","2018-07-07T03:30:23.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000179690","1879","BHCB - Herbário da Universidade Federal de Minas Gerais","Riacho dos Machados","Morro Grande","pt","BHCB",1587291574,"BRA:UFMG:BHCB:0000179690","Collection","Kamino, LHY; Carmo, FF","179690","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Riacho dos Machados","Minas Gerais","brazil",3064,"Riacho dos Machados",3154507,-42.99402,-16.055289,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.0825,-42.7225,"original coordinates","original coordinates OK"
"4","Byrsonima vacciniifolia",1099615147,-7.0475,-38.215197,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:31.743+0000","2018-11-24T12:33:31.754+0000",128,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","none",671,0,"SOUTH_AMERICA","Paraíba",2015,4,8,"2015-04-08T00:00:00","2018-11-05T21:16:50.000+0000","2018-12-08T10:13:53.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000061162","18","JPB - Herbário Lauro Pires Xavier","Aguiar","Serra de Santa Catarina, Área de caatinga arbórea","pt","JPB",1099615147,"BRA:UFPB:JPB:0000061162","Collection","Bezerra, DMM","61162","UFPB","Universidade Federal da Paraíba, UFPB","Árvore com 6 m de altura, com frutos maduros com coloração amarelada.; Caatinga.; HABITAT: Caatinga.; DESC: Árvore com 6 m de altura, com frutos maduros com coloração amarelada.","","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Aguiar","Paraíba","brazil",4546,"Aguiar",2500205,-38.21373,-7.072839,"PARAIBA","PB","Paraíba",-36.83226341,-7.12079672,"Paraíba","pb",-7.0475,-38.215197,"original coordinates","original coordinates OK"
"5","Byrsonima vacciniifolia",1077247744,-14.586944,-42.54,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.921+0000","2018-12-03T16:16:11.365+0000",122,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2015-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2014,8,6,"2014-08-06T00:00:00","2018-08-28T19:10:50.000+0000","2018-12-06T14:16:41.547+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115484","4409","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra geral, trilha Riacho Fundo.","pt","ALCB",1077247744,"BRA:UFBA:ALCB:0000115484","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115484","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca 1,5 m de altura, folhas levemente discolores, elaioforo alvos passando a róseo, estames amarelos, frutos verdes passando a vermelho.","Almeida, RF","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.586944,-42.54,"original coordinates","original coordinates OK"
"6","Byrsonima vacciniifolia",1077247755,-14.586944,-42.54,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.844+0000","2018-12-03T16:16:11.342+0000",122,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2015-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2014,8,6,"2014-08-06T00:00:00","2018-08-28T19:10:50.000+0000","2018-12-06T14:16:41.542+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115490","4415","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra geral, trilha Riacho Fundo.","pt","ALCB",1077247755,"BRA:UFBA:ALCB:0000115490","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115490","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1,5 m de altura, folhas levemente discolores, elaioforos roxos, sépalas e corola alvas passando a roxo, estames amarelos. Frutos imaturos verdes.","Almeida, RF","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.586944,-42.54,"original coordinates","original coordinates OK"
"7","Byrsonima vacciniifolia",1702656287,-5.219444,-35.460278,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.368+0000","2018-08-03T12:12:44.410+0000",121,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2016-02-20T00:00:00",NA,NA,"","Rio Grande do Norte",2014,9,16,"2014-09-16T00:00:00","2018-07-31T12:25:53.000+0000","2018-12-08T11:34:43.008+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000016983","406","HURB - Herbário do Recôncavo da Bahia","Touros","RN 19 1-10-2F6;","pt","HURB",1702656287,"BRA:UFRB:HURB:0000016983","Collection","Gonçalves, F.B.","16983","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","UFRN 21802Hábito: árvore","N. Dávila","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Touros","Rio Grande do Norte","brazil",5032,"Touros",2414407,-35.620324,-5.276468,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.219444,-35.460278,"original coordinates","original coordinates OK"
"8","Byrsonima vacciniifolia",1077248794,-14.583333,-42.526389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.427+0000","2018-12-03T16:16:23.608+0000",122,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2014-10-01T00:00:00",984,0,"SOUTH_AMERICA","Bahia",2014,10,16,"2014-10-16T00:00:00","2018-08-28T19:10:50.000+0000","2018-12-06T14:16:41.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000116853","22657","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Cascarrento.","pt","ALCB",1077248794,"BRA:UFBA:ALCB:0000116853","Collection","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","116853","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 1,60 m de altura. Folhas cartáceas, discolores. Inflorescência em botões.","Guedes, ML","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.583333,-42.526389,"original coordinates","original coordinates OK"
"9","Byrsonima vacciniifolia",1077243351,-3.739444,-41.0375,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:48.159+0000","2018-12-03T16:16:07.850+0000",122,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","2013-09-01T00:00:00",NA,NA,"SOUTH_AMERICA","Ceará",2013,3,2,"2013-03-02T00:00:00","2018-08-28T19:10:50.000+0000","2018-12-06T14:16:39.740+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000107723","20415","ALCB - Herbário Alexandre Leal Costa","","Viçosa do Ceará, Casa do Sr. Antônio.","pt","ALCB",1077243351,"BRA:UFBA:ALCB:0000107723","Collection","Guedes, ML; Silveira, ER; et al.","107723","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Inflorescência terminal, ramos com tomentos ferrugíneos. Inflorescência com flores de pétalas róseas.","Guedes, ML","","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"","Ceará","brazil",NA,"",NA,NA,NA,"","","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.739444,-41.0375,"original coordinates","original coordinates outside municipality original in  falls in tiangua"
"10","Byrsonima vacciniifolia",1424502009,-11.583333,-41.066667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:01.488+0000","2018-09-24T20:04:14.083+0000",207,"none","PRESERVED_SPECIMEN",3984400,6,7707728,220,1414,6676,3191347,3984400,3984400,"Byrsonima vacciniifolia A.Juss.","Byrsonima vacciniifolia A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima vacciniifolia","Byrsonima","vacciniifolia","SPECIES","ACCEPTED","none",972,NA,"","Bahia",2013,3,9,"2013-03-09T00:00:00","2017-10-19T06:25:57.240+0000","2018-12-06T17:01:02.833+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:923671","20485","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Piemonte da Chapada Diamantina; Morro do Chapéu, à 12 km da Cidade de Morro do Chapéu em direção à cachoeira do Ferro Doido.","","RB",1424502009,"urn:catalog:JBRJ:RB:923671","PhysicalObject","M.L. Guedes et. al.;","RB00923671","JBRJ","","Arbusto; Folhas coriáceas discolores; Frutos imaturos ; drupa","M.L. Guedes","RB 616599","","","",NA,"","","","",NA,"","","","","","","",NA,NA,NA,"","",NA,"","","",NA,"","","","",NA,"","",NA,"Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.583333,-41.066667,"original coordinates","original coordinates OK"
