"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","references","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","georeferenceSources","infraspecificEpithet","habitat","identificationRemarks","georeferencedDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Byrsonima ligustrifolia",1089111676,-27.3224,-49.0259,"gass84,txmathi","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:49.087+0000","2018-12-03T16:41:34.893+0000",122,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2010,2,1,"2010-02-01T00:00:00","2018-11-21T16:31:20.000+0000","2018-12-08T04:38:25.337+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000176040","1647","UEC - Herbário da Universidade Estadual de Campinas","Angelina","Rancho das Tábuas,&nf;27º 37' 49''S&nf;49º 02' 58''O&nf;590m alt.","pt","UEC",1089111676,"BRA:UNICAMP:UEC:0000176040","Collection","Stival-Santos, A.; Legal, E.; Silveira, S.",176040,"UNICAMP","Universidade Estadual de Campinas, UNICAMP","Florística IFFSC314 (Arbórea);altura 8m; fruto imaturo verde.; Ecótono Floresta Ombrófila Densa e F.O. Mista; estágio suces.: avançado.","Stival-Santos, A.",NA,NA,"","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.3224,-49.0259,"original coordinates","original coordinates outside municipality original in angelina falls in nova trento"
"2","Byrsonima ligustrifolia",1086983598,-2.928056,-41.417306,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:18.309+0000","2018-10-24T15:38:30.761+0000",124,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","none","Piauí",2009,1,11,"2009-01-11T00:00:00","2018-10-08T19:10:26.000+0000","2018-12-08T13:01:51.555+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000029729","68","TEPB - Herbário Graziela Barroso","Cajueiro da Praia","Terreno do Sr. Oliveira","pt","TEPB",1086983598,"BRA:UFPI:TEPB:0000029729","Collection","Sousa, R. S.",29729,"UFPI","Universidade Federal do Piauí, UFPI","arbusto com inflorescência amarela e frutos amarelos Ambiente: Tabuleiro <ll>dwc_commonname:</ll> murici-pitanga","",3,0,"","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Cajueiro da Praia","Piauí","brazil",5371,"Cajueiro da Praia",2202083,-41.363407,-2.992589,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-2.928056,-41.417306,"original coordinates","original coordinates OK"
"3","Byrsonima ligustrifolia",1086604896,-25.614,-48.6987,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:21.243+0000","2018-04-05T12:08:10.608+0000",123,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","2009-12-02T00:00:00","Paraná",2009,12,2,"2009-12-02T00:00:00","2018-03-23T20:52:39.000+0000","2018-12-06T13:38:19.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000012051","686","EFC - Herbário Escola de Florestas Curitiba","Morretes","Serra da Prata","pt","EFC",1086604896,"BRA:UFPR:EFC:0000012051","Collection","Blum, C.T.; Brotto, M.L.; Mancinelli, W.S.",12051,"Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com aprox. 12m de altura, aos 830 m.s.n.m. Flores rosa-claro até vermelha.","Blum, C.T.",830,0,"","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.614,-48.6987,"original coordinates","original coordinates OK"
"4","Byrsonima ligustrifolia",1899744926,-23.24,-45.11,"gass84,txmathi","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:01.961+0000","2018-12-03T16:41:41.563+0000",122,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","none","São Paulo",2009,NA,NA,"2009-01-01T00:00:00","2018-11-21T16:31:20.000+0000","2018-12-03T16:43:18.568+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000200227","M632","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","pt","UEC",1899744926,"BRA:UNICAMP:UEC:0000200227","Collection","Padgurschi, M.C.G.; Belinello, R.",200227,"UNICAMP","Universidade Estadual de Campinas, UNICAMP","Parcela M - Projeto Biota-FAPESP. Árvore com 11 metros de altura. Frequência da espécie na parcela: n=3","",1017.5,27.5,"","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.24,-45.11,"original coordinates","original coordinates OK"
"5","Byrsonima ligustrifolia",1086981596,-2.843361,-41.804333,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:17.053+0000","2018-10-24T15:38:29.574+0000",124,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","none","Piauí",2008,4,4,"2008-04-04T00:00:00","2018-10-08T19:10:26.000+0000","2018-12-08T13:01:50.319+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000026730","11","TEPB - Herbário Graziela Barroso","Ilha Grande","Depois da primeira lagoa após a Lagoa Pantanal","pt","TEPB",1086981596,"BRA:UFPI:TEPB:0000026730","Collection","Sousa, R. S.",26730,"UFPI","Universidade Federal do Piauí, UFPI","arbusto com inflorescência amarela e frutos amarelos Ambiente: Tabuleiro <ll>dwc_commonname:</ll> murici-pitanga","",9,0,"","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Ilha Grande","Piauí","brazil",5392,"Ilha Grande",2204659,-41.807839,-2.827346,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-2.843361,-41.804333,"original coordinates","original coordinates OK"
"6","Byrsonima ligustrifolia",1086908599,-23.452778,-46.765833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:55.342+0000","2018-11-24T08:56:55.424+0000",126,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","2008-05-27T00:00:00","São Paulo",2007,10,18,"2007-10-18T00:00:00","2018-11-05T15:56:16.000+0000","2018-12-08T13:01:16.494+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000040012","931","SPSF - Herbário Dom Bento José Pickel","São Paulo","Parque Estadual do Jaraguá","pt","SPSF",1086908599,"BRA:IF:SPSF:0000040012","Collection","F.M.Souza & R.C.Sousa & H.F.A.Pereira & L.G.L.Araújo",40012,"IF","Instituto Florestal, IF","COLETA: Arbusto, 1,20m. Botões verdes.; GEOGRAFIA: Trilha do Pai Zé;","G.A.D.C. Franco",1041,0,"SOUTH_AMERICA","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","São Paulo","São Paulo","brazil",1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.452778,-46.765833,"original coordinates","original coordinates OK"
"7","Byrsonima ligustrifolia",1086906444,-23.966667,-47.1,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.358+0000","2018-11-24T08:56:54.406+0000",126,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","2006-04-01T00:00:00","São Paulo",2006,4,6,"2006-04-06T00:00:00","2018-11-05T15:56:16.000+0000","2018-12-08T13:01:15.398+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000037816","25","SPSF - Herbário Dom Bento José Pickel","Juquitiba","Rio Juquiá.","pt","SPSF",1086906444,"BRA:IF:SPSF:0000037816","Collection","R.T. Polisel",37816,"IF","Instituto Florestal, IF","COLETA: Árvore 7 m, com frutos imaturos verdes.;","G.A.D.C. Franco",NA,NA,"SOUTH_AMERICA","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Juquitiba","São Paulo","brazil",1055,"Juquitiba",3526209,-47.024742,-23.955226,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.966667,-47.1,"original coordinates","original coordinates OK"
"8","Byrsonima ligustrifolia",1090513693,-21.716667,-43.883333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:31.489+0000","2018-11-24T12:34:31.492+0000",122,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","none","Minas Gerais",2005,3,17,"2005-03-17T00:00:00","2018-11-14T18:10:38.000+0000","2018-12-08T04:42:59.263+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000124964","394","CEPEC - Herbário do Centro de Pesquisas do Cacau","LIMA DUARTE","Parque Estadual do Ibitipoca, trilha da Lombada após o Morro do Cruzeiro.","pt","CEPEC",1090513693,"BRA:CEPLAC:CEPEC:0000124964","Collection","R. D. Ribeiro",124964,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","A. M. Amorim",NA,NA,"","30/12/2006",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","LIMA DUARTE","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.716667,-43.883333,"original coordinates","original coordinates OK"
"9","Byrsonima ligustrifolia",1086906618,-23.636944,-46.889722,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.453+0000","2018-11-24T08:56:54.475+0000",126,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","2006-01-23T00:00:00","São Paulo",2005,12,13,"2005-12-13T00:00:00","2018-11-05T15:56:16.000+0000","2018-12-08T13:01:15.478+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000037984","261","SPSF - Herbário Dom Bento José Pickel","Embú","Itatuba","pt","SPSF",1086906618,"BRA:IF:SPSF:0000037984","Collection","R.T.Polisel & N. M. Ivanauskas & F. M. Souza & V.S.Santos",37984,"IF","Instituto Florestal, IF","GEOGRAFIA: Comunidade Terapêutica.;","G. A. D. C. Franco",NA,NA,"SOUTH_AMERICA","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Embú","São Paulo","brazil",1129,"Embu",3515004,-46.851681,-23.651334,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.636944,-46.889722,"original coordinates","original coordinates outside municipality original in embu falls in embu das artes"
"10","Byrsonima ligustrifolia",1089076794,-24.53,-47.55,"gass84,txmathi","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:29.789+0000","2018-12-03T16:41:10.626+0000",122,"none","PRESERVED_SPECIMEN",7285598,6,7707728,220,1414,6676,3191347,7285598,7285598,"Byrsonima ligustrifolia Mart.","Byrsonima ligustrifolia Mart.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima ligustrifolia","Byrsonima","ligustrifolia","SPECIES","ACCEPTED","none","São Paulo",2003,10,26,"2003-10-26T00:00:00","2018-11-21T16:31:20.000+0000","2018-12-08T04:38:06.457+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000132892","189","UEC - Herbário da Universidade Estadual de Campinas","Cananéia","Fazenda Folha Larga., trilha do jacaré","pt","UEC",1089076794,"BRA:UNICAMP:UEC:0000132892","Collection","Urbanetz, C.; Mariuza; Lelo; Domingos",132892,"UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore de 25m, flores com corola vermelha, botões branco","Urbanetz, C.",NA,NA,"","",NA,"",NA,NA,"",NA,"","","","",NA,"","",NA,"","","","","","","Cananéia","São Paulo","brazil",925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.53,-47.55,"original coordinates","original coordinates outside municipality original in cananeia falls in iguape"
