"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","institutionID","rights","county","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","identificationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","higherClassification","dynamicProperties","verbatimLocality","reproductiveCondition","identificationID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Byrsonima guilleminiana",1705519060,-15.714167,-48.890556,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.629+0000","2018-09-10T18:28:52.361+0000",135,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","2017-09-01T00:00:00",1293,0,"SOUTH_AMERICA","Goiás",2017,8,15,"2017-08-15T00:00:00","2018-08-17T14:55:50.000+0000","2018-12-09T16:22:38.661+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032991","1921","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Cidade de Pedra","pt","HEPH",1705519060,"BRA:JBB:HEPH:0000032991","Collection","Rosa, PO; Soares, ACA; Cardoso, PPM; Oliveira, JAS","32991","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto ca. 0,3, elaióforos marrons, cálice verde, corola amarela e filetes alvos; Campo rupestre","Rosa, PO",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.714167,-48.890556,"original coordinates","original coordinates OK"
"2","Byrsonima guilleminiana",1570743588,-21.094861,-44.266833,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.215+0000","2018-10-25T12:34:59.518+0000",140,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","2017-05-08T00:00:00",928,0,"","Minas Gerais",2016,9,21,"2016-09-21T00:00:00","2018-10-09T13:42:17.000+0000","2018-12-08T17:16:12.662+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009106","161","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Estrada indo para o povoado de Cunha.","pt","HUFSJ",1570743588,"BRA:UFSJ:HUFSJ:0000009106","Collection","Alves, LL; Sobral, M; Costa, MTR","9106","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Subarbusto, ca. 80cm de altura. Pétalas amarelas, passando a laranja. Botões amarelos.","Alves, LL;",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.094861,-44.266833,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in sao joao del rei"
"3","Byrsonima guilleminiana",1265928838,-15.738888,-47.945555,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:38.181+0000","2018-11-23T18:21:38.298+0000",123,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2015,2,15,"2015-02-15T00:00:00","","2018-11-23T18:22:54.605+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000091838","1481","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Campo cerrado entorno da estrada de acesso a Cascalheira do Exército.","pt","CEN",1265928838,"BRA:Cenargen:CEN:0000091838","Collection","Carlos Romero Martins","91838","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","C. R. Martins",2,"Exsicatas","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.738888,-47.945555,"original coordinates","original coordinates OK"
"4","Byrsonima guilleminiana",1423913439,-15.738889,-47.945833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:03.977+0000","2018-09-24T19:57:55.410+0000",207,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2015,2,15,"2015-02-15T00:00:00","2016-06-21T11:40:57.141+0000","2018-12-06T16:55:27.376+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1133603","1481","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brasília","Entorno da estrada de acesso a Cascalheira do Exército. Parque Nacional de Brasília","","RB",1423913439,"urn:catalog:JBRJ:RB:1133603","PhysicalObject","C.R. Martins","RB01133603","JBRJ","","","A.F.N. Gonzaga",NA,"","RB 651877","Campo cerrado.","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.738889,-47.945833,"original coordinates","original coordinates OK"
"5","Byrsonima guilleminiana",1913581840,-15.737777,-47.9475,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:42.917+0000","2018-11-23T18:21:42.954+0000",123,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2015,9,7,"2015-09-07T00:00:00","2018-10-26T13:56:57.000+0000","2018-12-10T13:35:47.763+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000101775","1838","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Campo cerrado entorno da erosão, próximo a estrada de acesso a cascalheira do Exército.","pt","CEN",1913581840,"BRA:Cenargen:CEN:0000101775","Collection","Carlos Romero Martins","101775","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter",1,"Exsicatas","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.737777,-47.9475,"original coordinates","original coordinates OK"
"6","Byrsonima guilleminiana",1587325291,-15.736111,-47.933888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.140+0000","2018-11-23T18:21:39.271+0000",123,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","none",NA,NA,"","Distrito Federal",2015,11,8,"2015-11-08T00:00:00","","2018-11-23T18:22:55.795+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000093734","1918","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Borda da estrada em frente a cascalheira do Exército.","pt","CEN",1587325291,"BRA:Cenargen:CEN:0000093734","Collection","Carlos Romero Martins","93734","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Solo cambissolo. Doação Flora do Brasil - Distrito Federal.","A. Francener",1,"Exsicatas","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.736111,-47.933888,"original coordinates","original coordinates OK"
"7","Byrsonima guilleminiana",1087663184,-20.253056,-47.460556,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:43.770+0000","2018-02-15T05:17:48.468+0000",121,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","2015-01-01T00:00:00",1000,0,"SOUTH_AMERICA","São Paulo",2014,3,7,"2014-03-07T00:00:00","2018-01-16T21:10:23.000+0000","2018-12-08T13:05:48.468+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000169483","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Pedregulho","Parque Furnas de Bom Jesus","pt","BHCB",1087663184,"BRA:UFMG:BHCB:0000169483","Collection","Lemos Filho, JP; Lovato, MB","169483","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","Pedregulho","São Paulo","brazil",2359,"Pedregulho",3537008,-47.438408,-20.205311,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-20.253056,-47.460556,"original coordinates","original coordinates OK"
"8","Byrsonima guilleminiana",1270104659,-16.793611,-47.523611,"gass84,iddatunl","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:43.194+0000","2018-09-25T13:57:01.761+0000",120,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","2015-01-01T00:00:00",985,0,"","Goiás",2013,1,20,"2013-01-20T00:00:00","","2018-09-25T13:57:01.768+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000446928","1272","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Cristalina","Próximo à Cachoeira do Arrojado","pt","SP",1270104659,"BRA:IBt:SP:0000446928","Collection","Francener, A; Fernandes Jr, AJ","446928","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Francener, A",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","Cristalina","Goiás","brazil",2951,"Cristalina",5206206,-47.517764,-16.698335,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.793611,-47.523611,"original coordinates","original coordinates OK"
"9","Byrsonima guilleminiana",1095261147,-15.935555,-47.493333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:35.399+0000","2018-11-23T18:21:35.518+0000",123,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","none",885,0,"","Distrito Federal",2013,6,4,"2013-06-04T00:00:00","","2018-11-23T18:22:50.634+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000086169","588","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","São Bartolomeu - Fazenda Entre Rios","pt","CEN",1095261147,"BRA:Cenargen:CEN:0000086169","Collection","Alexandre Uhlmann","86169","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Campo sujo degradado. Doação do Herbário Fernando Cardoso da Silva - Registro HFC nº 9106.","A. Francener",0,"Exsicatas","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.935555,-47.493333,"original coordinates","original coordinates OK"
"10","Byrsonima guilleminiana",1676476215,-15.758333,-47.635833,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:33.895+0000","2017-12-29T14:53:17.855+0000",129,"none","PRESERVED_SPECIMEN",7285669,6,7707728,220,1414,6676,3191347,7285669,7285669,"Byrsonima guilleminiana A.Juss.","Byrsonima guilleminiana A.Juss.","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Byrsonima","Byrsonima guilleminiana","Byrsonima","guilleminiana","SPECIES","ACCEPTED","2017-01-01T00:00:00",9999,0,"","Distrito Federal",2012,5,3,"2012-05-03T00:00:00","2017-10-04T12:58:14.000+0000","2018-12-10T07:36:51.972+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000006650","258","HUTO - Herbário da Universidade de Tocantins","Brasília","Núcleo Rural Rajadinha - Fazenda Santa Cecília","pt","HUTO",1676476215,"BRA:UNITINS:HUTO:0000006650","Collection","Texeira, B.R.","6650","UNITINS","Fundação Universidade de Tocantins (UNITINS)","Arbusto com 1 m de altura. Frutos imaturos verdes.; Cerrado stricto sensu. Solo cambissolo. Relevo com declive acentuado.","Walter, B.M.T.",NA,"","","","","","","","","","",NA,NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,"","","",NA,"","","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.758333,-47.635833,"original coordinates","original coordinates OK"
