"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","county","fieldNumber","verbatimLocality","preparations","fieldNotes","individualCount","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","eventRemarks","taxonRemarks","higherClassification","references","habitat","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","otherCatalogNumbers","higherGeography","georeferenceSources","identificationRemarks","georeferencedDate","typeStatus","typifiedName","infraspecificEpithet","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Syagrus coronata",1853943866,-10.231222,-40.135611,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.642+0000","2018-07-04T12:05:33.756+0000",121,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2017-02-14T00:00:00",644,0,"SOUTH_AMERICA","Bahia",2017,1,29,"2017-01-29T00:00:00","2018-07-07T02:13:12.502+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023579","80","HVASF - Herbário Vale do São Francisco","Jaguarari","Fazenda Pé de Laje, próximo ao povoado da Gameleira","pt","HVASF",1853943866,"BRA:UNIVASF:HVASF:0000023579","Collection","E.D.S. Almeida","23579","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore, ca. de 3,0 m alt. Presença de musgos no caule. Frutos marrons do tipo drupa. Exsicata em quatro partes","J.A. Siqueira Filho","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Jaguarari","Bahia","brazil",3910,"Jaguarari",2917706,-40.089775,-10.039649,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.231222,-40.135611,"original coordinates","original coordinates OK"
"2","Syagrus coronata",1699901632,-8.81,-36.406111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.367+0000","2018-09-10T18:27:51.857+0000",124,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2017-11-01T00:00:00",680,0,"","Pernambuco",2017,3,23,"2017-03-23T00:00:00","2018-12-05T23:54:03.969+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233506","553","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São João","Nordeste Project Supersite 3.","pt","HUEFS",1699901632,"BRA:UEFS:HUEFS:0000233506","Collection","Moonlight, P.W.","233506","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga with canopy ca. 3.5m high with abundant arboreal cacti. Abundant shrubs (mainly Mimosa spp.), mostly branching from the base. Heavily grazed (cows and horses) with little to no ground cover. Signs of possible felling. Sand over sandstone substate","R.T.Pennington","2018-09-06T19:40:52.000+0000","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","São João","Pernambuco","brazil",4117,"São João",2613206,-36.377658,-8.880145,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.81,-36.406111,"original coordinates","original coordinates OK"
"3","Syagrus coronata",1621078432,-12.93028,-38.61667,"gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","none","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2018-12-05T15:48:40.340+0000","2018-11-28T15:49:16.770+0000",189,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","none",14,NA,"","bahia",2017,8,17,"2017-08-17T00:00:00","2018-12-08T00:51:27.285+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00778818","","","","","","P",1621078432,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00778818","","Pignal, M.","P00778818","MNHN","","","Pignal","2018-01-03T21:38:15.000+0000","gameleira","5128","Itaparica, Mun. Gameleira","hb","Palmier de 4-8 m. Tige de 160-190 cm de hauteur, et 26 cm de diam. Base des feuilles mortes formant un manchon servant de porophyte de 36-51 cm de diamètre. Couronne constituée de 20 à 25 feuilles pennées. Les feuilles se disposant sur 5 angles, ou formant parfois un manchon en spirale à 5 cotés. Feuille vert sombre à nervure centrale plus claire dessus, vert glauque un peu pruineux et à nervure très saillante dessous. Longueur  371± 64 x 103 ± 12 cm, 106 ± 9 folioles de chaque côté du rachis. Pétiole de 107 ± 36 cm de long, à base de 6 cm de large environ, celle-ci brunâtre avec environ 30 pennes sèches de 10 x 0,5 cm environ, apparaissant comme déchiquetées.  Rachis canaliculé dessus jusqu’à la moitié de la longueur, et à section triangulaire après. Folioles disposées sur différents plans et groupées par 3-4(-5) le long du rachis, chacune formant un angle de 30-45° avec la précédente, 57± 9 x 3±1 cm, à extrémité longuement atténuée. Inflorescence : 1 prophylle, 1 bractée pédonculaire de 100 x 11 cm de long, longuement atténuée à la base, certaines plus courtes (36 cm de long). Infrutescence 100 x 17 cm à environ 350 fruits. Péd. 60 cm à section ovale. Ramifications, 77 dont 61 portent des fruits sur les 2/3 inférieurs, 16 sans fruits (ayant portées des fleurs mâles?). Hélice : 5 tours pour 14 ramifications. Dans un premier temps, les ramifications forment un angle de 45° env. avec l’axe I, puis ils s’écartent à 90°, enfin reviennent à un angle de 30° à maturité. Ramification : ped. 2-3 cm, aplati, 21 cm de long pour les ram. basales (à 33 jeunes fruits), env. 15 cm de long pour les supérieures. 3-9 fruits par ramification  à maturité. Fruit ové de 1,3 cm de diam., sombre et rugueux à l’apex (tache de 1 cm de diam.), lisse et vert ailleurs, il devient brunâtre, entouré d’une fine chair mangée par les termites, et qui devient fibreuse et très dur au dessous comme chez la noix de coco. Il est rempli d’un albumen blanc à maturité",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","","bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.93028,-38.61667,"original coordinates","original coordinates outside municipality original in  falls in itaparica"
"4","Syagrus coronata",1275054503,-10.4716,-36.5812,"gass84,preswcd","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.270+0000","2018-09-24T19:50:17.505+0000",132,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2016-01-30T00:00:00",55,0,"SOUTH_AMERICA","Sergipe",2016,1,18,"2016-01-18T00:00:00","2018-09-24T19:50:21.207+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036623","60","ASE - Herbário da Universidade Federal de Sergipe","Santo Amaro das Brotas","PA Celso Furtado, Área de reserva legal do assentamento Celso Furtado.","pt","ASE",1275054503,"BRA:UFS:ASE:0000036623","Collection","Santos Neto, AM; Souza, JO; Nunes, SS","36623","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, 4 metros de altura, caixos com aproximadamente 1 mil frutos.; Mata Atlântica","Santos Neto, AM","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Santo Amaro das Brotas","Sergipe","brazil",3775,"Santo Amaro das Brotas",2806602,-36.979729,-10.770663,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4716,-36.5812,"original coordinates","original coordinates outside municipality original in santo amaro das brotas falls in ilha das flores"
"5","Syagrus coronata",1657212419,-11.0429,-37.1944,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.615+0000","2018-09-24T19:50:18.149+0000",132,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2016-06-01T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2016,6,10,"2016-06-10T00:00:00","2018-12-10T06:05:05.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037717","596","ASE - Herbário da Universidade Federal de Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","pt","ASE",1657212419,"BRA:UFS:ASE:0000037717","Collection","Santana, JP","37717","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, caule solitário, 3m, flores estaminadas (apicais) amarelas, folhas medindo aproximadamente 1,5m comprimento. Bráctea presente na inflorescência.; Mata Atlântica.","Santana, JP","2018-08-31T18:21:41.000+0000","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Nossa Senhora do Socorro","Sergipe","brazil",3763,"Nossa Senhora do Socorro",2804805,-37.143775,-10.862084,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.0429,-37.1944,"original coordinates","original coordinates outside municipality original in nossa senhora do socorro falls in sao cristovao"
"6","Syagrus coronata",1324590052,-10.2903,-36.2712,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.521+0000","2018-09-24T19:50:17.937+0000",132,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2016-08-16T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2016,7,22,"2016-07-22T00:00:00","2018-12-06T08:55:07.097+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037396","531","ASE - Herbário da Universidade Federal de Sergipe","Brejo Grande","Brejão dos Negros, Fazenda Batateira","pt","ASE",1324590052,"BRA:UFS:ASE:0000037396","Collection","Santana, JP; Andrade, RS; Farias, MCV","37396","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Palmeira. Frutos verdes.; Restinga","Andrade, RS","2018-08-31T18:21:41.000+0000","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.2903,-36.2712,"original coordinates","original coordinates outside Brazil"
"7","Syagrus coronata",1658212317,-11.193472,-40.485861,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.490+0000","2018-05-05T12:05:52.744+0000",121,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2016-07-17T00:00:00",801,0,"SOUTH_AMERICA","Bahia",2016,7,17,"2016-07-17T00:00:00","2018-07-07T10:19:57.544+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023216","30","HVASF - Herbário Vale do São Francisco","Jacobina","Próximo à nascente do Riacho Taboca, Balneário","pt","HVASF",1658212317,"BRA:UNIVASF:HVASF:0000023216","Collection","E.D.S. Almeida","23216","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. 2,0 m alt. Hospedeira de Catasetum sp. (Orchidaceae) e Briófitas vegetando nas bainhas da estipe do forófito.","D.S. Fernandes","","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Jacobina","Bahia","brazil",3721,"Jacobina",2917508,-40.560093,-11.137404,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.193472,-40.485861,"original coordinates","original coordinates OK"
"8","Syagrus coronata",1913584627,-15.576944,-41.7575,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.475+0000","2018-11-23T18:21:44.560+0000",123,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","none",787,0,"","Minas Gerais",2016,12,6,"2016-12-06T00:00:00","2018-12-10T13:35:49.188+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104527","6237","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SAO JOAO DO PARAISO","Sítio 8.","pt","CEN",1913584627,"BRA:Cenargen:CEN:0000104527","Collection","Anderson Cássio Sevilha","104527","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","A. C. Servilha","2018-10-26T13:41:18.000+0000","","","","Exsicatas","",2,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","SAO JOAO DO PARAISO","Minas Gerais","brazil",3164,"São João do Paraíso",3162708,-41.976412,-15.343441,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.576944,-41.7575,"original coordinates","original coordinates OK"
"9","Syagrus coronata",1657213065,-10.4732,-37.1651,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.847+0000","2018-09-24T19:50:18.283+0000",132,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2016-12-23T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2016,12,12,"2016-12-12T00:00:00","2018-12-10T06:05:05.569+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038440","24","ASE - Herbário da Universidade Federal de Sergipe","Laranjeiras","Cafuz - Parque Nacional Serra de Itabaiana., Ambiente aberto, em condições intermediárias de conservação.","pt","ASE",1657213065,"BRA:UFS:ASE:0000038440","Collection","Silva, FO; Fabricante, JR","38440","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbórea. 1,5 m. Infrutescência com frutos pequenos semelhantes ao coco de coloração paleácea verde. Folhas grandes verdes com folíolos opostos.; Mata Altlântica.","Silva, FO","2018-08-31T18:21:41.000+0000","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Laranjeiras","Sergipe","brazil",3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4732,-37.1651,"original coordinates","original coordinates outside municipality original in laranjeiras falls in nossa senhora das dores"
"10","Syagrus coronata",1087695400,-10.4416,-37.0454,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.062+0000","2018-09-24T19:50:15.687+0000",132,"none","PRESERVED_SPECIMEN",5293875,6,7707728,196,552,7681,2737041,5293875,5293875,"Syagrus coronata Becc.","Syagrus coronata Becc.","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus coronata","Syagrus","coronata","SPECIES","ACCEPTED","2015-02-11T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2015,1,26,"2015-01-26T00:00:00","2018-12-08T13:06:02.696+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032981","50","ASE - Herbário da Universidade Federal de Sergipe","Maruim","Fundo do Posto Flecha, na margem do Rio Sergipe, No entorno da caverna Pedra Branca","pt","ASE",1087695400,"BRA:UFS:ASE:0000032981","Collection","Damasceno, SA; Santana Júnior, JA","32981","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbórea com 6m de altura. Presença de frutos imaturos; Mata Atlântica","Santana Júnior, JA","2018-08-31T18:21:41.000+0000","","","","","",NA,"","",NA,"","",NA,"","","","","","","","",NA,NA,"","","","","","","","","",NA,"","","Maruim","Sergipe","brazil",3787,"Maruim",2804003,-37.105475,-10.7304,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4416,-37.0454,"original coordinates","original coordinates outside municipality original in maruim falls in capela"
