"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","individualCount","preparations","institutionID","higherGeography","endDayOfYear","county","startDayOfYear","higherClassification","references","habitat","nomenclaturalCode","verbatimEventDate","verbatimElevation","collectionID","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","georeferencedDate","georeferencedBy","verbatimSRS","disposition","datasetID","accessRights","bibliographicCitation","typeStatus","typifiedName","organismID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Allagoptera caudescens",1090631239,-20.748583,-41.486139,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:50.482+0000","2018-09-25T14:05:44.195+0000",126,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-07-05T00:00:00",78,0,"","Espírito Santo",2013,7,5,"2013-07-05T00:00:00","2018-12-08T04:43:55.897+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000211246",521,"SPF - Herbário da Universidade de São Paulo","Alegre","Distrito de Rive. Rodovia ES 482, km 42. Sentido Alegre - Jerônimo Monteiro, entrada à direita no Córrego do Ouro. Propriedade do Sr. Sebastião, em subida de morro.","pt","SPF",1090631239,"BRA:USP:SPF:0000211246","Collection","Martins, EGA; Almeida-Costa, DG; Alves, GGN; Devecchi, MF","211246","USP","Universidade de São Paulo, USP","Palmeira ca. 10 m alt, sendo 8 m de estipe, DAP 16,23 cm, com anéis bem marcados e bastante líquens encrostado. Folhas 12-14, 2,66 m compr., face abaxial prateada. 80 pares de folíolos no mesmo plano, folíolo na base 65 cm compr., f","Martins, EGA","2018-08-21T18:23:35.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Alegre","Espírito Santo","brazil",2177,"Alegre",3200201,-41.512438,-20.719574,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.748583,-41.486139,"original coordinates","original coordinates OK"
"12","Allagoptera caudescens",1090631281,-20.912889,-41.210222,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:50.478+0000","2018-09-25T14:05:44.187+0000",126,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-07-06T00:00:00",105,0,"","Espírito Santo",2013,7,6,"2013-07-06T00:00:00","2018-12-08T04:43:55.952+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000211260",531,"SPF - Herbário da Universidade de São Paulo","Jerônimo Monteiro","Rodovia Nilton Monteiro Lobato de Sam Martinho. Trecho entre Jerônimo Monteiro a Muqui.","pt","SPF",1090631281,"BRA:USP:SPF:0000211260","Collection","Martins, EGA; Almeida-Costa, DG; Alves, GGN; Devecchi, MF","211260","USP","Universidade de São Paulo, USP","Palmeira ca. 10 m alt. Estipe 8 m, copa 2 m. Folha 1,10 m compr., ca. 79 pares de folíolos. Bráctea 109 x 9,5 cm. Inflorescência espiciforme, 70 compr., pedúnculo + ráquila 106 cm. Infrutescência: pedúnculo + ráquila, 101 cm. Frutos","Martins, EGA","2018-08-21T18:23:35.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Jerônimo Monteiro","Espírito Santo","brazil",2145,"Jerônimo Monteiro",3203106,-41.393327,-20.812831,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.912889,-41.210222,"original coordinates","original coordinates outside municipality original in jeronimo monteiro falls in atilio vivacqua"
"13","Allagoptera caudescens",1123830096,-22.286389,-41.730556,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:59.889+0000","2017-12-15T16:34:51.177+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Rio de Janeiro",2013,9,24,"2013-09-24T00:00:00","2018-12-08T12:05:04.187+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000047406",12818,"MBML-Herbario - Herbário Mello Leitão","Macaé","Cabiúnas, TECAB","pt","MBML-HERBARIO",1123830096,"BRA:MBML:MBML-HERBARIO:0000047406","Collection","L. Kollmann; A.P.Fontana","47406","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arvore 8m, inflorescencia seca, flores caidas.","","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.286389,-41.730556,"original coordinates","original coordinates OK"
"14","Allagoptera caudescens",1890741502,-18.354444,-39.845278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.580+0000","2018-09-24T19:59:08.851+0000",207,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","none",NA,NA,"","Espírito Santo",2013,10,26,"2013-10-26T00:00:00","2018-12-08T13:14:11.756+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395573",8,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição da Barra","Trilha - ponte cabo de aço. Núcleo Juçara, Matriz 008 - trilha de acesso a ponte do cabo de aço. Floresta Nacional do Rio Preto","","RB",1890741502,"urn:catalog:JBRJ:RB:1395573","PhysicalObject","Grupo de Coletores do Núcleo Juçara","RB01395573","JBRJ","","palmeira, terrícola, codominante de dossel, de solo arenoso, ambiente de planíce de acesso muito fácil","","2018-08-07T17:10:04.168+0000","RB 772906","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.354444,-39.845278,"original coordinates","original coordinates OK"
"15","Allagoptera caudescens",1213651828,-22.916667,-42.466667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:31.185+0000","2018-01-05T18:34:56.133+0000",114,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-11-18T00:00:00",9999,0,"SOUTH_AMERICA","Rio de Janeiro",2013,11,18,"2013-11-18T00:00:00","2018-07-08T01:31:34.849+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000195371",6,"UB - Herbário da Universidade de Brasília","Casimiro de Abreu","Reserva Biológica Poço das Antas","pt","UB",1213651828,"BRA:UnB:UB:0000195371","Collection","Pinedo, AS","195371","UnB","Universidade de Brasília (UnB)","Palmeira com 6,5 m de altura, com estipe de 3,8 m. Folhas com cerca de 6 metros. Estéril.; Mata Atlântica","Portela, R","","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Casimiro de Abreu","Rio de Janeiro","brazil",1539,"Casimiro de Abreu",3301306,-42.141929,-22.483079,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.916667,-42.466667,"original coordinates","original coordinates outside municipality original in casimiro de abreu falls in saquarema"
"16","Allagoptera caudescens",1213651826,-22.916667,-42.466667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:31.201+0000","2018-01-05T18:34:56.141+0000",114,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-11-18T00:00:00",9999,0,"SOUTH_AMERICA","Rio de Janeiro",2013,11,18,"2013-11-18T00:00:00","2018-07-08T01:31:34.774+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000195372",7,"UB - Herbário da Universidade de Brasília","Casimiro de Abreu","Reserva Biológica Poço das Antas","pt","UB",1213651826,"BRA:UnB:UB:0000195372","Collection","Pinedo, AS","195372","UnB","Universidade de Brasília (UnB)","Palmeira com 10 m de altura e estipe de 6,5 m. Folhas com 6,5 m de comprimento. Frutos ainda imaturos; Mata Atlântica","Portela, R","","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Casimiro de Abreu","Rio de Janeiro","brazil",1539,"Casimiro de Abreu",3301306,-42.141929,-22.483079,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.916667,-42.466667,"original coordinates","original coordinates outside municipality original in casimiro de abreu falls in saquarema"
"17","Allagoptera caudescens",1089187083,-11.382639,-37.425861,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:22.068+0000","2018-11-24T12:33:22.159+0000",128,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2013-01-01T00:00:00",0,0,"SOUTH_AMERICA","Sergipe",2012,4,17,"2012-04-17T00:00:00","2018-12-08T04:38:51.885+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000050941",137,"JPB - Herbário Lauro Pires Xavier","Santa Luzia do Itanhy","RPPN Mata do Crasto","pt","JPB",1089187083,"BRA:UFPB:JPB:0000050941","Collection","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","50941","UFPB","Universidade Federal da Paraíba, UFPB","Árvore com cerca de 3m. Com frutos verdes.; Mata Atlântica.; HABITAT: Mata Atlântica.; DESC: Árvore com cerca de 3m. Com frutos verdes.","Henderson, AJ","2018-11-05T21:22:55.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Santa Luzia do Itanhy","Sergipe","brazil",3694,"Santa Luzia do Itanhy",2806305,-37.507024,-11.361095,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.382639,-37.425861,"original coordinates","original coordinates OK"
"18","Allagoptera caudescens",1264714783,-11.557778,-37.5125,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:57.340+0000","2018-12-03T16:16:27.365+0000",122,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2017-09-09T00:00:00",65,0,"SOUTH_AMERICA","Bahia",2011,1,25,"2011-01-25T00:00:00","2018-12-08T13:35:02.269+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:000098558A",652,"ALCB - Herbário Alexandre Leal Costa","Jandaíra","Litoral Norte, Abadia","pt","ALCB",1264714783,"BRA:UFBA:ALCB:000098558A","Collection","Gomes, FS; Guedes, ML; Costa, AS","98558A","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Inflorescência em espiga, amarela, escapo róseo, espata interna verde brilhante e externa rosada.; arbustivo-arbórea.","Noblick, LR","2018-09-24T21:36:45.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Jandaíra","Bahia","brazil",3653,"Jandaíra",2917904,-37.597289,-11.597756,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.557778,-37.5125,"original coordinates","original coordinates OK"
"19","Allagoptera caudescens",1087684128,-11.386944,-37.418889,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:59.476+0000","2018-09-24T19:50:10.395+0000",132,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","2011-02-28T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2011,2,23,"2011-02-23T00:00:00","2018-12-08T13:05:58.222+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000020524",51,"ASE - Herbário da Universidade Federal de Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interiror da mata. Borda da trilha. Solo arenoso","pt","ASE",1087684128,"BRA:UFS:ASE:0000020524","Collection","Gomes, LA; Menezes, AB; Santos, E","20524","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Cerca de 8m de altura. Flores cremes.; Cerca de 8m de altura. Flores cremes.; Mata Atlântica.","Gomes, LA","2018-08-31T18:21:41.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Santa Luzia do Itanhy","Sergipe","brazil",3694,"Santa Luzia do Itanhy",2806305,-37.507024,-11.361095,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.386944,-37.418889,"original coordinates","original coordinates OK"
"20","Allagoptera caudescens",1094943621,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:45.233+0000","2018-12-03T16:16:33.013+0000",122,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2017-09-09T00:00:00",NA,NA,"SOUTH_AMERICA","Bahia",2011,4,5,"2011-04-05T00:00:00","2018-12-03T16:18:04.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000101533",18720,"ALCB - Herbário Alexandre Leal Costa","Salvador","Canabrava.","pt","ALCB",1094943621,"BRA:UFBA:ALCB:0000101533","Collection","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","101533","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","deca 6 m de altura. Folhas pinadas. Frutos jovens.","Noblick, LR","2018-09-24T21:36:45.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"21","Allagoptera caudescens",1094905515,-13.091667,-38.786111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.511+0000","2018-09-10T18:27:28.247+0000",124,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Bahia",2011,9,29,"2011-09-29T00:00:00","2018-09-10T18:27:54.253+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000188628",3123,"HUEFS - Herbario da Universidade Estadual de Feira de Santana","Vera Cruz","Fazenda Moponga","pt","HUEFS",1094905515,"BRA:UEFS:HUEFS:0000188628","Collection","Matos, E.N.de","188628","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","","","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Vera Cruz","Bahia","brazil",3459,"Vera Cruz",2933208,-38.696518,-13.007931,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.091667,-38.786111,"original coordinates","original coordinates OK"
"22","Allagoptera caudescens",1094905529,-17.774444,-39.358333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.526+0000","2018-09-10T18:27:28.208+0000",124,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Bahia",2011,12,14,"2011-12-14T00:00:00","2018-09-10T18:27:54.161+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000188631",3127,"HUEFS - Herbario da Universidade Estadual de Feira de Santana","Caravelas","Santiago de Cima","pt","HUEFS",1094905529,"BRA:UEFS:HUEFS:0000188631","Collection","Matos, E.N.de","188631","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","","","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Caravelas","Bahia","brazil",2833,"Caravelas",2906907,-39.695063,-17.656909,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.774444,-39.358333,"original coordinates","original coordinates OK"
"23","Allagoptera caudescens",1099311911,-22.63775,-42.434611,"gass84","e153bbae-f9cd-46a6-a4dd-db74983c7075","3046e6a6-6218-4880-9544-98f6c6ace34a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:15:46.717+0000","2017-12-16T12:23:58.794+0000",146,"none","PRESERVED_SPECIMEN",2732046,6,7707728,196,552,7681,2732026,2732046,2732046,"Allagoptera caudescens Kuntze","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Allagoptera","caudescens","SPECIES","ACCEPTED","2013-07-04T00:00:00",34,0,"","Rio Grande do Sul",2010,1,28,"2010-01-28T00:00:00","2018-07-07T09:14:42.448+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HPL - Herbário do Jardim Botânico Plantarum","BRA:JBP:HPL:0000011937",6809,"HPL - Herbário do Jardim Botânico Plantarum","Silva Jardim","Faz. Boa Esperança, bairro Lucilândia, em mata secundária de encosta","pt","HPL",1099311911,"BRA:JBP:HPL:0000011937","Collection","H. Lorenzi, A. da Silva, K. Soares, T.B. Flores","11937","Instituto Plantarum de Estudos da Flora Ltda (HPL)","Instituto Plantarum de Estudos da Flora Ltda (HPL)","","V.C. Souza","","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Silva Jardim","Rio Grande do Sul","brazil",NA,"",NA,NA,NA,"","","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-22.63775,-42.434611,"original coordinates","original coordinates OK"
"24","Allagoptera caudescens",1123819156,-18.826111,-40.059167,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:49.549+0000","2017-12-15T16:34:45.414+0000",129,"none","PRESERVED_SPECIMEN",2732049,6,7707728,196,552,7681,2732026,2732046,2732046,"Polyandrococos caudescens (Mart.) Barb.Rodr.","Allagoptera caudescens Kuntze","Plantae","Tracheophyta","Arecales","Arecaceae","Allagoptera","Allagoptera caudescens","Polyandrococos","caudescens","SPECIES","SYNONYM","none",NA,NA,"","Espírito Santo",2009,1,17,"2009-01-17T00:00:00","2018-12-08T12:04:58.857+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000036476",11440,"MBML-Herbario - Herbário Mello Leitão","Jaguaré","Giral","pt","MBML-HERBARIO",1123819156,"BRA:MBML:MBML-HERBARIO:0000036476","Collection","L. Kollmann; & R.S.Lopes","36476","MBML","Museu de Biologia Professor Mello Leitão, MBML","Mussununga.Planta 2,5 m, frutos verdes.","H.Q.B. Fernandes/28-04-2010","2017-09-14T14:49:58.000+0000","","",NA,"","","",NA,"",NA,"","","","","","","","","",NA,NA,NA,NA,NA,"","",NA,"","",NA,"Jaguaré","Espírito Santo","brazil",2644,"Jaguaré",3203056,-40.004318,-18.949532,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.826111,-40.059167,"original coordinates","original coordinates OK"
