"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","elevation","elevationAccuracy","continent","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Syagrus vagans",1944983783,-12.771944,-39.523333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.747+0000","2018-11-24T12:34:55.774+0000",122,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2016,2,24,"2016-02-24T00:00:00","2018-11-24T12:36:02.036+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153692","1289","CEPEC - Herbário do Centro de Pesquisas do Cacau","SANTA TEREsINHA","Conglomerado BA_855_P8-1-5-3","pt","CEPEC",1944983783,"BRA:CEPLAC:CEPEC:0000153692","Collection","Santos, E.A.","153692","24/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","SANTA TEREsINHA","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.771944,-39.523333,"original coordinates","original coordinates OK"
"2","Syagrus vagans",1944983723,-13.030278,-39.604722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.642+0000","2018-11-24T12:34:55.668+0000",122,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2016,2,25,"2016-02-25T00:00:00","2018-11-24T12:36:01.963+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153679","1276","CEPEC - Herbário do Centro de Pesquisas do Cacau","AMARGOSA","Conglomerado BA_854_P34-2-10-7RN","pt","CEPEC",1944983723,"BRA:CEPLAC:CEPEC:0000153679","Collection","Santos, E.A.","153679","24/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","AMARGOSA","Bahia","brazil",3456,"Amargosa",2901007,-39.634397,-13.037279,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.030278,-39.604722,"original coordinates","original coordinates OK"
"3","Syagrus vagans",1944983756,-12.771944,-39.523333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.686+0000","2018-11-24T12:34:55.716+0000",122,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2016,2,17,"2016-02-17T00:00:00","2018-11-24T12:36:01.998+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153606","1203","CEPEC - Herbário do Centro de Pesquisas do Cacau","SANTA TEREsINHA","Conglomerado BA_855_P19-1-2-1","pt","CEPEC",1944983756,"BRA:CEPLAC:CEPEC:0000153606","Collection","Santos, E.A.","153606","24/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","SANTA TEREsINHA","Bahia","brazil",3501,"Santa Teresinha",2928505,-39.570568,-12.729871,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.771944,-39.523333,"original coordinates","original coordinates OK"
"4","Syagrus vagans",1944983237,-12.87,-39.858889,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:54.990+0000","2018-11-24T12:34:55.018+0000",122,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2016,2,17,"2016-02-17T00:00:00","2018-11-24T12:36:01.785+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153140","31","CEPEC - Herbário do Centro de Pesquisas do Cacau","MILAGRES","Conglomerado BA_898-2-5-1","pt","CEPEC",1944983237,"BRA:CEPLAC:CEPEC:0000153140","Collection","Schulte, T.F.","153140","24/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","MILAGRES","Bahia","brazil",3468,"Milagres",2921302,-39.773701,-12.925289,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.87,-39.858889,"original coordinates","original coordinates OK"
"5","Syagrus vagans",1423920046,-11.084444,-41.314167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:17.018+0000","2018-09-24T19:57:58.609+0000",207,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2016,4,14,"2016-04-14T00:00:00","2018-12-06T16:55:31.123+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1152092","1597","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.","","RB",1423920046,"urn:catalog:JBRJ:RB:1152092","PhysicalObject","L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio","RB01152092","RB 656051","JBRJ","","Folhas coriáceas, discolores; espata marrom, seca; inflorescência amarronzada","","2017-10-08T20:44:25.054+0000",966,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.084444,-41.314167,"original coordinates","original coordinates OK"
"6","Syagrus vagans",1638342189,-11.557778,-40.905833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:02.736+0000","2018-09-10T18:27:51.059+0000",124,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2016,11,13,"2016-11-13T00:00:00","2018-12-06T03:12:49.578+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000232135","13386","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Chapada Diamantina, Cachoeira Domingos Lopes.","pt","HUEFS",1638342189,"BRA:UEFS:HUEFS:0000232135","Collection","Melo, E.","232135","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Aquática e mata ciliar.","","2018-09-06T19:40:53.000+0000",660,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.557778,-40.905833,"original coordinates","original coordinates OK"
"7","Syagrus vagans",1944982101,-13.319722,-39.780278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.374+0000","2018-11-24T12:34:53.396+0000",122,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","none","Bahia",2014,8,20,"2014-08-20T00:00:00","2018-11-24T12:36:01.102+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150874","179","CEPEC - Herbário do Centro de Pesquisas do Cacau","Irajuba","Conglomerado BA_981-2-1-1","pt","CEPEC",1944982101,"BRA:CEPLAC:CEPEC:0000150874","Collection","Oliveira, N.E.","150874","17/11/2016","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","Irajuba","Bahia","brazil",3432,"Irajuba",2914208,-40.042473,-13.217107,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.319722,-39.780278,"original coordinates","original coordinates outside municipality original in irajuba falls in santa ines"
"8","Syagrus vagans",1094911043,-11.5,-39.183333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:47.886+0000","2018-09-10T18:27:30.969+0000",124,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","2014-02-01T00:00:00","Bahia",2013,4,27,"2013-04-27T00:00:00","2018-09-10T18:27:56.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000194382","203","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Conceição do Coité","Serra do Mucambo. Mata, topo da serra.","pt","HUEFS",1094911043,"BRA:UEFS:HUEFS:0000194382","Collection","Carvalho, D.N.","194382","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","L.R.Noblick","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.5,-39.183333,"original coordinates","original coordinates OK"
"9","Syagrus vagans",1090629560,-12.829947,-39.876339,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:49.971+0000","2018-09-25T14:05:42.730+0000",126,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","2013-11-14T00:00:00","Bahia",2013,11,14,"2013-11-14T00:00:00","2018-12-08T04:43:55.139+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000209541","60","SPF - Herbário da Universidade de São Paulo","Iaçu","À beira da rodovia BA-046.","pt","SPF",1090629560,"BRA:USP:SPF:0000209541","Collection","Medeiros, BAS; Fonseca, LHM","209541","","USP","Universidade de São Paulo, USP","Caule subterrâneo. Folhas verde-claras, espata marrom externamente e creme internamente, flores amarelas.; Solo arenoso, compactado, entre afloramentos rochosos. Caatinga.","Medeiros, BAS","2018-08-21T18:23:48.000+0000",356,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","Iaçu","Bahia","brazil",3487,"Iaçu",2911907,-40.107378,-12.816516,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.829947,-39.876339,"original coordinates","original coordinates OK"
"10","Syagrus vagans",1090629546,-11.407189,-41.054944,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:49.974+0000","2018-09-25T14:05:42.740+0000",126,"none","PRESERVED_SPECIMEN",5293858,6,7707728,196,552,7681,2737041,5293858,5293858,"Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes","Plantae","Tracheophyta","Arecales","Arecaceae","Syagrus","Syagrus vagans","Syagrus","vagans","SPECIES","ACCEPTED","2013-11-15T00:00:00","Bahia",2013,11,15,"2013-11-15T00:00:00","2018-12-08T04:43:55.092+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Liliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000209545","67","SPF - Herbário da Universidade de São Paulo","Morro do Chapéu","À beira da rodovia BA-144.","pt","SPF",1090629546,"BRA:USP:SPF:0000209545","Collection","Medeiros, BAS; Fonseca, LHM","209545","","USP","Universidade de São Paulo, USP","Caule subterrâneo. Espata marrom-clara internamente, raque e ráquilas verdes, flores amarelo-esverdeadas. Mesma população que Medeiros 66.; Solo arenoso, compactado, entre afloramentos rochosos. Caatinga.","Medeiros, BAS","2018-08-21T18:23:48.000+0000",856,0,"","","","","","",NA,"","",NA,"","","",NA,"","","","","",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.407189,-41.054944,"original coordinates","original coordinates OK"
