"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","references","habitat","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","fieldNotes","verbatimElevation","georeferenceProtocol","typeStatus","higherGeography","dynamicProperties","fieldNumber","higherClassification","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ouratea fieldingiana",1264694633,-3.217194,-39.388917,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.834+0000","2018-09-24T19:20:46.436+0000",128,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","2016-01-25T00:00:00","SOUTH_AMERICA","Ceará",2016,1,10,"2016-01-10T00:00:00","2018-08-13T19:47:42.000+0000","2018-12-08T13:34:51.468+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058894","s.n.","EAC - Herbário Prisco Bezerra","Trairi","Lavagem Grande","pt","EAC",1264694633,"BRA:UFC:EAC:0000058894","Collection","Rocha, T.","58894","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Fruto com base amarela.","Lima-Verde, L.W.",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"Trairi","Ceará","brazil",5324,"Trairi",2313500,-39.354048,-3.337076,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.217194,-39.388917,"original coordinates","original coordinates OK"
"2","Ouratea fieldingiana",1324590291,-11.513091,-37.571094,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.575+0000","2018-09-24T19:50:17.873+0000",132,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","2016-03-29T00:00:00","SOUTH_AMERICA","Sergipe",2016,3,31,"2016-03-31T00:00:00","2018-08-31T18:29:07.000+0000","2018-12-06T08:55:07.172+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037537","127","ASE - Herbário da Universidade Federal de Sergipe","São Cristóvão","Rodovia João Bebe Água (SE-095)","pt","ASE",1324590291,"BRA:UFS:ASE:0000037537","Collection","Nunes, SS; Félix, G J; Souza, JO; Neto. A. M.S.","37537","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore ca. 4, 5 metros. Flor amarela.; Mata Atlântica","Nunes, SS",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"São Cristóvão","Sergipe","brazil",3751,"São Cristóvão",2806701,-37.219589,-10.961177,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.513091,-37.571094,"original coordinates","original coordinates outside municipality original in sao cristovao falls in indiaroba"
"3","Ouratea fieldingiana",1563169398,-2.478972,-44.053806,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:30.955+0000","2018-11-23T18:22:30.988+0000",122,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","none","","Maranhão",2016,10,9,"2016-10-09T00:00:00","2018-11-01T18:58:08.000+0000","2018-12-07T14:50:38.793+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009330","T1P6P4","MAR - Herbário do Maranhão","São José de Ribamar","Praia de Panaquatira","pt","MAR",1563169398,"BRA:UFMA:MAR:0000009330","Collection","BELFORT, L.","9330","UFMA","Universidade Federal do Maranhão (UFMA)","Planta com 1.60m de altura em estágio vegetativo.","",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"São José de Ribamar","Maranhão","brazil",5413,"São José de Ribamar",2111201,-44.094879,-2.585859,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.478972,-44.053806,"original coordinates","original coordinates outside municipality original in sao jose de ribamar falls in paco do lumiar"
"4","Ouratea fieldingiana",1135818962,-4.136511,-38.339483,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.295+0000","2018-09-24T19:20:46.183+0000",128,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","2015-05-22T00:00:00","SOUTH_AMERICA","Ceará",2015,3,26,"2015-03-26T00:00:00","2018-08-13T19:47:42.000+0000","2018-12-06T21:47:02.490+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058107","37","EAC - Herbário Prisco Bezerra","Cascavel","Distrito de Guanacés.","pt","EAC",1135818962,"BRA:UFC:EAC:0000058107","Collection","Araújo, K.C.","58107","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Árvore; flor amarela.","Loiola, M.I.B.",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"Cascavel","Ceará","brazil",5182,"Cascavel",2303501,-38.299918,-4.237846,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.136511,-38.339483,"original coordinates","original coordinates OK"
"5","Ouratea fieldingiana",1264694612,-3.977778,-38.278778,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.843+0000","2018-09-24T19:20:46.471+0000",128,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","2016-07-07T00:00:00","SOUTH_AMERICA","Ceará",2015,10,24,"2015-10-24T00:00:00","2018-08-13T19:47:42.000+0000","2018-12-08T13:34:51.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058904","06","EAC - Herbário Prisco Bezerra","Aquiraz","trilha Cajazeiras, substrato arenoso.","pt","EAC",1264694612,"BRA:UFC:EAC:0000058904","Collection","Negreiros, A.P.","58904","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, 2m; tronco ereto; flor amarela; fruto oleaginoso usado para remédio e fritura, preto quando maduro.; Ambiente litorâneo.","Nepomuceno, I.V.",29,0,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"Aquiraz","Ceará","brazil",5224,"Aquiraz",2301000,-38.394226,-3.976397,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.977778,-38.278778,"original coordinates","original coordinates OK"
"6","Ouratea fieldingiana",1303205942,-3.717956,-38.645122,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:33.758+0000","2018-09-24T19:20:46.430+0000",128,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","2015-11-24T00:00:00","SOUTH_AMERICA","Ceará",2015,10,14,"2015-10-14T00:00:00","2018-08-13T19:47:42.000+0000","2018-12-07T20:18:41.994+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000058856","s.n.","EAC - Herbário Prisco Bezerra","Caucaia","Parque Estadual Botânico do Ceará.","pt","EAC",1303205942,"BRA:UFC:EAC:0000058856","Collection","Lima, F.S.","58856","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Árvore; flor amarela; fruto imaturo verde com base amarela.","Lima-Verde, L.W.",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"Caucaia","Ceará","brazil",5258,"Caucaia",2303709,-38.809287,-3.783513,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.717956,-38.645122,"original coordinates","original coordinates OK"
"7","Ouratea fieldingiana",1676474684,-2.485278,-44.266389,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:31.246+0000","2018-11-23T18:22:31.357+0000",122,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","none","","Maranhão",2015,11,21,"2015-11-21T00:00:00","2018-11-01T18:58:08.000+0000","2018-12-10T07:36:50.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009708","702","MAR - Herbário do Maranhão","São Luís","Av. Litorânea, Dunas da Praia de São Marcos","pt","MAR",1676474684,"BRA:UFMA:MAR:0000009708","Collection","SILVA, A. N. F.","9708","UFMA","Universidade Federal do Maranhão (UFMA)","Arbusto ca. 4 m de alt., ramo marrom, cálice amarelo, corola amarela. Coletado nas dunas secundárias, onde há o predomínio da vegetação arbustiva-arbórea.","",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"São Luís","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.485278,-44.266389,"original coordinates","original coordinates OK"
"8","Ouratea fieldingiana",1208832371,-2.473056,-44.053833,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:30.390+0000","2018-11-23T18:22:30.421+0000",122,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","none","","Maranhão",2014,1,23,"2014-01-23T00:00:00","","2018-11-23T18:23:11.571+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000008245","105","MAR - Herbário do Maranhão","São José de Ribamar","Praia de Panaquatira","pt","MAR",1208832371,"BRA:UFMA:MAR:0000008245","Collection","LIMA, G. P.","8245","UFMA","Universidade Federal do Maranhão (UFMA)","Árvore com aproximadamente 4,5 m de alt.; fruto com apêndices verdes e com a base do fruto vermelha","",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"São José de Ribamar","Maranhão","brazil",5413,"São José de Ribamar",2111201,-44.094879,-2.585859,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.473056,-44.053833,"original coordinates","original coordinates outside municipality original in sao jose de ribamar falls in paco do lumiar"
"9","Ouratea fieldingiana",1208832440,-2.412944,-44.400472,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:30.435+0000","2018-11-23T18:22:30.495+0000",122,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","none","","Maranhão",2014,6,15,"2014-06-15T00:00:00","","2018-11-23T18:23:11.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000008320","","MAR - Herbário do Maranhão","Alcântara","Restinga da Praia de Itatinga","pt","MAR",1208832440,"BRA:UFMA:MAR:0000008320","Collection","Pinheiro, R.S.","8320","UFMA","Universidade Federal do Maranhão (UFMA)","Flores amarelas, folhas alternadas, com 2,8m","",NA,NA,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"Alcântara","Maranhão","brazil",5429,"Alcântara",2100204,-44.531679,-2.392973,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.412944,-44.400472,"original coordinates","original coordinates OK"
"10","Ouratea fieldingiana",1135818515,-2.882222,-40.873333,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.960+0000","2018-09-24T19:20:45.987+0000",128,"none","PRESERVED_SPECIMEN",7326706,6,7707728,220,1414,6642,3189667,7326706,7326706,"Ouratea fieldingiana Engl.","Ouratea fieldingiana Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea fieldingiana","Ouratea","fieldingiana","SPECIES","ACCEPTED","2016-07-07T00:00:00","SOUTH_AMERICA","Ceará",2014,9,11,"2014-09-11T00:00:00","2018-08-13T19:47:42.000+0000","2018-12-06T21:47:02.204+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000057624","3173","EAC - Herbário Prisco Bezerra","Camocim","Lago Seco, solos de areias quartzosas.","pt","EAC",1135818515,"BRA:UFC:EAC:0000057624","Collection","Souza, E.B.","57624","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto, 3-4m; caules cinzas a castanhos; folhas coriáceo-rigidas; flores com cálice verde-amarelado e corola amarela, estames amarelos.; Restinga arbustiva.","Nepomuceno, I.V.",10,0,"","","","","","","","","",NA,NA,"","",NA,"",NA,"",NA,"","","","","","",NA,"","",NA,NA,NA,"Camocim","Ceará","brazil",5379,"Camocim",2302602,-40.801241,-2.950969,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-2.882222,-40.873333,"original coordinates","original coordinates OK"
