"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","modified","continent","otherCatalogNumbers","identificationQualifier","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","fieldNumber","verbatimLocality","verbatimElevation","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","georeferencedDate","higherGeography","organismID","datasetID","accessRights","higherClassification","infraspecificEpithet","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ouratea parviflora",1944966527,-27.006111,-48.595555,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.779+0000","2018-11-24T12:32:47.801+0000",128,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2018-06-02T00:00:00","Santa Catarina",2018,6,2,"2018-06-02T00:00:00","2018-11-24T12:32:47.807+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013881","969","CRI - Herbário Pe. Dr. Raulino Reitz","Balneário Camboriú","Barra APA Costa Brava","pt","CRI",1944966527,"BRA:UNESC:CRI:0000013881","Collection","Alexandre Medeiros","13881","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Flor amarela","Alexandre Medeiros",NA,NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Balneário Camboriú","Santa Catarina","brazil",662,"Balneário Camboriú",4202008,-48.620501,-27.005573,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.006111,-48.595555,"original coordinates","original coordinates OK"
"2","Ouratea parviflora",1944966618,-27.006111,-48.595555,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:47.891+0000","2018-11-24T12:32:47.921+0000",128,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2018-08-11T00:00:00","Santa Catarina",2018,8,11,"2018-08-11T00:00:00","2018-11-24T12:32:47.936+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000013957","937","CRI - Herbário Pe. Dr. Raulino Reitz","Balneário Camboriú","Barra APA Costa Brava","pt","CRI",1944966618,"BRA:UNESC:CRI:0000013957","Collection","Alexandre Medeiros","13957","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","","Fabio Speck",NA,NA,"","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Balneário Camboriú","Santa Catarina","brazil",662,"Balneário Camboriú",4202008,-48.620501,-27.005573,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.006111,-48.595555,"original coordinates","original coordinates OK"
"3","Ouratea parviflora",1931772692,-27.180278,-49.393611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.233+0000","2018-10-24T15:38:21.249+0000",121,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2018-09-27T00:00:00","Santa Catarina",2018,9,27,"2018-09-27T00:00:00","2018-12-07T06:14:59.648+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060585","3523","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","Faxinalzinho.","pt","FURB",1931772692,"BRA:FURB:FURB:0000060585","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60585","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor amarela","Kassner-Filho, A.",793,0,"2018-10-11T17:23:56.000+0000","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.393611,"original coordinates","original coordinates OK"
"4","Ouratea parviflora",1837392220,-29.920833,-49.091667,"cdround,gass84","05776b2b-eda0-4a70-ba81-986e3f100e1a","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:13.034+0000","2018-09-25T14:38:45.698+0000",81,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2017-04-17T00:00:00","Santa Catarina",2017,2,23,"2017-02-23T00:00:00","2018-12-08T03:39:48.476+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOI - Herbário Joinvillea","BRA:UNIVILLE:JOI:0000017346","43","JOI - Herbário Joinvillea","Blumenau","Parque Natural Municipal São Francisco De Assis","pt","JOI",1837392220,"BRA:UNIVILLE:JOI:0000017346","Collection","Lichtenfelz, F.A.","17346","UNIVILLE","Universidade da Região de Joinville (UNIVILLE)","Flor amarela","Lichtenfelz, F.A.",NA,NA,"2018-08-22T15:17:36.000+0000","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-29.920833,-49.091667,"original coordinates","original coordinates outside Brazil"
"5","Ouratea parviflora",1587298392,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.471+0000","2018-10-24T15:38:18.656+0000",121,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2017-07-11T00:00:00","Santa Catarina",2017,4,21,"2017-04-21T00:00:00","2018-10-24T15:39:00.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054334","28","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Rua Antônio Zendrom. Beira do caminho do fragmento.","pt","FURB",1587298392,"BRA:FURB:FURB:0000054334","Collection","Gebien, W.","54334","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Gebien, W.",100,0,"","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
"6","Ouratea parviflora",1848251003,-24.851944,-48.715278,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.236+0000","2018-06-04T19:36:12.588+0000",118,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2017-08-23T00:00:00","Paraná",2017,6,28,"2017-06-28T00:00:00","2018-12-08T15:08:35.631+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409712","2480","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas","pt","MBM",1848251003,"BRA:MBM:MBM:0000409712","Collection","Brotto, ML; Rau, TG","409712","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 5 metros de altura; flores amarelas.; Floresta Ombrófila Densa Montana.","Brotto, ML",900,0,"2018-05-10T19:07:12.000+0000","SOUTH_AMERICA","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.851944,-48.715278,"original coordinates","original coordinates OK"
"7","Ouratea parviflora",1902143949,-7.38,-39.78,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.453+0000","2018-09-24T19:59:09.603+0000",207,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2017-12-18T00:00:00","Pernambuco",2017,6,12,"2017-06-12T00:00:00","2018-12-06T11:56:04.329+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1397011","598","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Exu","Conglomerado do Inventário Florestal Nacional PE_5, 3-10-5RN","","RB",1902143949,"urn:catalog:JBRJ:RB:1397011","PhysicalObject","T. M. Moraes","RB01397011","JBRJ","","Flor marrom","M. A. Oliveira",NA,NA,"2018-08-30T10:25:08.538+0000","","RB 774285","cf.","Área de transição caatinga-cerrado. Solo arenoso. Relevo suave ondulado","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Exu","Pernambuco","brazil",4402,"Exu",2605301,-39.748316,-7.516194,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.38,-39.78,"original coordinates","original coordinates OK"
"8","Ouratea parviflora",1801099285,-26.224722,-49.055,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.464+0000","2018-10-24T15:38:19.038+0000",121,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","2017-11-29T00:00:00","Santa Catarina",2017,7,15,"2017-07-15T00:00:00","2018-12-08T01:46:26.280+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055574","2279","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","pt","FURB",1801099285,"BRA:FURB:FURB:0000055574","Collection","Schwirkowski, P.","55574","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores amarelas","Gasper, A.L. de",650,0,"2018-10-11T17:23:56.000+0000","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.224722,-49.055,"original coordinates","original coordinates OK"
"9","Ouratea parviflora",1819183162,-22.753889,-41.996944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.490+0000","2018-09-24T19:58:58.815+0000",207,"none","PRESERVED_SPECIMEN",7595086,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora (DC.) Baill.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","SYNONYM","none","Rio de Janeiro",2017,10,4,"2017-10-04T00:00:00","2018-12-10T05:45:50.636+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378474","1913","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cabo Frio","Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.","","RB",1819183162,"urn:catalog:JBRJ:RB:1378474","PhysicalObject","L.J.S. Pinto; G.A. de Queiroz","RB01378474","JBRJ","","Arbusto heliófilo, folhas cartáceas discolores verdes. Infrutescência pêndula, receptáculo vinoso. Fruto seco maduro vinoso.","L.J.S.Pinto",NA,NA,"2018-01-12T11:16:56.306+0000","","RB 756026","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Cabo Frio","Rio de Janeiro","brazil",1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.753889,-41.996944,"original coordinates","original coordinates OK"
"10","Ouratea parviflora",1702658355,-6.942167,-47.342583,"gass84","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:58.960+0000","2018-11-24T12:22:59.007+0000",127,"none","PRESERVED_SPECIMEN",7326804,6,7707728,220,1414,6642,3189667,7326804,7326804,"Ouratea parviflora Engl.","Ouratea parviflora Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea parviflora","Ouratea","parviflora","SPECIES","ACCEPTED","none","Maranhão",2017,10,13,"2017-10-13T00:00:00","2018-12-08T11:34:44.441+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000005071","114","SLUI - Herbário Rosa Mochel","Município de Carolina","Parque Nacional da Chapada das Mesas","pt","SLUI",1702658355,"BRA:UEMA:SLUI:0000005071","Collection","Saraiva, R.V.C.","5071","UEMA","Universidade Estadual do Maranhão (UEMA)","","",NA,NA,"2018-11-08T19:44:52.000+0000","","","","","","","","",NA,"","",NA,"",NA,NA,"","",NA,"","","","","",NA,"","","","","",NA,"","",NA,"Município de Carolina","Maranhão","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.942167,-47.342583,"original coordinates","original coordinates outside municipality original in municipio de carolina falls in carolina"
