"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","preparations","fieldNumber","verbatimLocality","otherCatalogNumbers","fieldNotes","individualCount","coordinateUncertaintyInMeters","references","habitat","institutionID","county","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationRemarks","georeferencedDate","nomenclaturalStatus","taxonID","bibliographicCitation","infraspecificEpithet","locationRemarks","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ouratea semiserrata",1806875863,-20.135,-43.486944,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.088+0000","2018-06-04T12:02:13.837+0000",121,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","none",0,0,"SOUTH_AMERICA","Minas Gerais",2016,7,31,"2016-07-31T00:00:00","2018-05-23T21:45:06.000+0000","2018-12-10T04:45:46.700+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000189027","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Fazenda Córrego das Almas","pt","BHCB",1806875863,"BRA:UFMG:BHCB:0000189027","Collection","Oliveira, CT","189027","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.135,-43.486944,"original coordinates","original coordinates OK"
"2","Ouratea semiserrata",1563169765,-22.413889,-44.848333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.429+0000","2018-11-24T08:57:00.472+0000",126,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","2016-09-14T00:00:00",2375,0,"SOUTH_AMERICA","Minas Gerais",2016,9,6,"2016-09-06T00:00:00","2018-11-05T16:00:39.000+0000","2018-12-07T14:50:39.116+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051808","2334","SPSF - Herbário Dom Bento José Pickel","Passa Quatro","Serra da Mantiqueira, trilha do Paiolinho para Pedra da mina","pt","SPSF",1563169765,"BRA:IF:SPSF:0000051808","Collection","M.L. Brotto & R.R. Völtz","51808","IF","Instituto Florestal, IF","COLETA: Arbusto com 3 m de altura; flor com pétalas amarelas, odor agradável e intenso.; GEOGRAFIA: Serra&nf;Refúgio Vegetacional Altomontano (campo de altitude);","M.L. Brotto","","","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.413889,-44.848333,"original coordinates","original coordinates OK"
"3","Ouratea semiserrata",1848248994,-22.413889,-44.848333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.838+0000","2018-06-04T19:36:12.094+0000",118,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","2016-09-14T00:00:00",2375,0,"SOUTH_AMERICA","Minas Gerais",2016,9,6,"2016-09-06T00:00:00","2018-05-10T19:07:12.000+0000","2018-12-08T15:08:34.533+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406331","2334","MBM - Herbário do Museu Botânico Municipal","Passa Quatro","Serra da Mantiqueira, trilha do Paiolinho para Pedra da Mina","pt","MBM",1848248994,"BRA:MBM:MBM:0000406331","Collection","Brotto, ML; Völtz, RR","406331","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto com 3 m de altura; flor com pétalas amarelas, odor agradável e intenso.; Refúgio Vegetacional Altomontano (campo de altitude).","Brotto, ML","","","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Passa Quatro","Minas Gerais","brazil",1572,"Passa Quatro",3147600,-44.968241,-22.40522,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.413889,-44.848333,"original coordinates","original coordinates OK"
"4","Ouratea semiserrata",1434686077,-18.195278,-43.587778,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.331+0000","2018-10-09T15:48:48.095+0000",135,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","2017-07-01T00:00:00",1388,0,"SOUTH_AMERICA","Minas Gerais",2016,9,22,"2016-09-22T00:00:00","2018-09-21T17:27:16.000+0000","2018-12-08T00:09:14.320+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000032439","6571","HEPH - Herbário Ezechias Paulo Heringer","Diamantina","Alto da Jacuba, chácara dentro o Parque Estadual do Biribiri","pt","HEPH",1434686077,"BRA:JBB:HEPH:0000032439","Collection","Faria, JEQ","32439","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Arbusto ca. 1,5 m de altura, frutos imaturos verdes com receptáculos vermelhos; Ambiente arbustivo arbóreo","Chacon, RG","","","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.195278,-43.587778,"original coordinates","original coordinates OK"
"5","Ouratea semiserrata",1265088409,-21.70917,-43.89361,"gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","none","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2018-12-05T15:48:44.013+0000","2018-10-10T09:45:50.225+0000",189,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","none",1357,NA,"","",2014,5,14,"2014-05-14T00:00:00","2016-03-09T17:11:54.000+0000","2018-12-08T13:37:08.484+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846360","","","","","","P",1265088409,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00846360","","Marquete, R.","P00846360","MNHN","","Prélèvement de feuille pour Schneider J., Frankfurt, 07/2016, demande n° 64512","","hb","4399","Minas Gerais, Lima Duarte, Parque Estadual do Ibitipoca, distrito de conceiçao do Ibitipoca","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-21.70917,-43.89361,"original coordinates","original coordinates outside municipality original in  falls in lima duarte"
"6","Ouratea semiserrata",1424479427,-21.709167,-43.893611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:46.641+0000","2018-09-24T20:03:59.913+0000",207,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","none",1357,NA,"","Minas Gerais",2014,5,14,"2014-05-14T00:00:00","2017-10-07T23:18:52.929+0000","2018-12-06T17:00:46.818+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:852278","4399","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Lima Duarte","Distrito de conceição do Ibitipoca. Parque Estadual do Ibitipoca.","","RB",1424479427,"urn:catalog:JBRJ:RB:852278","PhysicalObject","R. Marquete","RB00852278","JBRJ","","Árvore com 5m de altura. heliófita, rupícola (50m do córrego). Tronco de casca lisa, acinzentada, ramos com casca lisa, acastanhada. folhas coriáceas, discolores, opacas nas duas faces. Inflorescências com pedúnculos e pedicelos verdes-amarelado, flores com cálice verde-amarelado, corola amarela, androceu amarelo, gineceu esverdeado. Flores visitadas por abelhas (Apis melifera) - 10hs 20min.","Ronaldo Marquete","","","","RB 596567","Relevo: íngreme; textura do solo: areno-pedregoso, próximo a prainha.",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.709167,-43.893611,"original coordinates","original coordinates OK"
"7","Ouratea semiserrata",1143418177,-21.718889,-43.901111,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.265+0000","2018-11-28T18:02:34.278+0000",125,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","2014-11-21T00:00:00",1380,0,"SOUTH_AMERICA","Minas Gerais",2014,10,18,"2014-10-18T00:00:00","","2018-11-28T18:03:00.081+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000066365","11","CESJ - Herbário Leopoldo Krieger","Lima Duarte","Parque Estadual de Ibitipoca, Nanofloresta nebular, atrás do camping","pt","CESJ",1143418177,"BRA:UFJF:CESJ:0000066365","Collection","B. Moreira; L.C.D. Dias","66365","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Árvore,ca. 5m, frutos maduros vermelhos","B. Moreira","","","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.718889,-43.901111,"original coordinates","original coordinates OK"
"8","Ouratea semiserrata",1090965256,-21.728389,-44.961889,"gass84","5bad80c7-8b9e-448a-84fe-df70288f16ac","d07d294b-8ae1-48ab-94e2-f7caae47707d","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.882+0000","2018-11-23T15:39:26.892+0000",129,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","2014-12-01T00:00:00",1050,0,"","Minas Gerais",2014,11,22,"2014-11-22T00:00:00","2018-10-24T18:06:16.000+0000","2018-12-09T06:15:35.321+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUSC - Herbário Unisanta","BRA:UNISANTA:HUSC:0000008860","964","HUSC - Herbário Unisanta","São Thomé das Letras","Vale do Canta Galo, próximo a cachoeira das panelas. Poucos afloramentos rochosos, APA São Thomé.","pt","HUSC",1090965256,"BRA:UNISANTA:HUSC:0000008860","Collection","Sampaio, P.S.P.; Sampaio, A.F.P.","8860","UNISANTA","Universidade Santa Cecília (UNISANTA)","Árvore com 2m de altura, frutos verde com cúpula vermelha; Cerrado","P.S.P.Sampaio","","","","","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","São Thomé das Letras","Minas Gerais","brazil",1801,"São Thomé das Letras",3165206,-44.964472,-21.733926,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.728389,-44.961889,"original coordinates","original coordinates OK"
"9","Ouratea semiserrata",1424457662,-22.501389,-45.1375,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:34.644+0000","2018-09-24T20:03:48.547+0000",207,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","none",1818,NA,"","São Paulo",2013,3,6,"2013-03-06T00:00:00","2017-10-18T12:06:14.760+0000","2018-12-06T17:00:35.315+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:796955","29","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Piquete","Pico dos Marins - APA Serra da Mantiqueira. Trilha para o 1º mirante.","","RB",1424457662,"urn:catalog:JBRJ:RB:796955","PhysicalObject","Lucas Nogueira Gonçalves; Patrícia Duffles","RB00796955","JBRJ","","Com galhas; conservada em álcool.","T. S. Mendes & Elsie F. Guimarães","","","","RB 581774","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Piquete","São Paulo","brazil",1497,"Piquete",3538501,-45.17353,-22.589898,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.501389,-45.1375,"original coordinates","original coordinates outside municipality original in piquete falls in marmelopolis"
"10","Ouratea semiserrata",1424477377,-22.498611,-45.131389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:45.467+0000","2018-09-24T20:03:58.830+0000",207,"none","PRESERVED_SPECIMEN",7326844,6,7707728,220,1414,6642,3189667,7326844,7326844,"Ouratea semiserrata Engl.","Ouratea semiserrata Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea semiserrata","Ouratea","semiserrata","SPECIES","ACCEPTED","none",2015,NA,"","São Paulo",2013,9,3,"2013-09-03T00:00:00","2017-10-19T13:39:25.712+0000","2018-12-06T17:00:45.291+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:844928","154","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Piquete","Pico dos Marins - APA Serra da Mantiqueira. Trilha entre o acampamento do 1º mirante e pedra do golfinho.","","RB",1424477377,"urn:catalog:JBRJ:RB:844928","PhysicalObject","L. N. Gonçalves; P. Duffles; E. Fernandez; T. Lima","RB00844928","JBRJ","","Folhas simples, alternas, bordas serreadas; flores amarelas.","T. S. Mendes & Elsie F. Guimarães","","","","RB 595486","",NA,NA,"","","","","","","","",NA,NA,"","","","","",NA,"","","","","",NA,"","","","","Piquete","São Paulo","brazil",1497,"Piquete",3538501,-45.17353,-22.589898,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.498611,-45.131389,"original coordinates","original coordinates outside municipality original in piquete falls in marmelopolis"
