"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","infraspecificEpithet","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","identificationRemarks","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ouratea glaucescens",1944854799,-14.180277,-47.768888,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:45.183+0000","2018-11-23T18:21:45.222+0000",123,"none","PRESERVED_SPECIMEN",1,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","none",1030,0,"Goiás",2017,7,8,"2017-07-08T00:00:00","2018-11-23T18:23:03.674+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000105309","3145","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ALTO PARAISO DE GOIAS","Fazenda Volta da Serra, trilha para cachoeira Esmeralda. 10 km E de São Jorge.","pt","CEN",1944854799,"BRA:Cenargen:CEN:0000105309","Collection","Unicata","Marcelo Fragomeni Simon","105309","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore com casca suberosa, 3 m. Flores amarelas.","M. Simon","","","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","ALTO PARAISO DE GOIAS","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.180277,-47.768888,"original coordinates","original coordinates OK"
"2","Ouratea glaucescens",1705519110,-14.161667,-47.8325,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.721+0000","2018-09-10T18:28:52.545+0000",135,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","2017-09-01T00:00:00",890,0,"Goiás",2017,9,26,"2017-09-26T00:00:00","2018-12-09T16:22:38.706+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033101","1561","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras","pt","HEPH",1705519110,"BRA:JBB:HEPH:0000033101","Collection","","Chacon, RG; Oliveira, JAS","33101","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore de 4m, flor amarela, fruto verde imaturo, com sépalas persistentes e tronco liso; Cerrado rupestre, neossolo","Chacon, RG","SOUTH_AMERICA","2018-08-17T14:56:10.000+0000","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.161667,-47.8325,"original coordinates","original coordinates OK"
"3","Ouratea glaucescens",1705519122,-14.161667,-47.8325,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.717+0000","2018-09-10T18:28:52.596+0000",135,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","2017-09-01T00:00:00",890,0,"Goiás",2017,9,26,"2017-09-26T00:00:00","2018-12-09T16:22:38.714+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033103","1563","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para Corredeiras","pt","HEPH",1705519122,"BRA:JBB:HEPH:0000033103","Collection","","Chacon, RG; Oliveira, JAS","33103","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore de 6m, flores amarelas, frutos verdes; Cerrado rupestre","Chacon, RG","SOUTH_AMERICA","2018-08-17T14:56:10.000+0000","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.161667,-47.8325,"original coordinates","original coordinates OK"
"4","Ouratea glaucescens",1275054517,-11.0429,-37.1944,"gass84,iddatunl","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.245+0000","2018-09-24T19:50:17.489+0000",132,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","2016-02-01T00:00:00",NA,NA,"Sergipe",2016,1,18,"2016-01-18T00:00:00","2018-09-24T19:50:21.215+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036595","461","ASE - Herbário da Universidade Federal de Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo","pt","ASE",1275054517,"BRA:UFS:ASE:0000036595","Collection","","Santana, JP","36595","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto, 4m, frutos imaturos de cor verdes. Folhas simples alternas.; Mata Atlântica.","Santana, JP","SOUTH_AMERICA","","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Itaporanga d'Ajuda","Sergipe","brazil",3733,"Itaporanga D'ajuda",2803203,-37.318178,-11.05724,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.0429,-37.1944,"original coordinates","original coordinates outside municipality original in itaporanga d'ajuda falls in sao cristovao"
"5","Ouratea glaucescens",1272063695,-12.937503,-46.944075,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:07.976+0000","2018-09-10T18:28:51.813+0000",135,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","2016-04-20T00:00:00",737,0,"Tocantins",2015,10,16,"2015-10-16T00:00:00","2018-12-07T13:04:20.492+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000031811","60","HEPH - Herbário Ezechias Paulo Heringer","Arraias","","pt","HEPH",1272063695,"BRA:JBB:HEPH:0000031811","Collection","","Lemos, HL","31811","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore 3m. Frutos verdes e pedúnculo vermelho; Cerrado Rupestre","Chacon, RG","SOUTH_AMERICA","2018-08-17T14:56:10.000+0000","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Arraias","Tocantins","brazil",3486,"Arraias",1702406,-47.047838,-12.817077,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.937503,-46.944075,"original coordinates","original coordinates OK"
"6","Ouratea glaucescens",1503030245,-3.198056,-40.684444,"gass84,txmatfuz","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.628+0000","2018-09-10T18:27:49.610+0000",124,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","none",60,0,"Ceará",2015,12,29,"2015-12-29T00:00:00","2018-12-08T12:54:58.516+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000229421","3735","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Martinópole","Estrada carroçável entre o centro de Martinópole e o Distrito de Salgadinho, a 2,5km da sede do município.","pt","HUEFS",1503030245,"BRA:UEFS:HUEFS:0000229421","Collection","","Souza, E.B.","229421","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de cerrado em contato com vegetação de várzea com carnaúbas.","","","2018-09-06T20:04:55.000+0000","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Martinópole","Ceará","brazil",5346,"Martinópole",2307908,-40.647448,-3.169096,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.198056,-40.684444,"original coordinates","original coordinates OK"
"7","Ouratea glaucescens",1587325811,-14.1725,-47.826388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.453+0000","2018-11-23T18:21:39.551+0000",123,"none","PRESERVED_SPECIMEN",1,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","none",981,0,"Goiás",2014,11,24,"2014-11-24T00:00:00","2018-11-23T18:22:56.111+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000094283","7229","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ALTO PARAISO DE GOIAS","Parque Nacional Chapada dos Veadeiros, São Jorge, Trilha dos Saltos.","pt","CEN",1587325811,"BRA:Cenargen:CEN:0000094283","Collection","Exsicatas","Márcio Verdi - RB","94283","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Folhas verdes; área com históricos de mineração e incêndios, trilha de acesso aos Saltos do Rio Preto, um dos principais atrativos locais muito visitados por turistas. Doação Jardim Botânico do Rio de Janeiro - RB 630732.","R. G. Chacon","","","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","ALTO PARAISO DE GOIAS","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.1725,-47.826388,"original coordinates","original coordinates OK"
"8","Ouratea glaucescens",1291822297,-14.873889,-46.014167,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:06.241+0000","2018-09-10T18:28:49.413+0000",135,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","2013-01-01T00:00:00",NA,NA,"Minas Gerais",2013,5,1,"2013-05-01T00:00:00","2018-12-09T13:00:38.383+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000029380","19","HEPH - Herbário Ezechias Paulo Heringer","Formoso","Estrada de terra entre Formoso e a Fazenda São Francisco da Trijunção","pt","HEPH",1291822297,"BRA:JBB:HEPH:0000029380","Collection","","Françoso, RD","29380","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Arbusto; Cerrado típico","Chacon, RG","SOUTH_AMERICA","2018-08-17T14:56:10.000+0000","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Formoso","Minas Gerais","brazil",3199,"Formoso",3126208,-46.154055,-15.126269,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-14.873889,-46.014167,"original coordinates","original coordinates outside municipality original in formoso falls in cocos"
"9","Ouratea glaucescens",1213627384,-15.99,-45.937778,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:15.741+0000","2018-01-05T18:34:45.091+0000",114,"none","PRESERVED_SPECIMEN",NA,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","2011-11-01T00:00:00",532,0,"Minas Gerais",2011,9,22,"2011-09-22T00:00:00","2018-07-08T01:35:01.626+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000170889","1734","UB - Herbário da Universidade de Brasília","Arinos","Margem da estrada de terra entre Arinos e Urucuia","pt","UB",1213627384,"BRA:UnB:UB:0000170889","Collection","","Faria, JEQ","170889","UnB","Universidade de Brasília (UnB)","Arbusto ca. 2,3 m de altura, botão floral amarela, flor amarela; Cerrado sensu stricto arenoso","Chacon, RG","SOUTH_AMERICA","","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","Arinos","Minas Gerais","brazil",3107,"Arinos",3104502,-45.989563,-15.751121,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.99,-45.937778,"original coordinates","original coordinates OK"
"10","Ouratea glaucescens",1095261682,-13.691388,-47.469166,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:35.602+0000","2018-11-23T18:21:35.633+0000",123,"none","PRESERVED_SPECIMEN",1,3694836,6,7707728,220,1414,6642,3189667,3694836,3694836,"Ouratea glaucescens Engl.","Ouratea glaucescens Engl.","Plantae","Tracheophyta","Malpighiales","Ochnaceae","Ouratea","Ouratea glaucescens","Ouratea","glaucescens","SPECIES","ACCEPTED","none",1116,0,"Goiás",2011,10,20,"2011-10-20T00:00:00","2018-11-23T18:22:50.807+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000086663","3735","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAVALCANTE","Folha: SD-23-V-C, Bacia do rio Tocantins. Topo da serra que se situa entre Cavalcante e a comunidade quilombola do Engenho II.","pt","CEN",1095261682,"BRA:Cenargen:CEN:0000086663","Collection","Exsicatas","Benedito Alísio da Silva Pereira","86663","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore3-4 m de altura e 10-15 cm DAP, casca viva vermelha, Plantas do Brasil - Estado de Goiás - IBGE Nº 73741 - Doação: Herbário da Reserva Ecológica do IBGE.","R. G. Chacon","","","","","","","","","","",NA,"",NA,NA,"",NA,"","","","",NA,"","","","CAVALCANTE","Goiás","brazil",3384,"Cavalcante",5205307,-47.696037,-13.635097,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.691388,-47.469166,"original coordinates","original coordinates OK"
