"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","modified","occurrenceRemarks","otherCatalogNumbers","elevation","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNotes","identificationRemarks","coordinateUncertaintyInMeters","verbatimTaxonRank","higherClassification","higherGeography","eventRemarks","georeferencedDate","taxonRemarks","organismID","datasetID","accessRights","fieldNumber","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tabernaemontana salzmannii",1889167918,-8.999722,-36.36,"gass84","f45c5ee0-e5ec-42e3-a80a-07318144efa4","202d5f34-ff58-4ad7-964f-c947ce18078e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:41:09.479+0000","2018-08-03T12:05:13.922+0000",130,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","2017-07-24T00:00:00","SOUTH_AMERICA","Pernambuco",2017,3,24,"2017-03-24T00:00:00","2018-08-03T12:05:21.216+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IPA - Herbário - IPA Dárdano de Andrade Lima","BRA:IPA:IPA:0000091827","027","IPA - Herbário - IPA Dárdano de Andrade Lima","Palmerina","Conglomerado do Inventário Florestal Nacional.&nf; PE_238, 2-9-04","pt","IPA",1889167918,"BRA:IPA:IPA:0000091827","Collection","Moraes, T.M.","91827","IPA","Empresa Pernambucana de Pesquisa Agropecuária, IPA","Del Rio, M.","","","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Palmerina","Pernambuco","brazil",NA,"",NA,NA,NA,"","","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.999722,-36.36,"original coordinates","original coordinates outside municipality original in palmerina falls in palmeirina"
"2","Tabernaemontana salzmannii",1668762941,-13.876389,-39.151667,"gass84,txmatfuz","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.225+0000","2018-12-03T16:16:30.963+0000",122,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","2017-05-01T00:00:00","SOUTH_AMERICA","Bahia",2017,4,2,"2017-04-02T00:00:00","2018-12-03T16:17:58.914+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127883","25565","ALCB - Herbário Alexandre Leal Costa","Igrapiúna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.","pt","ALCB",1668762941,"BRA:UFBA:ALCB:0000127883","Collection","Guedes, ML; Maia Neto, AL; Alunos de Botânica BIO C05","127883","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Guedes, ML","2018-08-28T18:56:33.000+0000","com látex leitoso. Folhas cartáceas, discolores. Frutos muricados.","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Igrapiúna","Bahia","brazil",3359,"Igrapiúna",2913457,-39.177332,-13.858125,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.876389,-39.151667,"original coordinates","original coordinates OK"
"3","Tabernaemontana salzmannii",1944983685,-13.113333,-38.895556,"gass84,txmatfuz","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.587+0000","2018-11-24T12:34:55.622+0000",122,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2016,2,16,"2016-02-16T00:00:00","2018-11-24T12:36:01.961+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153548","1144","CEPEC - Herbário do Centro de Pesquisas do Cacau","JAGUARIPE","Conglomerado BA_946-4-3-7","pt","CEPEC",1944983685,"BRA:CEPLAC:CEPEC:0000153548","Collection","Santos, E.A.","153548","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","D.C. Silva & R. Asprino","","<ll>dwc_commonname:</ll>","3/7/2017",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","JAGUARIPE","Bahia","brazil",3444,"Jaguaripe",2917805,-38.980533,-13.115302,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.113333,-38.895556,"original coordinates","original coordinates OK"
"4","Tabernaemontana salzmannii",1585194434,-15.25,-39.418056,"gass84,txmatfuz","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:29.921+0000","2018-09-25T15:15:19.189+0000",81,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2015,9,13,"2015-09-13T00:00:00","2018-12-07T01:13:49.650+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000023128","53","UESC - Herbário Universidade Estadual de Santa Cruz","Arataca","","pt","UESC",1585194434,"BRA:UESC:UESC:0000023128","Collection","Ronison R. dos Santos,","23128","UESC","Universidade Estadual de Santa Cruz (UESC)","","2018-08-22T12:16:27.000+0000","Arbusto 2 mt.","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.25,-39.418056,"original coordinates","original coordinates OK"
"5","Tabernaemontana salzmannii",1585194424,-15.25,-39.418056,"gass84","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:29.981+0000","2018-09-25T15:15:20.155+0000",81,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2015,10,11,"2015-10-11T00:00:00","2018-12-07T01:13:49.652+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000023182","105","UESC - Herbário Universidade Estadual de Santa Cruz","Arataca","","pt","UESC",1585194424,"BRA:UESC:UESC:0000023182","Collection","Ronison R. dos Santos,","23182","UESC","Universidade Estadual de Santa Cruz (UESC)","","2018-08-22T12:16:27.000+0000","Arbusto ca. 1,80 mt.","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.25,-39.418056,"original coordinates","original coordinates OK"
"6","Tabernaemontana salzmannii",1944965898,-15.25,-39.418056,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:06.059+0000","2018-11-24T12:32:06.080+0000",121,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2015,10,11,"2015-10-11T00:00:00","2018-11-24T12:32:10.082+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000021732","96","HURB - Herbário do Recôncavo da Bahia","Arataca","Assentamento Terra Vista; Estrada do viveiro, trilha da Jaqueira, BR 101 até o assentamento Terra Vista","pt","HURB",1944965898,"BRA:UFRB:HURB:0000021732","Collection","Santos, R.R.dos","21732","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","","","UESC 23173 / Atividade Biológica. Células leucêmicasHábito: arbusto","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.25,-39.418056,"original coordinates","original coordinates OK"
"7","Tabernaemontana salzmannii",1275054465,-10.4354,-37.0955,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.233+0000","2018-09-24T19:50:17.469+0000",132,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Sergipe",2015,10,23,"2015-10-23T00:00:00","2018-09-24T19:50:21.176+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036500","81","ASE - Herbário da Universidade Federal de Sergipe","Maruim","Mata do Caititu","pt","ASE",1275054465,"BRA:UFS:ASE:0000036500","Collection","Santos, E; Andrade, RS; Farias, MCV; Figueiredo, MAM","36500","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Andrade, RS","","Árvore. Ca. de 6 m. Flores brancas. Frutos verdes com espinhos. Látex branco.; Mata Atlântica.","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Maruim","Sergipe","brazil",3787,"Maruim",2804003,-37.105475,-10.7304,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4354,-37.0955,"original coordinates","original coordinates outside municipality original in maruim falls in capela"
"8","Tabernaemontana salzmannii",1316168710,-9.434286,-36.387236,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:14.334+0000","2018-11-23T18:21:14.465+0000",125,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","2015-12-07T00:00:00","","Alagoas",2015,10,14,"2015-10-14T00:00:00","2018-12-09T14:25:58.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000061698","4609","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Flexeiras","Serra de Jintituba.","pt","MAC",1316168710,"BRA:IMA:MAC:0000061698","Collection","L.Nusbaumer","61698","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","A.Rapini","2018-11-22T16:35:20.000+0000","Árvore ca. 11 m. Flor branca.; Mata Atlântica.","",330,0,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Flexeiras","Alagoas","brazil",4043,"Flexeiras",2702801,-35.763551,-9.2455,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.434286,-36.387236,"original coordinates","original coordinates outside municipality original in flexeiras falls in mar vermelho"
"9","Tabernaemontana salzmannii",1585194555,-15.25,-39.418056,"gass84,txmatfuz","fffdea53-c113-4cdc-896e-a9c5fd726591","1c72778c-05de-4f31-b83a-ff541ce5dff7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:30.035+0000","2018-09-25T15:15:20.729+0000",81,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2015,11,2,"2015-11-02T00:00:00","2018-12-07T01:13:49.671+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UESC - Herbário Universidade Estadual de Santa Cruz","BRA:UESC:UESC:0000023268","159","UESC - Herbário Universidade Estadual de Santa Cruz","Arataca","","pt","UESC",1585194555,"BRA:UESC:UESC:0000023268","Collection","Ronison R. dos Santos,","23268","UESC","Universidade Estadual de Santa Cruz (UESC)","","2018-08-22T12:16:27.000+0000","Arbusto ca. 3,30m de alt.","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.25,-39.418056,"original coordinates","original coordinates OK"
"10","Tabernaemontana salzmannii",1944978315,-13.499444,-39.240278,"gass84,txmatfuz","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.359+0000","2018-11-24T12:34:47.388+0000",122,"none","PRESERVED_SPECIMEN",7316544,6,7707728,220,412,6701,3169624,7316544,7316544,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana salzmannii","Tabernaemontana","salzmannii","SPECIES","ACCEPTED","none","","Bahia",2014,9,3,"2014-09-03T00:00:00","2018-11-24T12:35:58.507+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142446","340","CEPEC - Herbário do Centro de Pesquisas do Cacau","VALENÇA","Conglomerado BA_1026-1-3-30","pt","CEPEC",1944978315,"BRA:CEPLAC:CEPEC:0000142446","Collection","Nogueira, M.G.C.","142446","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Sem Informação","","Duplicatas: RB","",NA,NA,"","","","","","",NA,"","",NA,"","","",NA,"",NA,"","","",NA,"","","","","","",NA,"","",NA,"","","VALENÇA","Bahia","brazil",3417,"Valença",2932903,-39.198775,-13.359908,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.499444,-39.240278,"original coordinates","original coordinates OK"
