"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","identificationQualifier","fieldNotes","individualCount","preparations","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","identificationRemarks","collectionID","habitat","verbatimElevation","georeferenceSources","rights","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","higherGeography","verbatimCoordinateSystem","eventRemarks","higherClassification","organismID","datasetID","accessRights","georeferencedDate","fieldNumber","eventID","dynamicProperties","verbatimLocality","higherGeographyID","locationID","identificationID","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Aspidosperma discolor",1801097090,-18.904722,-43.425833,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.511+0000","2017-12-29T14:08:06.615+0000",136,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","2016-05-18T00:00:00",838,0,"SOUTH_AMERICA","Minas Gerais",2016,3,15,"2016-03-15T00:00:00","2017-12-15T12:55:15.000+0000","2018-12-08T01:46:24.333+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004768","1937","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Sul - Anglo American","pt","HDJF",1801097090,"BRA:UFVJM:HDJF:0000004768","Collection","Moreira, SN; Pereira, E","4768","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Fruto Verde imaturo; Remanescente de Floresta Estacional Semidecidual","Moreira, SN","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.904722,-43.425833,"original coordinates","original coordinates OK"
"2","Aspidosperma discolor",1658212208,-10.239694,-40.237833,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.108+0000","2018-05-05T12:05:51.674+0000",121,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","2015-04-11T00:00:00",856,0,"SOUTH_AMERICA","Bahia",2015,4,11,"2015-04-11T00:00:00","","2018-07-07T10:08:55.628+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000022605","3345","HVASF - Herbário Vale do São Francisco","Jaguarari","Serra dos Morgados, Fazenda Tororó, Jardim de inverno da residência.","pt","HVASF",1658212208,"BRA:UNIVASF:HVASF:0000022605","Collection","J.A. Siqueira Filho","22605","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore ca. 15 m. alt., em plena frutificação. Frutos deiscentes tipo folículo, secos, lenhosos, apresentando sementes aladas, planas, papiráceas de coloração marrom.","J.A. Siqueira Filho","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Jaguarari","Bahia","brazil",3910,"Jaguarari",2917706,-40.089775,-10.039649,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.239694,-40.237833,"original coordinates","original coordinates OK"
"3","Aspidosperma discolor",1316173533,-3.369639,-41.697056,"gass84,preneglat,preneglon","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:18.381+0000","2018-10-24T15:38:30.938+0000",124,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","2016-09-21T00:00:00",97,0,"","Piauí",2015,11,29,"2015-11-29T00:00:00","2018-10-08T19:10:52.000+0000","2018-12-09T14:26:01.999+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000030816","148","TEPB - Herbário Graziela Barroso","Buriti dos Lopes","Fazenda Mucambo Velho","pt","TEPB",1316173533,"BRA:UFPI:TEPB:0000030816","Collection","D. Silva","30816","UFPI","Universidade Federal do Piauí, UFPI","árvore, flor branca ersverdeada Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> pau-de-gume","D. Silva","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Buriti dos Lopes","Piauí","brazil",5339,"Buriti dos Lopes",2202000,-41.803312,-3.238464,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-3.369639,-41.697056,"original coordinates","original coordinates OK"
"4","Aspidosperma discolor",1208844899,-9.235155,-36.432026,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:54.861+0000","2018-12-03T16:41:11.896+0000",122,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","none",840,0,"","Alagoas",2014,5,11,"2014-05-11T00:00:00","2018-11-21T16:17:26.000+0000","2018-12-03T16:42:15.405+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000186344","LN4014","UEC - Herbário da Universidade Estadual de Campinas","","Brasil, Estado do Alagoas, Reserva Biológica Federal da Pedra Talhada, localidade de Quebrangulo.","pt","UEC",1208844899,"BRA:UNICAMP:UEC:0000186344","Collection","Nusbaumer, L.; Ammann, M.","186344","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 23m, 60 cm DBH, fruta com 2 folículos esféricos verdes verrugosos, abertura em duas partes, sementes aladas, discolores; tronco extremamente canelado, presença de látex em todas as partes, mais discreta no tronco. Amostra seca c","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","","Alagoas","brazil",NA,"",NA,NA,NA,"","","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.235155,-36.432026,"original coordinates","original coordinates outside municipality original in  falls in quebrangulo"
"5","Aspidosperma discolor",1135819133,-10.998333,-37.310278,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.454+0000","2018-09-24T19:50:16.230+0000",132,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","2015-07-16T00:00:00",NA,NA,"SOUTH_AMERICA","Sergipe",2014,5,19,"2014-05-19T00:00:00","2018-08-31T18:21:21.000+0000","2018-12-06T21:47:02.696+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000034201","173","ASE - Herbário da Universidade Federal de Sergipe","Itaporanga d'Ajuda","","pt","ASE",1135819133,"BRA:UFS:ASE:0000034201","Collection","Gonçalves, FB","34201","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore, casca externa cinza e interna amarelada, fina, áspera, exsudato aquoso, branco, líquido, sem odor. Nº do conglomerado: 143, Coordenadas UTM do Ponto Central: E (0670452 m) e N (8785790 m), Número da Subunidade: 2, Nº da Subpar","Amorim, AM","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Itaporanga d'Ajuda","Sergipe","brazil",3733,"Itaporanga D'ajuda",2803203,-37.318178,-11.05724,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.998333,-37.310278,"original coordinates","original coordinates OK"
"6","Aspidosperma discolor",1089193990,-9.235155,-36.432026,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:28.799+0000","2018-08-03T12:13:50.486+0000",128,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","none",840,0,"SOUTH_AMERICA","Alagoas",2014,5,11,"2014-05-11T00:00:00","2018-07-26T14:02:00.000+0000","2018-12-08T04:38:55.376+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000057844","4014","JPB - Herbário Lauro Pires Xavier","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","pt","JPB",1089193990,"BRA:UFPB:JPB:0000057844","Collection","Nusbaumer, L; Ammann, M","57844","UFPB","Universidade Federal da Paraíba, UFPB","arbre 23 m, 60 cm DBH; fruità 2 follicules sphériques, vert, verruqueux, s'ouvrant en deux parties, graine ailes, f. discolores; tronc extrêmement cannelé, présence de latex blanc dans toutes les parties, discret dans le tronc; récolt","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.235155,-36.432026,"original coordinates","original coordinates OK"
"7","Aspidosperma discolor",1089195778,-9.229227,-36.443679,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:30.446+0000","2018-08-03T12:13:51.553+0000",128,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","none",710,0,"SOUTH_AMERICA","Alagoas",2014,10,17,"2014-10-17T00:00:00","2018-07-26T14:02:00.000+0000","2018-12-08T04:38:56.082+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000059689","4185","JPB - Herbário Lauro Pires Xavier","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","pt","JPB",1089195778,"BRA:UFPB:JPB:0000059689","Collection","Nusbaumer, L","59689","UFPB","Universidade Federal da Paraíba, UFPB","arbre, 25 m, 50 cm DBH. fl. crème à 5 pétales en hélice d'avion, ét. beigebrune, calice vert recouvert de duvet argenté, tronc très fortement cannelé. récolte photographiée in situ.; Forêt ombrophile submontagnarde de pente en bordure","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.229227,-36.443679,"original coordinates","original coordinates OK"
"8","Aspidosperma discolor",1087695309,-11.304249,-37.345585,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.047+0000","2018-09-24T19:50:15.737+0000",132,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","none",NA,NA,"SOUTH_AMERICA","Sergipe",2014,10,1,"2014-10-01T00:00:00","2018-08-31T18:21:21.000+0000","2018-12-08T13:06:02.677+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032842","20","ASE - Herbário da Universidade Federal de Sergipe","Indiaroba","P.A. SEPÉ-TIARAJU II, Área parcialmente desmatada no interior da mata","pt","ASE",1087695309,"BRA:UFS:ASE:0000032842","Collection","Andrade, RS; Landim, MF; Malaquias, EC; Nunes, SS; Pereira, BV; Souza, JO","32842","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Ca. 9m.Tubo da corola esverdeado. Lóbus amarelado. Botões esverdeados. Sem fruto. 24L 0654630 UTM 8727043.; Mata Atlântica","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","Indiaroba","Sergipe","brazil",3673,"Indiaroba",2802809,-37.528642,-11.475296,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.304249,-37.345585,"original coordinates","original coordinates outside municipality original in indiaroba falls in estancia"
"9","Aspidosperma discolor",1587325963,-14.181944,-47.593333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.551+0000","2018-11-23T18:21:39.639+0000",123,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","none",1146,0,"","Goiás",2014,11,27,"2014-11-27T00:00:00","","2018-11-23T18:22:56.294+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000094514","7397","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","ALTO PARAISO DE GOIAS","Pousada Fazenda São Bento, Almecega I. Ao longo da trilha de acesso a cachoeira com intensa visitação turística.","pt","CEN",1587325963,"BRA:Cenargen:CEN:0000094514","Collection","Márcio Verdi - RB","94514","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Folhas verdes, discolores; botão floral. Doação Jardim Botânico do Rio de Janeiro - RB 630900.","A. C. D. Castello","",NA,"",1,"Exsicatas","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","ALTO PARAISO DE GOIAS","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.181944,-47.593333,"original coordinates","original coordinates OK"
"10","Aspidosperma discolor",1944981300,-15.659444,-41.220278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.260+0000","2018-11-24T12:34:52.291+0000",122,"none","PRESERVED_SPECIMEN",7317048,6,7707728,220,412,6701,7316607,7317048,7317048,"Aspidosperma discolor A.DC.","Aspidosperma discolor A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","Aspidosperma discolor","Aspidosperma","discolor","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2014,11,12,"2014-11-12T00:00:00","","2018-11-24T12:36:00.565+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150054","76","CEPEC - Herbário do Centro de Pesquisas do Cacau","ENCRUZILHADA","Conglomerado BA_1351-4-8-5","pt","CEPEC",1944981300,"BRA:CEPLAC:CEPEC:0000150054","Collection","Fernandes, M.H.","150054","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,"","","ENCRUZILHADA","Bahia","brazil",3131,"Encruzilhada",2910404,-40.998631,-15.595632,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.659444,-41.220278,"original coordinates","original coordinates OK"
