"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","individualCount","preparations","elevation","elevationAccuracy","infraspecificEpithet","otherCatalogNumbers","institutionID","county","rights","references","habitat","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","verbatimTaxonRank","organismID","datasetID","accessRights","fieldNumber","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tabernaemontana solanifolia",1806875122,-12.683333,-41.166667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:05.843+0000","2018-08-03T12:12:46.439+0000",121,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","2017-07-01T00:00:00","Bahia",2017,6,17,"2017-06-17T00:00:00","2018-07-31T12:24:40.000+0000","2018-12-10T04:45:46.215+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000021424","25728","HURB - Herbário do Recôncavo da Bahia","Wagner","Chapada Diamantina; Caminho para Rio Bonito","pt","HURB",1806875122,"BRA:UFRB:HURB:0000021424","Collection","Guedes, M.L.; Silva, L.S.; Costa, I.M. de O.da; et al","21424","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: passadas; Hábito: arbusto","M.L.Guedes","",NA,"",NA,NA,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.166667,"original coordinates","original coordinates outside municipality original in wagner falls in andarai"
"2","Tabernaemontana solanifolia",1913581832,-15.729166,-47.921388,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:42.909+0000","2018-11-23T18:21:42.945+0000",123,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","none","Distrito Federal",2017,8,20,"2017-08-20T00:00:00","2018-10-26T13:40:45.000+0000","2018-12-10T13:35:47.770+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000101791","2716","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILIA","Parque Nacional de Brasília - Entorno da estrada de acesso à estrada para o posto Fluviométrico da CAESB.","pt","CEN",1913581832,"BRA:Cenargen:CEN:0000101791","Collection","Carlos Romero Martins","101791","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Presença de capim-gordura na área. Doação Flora do Brasil - Distrito Federal.","B. M. T. Walter","",1,"Exsicatas",NA,NA,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","BRASILIA","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.729166,-47.921388,"original coordinates","original coordinates OK"
"3","Tabernaemontana solanifolia",1324953449,-12.466667,-41.266667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.619+0000","2018-12-03T16:16:16.008+0000",122,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","2016-04-01T00:00:00","Bahia",2016,3,12,"2016-03-12T00:00:00","2018-08-28T18:56:33.000+0000","2018-12-06T08:58:00.199+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000123361","24371","ALCB - Herbário Alexandre Leal Costa","Wagner","Ponto 7. margem do Rio Bonito.","pt","ALCB",1324953449,"BRA:UFBA:ALCB:0000123361","Collection","Guedes, ML; Alunos de Botânica BIO C05","123361","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","látex leitoso. Folhas cartáceas, discolores, face abaxial pubescente. Frutos folículos carnosos.","Guedes, ML","SOUTH_AMERICA",NA,"",600,0,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.466667,-41.266667,"original coordinates","original coordinates outside municipality original in wagner falls in lencois"
"4","Tabernaemontana solanifolia",1570749863,-12.145556,-41.035556,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.026+0000","2018-11-24T12:31:36.119+0000",126,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","none","Bahia",2016,3,25,"2016-03-25T00:00:00","2018-11-22T19:51:08.000+0000","2018-12-08T17:16:16.187+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000012099","24506","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Morro do Chapéu","Caminho do Ventura para a Cidade das Pedras","pt","HUESB",1570749863,"BRA:UESB:HUESB:0000012099","Collection","Guedes, M.L.; Veloso, E.; Casaes, M.; Araújo, F.; Veloso, E.; Casaes, M.; Araújo, F.","12099","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Árvore: látex leitoso. Folha subsésseis a brevipecioladas, Lâmina obovada, discolores, face abaxial pubescente a tomentosa. Fruto foliculares; folicário obliquamente elipsóides a levemente...; Caatinga","","",NA,"",815,0,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.145556,-41.035556,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in ruy barbosa"
"5","Tabernaemontana solanifolia",1275068291,-11.193056,-40.4975,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:59.419+0000","2018-09-10T18:27:47.016+0000",124,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","none","Bahia",2015,1,15,"2015-01-15T00:00:00","","2018-09-10T18:28:14.248+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000222952","654","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jacobina","Margem de estrada.","pt","HUEFS",1275068291,"BRA:UEFS:HUEFS:0000222952","Collection","Cordeiro, J.M.P.","222952","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"",460,0,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Jacobina","Bahia","brazil",3721,"Jacobina",2917508,-40.560093,-11.137404,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.193056,-40.4975,"original coordinates","original coordinates OK"
"6","Tabernaemontana solanifolia",1094927842,-20.88,-41.940278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:54.625+0000","2018-09-10T18:27:39.864+0000",124,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","none","Rio de Janeiro",2014,5,6,"2014-05-06T00:00:00","","2018-09-10T18:28:06.583+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000211359","603139RB","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porciúncula","Conglomerado 252-3-6-1.","pt","HUEFS",1094927842,"BRA:UEFS:HUEFS:0000211359","Collection","Mendonça-Junior, J.O.","211359","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"",NA,NA,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Porciúncula","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-20.88,-41.940278,"original coordinates","original coordinates OK"
"7","Tabernaemontana solanifolia",1077248545,-13.001389,-38.508333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.112+0000","2018-12-03T16:16:23.462+0000",122,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","2014-08-01T00:00:00","Bahia",2014,10,13,"2014-10-13T00:00:00","2018-08-28T18:56:33.000+0000","2018-12-06T14:16:41.851+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000116318","22425","ALCB - Herbário Alexandre Leal Costa","Planaltina","Caminho de Planaltina para Maracás.","pt","ALCB",1077248545,"BRA:UFBA:ALCB:0000116318","Collection","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","116318","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 3,5 m de altura, látex leitoso. Folhas cartáceas, discolores. Inflorescência terminal dos ramos, flores alvas com fauce amarelada. Muito frequente.","Guedes, ML","SOUTH_AMERICA",NA,"",703,0,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Planaltina","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.001389,-38.508333,"original coordinates","original coordinates outside municipality original in planaltina falls in salvador"
"8","Tabernaemontana solanifolia",1213520506,-9.228003,-36.427672,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.324+0000","2018-11-23T18:21:12.447+0000",125,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","2018-01-02T00:00:00","Alagoas",2014,10,22,"2014-10-22T00:00:00","","2018-11-23T18:22:07.779+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000057828","4204","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana, meio aberto degradado.","pt","MAC",1213520506,"BRA:IMA:MAC:0000057828","Collection","L.Nusbaumer","57828","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 8 m. Folículos vinho, deiscente. Látex branco e abundante em todas as partes.; Mata Atlântica.","J.W.Alves-Silva","",NA,"",NA,NA,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.228003,-36.427672,"original coordinates","original coordinates OK"
"9","Tabernaemontana solanifolia",1090832633,-19.293056,-47.953056,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:26.558+0000","2018-10-25T12:33:48.244+0000",122,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","2017-10-01T00:00:00","Minas Gerais",2014,10,11,"2014-10-11T00:00:00","2018-10-24T14:56:14.000+0000","2018-12-09T06:14:39.426+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000069145","377","HUFU - Herbarium Uberlandense","Uberlândia","Bacia do Rio Uberabinha, Área prioritária 8.","pt","HUFU",1090832633,"BRA:UFU:HUFU:0000069145","Collection","Hemsing, P.K.B.; Aguilar, J.C.","69145","UFU","Universidade Federal de Uberlândia (UFU)","Subarbusto ca 0,4m. Corola branca, cálice e bracteas verdes.; Cerrado","Castello, A.C.D.","",NA,"",931,0,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Uberlândia","Minas Gerais","brazil",2627,"Uberlândia",3170206,-48.332227,-19.028177,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.293056,-47.953056,"original coordinates","original coordinates OK"
"10","Tabernaemontana solanifolia",1213520427,-9.389992,-36.76175,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.192+0000","2018-11-23T18:21:12.208+0000",125,"none","PRESERVED_SPECIMEN",3621909,6,7707728,220,412,6701,3169624,3621909,3621909,"Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana solanifolia","Tabernaemontana","solanifolia","SPECIES","ACCEPTED","2017-12-08T00:00:00","Alagoas",2014,10,28,"2014-10-28T00:00:00","","2018-11-23T18:22:07.456+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000057696","4259","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada, Floresta ombrófila submontana de planície.","pt","MAC",1213520427,"BRA:IMA:MAC:0000057696","Collection","L.Nusbaumer","57696","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 1,2 m. Flores em tubo com 5 pétalas. Látex branco abundante.; Mata Atlântica.","J.W.Alves-Silva","",NA,"",NA,NA,"","","","","","","","","","","",NA,NA,"","","","","",NA,"","",NA,"","",NA,"","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.389992,-36.76175,"original coordinates","original coordinates outside municipality original in quebrangulo falls in estrela de alagoas"
