"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","day","otherCatalogNumbers","identificationQualifier","identifiedBy","fieldNotes","preparations","fieldNumber","verbatimLocality","continent","coordinateUncertaintyInMeters","references","habitat","institutionID","county","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","establishmentMeans","georeferencedDate","individualCount","verbatimTaxonRank","typeStatus","typifiedName","nomenclaturalStatus","taxonID","bibliographicCitation","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Tabernaemontana hystrix",1931779855,-18.846111,-47.776944,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:29.374+0000","2018-10-25T12:33:50.445+0000",122,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","none",986,0,"Minas Gerais",2017,1,"2017-01-01T00:00:00","2018-10-24T14:56:14.000+0000","2018-12-07T06:15:04.582+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000074789","31","HUFU - Herbarium Uberlandense","Estrela do Sul","Fazenda Duratex Florestal, Parcela 14","pt","HUFU",1931779855,"BRA:UFU:HUFU:0000074789","Collection","Costa, A.C.; Souza, H.C.P.; Pereira, M.L.; Dias, A.G.; Medeiros, L.N.; Justino, G.S.; et al.","74789","UFU","Universidade Federal de Uberlândia (UFU)","Planta 1193, ca. 1m alt.; folhas opostas, apresenta látex.; Área de cerrado em regeneração.",NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Estrela do Sul","Minas Gerais","brazil",2683,"Estrela do Sul",3124807,-47.726498,-18.715459,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.846111,-47.776944,"original coordinates","original coordinates outside municipality original in estrela do sul falls in indianopolis"
"2","Tabernaemontana hystrix",1819183416,-21.878611,-41.919167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.652+0000","2018-09-24T19:58:59.009+0000",207,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,11,"2017-11-26T00:00:00","2018-01-17T16:48:41.386+0000","2018-12-10T05:45:50.782+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378720","7516","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Tadelândia. Morumbeca dos Marreiros. Parque Estadual do Desengano","","RB",1819183416,"urn:catalog:JBRJ:RB:1378720","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines","RB01378720","JBRJ","","Árvore matriz nº 144; CAP 87 cm; pouco frequente; folhas discolores verdes; flor odorífera, cálice de cor verde, corola de coloração alva a creme, com fauce amarelada e tubo esverdeado externamente; látex leitoso abundante na planta; coletada no interior do fragmento",26,"RB 756271","cf.","M. Verdi","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.878611,-41.919167,"original coordinates","original coordinates OK"
"3","Tabernaemontana hystrix",1889168721,-21.211961,-48.866939,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:57.808+0000","2018-08-03T12:05:48.822+0000",125,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","2017-12-01T00:00:00",NA,NA,"São Paulo",2017,11,"2017-11-18T00:00:00","","2018-08-03T12:05:48.836+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000092280","2280","UPCB - Herbário do Departamento de Botânica","Pindorama","Margem da ferrovia.","pt","UPCB",1889168721,"BRA:UFPR:UPCB:0000092280","Collection","Meyer, F.S. | Meyer, T.","92280","UFPR","Universidade Federal do Paraná, UFPR","Floresta Estacional Semidecidual em regeneração. Arvoreta ca. 3,5m alt. Flores com pétalas brancas.",18,"","","Meyer, F.S.","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Pindorama","São Paulo","brazil",1988,"Pindorama",3538105,-48.911537,-21.209725,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.211961,-48.866939,"original coordinates","original coordinates OK"
"4","Tabernaemontana hystrix",1819183422,-21.878611,-41.919444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:18.658+0000","2018-09-24T19:58:58.981+0000",207,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2017,11,"2017-11-26T00:00:00","2018-01-17T16:48:30.904+0000","2018-12-10T05:45:50.782+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1378716","7500","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Tadelândia. Morumbeca dos Marreiros. Parque Estadual do Desengano","","RB",1819183422,"urn:catalog:JBRJ:RB:1378716","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. Nines","RB01378716","JBRJ","","Árvore matriz nº 139; CAP 64 cm; pouco frequente; folhas discolores verdes; flor odorífera, cálice de cor verde, corola de coloração alva a creme, com fauce amarelada e tubo esverdeado externamente; látex leitoso abundante na planta; coletada no interior do fragmento",26,"RB 756267","cf.","M. Verdi","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.878611,-41.919444,"original coordinates","original coordinates OK"
"5","Tabernaemontana hystrix",1585964062,-22.582,-43.002,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.674+0000","2018-12-03T16:41:41.155+0000",122,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","2017-01-01T00:00:00",343,0,"Rio de Janeiro",2016,11,"2016-11-11T00:00:00","2018-11-21T16:18:25.000+0000","2018-12-07T01:21:38.037+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000196958","1124","UEC - Herbário da Universidade Estadual de Campinas","Maricá","Parque Estadual da Serra da Tiririca. Subida para Pedra do Elefante na trilha do Alto Mourão, há 50m de subida.","pt","UEC",1585964062,"BRA:UNICAMP:UEC:0000196958","Collection","Rosa, P.; et al.","196958","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Saxícola, heliófila. Caule acinzentado, ramificado, látex alvo. Folhas discolores verde-claras, face adaxial brilhante. Flores com pecíolo e tubo da corola verde-claro, fauce e lobos da corola amarelo a pardacento claro, dispostas de",11,"","","Marquete, N.F.S.","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Maricá","Rio de Janeiro","brazil",1364,"Maricá",3302700,-42.817006,-22.91525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.582,-43.002,"original coordinates","original coordinates outside municipality original in marica falls in guapimirim"
"6","Tabernaemontana hystrix",1585201378,-23.781,-50.7954,"gass84,preswcd","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.885+0000","2018-11-24T12:35:22.910+0000",123,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","2015-07-22T00:00:00",595,0,"Paraná",2015,3,"2015-03-10T00:00:00","2018-11-19T18:52:14.000+0000","2018-12-07T01:13:52.799+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014334","36","EFC - Herbário Escola de Florestas Curitiba","Sapopema","Bacia do rio Laranjinha","pt","EFC",1585201378,"BRA:UFPR:EFC:0000014334","Collection","Pacheco, G.B.S.","14334","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore com 10 m de altura total, borda de floresta de galeria, estágio médio, próximo a pastagem de ocorrência eventual. __COMMOM_NAME__: leiteira",10,"","","Holsbach, B.A.V.D.A.","","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Sapopema","Paraná","brazil",1073,"Sapopema",4126207,-50.604388,-23.875037,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.781,-50.7954,"original coordinates","original coordinates outside municipality original in sapopema falls in sao jeronimo da serra"
"7","Tabernaemontana hystrix",1423898356,-23.728333,-45.301944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:33.627+0000","2018-09-24T19:57:47.785+0000",207,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","2016-01-01T00:00:00",120,NA,"São Paulo",2015,10,"2015-10-24T00:00:00","","2018-12-06T16:55:18.039+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1050117","4483","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ilhabela","Lado norte em direção a Praia de Jabaquara.","","RB",1423898356,"urn:catalog:JBRJ:RB:1050117","PhysicalObject","R. Marquete; E.F. Guimarães, C.A. Cid Ferreira, G. Queiroz, F. Moreira, J.W. Oliveira, J. Miguel, E. Medeiros & A.Angelica","RB01050117","JBRJ","","Arvoreta semiheliófita com cerca de 3 metros de altura. Tronco de casca acinzentada, ramos lenticelados. Folhas cartáceas, discolores, opacas nas duas faces. Inflorescências com pedúnculo e pedicelos verdes, botões verdes, cáiice verde e corola creme.",24,"RB 637888","","Nilda Marquete Ferreira de Silva","Vegetação Floresta Ombrófila Densa degradada; solo argiloso; relevo íngreme","",NA,"","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Ilhabela","São Paulo","brazil",1082,"Ilhabela",3520400,-45.32927,-23.851525,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.728333,-45.301944,"original coordinates","original coordinates outside Brazil"
"8","Tabernaemontana hystrix",1323873474,-23.72833,-45.30194,"gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","none","86c2834b-fcd6-418d-9b32-aca45110a0fe","FR","DWC_ARCHIVE","2018-12-05T15:48:59.036+0000","2018-05-04T08:59:59.441+0000",189,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","none",120,NA,"São Paulo",2015,10,"2015-10-24T00:00:00","2016-10-27T15:55:34.000+0000","2018-12-06T08:48:39.531+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://coldb.mnhn.fr/catalognumber/mnhn/p/p01061909","","","","","","P",1323873474,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01061909","","Marquete, R.|et, al.","P01061909","MNHN","","",24,"","","Marquete","","hb",4483,"São Paulo, Ilhabela","",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.72833,-45.30194,"original coordinates","original coordinates outside Brazil"
"9","Tabernaemontana hystrix",1086917049,-25.295833,-54.058611,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.365+0000","2018-11-24T08:56:59.403+0000",126,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","2014-09-11T00:00:00",422,0,"Paraná",2014,5,"2014-05-09T00:00:00","2018-11-05T15:54:03.000+0000","2018-12-08T13:01:20.631+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049001","1509","SPSF - Herbário Dom Bento José Pickel","Medianeira","Sítio do Sr. Marcelo Lucas","pt","SPSF",1086917049,"BRA:IF:SPSF:0000049001","Collection","R.Cielo-Filho & F. Periotto","49001","IF","Instituto Florestal, IF","COLETA: Árvore, 5m, fruto verde a avermelhado.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária.;",9,"","","G.A.D.C.Franco","","",NA,"","SOUTH_AMERICA",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Medianeira","Paraná","brazil",901,"Medianeira",4115804,-54.090669,-25.2622,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.295833,-54.058611,"original coordinates","original coordinates OK"
"10","Tabernaemontana hystrix",1587292054,-20.44385,-43.316236,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.245+0000","2018-02-15T05:17:53.069+0000",121,"none","PRESERVED_SPECIMEN",3616928,6,7707728,220,412,6701,3169624,3616928,3616928,"Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.","Plantae","Tracheophyta","Gentianales","Apocynaceae","Tabernaemontana","Tabernaemontana hystrix","Tabernaemontana","hystrix","SPECIES","ACCEPTED","none",771,0,"Minas Gerais",2014,8,"2014-08-23T00:00:00","","2018-07-07T03:37:43.856+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185832","1203","BHCB - Herbário da Universidade Federal de Minas Gerais","Morro do Pilar","","pt","BHCB",1587292054,"BRA:UFMG:BHCB:0000185832","Collection","Gontijo, FD; Tameirão Neto, E; Souza, DT","185832","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","",23,"","","","","",NA,"","SOUTH_AMERICA",NA,"","","","","","","","",NA,NA,"","","",NA,"","","",NA,"",NA,"","","",NA,NA,NA,"Morro do Pilar","Minas Gerais","brazil",2589,"Morro do Pilar",3143708,-43.403052,-19.235919,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.44385,-43.316236,"original coordinates","original coordinates outside municipality original in morro do pilar falls in mariana"
