"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","elevation","elevationAccuracy","preparations","otherCatalogNumbers","fieldNotes","institutionID","county","rights","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","verbatimTaxonRank","georeferencedDate","nomenclaturalStatus","taxonID","bibliographicCitation","organismID","datasetID","accessRights","fieldNumber","identificationRemarks","coordinateUncertaintyInMeters","georeferenceSources","verbatimLocality","typeStatus","typifiedName","taxonRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"67","Himatanthus drasticus",1087681950,-11.089444,-43.141389,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:58.765+0000","2018-09-24T19:50:09.477+0000",132,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Bahia",2009,11,NA,"2009-11-01T00:00:00","2018-08-31T18:21:24.000+0000","2018-12-08T13:05:57.069+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000018320","2046","ASE - Herbário da Universidade Federal de Sergipe","Barra","Vereda de Dois Riachos","pt","ASE",1087681950,"BRA:UFS:ASE:0000018320","Collection","Prata, AP; Costa, SM; Nascimento - Júnior, JE","18320","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","","",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.089444,-43.141389,"original coordinates","original coordinates OK"
"68","Himatanthus drasticus",1087681753,-10.680167,-43.366417,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:58.694+0000","2018-09-24T19:50:09.499+0000",132,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Bahia",2009,11,6,"2009-11-06T00:00:00","2018-08-31T18:21:24.000+0000","2018-12-08T13:05:57.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000018136","2048","ASE - Herbário da Universidade Federal de Sergipe","Barra","Brejo Olhos d'Água, Estrada de volta para o Brejo Olhos d'Água.","pt","ASE",1087681753,"BRA:UFS:ASE:0000018136","Collection","Prata, AP; Costa, SM; Nascimento - Júnior, JE","18136","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Flores brancas com 3-4 cm.; Flores brancas com 3-4 cm.","",NA,505,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.680167,-43.366417,"original coordinates","original coordinates OK"
"69","Himatanthus drasticus",1077603540,-9.649847,-35.708947,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:51.767+0000","2018-11-23T18:20:51.888+0000",125,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Alagoas",2008,1,21,"2008-01-21T00:00:00","2018-11-22T16:34:55.000+0000","2018-12-09T10:54:57.464+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000032065","264","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","pt","MAC",1077603540,"BRA:IMA:MAC:0000032065","Collection","Chagas-Mota","32065","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore ca. 6,0 m de altura, lactescente, flores alvas e perfumadas; interior da mata.; Floresta Pluvial Atlântica - Mata de Encosta","J.W.Alves-Silva",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Maceió","Alagoas","brazil",3998,"Maceió",2704302,-35.710579,-9.523014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.649847,-35.708947,"original coordinates","original coordinates OK"
"70","Himatanthus drasticus",1094850001,-13.456111,-42.210556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:10.928+0000","2018-09-10T18:26:57.559+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","","Bahia",2008,1,13,"2008-01-13T00:00:00","","2018-09-10T18:27:14.483+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000132535","322","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Paramirim","Morro da torre. Antiga Torre da estrela.","pt","HUEFS",1094850001,"BRA:UEFS:HUEFS:0000132535","Collection","Souza-Silva, R.F.","132535","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo Rupestre.","",NA,951,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Paramirim","Bahia","brazil",3401,"Paramirim",2923605,-42.257778,-13.515835,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.456111,-42.210556,"original coordinates","original coordinates OK"
"71","Himatanthus drasticus",1213563909,-13.593194,-47.217611,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:34.921+0000","2018-01-05T18:34:16.893+0000",114,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Goiás",2008,4,20,"2008-04-20T00:00:00","","2018-07-08T01:33:51.997+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000107268","47","UB - Herbário da Universidade de Brasília","Teresina de Goiás","Comunidade Limoeiro","pt","UB",1213563909,"BRA:UnB:UB:0000107268","Collection","Massarotto, NP","107268","UnB","Universidade de Brasília (UnB)","Espécie nativa do Cerrado&nf;Coleta próxima a uma estrada, dentro da comunidade Limoeiro; Arbórea; Cerrado sensu stricto.","Massarotto, NP",NA,0,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Teresina de Goiás","Goiás","brazil",3380,"Teresina de Goiás",5221080,-47.237536,-13.682488,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.593194,-47.217611,"original coordinates","original coordinates OK"
"72","Himatanthus drasticus",1089249853,-3.798611,-38.486111,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:24.309+0000","2018-09-24T19:20:39.889+0000",128,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2008-04-11T00:00:00","SOUTH_AMERICA","Ceará",2008,4,11,"2008-04-11T00:00:00","2018-08-13T19:37:20.000+0000","2018-12-08T04:39:21.270+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000043945","512","EAC - Herbário Prisco Bezerra","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","pt","EAC",1089249853,"BRA:UFC:EAC:0000043945","Collection","Moro, M.F.","43945","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","Moro, M.F.",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Fortaleza","Ceará","brazil",5256,"Fortaleza",2304400,-38.527959,-3.785769,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.798611,-38.486111,"original coordinates","original coordinates OK"
"73","Himatanthus drasticus",1213609188,-12.07263,-49.53331,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:04.127+0000","2018-01-05T18:34:36.925+0000",114,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2009-03-01T00:00:00","SOUTH_AMERICA","Tocantins",2008,10,8,"2008-10-08T00:00:00","","2018-07-08T01:33:52.001+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000152659","1286","UB - Herbário da Universidade de Brasília","Sandolândia","Bacia do Araguaia. Sub-bacia: rio Javaé. Estrada entre Formoso do Araguaia/Sandolândia.","pt","UB",1213609188,"BRA:UnB:UB:0000152659","Collection","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","152659","UnB","Universidade de Brasília (UnB)","Exsudato leitoso branco, abundante. Casca escamosa. Folhas cartáceas. Cálice verde. Flor branca.; Árvore heliófila ca. 5 maltura e 0,06 m DAP.; Relevo plano. Vegetação: transição floresta estacional semidecidual com cerrado.","Fonseca, ML",NA,210,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Sandolândia","Tocantins","brazil",3543,"Sandolândia",1718840,-49.876126,-12.401502,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.07263,-49.53331,"original coordinates","original coordinates outside municipality original in sandolandia falls in formoso do araguaia"
"74","Himatanthus drasticus",1090624388,-11.015278,-47.450278,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:45.813+0000","2018-09-25T14:05:28.973+0000",126,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2014-08-01T00:00:00","","Tocantins",2008,10,6,"2008-10-06T00:00:00","2018-08-21T18:22:38.000+0000","2018-12-08T04:43:52.530+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000187311","9014","SPF - Herbário da Universidade de São Paulo","Ponte Alta do Tocantins","Jalapão, Estrada para Mateiros, ca. 37.5 km de Ponte Alta. Cerrado.","pt","SPF",1090624388,"BRA:USP:SPF:0000187311","Collection","Paula-Souza, J","187311","USP","Universidade de São Paulo, USP","Arvoreta, ca. 4 m alt. Flores alvas.","Antar, GM",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Ponte Alta do Tocantins","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-11.015278,-47.450278,"original coordinates","original coordinates OK"
"75","Himatanthus drasticus",1587328793,-15.956666,-42.580833,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.726+0000","2018-11-23T18:21:40.792+0000",123,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","","Minas Gerais",2008,12,12,"2008-12-12T00:00:00","","2018-11-23T18:22:58.073+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000097290","5037","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RIO PARDO DE MINAS","Vereda Funda. Parcela 07 - Cabeceira Mata dos Cavalos.","pt","CEN",1587328793,"BRA:Cenargen:CEN:0000097290","Collection","Anderson Cássio Sevilha","97290","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Látex branco, abundante. Coletado dentro da parcela de fitossociologia P7 - P24.","B. M. T. Walter",3,936,0,"Exsicatas","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","RIO PARDO DE MINAS","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.956666,-42.580833,"original coordinates","original coordinates OK"
"76","Himatanthus drasticus",1090891718,-2.498333,-44.265278,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:27.700+0000","2018-11-23T18:22:27.725+0000",122,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2015-08-25T00:00:00","","Maranhão",2007,1,19,"2007-01-19T00:00:00","2018-11-01T18:57:07.000+0000","2018-12-09T06:15:04.084+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000004655","","MAR - Herbário do Maranhão","São Luís","Estação Ecológica do Rangedor","pt","MAR",1090891718,"BRA:UFMA:MAR:0000004655","Collection","N. Figueiredo","4655","UFMA","Universidade Federal do Maranhão (UFMA)","","",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","São Luís","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.498333,-44.265278,"original coordinates","original coordinates OK"
"77","Himatanthus drasticus",1587291284,-17.215014,-39.254167,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:35.237+0000","2018-02-15T05:17:35.754+0000",121,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Bahia",2007,4,30,"2007-04-30T00:00:00","","2018-07-07T03:33:24.686+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000112967","1625","BHCB - Herbário da Universidade Federal de Minas Gerais","Prado","Fazenda Riacho das Ostras","pt","BHCB",1587291284,"BRA:UFMG:BHCB:0000112967","Collection","Rezende, SG; Brina, AE","112967","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","",NA,0,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Prado","Bahia","brazil",2890,"Prado",2925501,-39.353401,-17.132184,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.215014,-39.254167,"original coordinates","original coordinates OK"
"78","Himatanthus drasticus",1094841578,-14.231667,-44.2125,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:05.598+0000","2018-09-10T18:26:54.144+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2007-11-01T00:00:00","","Bahia",2007,5,8,"2007-05-08T00:00:00","","2018-09-10T18:27:09.715+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000124066","13388","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira da Mata","Médio São Francisco. Próximo ao Rio Cariranhanha.","pt","HUEFS",1094841578,"BRA:UEFS:HUEFS:0000124066","Collection","Guedes, M.L.S.","124066","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","R.F.Souza-Silva",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Feira da Mata","Bahia","brazil",3332,"Feira da Mata",2910776,-44.23254,-14.135171,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.231667,-44.2125,"original coordinates","original coordinates OK"
"79","Himatanthus drasticus",1086979296,-4.532222,-41.969972,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:15.029+0000","2018-05-05T11:59:39.505+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","","Piauí",2007,6,23,"2007-06-23T00:00:00","2018-04-10T14:29:47.000+0000","2018-12-08T13:01:48.714+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000021918","","TEPB - Herbário Graziela Barroso","Cocal de Telha","Gama","pt","TEPB",1086979296,"BRA:UFPI:TEPB:0000021918","Collection","S. R. de Sousa","21918","UFPI","Universidade Federal do Piauí, UFPI","árvore; fruto vermelho imaturo, comprido e marrom; abundante; solo arenoso; todos indivíduos apresentavam ritidoma cortado devido ao seu uso medicinal (látex). Parcela 2. Ambiente: Cerrado <ll>dwc_commonname:</ll> Janaguba","",NA,166,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Cocal de Telha","Piauí","brazil",5123,"Cocal de Telha",2202711,-41.960573,-4.62268,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-4.532222,-41.969972,"original coordinates","original coordinates OK"
"80","Himatanthus drasticus",1094839907,-9.221389,-43.485,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:04.596+0000","2018-09-10T18:26:53.108+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2007-09-01T00:00:00","","Piauí",2007,6,22,"2007-06-22T00:00:00","","2018-09-10T18:27:08.963+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000122382","1445","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Caracol","Parque Nacional da Serra das Confusões.","pt","HUEFS",1094839907,"BRA:UEFS:HUEFS:0000122382","Collection","Santos, R.M.","122382","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbórea.","R.M.Santos",NA,643,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Caracol","Piauí","brazil",4076,"Caracol",2202505,-43.346841,-9.089046,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-9.221389,-43.485,"original coordinates","original coordinates OK"
"81","Himatanthus drasticus",1095267616,-2.212611,-56.774444,"gass84,iddatunl","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:09.068+0000","2018-08-03T12:06:27.962+0000",127,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2007-11-01T00:00:00","","Pará",2007,6,18,"2007-06-18T00:00:00","","2018-08-03T12:06:28.633+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000003645","286","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Juruti","Estrada Banho Água Boa","pt","EAFM",1095267616,"BRA:IFAM - CMZL:EAFM:0000003645","Collection","Ramos, M.B.; Lima Filho, D.A.; Souza, S. & Souza, A.S. de","3645","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Árvore de 11m de altura, DAP 16,3cm. Frutos verdes grossos. Solta leite. ; DE","Albuquerque, D.C.",NA,0,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Juruti","Pará","brazil",5409,"Juruti",1503903,-56.220349,-2.623033,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.212611,-56.774444,"original coordinates","original coordinates outside municipality original in juruti falls in nhamunda"
