"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","infraspecificEpithet","otherCatalogNumbers","occurrenceRemarks","continent","references","created","associatedSequences","taxonID","higherClassification","fieldNotes","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","nomenclaturalStatus","fieldNumber","bibliographicCitation","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","rights","higherGeography","verbatimCoordinateSystem","verbatimLocality","identificationQualifier","verbatimTaxonRank","georeferencedDate","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vantanea compacta",1226940019,-28.619167,-49.232222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.497+0000","2018-10-24T15:38:16.673+0000",121,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","2015-11-24T00:00:00",50,0,"Santa Catarina",2015,11,24,"2015-11-24T00:00:00","2018-10-11T17:20:46.000+0000","2018-12-07T20:00:35.908+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048813","2778","FURB - Herbário Dr. Roberto Miguel Klein","Morro da Fumaça","Vila Rica.","pt","FURB",1226940019,"BRA:FURB:FURB:0000048813","Collection","Oliveira, A.A. de","48813","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, AA de","","","","","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Morro da Fumaça","Santa Catarina","brazil",313,"Morro da Fumaça",4211207,-49.243608,-28.639303,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.619167,-49.232222,"original coordinates","original coordinates OK"
"2","Vantanea compacta",1424446104,-22.771667,-43.000278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:27.792+0000","2018-09-24T20:03:42.487+0000",207,"none","PRESERVED_SPECIMEN",7320163,6,7707728,220,1414,3231239,7158977,7320162,7320163,"Vantanea compacta subsp. compacta","Vantanea compacta subsp. compacta","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SUBSPECIES","ACCEPTED","none",1100,NA,"Rio de Janeiro",2013,1,9,"2013-01-09T00:00:00","2017-10-17T19:13:06.215+0000","2018-12-06T17:00:29.229+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:777854","305","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio, indivíduo 253 da grade PROBIO II.","","RB",1424446104,"urn:catalog:JBRJ:RB:777854","PhysicalObject","Finotti; D. Holz, E. Ramos e A. Sanchez-Tapia","RB00777854","JBRJ","","R. Finotti","compacta","RB 572505","Floresta Ombrófila Densa Montana","","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.771667,-43.000278,"original coordinates","original coordinates outside municipality original in teresopolis falls in sao goncalo"
"3","Vantanea compacta",1213675956,-25.989258,-48.890586,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:36.688+0000","2018-06-04T19:36:10.169+0000",118,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","none",NA,NA,"Santa Catarina",2013,2,11,"2013-02-11T00:00:00","","2018-07-08T01:37:21.519+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000397493","855","MBM - Herbário do Museu Botânico Municipal","Garuva","","pt","MBM",1213675956,"BRA:MBM:MBM:0000397493","Collection","Ariati, V; Roher, D; Daniel, V","397493","MBM","Museu Botânico Municipal de Curitiba, MBM","Barboza, E","","","Floresta Ombrófila Densa.","SOUTH_AMERICA","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-25.989258,-48.890586,"original coordinates","original coordinates OK"
"4","Vantanea compacta",1086915413,-24.171389,-48.1425,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.472+0000","2018-11-24T08:56:58.592+0000",126,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","2013-11-26T00:00:00",NA,NA,"São Paulo",2012,4,4,"2012-04-04T00:00:00","2018-11-05T15:56:10.000+0000","2018-12-08T13:01:19.757+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047221","1571","SPSF - Herbário Dom Bento José Pickel","Capão Bonito","Parque Estadual Nascentes do Paranapanema","pt","SPSF",1086915413,"BRA:IF:SPSF:0000047221","Collection","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","47221","IF","Instituto Florestal, IF","F.A.R.D.P.Arzolla","","","COLETA: Árvore, 30 m de altura, flores alvas, botão amarelado.&nf;Nome popular: Guarapari&nf;2 duplicatas; GEOGRAFIA: acesso pelo rancho do Matias Queiroz, Floresta Ombrófila Densa Montana, floresta madura;","SOUTH_AMERICA","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Capão Bonito","São Paulo","brazil",1045,"Capão Bonito",3510203,-48.289336,-24.038887,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.171389,-48.1425,"original coordinates","original coordinates OK"
"5","Vantanea compacta",1944232453,-24.18,-47.92,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:39:01.370+0000","2018-11-19T17:31:24.512+0000",95,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","none",400,NA,"",2012,6,1,"2012-06-01T00:00:00","2018-10-04T00:00:00.000+0000","2018-11-19T17:37:01.174+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG718788","","","","Brazil:Parcela permanente 10.24ha, Parque Estadual Carlos Botelho, Sete Barras county, Sao Paulo State","","",1944232453,"MG718788","","R.A.F. Lima",NA,"","","","","","","","http://www.ebi.ac.uk/ena/data/view/MG718788","2018-10-04","MG718788",544675,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Malpighiales;Humiriaceae;Vantanea","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-24.18,-47.92,"original coordinates","original coordinates outside municipality original in  falls in sete barras"
"6","Vantanea compacta",1424446076,-22.771667,-43.000278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:27.782+0000","2018-09-24T20:03:42.513+0000",207,"none","PRESERVED_SPECIMEN",7320163,6,7707728,220,1414,3231239,7158977,7320162,7320163,"Vantanea compacta subsp. compacta","Vantanea compacta subsp. compacta","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SUBSPECIES","ACCEPTED","none",1100,NA,"Rio de Janeiro",2012,9,11,"2012-09-11T00:00:00","","2018-12-06T17:00:29.289+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:777855","306","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Rancho Frio, indivíduo 3 da grade PROBIO II.","","RB",1424446076,"urn:catalog:JBRJ:RB:777855","PhysicalObject","Finotti; D. Holz, E. Ramos e A. Sanchez-Tapia","RB00777855","JBRJ","","R. Finotti","compacta","RB 572506","Floresta Ombrófila Densa Montana","","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.771667,-43.000278,"original coordinates","original coordinates outside municipality original in teresopolis falls in sao goncalo"
"7","Vantanea compacta",1848244154,-26.031667,-48.871667,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.762+0000","2018-06-04T19:36:10.654+0000",118,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","2015-01-01T00:00:00",139,0,"Santa Catarina",2012,11,19,"2012-11-19T00:00:00","2018-05-10T18:58:13.000+0000","2018-12-08T15:08:31.844+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400986","94","MBM - Herbário do Museu Botânico Municipal","Garuva","Linha de transmissão elétrica","pt","MBM",1848244154,"BRA:MBM:MBM:0000400986","Collection","Augusto-Silva, M","400986","MBM","Museu Botânico Municipal de Curitiba, MBM","Barboza, E","","","Arbórea do estrato médio com 18 m de altura.; Floresta Ombrófila Densa Submontana.","SOUTH_AMERICA","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.031667,-48.871667,"original coordinates","original coordinates OK"
"8","Vantanea compacta",1213675991,-26.025092,-48.874592,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:36.716+0000","2018-06-04T19:36:09.597+0000",118,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","none",NA,NA,"Santa Catarina",2012,11,20,"2012-11-20T00:00:00","","2018-07-08T01:37:21.531+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000397541","s.n.","MBM - Herbário do Museu Botânico Municipal","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","pt","MBM",1213675991,"BRA:MBM:MBM:0000397541","Collection","Augusto-Silva, M","397541","MBM","Museu Botânico Municipal de Curitiba, MBM","","","","Floresta Ombrófila Densa.","SOUTH_AMERICA","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.025092,-48.874592,"original coordinates","original coordinates OK"
"9","Vantanea compacta",1089098875,-23.19492,-45.5643,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:42.403+0000","2018-12-03T16:41:20.314+0000",122,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","2011-12-01T00:00:00",999,0,"São Paulo",2011,1,6,"2011-01-06T00:00:00","2018-11-21T16:29:50.000+0000","2018-12-08T04:38:18.947+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000160315","167","UEC - Herbário da Universidade Estadual de Campinas","São Luiz do Paraitinga","Parque Estadual.","pt","UEC",1089098875,"BRA:UNICAMP:UEC:0000160315","Collection","Marchiori, N.M.; Toledo, W.; Munhoz, I.; Cano, G.B.; Santos, F.C.","160315","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Marchiori, N.M.","","","Material vegetativo. Cerca de 8,5m de altura e 1 individuo distribuído em ilha.; Floresta Ombrófila Densa Montana.","","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"São Luiz do Paraitinga","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.19492,-45.5643,"original coordinates","original coordinates outside municipality original in sao luiz do paraitinga falls in redencao da serra"
"10","Vantanea compacta",1848252346,-27.63,-48.87,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.617+0000","2018-06-04T19:36:12.946+0000",118,"none","PRESERVED_SPECIMEN",7320162,6,7707728,220,1414,3231239,7158977,7320162,7320162,"Vantanea compacta (Schnizl.) Cuatrec.","Vantanea compacta (Schnizl.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Vantanea","Vantanea compacta","Vantanea","compacta","SPECIES","ACCEPTED","2010-03-23T00:00:00",413,0,"Santa Catarina",2010,2,20,"2010-02-20T00:00:00","2018-05-10T18:58:13.000+0000","2018-12-08T15:08:36.299+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410355","1838","MBM - Herbário do Museu Botânico Municipal","Águas Mornas","Conto do Schutch","pt","MBM",1848252346,"BRA:MBM:MBM:0000410355","Collection","Stival-Santos, A; Legal, E; Silveira, S","410355","MBM","Museu Botânico Municipal de Curitiba, MBM","Stival-Santos, A","","","Arbórea; flor branca amarelada; Floresta Ombrófila Densa; estágio avançado; entorno do fragmento","SOUTH_AMERICA","","","",NA,"","","","","","",NA,"","",NA,"","",NA,"",NA,"",NA,"","","",NA,"","","",NA,"","",NA,NA,NA,"Águas Mornas","Santa Catarina","brazil",478,"Águas Mornas",4200606,-48.936097,-27.732571,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.63,-48.87,"original coordinates","original coordinates OK"
