"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","modified","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Humiriastrum dentatum",1840912961,-22.335,-44.537778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.283+0000","2018-09-24T19:59:04.262+0000",207,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2018-07-24T00:00:00","Rio de Janeiro",2018,4,18,"2018-04-18T00:00:00","2018-12-08T19:50:29.306+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386587","1616","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Resende","Bosque do Visconde. Trilha da Família. Parque Estadual da Pedra Selada","RB",1840912961,"urn:catalog:JBRJ:RB:1386587","PhysicalObject","C. Baez; E.P.Fernandez, T.Lima, R.C.Gomes","RB01386587","RB 764168","JBRJ","Árvore matriz nº 40; CAP 117 cm; Folhas coriáceas discolores. Frutos verdes.","M. Gomes",NA,NA,"","","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.335,-44.537778,"original coordinates","original coordinates OK"
"2","Humiriastrum dentatum",1587292638,-19.4175,-43.271667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.486+0000","2018-02-15T05:17:53.472+0000",121,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2017-02-14T00:00:00","Minas Gerais",2017,1,24,"2017-01-24T00:00:00","2018-07-07T03:33:27.283+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186790","1294","BHCB - Herbário da Universidade Federal de Minas Gerais","Itambé do Mato Dentro","","BHCB",1587292638,"BRA:UFMG:BHCB:0000186790","Collection","Rocha, MJR; Oliveira, CT","186790","","Universidade Federal de Minas Gerais (UFMG)","","",0,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Itambé do Mato Dentro","Minas Gerais","brazil",2561,"Itambé do Mato Dentro",3132800,-43.351088,-19.397162,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.4175,-43.271667,"original coordinates","original coordinates OK"
"3","Humiriastrum dentatum",1585202445,-25.6049,-48.5337,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.807+0000","2018-09-25T15:37:59.650+0000",123,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2017-04-11T00:00:00","Paraná",2017,3,23,"2017-03-23T00:00:00","2018-12-07T01:13:53.462+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015452","6529","EFC - Herbário Escola de Florestas Curitiba","Paranaguá","Floresta Estadual do Palmito","EFC",1585202445,"BRA:UFPR:EFC:0000015452","Collection","Kuniyoshi, Y.S.","15452","","Universidade Federal do Paraná, UFPR","Árvore restinga com frutos verdes","Blum, C.T.",26,0,"","pt","Universidade Federal do Paraná, UFPR","2018-08-17T13:28:39.000+0000","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.6049,-48.5337,"original coordinates","original coordinates OK"
"4","Humiriastrum dentatum",1303587922,-20.153611,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.713+0000","2018-02-15T05:17:50.243+0000",121,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2015-11-01T00:00:00","Minas Gerais",2015,5,14,"2015-05-14T00:00:00","2018-12-07T20:27:26.559+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000177497","2349","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","RPPN Horto Alegria","BHCB",1303587922,"BRA:UFMG:BHCB:0000177497","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","177497","","Universidade Federal de Minas Gerais (UFMG)","Prensado em álcool","",0,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)","2018-01-16T21:09:50.000+0000","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.153611,-43.436667,"original coordinates","original coordinates OK"
"5","Humiriastrum dentatum",1303588517,-20.197222,-43.605,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.019+0000","2018-02-15T05:17:50.744+0000",121,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2015-11-01T00:00:00","Minas Gerais",2015,9,17,"2015-09-17T00:00:00","2018-12-07T20:27:26.877+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000178998","2542","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","RPPN Capanema","BHCB",1303588517,"BRA:UFMG:BHCB:0000178998","Collection","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","178998","","Universidade Federal de Minas Gerais (UFMG)","Prensada em álcool","",0,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)","2018-01-16T21:09:50.000+0000","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.197222,-43.605,"original coordinates","original coordinates outside municipality original in ouro preto falls in santa barbara"
"6","Humiriastrum dentatum",1913566389,-18.904839,-43.403795,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.821+0000","2018-09-24T16:33:41.215+0000",136,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2015-10-01T00:00:00","Minas Gerais",2015,10,21,"2015-10-21T00:00:00","2018-12-10T13:35:39.306+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005458","2030","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Linha de Transmissão - Anglo American","HDJF",1913566389,"BRA:UFVJM:HDJF:0000005458","Collection","Moreira, SN; Pereira, E","5458","","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvore até 3m de altura. Fruto Castanho; Remanescente de Floresta Estacional Semidecidual.","Moreira, SN",NA,NA,"SOUTH_AMERICA","pt","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","2018-08-03T12:39:29.000+0000","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.904839,-43.403795,"original coordinates","original coordinates OK"
"7","Humiriastrum dentatum",1226939103,-25.650278,-48.497222,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.771+0000","2018-11-24T08:56:59.878+0000",126,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","none","São Paulo",2014,11,28,"2014-11-28T00:00:00","2018-12-07T20:00:35.127+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050020","8698","SPSF - Herbário Dom Bento José Pickel","Nazare Paulista","estrada para Piracaia","SPSF",1226939103,"BRA:IF:SPSF:0000050020","Collection","J.M.Silva & J.T.Motta","50020","","IF","COLETA: Árvore, 6m.; GEOGRAFIA: Rio Guaraguçu. Restinga árborea.;","J.Cordeiro",13,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","2018-11-05T15:56:09.000+0000","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Nazare Paulista","São Paulo","brazil",1272,"Nazaré Paulista",3532405,-46.368113,-23.192457,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.650278,-48.497222,"original coordinates","original coordinates outside municipality original in nazare paulista falls in pontal do parana"
"8","Humiriastrum dentatum",1423892832,-25.650278,-48.497222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:20.182+0000","2018-09-24T19:57:44.496+0000",207,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2015-01-16T00:00:00","Paraná",2014,11,28,"2014-11-28T00:00:00","2018-12-06T16:55:13.809+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1000184","8698","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Pontal do Paraná","Estrada para o Sambaqui, Rio Guaraguaçu.","RB",1423892832,"urn:catalog:JBRJ:RB:1000184","PhysicalObject","J.M. Silva; J.T. Mota","RB01000184","RB 631257","JBRJ","Árvore, 6m, flor creme","J. Cordeiro et J.M. Silva",13,NA,"","","","2017-10-14T04:00:12.382+0000","Restinga arbórea",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Pontal do Paraná","Paraná","brazil",861,"Pontal do Paraná",4119954,-48.468702,-25.631955,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.650278,-48.497222,"original coordinates","original coordinates OK"
"9","Humiriastrum dentatum",1265933179,-25.650278,-48.497222,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:12.281+0000","2018-11-24T12:32:12.317+0000",118,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2015-01-16T00:00:00","Paraná",2014,11,28,"2014-11-28T00:00:00","2018-11-24T12:32:23.544+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000019341","8698","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Pontal do Paraná","Rio Guaraguaçu, estrada para o Sambaqui","HCF",1265933179,"BRA:UTFPR:HCF:0000019341","Collection","J.M. Silva","19341","","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, 6 m, flor creme. Restinga arbórea.","J. Cordeiro & J.T. Motta",13,0,"","pt","Universidade Tecnológica Federal do Paraná (UTFPR)","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Pontal do Paraná","Paraná","brazil",861,"Pontal do Paraná",4119954,-48.468702,-25.631955,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.650278,-48.497222,"original coordinates","original coordinates OK"
"10","Humiriastrum dentatum",1090887520,-18.652222,-39.780833,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:11.746+0000","2018-10-09T15:49:04.314+0000",142,"none","PRESERVED_SPECIMEN",3649122,6,7707728,220,1414,3231239,7320138,3649122,3649122,"Humiriastrum dentatum (Casar.) Cuatrec.","Humiriastrum dentatum (Casar.) Cuatrec.","Plantae","Tracheophyta","Malpighiales","Humiriaceae","Humiriastrum","Humiriastrum dentatum","Humiriastrum","dentatum","SPECIES","ACCEPTED","2012-12-03T00:00:00","Espírito Santo",2012,1,3,"2012-01-03T00:00:00","2018-12-09T06:15:02.560+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000035012","2866","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Conceição da Barra","APA de Conceição da Barra.","VIES",1090887520,"BRA:UFES:VIES:0000035012","Collection","Assis, A.M.; Cipriano, R. & Coutinho, H.","35012","","UFES","Frutos verdes. Moita da Formação arbustiva aberta inundável.","Assis, A.M.",25,0,"","pt","Universidade Federal do Espírito Santo, UFES","2018-10-03T13:52:32.000+0000","",NA,"","","","","","","","","",NA,NA,"","","",NA,"",NA,NA,NA,NA,NA,NA,"Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.652222,-39.780833,"original coordinates","original coordinates OK"
