"","id","countryCode","establishmentMeans","occurrenceRemarks","location"
"25",449,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-BA"
"26",450,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES"
"27",451,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"28",452,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA"
"29",453,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"30",454,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"31",455,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-SC-BR-ES-BR-MG-BR-SP-BR-RJ"
"32",456,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"33",457,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR"
"34",458,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"35",459,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-PA-BR-AM"
"36",460,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AC"
"37",461,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RN-BR-PB-BR-AL-BR-RJ-BR-ES-BR-SE-BR-PE-BR-MA-BR-BA"
"38",462,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"39",463,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"40",464,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-PE-BR-BA"
"41",465,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"42",466,"BR","NATIVA","Não endemica/Mata Atlântica","BR-RJ-BR-ES-BR-PE-BR-CE-BR-BA"
"43",467,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"44",468,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES"
"45",469,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-PE-BR-CE-BR-BA-BR-AL"
"46",470,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"47",471,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"48",472,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"49",474,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES"
"50",475,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES"
"51",476,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"52",477,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"53",478,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"54",479,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PR-BR-DF"
"55",480,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"56",481,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"57",482,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"58",483,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA"
"59",484,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"60",485,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"61",486,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-AC"
"62",487,"BR","NATIVA","Não endemica/Amazônia","BR-AC-BR-RO-BR-PA"
"63",531,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"64",534,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"65",542,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-RO-BR-AC"
"66",554,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA"
"67",555,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SE-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO"
"68",557,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-SE-BR-PE-BR-MA-BR-BA-BR-AL-BR-RR-BR-PA-BR-AM"
"69",569,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"70",573,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-PA-BR-AC-BR-MS"
"71",575,"BR","NATIVA","Não endemica/Amazônia","BR-AC-BR-PA-BR-AM"
"72",578,"BR","NATIVA","Não endemica/Amazônia","BR-AP-BR-RO-BR-PA-BR-AM-BR-AC-BR-MT"
"73",580,"BR","NATIVA","Endemica/Caatinga","BR-BA-BR-MG"
"74",581,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SC"
"75",583,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-GO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-PE-BR-CE-BR-BA-BR-MT-BR-MS"
"76",589,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RN-BR-MT-BR-DF-BR-MA-BR-PR-BR-SC-BR-RS-BR-ES-BR-MG-BR-SP-BR-RJ-BR-GO-BR-MS-BR-SE-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-RO-BR-PA-BR-AC"
"77",590,"BR","NATIVA","Endemica/Mata Atlântica","BR-PE-BR-BA-BR-AL"
"78",591,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RN-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-RO-BR-PA-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"79",592,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PA-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-RO-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"80",593,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ"
"81",596,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-PR-BR-MS"
"82",598,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"83",599,"BR","NATIVA","Não endemica/Amazônia","BR-RO"
"84",601,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-GO-BR-MS-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA-BR-MT"
"85",606,"BR","NATIVA","Endemica/Cerrado","BR-BA-BR-TO-BR-GO"
"86",607,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-ES-BR-MA-BR-CE-BR-BA-BR-AL-BR-RR-BR-RO-BR-PA-BR-MT"
"87",611,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PI-BR-BA-BR-TO-BR-MT-BR-GO-BR-DF"
"88",617,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC"
"89",621,"BR","NATIVA","Endemica/Amazônia","BR-AM-BR-MA-BR-TO-BR-PA"
"90",732,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES"
"91",733,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-BA-BR-MT-BR-MS"
"92",734,"BR","NATIVA","Endemica/Amazônia","BR-MA-BR-TO-BR-PA"
"93",738,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"94",744,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"95",746,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-GO-BR-DF"
"96",750,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-BA"
"97",765,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"98",771,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga","BR-PI-BR-MA-BR-CE-BR-TO-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"99",774,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-MS"
"100",777,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA-BR-GO"
"101",781,"BR","NATIVA","Não endemica/Cerrado","BR-MS"
"102",786,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA"
"103",787,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"104",790,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM"
"105",791,"BR","NATIVA","Endemica/Amazônia","BR-RR-BR-PA-BR-AM-BR-MT"
"106",793,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"107",794,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"108",795,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-MG-BR-RO-BR-MT-BR-MS-BR-GO-BR-DF"
"109",797,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"110",798,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-AM"
"111",807,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"112",814,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"113",816,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-ES-BR-BA"
"114",817,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PE-BR-PB-BR-CE-BR-BA"
"115",819,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-PI-BR-MA-BR-BA"
"116",823,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-MT-BR-GO-BR-DF"
"117",847,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-BA"
"118",849,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-CE-BR-BA"
"119",850,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RO-BR-PA-BR-AC"
"120",852,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-BA-BR-AL"
"121",854,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"122",867,"BR","NATIVA","Endemica/Amazônia","BR-MA-BR-PA"
"123",869,"BR","NATIVA","Endemica/Amazônia","BR-PA"
"124",873,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA"
"125",874,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA-BR-AL"
"126",876,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-BA-BR-PE-BR-CE"
"127",882,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga","BR-PI-BR-MA-BR-PA"
"128",887,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES-BR-SC-BR-PR-BR-BA"
"129",890,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-MT-BR-MS-BR-GO"
"130",891,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MT-BR-GO"
"131",893,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC-BR-MT"
"132",895,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-PE-BR-PB-BR-BA-BR-AL"
"133",898,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-ES-BR-MG-BR-SP-BR-RJ-BR-SE-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL"
"134",899,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PE-BR-PB-BR-CE"
"135",900,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-BA"
"136",901,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-BA"
"137",903,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-PR-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-PB-BR-CE-BR-BA"
"138",904,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA"
"139",907,"BR","NATIVA","Endemica/Caatinga","BR-MG-BR-BA"
"140",908,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-CE-BR-BA"
"141",927,"BR","NATIVA","Endemica/Amazônia","BR-PA"
"142",928,"BR","NATIVA","Não endemica/Amazônia","BR-AP"
"143",929,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP"
"144",936,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"145",937,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"146",940,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"147",942,"BR","NATIVA","Não endemica/Amazônia","BR-AM-BR-AC"
"148",946,"BR","NATIVA","Endemica/Amazônia","BR-MT-BR-PA-BR-AM"
"149",948,"BR","NATIVA","Não endemica/Amazônia","BR-AC-BR-AM-BR-MT"
"150",950,"BR","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-BA-BR-AL"
"151",951,"BR","NATIVA","Endemica/Amazônia","BR-RO-BR-PA-BR-AC"
"152",953,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-MA-BR-CE-BR-BA-BR-PA"
"153",958,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC"
"154",961,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"155",964,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-ES"
"156",965,"BR","NATIVA","Endemica/Amazônia","BR-PA"
"157",971,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"158",972,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"159",974,"BR","NATIVA","Endemica/Amazônia","BR-RO"
"160",1008,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga","BR-RN-BR-PI-BR-PE-BR-MA-BR-CE-BR-PA"
"161",1010,"BR","NATIVA","Não endemica/Amazônia","BR-MT-BR-RO-BR-PA-BR-AM"
"162",1021,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-RO-BR-AM-BR-AC"
"163",1023,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO-BR-RO-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF"
"164",1025,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-PA-BR-AM"
"165",1035,"BR","NATIVA","Não endemica/Amazônia","BR-AP"
"166",1036,"BR","NATIVA","Endemica/Amazônia","BR-MA-BR-PA"
"167",1038,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM"
"168",1042,"BR","NATIVA","Não endemica/Amazônia","BR-MT-BR-RO-BR-PA-BR-AM-BR-AC"
"169",1048,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-AC-BR-MT"
"170",1049,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"171",1068,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-ES-BR-MG-BR-SP-BR-RJ-BR-MT-BR-CE-BR-BA-BR-RO-BR-PA-BR-AC"
"172",1070,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG-BR-ES-BR-CE-BR-BA-BR-RO-BR-AC-BR-SP-BR-RJ"
"173",1075,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"174",1076,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM"
"175",1081,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PR-BR-SC-BR-ES-BR-SP-BR-RJ-BR-MS-BR-SE-BR-PE-BR-CE-BR-BA-BR-AL-BR-RR-BR-RO-BR-PA-BR-AM"
"176",1082,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado","BR-PI-BR-MA-BR-CE-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"177",1083,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-GO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-PA-BR-MS-BR-DF"
"178",1092,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-RO-BR-PA-BR-AM-BR-AC"
"179",1098,"BR","NATIVA","Endemica/Amazônia","BR-AM"
"180",1100,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AC-BR-MT-BR-MS"
"181",1104,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-PR-BR-SC-BR-RS-BR-ES-BR-MG-BR-SP-BR-RJ-BR-MS-BR-MT-BR-PE-BR-BA-BR-RR-BR-RO"
"182",1107,"BR","NATIVA","Não endemica/Pantanal","BR-MS"
"183",1108,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA-BR-RR-BR-RO-BR-MS"
"184",1114,"BR","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado","BR-PI-BR-PE-BR-MA-BR-CE-BR-BA-BR-PA"
"185",1116,"BR","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-CE-BR-BA-BR-AL"
"186",1118,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM-BR-MT"
"187",1124,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-RS-BR-PR"
"188",1133,"BR","NATIVA","Não endemica/Mata Atlântica","BR-PR-BR-ES-BR-MG-BR-SP-BR-RJ-BR-GO-BR-PE-BR-BA-BR-AL-BR-PA"
"189",1135,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-PE-BR-BA-BR-AL-BR-GO"
"190",1136,"BR","NATIVA","Endemica/Amazônia","BR-PA"
"191",1139,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG-BR-ES-BR-BA"
"192",1147,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM"
"193",1150,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-PA-BR-AP-BR-AC"
"194",1152,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-PB-BR-CE-BR-BA-BR-MT-BR-MS-BR-GO"
"195",1161,"BR","NATIVA","Endemica/Mata Atlântica","BR-RJ-BR-BA"
"196",1162,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-DF-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO"
"197",1169,"BR","NATIVA","Não endemica/Cerrado","BR-PR-BR-MG-BR-SP-BR-GO-BR-MS-BR-MT-BR-RO-BR-PA-BR-AM-BR-AC"
"198",1171,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"199",1173,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-MG-BR-PR-BR-TO-BR-MT-BR-MS-BR-GO-BR-DF"
"200",1174,"BR","NATIVA","Não endemica/Cerrado","BR-MG-BR-MS-BR-MT"
"201",1175,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Pantanal","BR-MG-BR-MT-BR-MS"
"202",1181,"BR","NATIVA","Não endemica/Amazônia","BR-MS-BR-RO-BR-AM-BR-AC-BR-MT"
"203",1182,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-PE-BR-CE-BR-BA"
"204",1184,"BR","NATIVA","Não endemica/Caatinga","BR-RN-BR-PE-BR-PB-BR-CE-BR-BA"
"205",1186,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA"
"206",1301,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA"
"207",1307,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM"
"208",1315,"BR","NATIVA","Não endemica/Amazônia","BR-MA-BR-RR-BR-PA-BR-AP-BR-AM"
"209",1349,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MA-BR-BA-BR-TO-BR-RR-BR-PA-BR-AP-BR-AM"
"210",1352,"BR","NATIVA","Não endemica/Amazônia","BR-PA-BR-AP-BR-AM-BR-AC"
"211",1363,"BR","NATIVA","Não endemica/Amazônia","BR-RR"
"212",1367,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-PA-BR-AM"
"213",1368,"BR","NATIVA","Não endemica/Amazônia","BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT"
"214",1371,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM"
"215",1381,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RJ-BR-MG-BR-ES-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-GO-BR-DF"
"216",1394,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-RO-BR-MT-BR-MS-BR-GO-BR-DF"
"217",1411,"BR","NATIVA","Endemica/Caatinga","BR-BA"
"218",1412,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA"
"219",1415,"BR","NATIVA","Endemica/Caatinga","BR-MG-BR-BA"
"220",1416,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-BA-BR-GO-BR-MG-BR-PI-BR-PE"
"221",1418,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG"
"222",1419,"BR","NATIVA","Endemica/Cerrado","BR-SP-BR-MG"
"223",1420,"BR","NATIVA","Endemica/Mata Atlântica","BR-MG"
"224",1421,"BR","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG"
"225",1422,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"226",1423,"BR","NATIVA","Endemica/Cerrado","BR-MG"
"227",1424,"BR","NATIVA","Endemica/Cerrado","BR-MT"
"228",1427,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG"
"229",1428,"BR","NATIVA","Endemica/Caatinga","BR-MG-BR-BA"
