"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","identificationQualifier","individualCount","preparations","references","habitat","institutionID","county","identificationRemarks","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","georeferenceProtocol","coordinateUncertaintyInMeters","higherGeography","eventRemarks","higherClassification","depth","depthAccuracy","scientificNameID","dynamicProperties","fieldNumber","taxonID","eventTime","acceptedNameUsage","verbatimCoordinateSystem","locationID","datasetID","accessRights","bibliographicCitation","identificationID","parentNameUsage","verbatimLocality","typeStatus","eventID","higherGeographyID","georeferencedDate","organismID","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Myrcia pubescens",1835181377,-15.72,-48.939444,"gass84,iddatunl","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.800+0000","2018-11-14T17:16:08.821+0000",135,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2018-09-01T00:00:00",1010,0,"SOUTH_AMERICA","Goiás",2017,10,4,"2017-10-04T00:00:00","2018-11-14T17:16:08.841+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033270","2000","HEPH - Herbário Ezechias Paulo Heringer","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Boqueirão","pt","HEPH",1835181377,"BRA:JBB:HEPH:0000033270","Collection","Rosa, PO; Soares, ACA; Tinti, BV; Santos, D; Cardoso, PPM","33270","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore ca. de 2m, fruto imaturo e maduro ferrugíneo; Campo rupestre próximo á mata","Rosa, PO","","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Pirenópolis","Goiás","brazil",3099,"Pirenópolis",5217302,-49.011284,-15.808451,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.72,-48.939444,"original coordinates","original coordinates OK"
"2","Myrcia pubescens",1264708182,-15.575278,-47.3125,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.931+0000","2018-01-05T18:35:05.471+0000",114,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2016-01-01T00:00:00",892,0,"SOUTH_AMERICA","Goiás",2016,1,28,"2016-01-28T00:00:00","2018-12-08T13:34:59.134+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000216434","5367","UB - Herbário da Universidade de Brasília","Formosa","Margem da Lagoa Feia, brejo dentro da estação de esgotos da SANEAGO","pt","UB",1264708182,"BRA:UnB:UB:0000216434","Collection","Faria, JEQ; Proença, C","216434","UnB","Universidade de Brasília (UnB)","Arbusto ca. 1,7 m de altura, botões florais verdes e flores brancas; Brejo","Faria, JEQ","2016-09-19T19:12:54.000+0000","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Formosa","Goiás","brazil",3173,"Formosa",5208004,-47.247377,-15.307794,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.575278,-47.3125,"original coordinates","original coordinates OK"
"3","Myrcia pubescens",1801096396,-18.924444,-43.477778,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.051+0000","2017-12-29T14:08:05.899+0000",136,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2016-06-01T00:00:00",750,0,"SOUTH_AMERICA","Minas Gerais",2016,6,29,"2016-06-29T00:00:00","2018-12-08T01:46:23.870+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004060","6098","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","pt","HDJF",1801096396,"BRA:UFVJM:HDJF:0000004060","Collection","Faria, JEQ; Batista, DS; Takahashi, RS","4060","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 3 m de altura, botões florais verdes e frutos imaturos verdes; Floresta estacional semidecidual, em borda de córrego","Faria, JEQ","2017-12-15T12:55:34.000+0000","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.924444,-43.477778,"original coordinates","original coordinates OK"
"4","Myrcia pubescens",1423898249,-18.145555,-43.370556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:32.975+0000","2018-09-24T19:57:47.719+0000",207,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2017-01-01T00:00:00",900,NA,"","Minas Gerais",2015,10,13,"2015-10-13T00:00:00","2018-12-06T16:55:18.137+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1049390","18927","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, campos rupestres acima da Cachoeira do Crioulo.","","RB",1423898249,"urn:catalog:JBRJ:RB:1049390","PhysicalObject","G.Martinelli; C.Baez","RB01049390","JBRJ","","arbusto, 1,80m, heliófila, saxícola; folhas verdes, discolores; flores em botões de cor verde-alvacenta.","E. F. Guimarães","2017-10-15T10:53:10.747+0000","RB 637722","","cf.",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","São Gonçalo do Rio Preto","Minas Gerais","brazil",2789,"São Gonçalo do Rio Preto",3125507,-43.359005,-18.0765,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.145555,-43.370556,"original coordinates","original coordinates OK"
"5","Myrcia pubescens",1264707584,-15.575278,-47.3125,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.435+0000","2018-01-05T18:35:05.282+0000",114,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2015-11-01T00:00:00",892,0,"SOUTH_AMERICA","Goiás",2015,11,2,"2015-11-02T00:00:00","2018-12-08T13:34:58.789+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000215859","5190","UB - Herbário da Universidade de Brasília","Formosa","Margem da Lagoa Feia, área da estação elevatória de esgotos da SANEAGO","pt","UB",1264707584,"BRA:UnB:UB:0000215859","Collection","Faria, JEQ","215859","UnB","Universidade de Brasília (UnB)","Arvoreta ca. 2,5 m de altura, botões florais verdes; Brejo","Faria, JEQ","2016-09-19T19:12:54.000+0000","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Formosa","Goiás","brazil",3173,"Formosa",5208004,-47.247377,-15.307794,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.575278,-47.3125,"original coordinates","original coordinates OK"
"6","Myrcia pubescens",1264707728,-15.930278,-47.899722,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.498+0000","2018-01-05T18:35:05.245+0000",114,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2015-12-01T00:00:00",1055,0,"SOUTH_AMERICA","Distrito Federal",2015,12,3,"2015-12-03T00:00:00","2018-12-08T13:34:58.855+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000215937","5268","UB - Herbário da Universidade de Brasília","Brasília","Reserva Ecológica do IBGE","pt","UB",1264707728,"BRA:UnB:UB:0000215937","Collection","Faria, JEQ; Zanatta, MRV; Moreira, ALC; Paz, JRL","215937","UnB","Universidade de Brasília (UnB)","Arbusto ca. 2,5 m de altura, botões florais verdes; Vereda","Faria, JEQ","2016-09-19T19:12:54.000+0000","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.930278,-47.899722,"original coordinates","original coordinates OK"
"7","Myrcia pubescens",1275070894,-16.352,-42.5741,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.593+0000","2018-12-03T16:40:36.223+0000",122,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2015-01-01T00:00:00",736,0,"","Minas Gerais",2014,11,16,"2014-11-16T00:00:00","2018-12-03T16:40:37.521+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189433","539","UEC - Herbário da Universidade Estadual de Campinas","Grão Mogol","P.E. Grão-Mogol, trilha do Sítio Cipriano.","pt","UEC",1275070894,"BRA:UNICAMP:UEC:0000189433","Collection","Lima, D.F.; Trad, R.J.","189433","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 3,5 m. Botões verdes e frutos amarelos.; Cerrado/Caatinga","Lima, D.F.","2018-11-21T16:35:41.000+0000","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.352,-42.5741,"original coordinates","original coordinates outside municipality original in grao mogol falls in padre carvalho"
"8","Myrcia pubescens",1944856981,-20.491619,-43.675539,"gass84,iddatunl","3345dcbc-a43d-4307-9cd8-084cb293d6bb","99e6e602-8dbd-46fe-aebb-ab1993168565","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:36.889+0000","2018-11-23T18:22:36.909+0000",130,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2014-01-01T00:00:00",1249,0,"","Minas Gerais",2013,2,14,"2013-02-14T00:00:00","2018-11-23T18:23:13.603+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","OUPR - Herbário ""Professor José Badini""","BRA:UFOP:OUPR:0000027237","84","OUPR - Herbário ""Professor José Badini""","Ouro Branco","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB. Mata Ripária","pt","OUPR",1944856981,"BRA:UFOP:OUPR:0000027237","Collection","Ramos, M.B.C.","27237","UFOP","Universidade Federal de Ouro Preto (UFOP)","Arbusto, flores passadas","Sobral, M.","","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Ouro Branco","Minas Gerais","brazil",2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.491619,-43.675539,"original coordinates","original coordinates OK"
"9","Myrcia pubescens",1213671235,-13.61225,-46.289667,"gass84","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:43.032+0000","2018-01-05T18:35:04.802+0000",114,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","none",687,0,"SOUTH_AMERICA","Goiás",2013,11,4,"2013-11-04T00:00:00","2018-07-08T01:34:54.623+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000215109","7622","UB - Herbário da Universidade de Brasília","São Domingos","","pt","UB",1213671235,"BRA:UnB:UB:0000215109","Collection","Munhoz, CBR; Silva, N; Moreira, TB; Silvestre, LFV; Chaves, DA; Furtado, MTR","215109","UnB","Universidade de Brasília (UnB)","Árvore, 2 m, flores com botões; Mata de galeria","","","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","São Domingos","Goiás","brazil",3399,"São Domingos",5219803,-46.486593,-13.536781,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.61225,-46.289667,"original coordinates","original coordinates OK"
"10","Myrcia pubescens",1090146550,-21.153556,-43.603417,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:00.089+0000","2017-12-29T14:12:33.968+0000",140,"none","PRESERVED_SPECIMEN",3175130,6,7707728,220,690,5014,7395601,3175130,3175130,"Myrcia pubescens DC.","Myrcia pubescens DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia pubescens","Myrcia","pubescens","SPECIES","ACCEPTED","2013-01-01T00:00:00",119,0,"","Minas Gerais",2013,12,28,"2013-12-28T00:00:00","2018-12-08T04:39:54.595+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000005925","15570","HUFSJ - Herbário da Universidade Federal de São João Del Rei","Desterro do Melo","Estrada secundária da BR-383 para Casa Grande.","pt","HUFSJ",1090146550,"BRA:UFSJ:HUFSJ:0000005925","Collection","Sobral, M","5925","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Árvore 3 m, em beira de resto de mata; casca rugosa; flores em botão.","Sobral, M","2016-09-19T22:18:30.000+0000","","","",NA,"","","","","","","","","",NA,NA,"","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"","Desterro do Melo","Minas Gerais","brazil",2009,"Desterro do Melo",3121506,-43.520888,-21.150802,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.153556,-43.603417,"original coordinates","original coordinates outside municipality original in desterro do melo falls in barbacena"
